Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,48,88,97,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,94,83,78,95,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Semiconductor Equipment & Materials,Technology,93,59,83,92,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,AXTI,CAMT,KLIC,IPGP,ACMR,ACLS,AMBA,UCTT,VECO,PLAB,AEHR,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
4,Semiconductors,Technology,92,86,94,92,"MCHPP,NVDA,TSM,AVGO,MU,AMD,INTC,ARM,TXN,QCOM,ADI,MRVL,MPWR,NXPI,ASX,CBRS,STM,ALAB,MCHP,UMC,GFS,ON,CRDO,TSEM,MTSI,LSCC,SITM,RMBS,SMTC,SWKS,SIMO,MXL,QRVO,CRUS,ALGM,SLAB,VSH,NVTS,SYNA,DIOD,LASR,PI,POWI,HIMX,WOLF,POET,SKYT,IMOS,AIP,AMBQ,AOSL,CEVA,MRAM,ALMU,NVEC,QUIK,GSIT,MX,WKEY,IPWR,PXLW"
5,Copper,Basic Materials,89,19,19,82,"SCCO,FCX,HBM,ERO,TGB,IE"
6,Other Precious Metals & Mining,Basic Materials,85,24,19,72,"HL,BVN,SBSW,TFPM,PPTA,SLSR,VMET,MUX,ASM,ELE,GMTL,MTA,VOXR"
7,Oil & Gas Equipment & Services,Energy,84,66,72,85,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,KGS,SEI,AROC,LB,LBRT,WHD,USAC,TDW,OII,EFXT,FLOC,WTTR,NESR,AESI,NEXT,PUMP,INVX,XPRO,RES,HLX,WBI,ACDC,NPKI,VTOL,HMH,FTK,CLB,FET,EROK,OIS,NGS,NINE,NOA,RNGR,NCSM,GEOS"
8,Uranium,Energy,83,6,14,68,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL"
9,Publishing,Communication Services,82,51,80,82,"NYT,PSO,WLY,WLYB,TDAY,SCHL,LEE"
10,Trucking,Industrials,81,74,74,91,"ODFL,XPO,SAIA,TFII,KNX,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
