SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,68.18,Pullback to 50D,Loose,20.73,15.7,7.71,95.0,9.0,96.0,94.0,NO,0.0,NO,19.96,15.5,20.8,16.3,Medical specialties
2,Healthcare,1,FBRX,98.93,Extended Near High,Very Tight,76.83,0.48,0.26,98.0,98.0,98.0,97.0,NO,0.0,NO,43.14,29.63,45.51,33.14,Biotechnology
2,Healthcare,2,XNCR,98.59,Extended Near High,Loose,23.34,0.47,5.57,97.0,98.0,98.0,96.0,NO,0.0,NO,16.55,14.15,17.21,13.81,Biotechnology
2,Healthcare,3,ORKA,98.52,Extended Near High,Loose,111.04,0.3,5.07,98.0,96.0,97.0,98.0,NO,0.0,NO,84.5,51.76,89.74,62.45,Biotechnology
2,Healthcare,4,ETON,98.25,Extended Near High,Loose,58.86,1.39,6.8,98.0,98.0,98.0,98.0,NO,33.32,NO,37.83,24.61,41.13,28.99,Drug Manufacturers - Specialty & Generic
2,Healthcare,5,DNTH,97.36,Extended Near High,Loose,115.96,0.42,5.17,98.0,93.0,94.0,97.0,NO,0.0,NO,97.22,70.44,99.31,82.68,Biotechnology
3,Energy,1,FET,97.86,Extended Near High,Loose,85.36,1.03,5.84,97.0,98.0,96.0,95.0,NO,1.36,NO,57.14,49.77,58.43,56.02,Oil & Gas Equipment & Services
3,Energy,2,NESR,97.19,Extended Near High,Loose,36.31,1.39,5.52,98.0,95.0,95.0,95.0,NO,0.53,NO,27.63,21.61,28.32,24.61,Oil & Gas Equipment & Services
3,Energy,3,WHD,95.64,Extended Near High,Normal,73.28,1.03,3.83,93.0,97.0,92.0,86.0,NO,0.57,NO,57.74,52.29,58.28,55.49,Oil & Gas Equipment & Services
3,Energy,4,MPC,95.39,Extended Near High,Normal,355.42,1.3,3.6,95.0,91.0,95.0,96.0,NO,0.0,NO,287.77,228.57,290.26,246.7,Oil & Gas Refining & Marketing
3,Energy,5,VLO,95.2,Extended Near High,Normal,341.67,1.28,3.56,96.0,89.0,94.0,95.0,NO,0.0,NO,284.12,226.27,286.78,247.42,Oil & Gas Refining & Marketing
4,Technology,1,BVC,97.75,Extended Near High,Loose,15.03,1.31,8.45,98.0,96.0,97.0,96.0,NO,0.0,NO,11.07,7.89,11.16,9.81,Software - Application
4,Technology,2,UMAC,97.42,Extended Near High,Loose,34.06,2.49,8.72,98.0,98.0,98.0,98.0,NO,16.85,NO,22.47,16.29,22.7,18.27,Computer Hardware
4,Technology,3,P,97.01,Extended Near High,Loose,118.16,0.55,5.19,94.0,98.0,95.0,94.0,NO,0.43,NO,78.67,74.56,79.74,73.18,Computer Hardware
4,Technology,4,NTAP,96.66,Extended Near High,Normal,207.08,0.95,3.84,96.0,92.0,98.0,97.0,NO,0.0,NO,170.65,124.34,170.35,131.7,Software - Infrastructure
4,Technology,5,DGII,95.94,Extended Near High,Loose,85.12,1.98,4.25,96.0,96.0,93.0,96.0,NO,0.0,NO,70.68,54.24,71.55,59.51,Communication Equipment
5,Financial Services,1,VCTR,96.31,Extended Near High,Normal,118.24,0.48,3.16,94.0,95.0,94.0,94.0,NO,0.0,NO,94.03,75.8,95.59,81.35,Asset Management
5,Financial Services,2,ENVA,95.9,Extended Near High,Normal,265.45,0.75,3.13,96.0,89.0,96.0,95.0,NO,0.79,NO,223.24,167.04,233.74,180.0,Credit Services
5,Financial Services,3,ECPG,95.54,Extended Near High,Loose,103.74,0.02,4.54,96.0,89.0,90.0,96.0,NO,0.03,NO,89.2,69.56,91.77,78.18,Credit Services
5,Financial Services,4,SAFT,95.52,Extended Near High,Very Tight,103.35,0.39,0.31,90.0,97.0,95.0,86.0,NO,0.0,NO,82.98,77.13,85.81,78.42,Insurance - Property & Casualty
5,Financial Services,5,BFH,94.88,Breakout Zone,Normal,113.4,0.63,2.73,94.0,90.0,92.0,93.0,NO,0.0,NO,103.28,82.53,104.25,87.59,Credit Services
