Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,48,88,96,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,94,61,89,95,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Copper,Basic Materials,92,50,44,90,"SCCO,FCX,HBM,ERO,TGB,IE"
4,Semiconductor Equipment & Materials,Technology,92,74,85,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,KLIC,ACLS,IPGP,ACMR,VECO,UCTT,AMBA,PLAB,AEHR,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
5,Semiconductors,Technology,91,93,92,87,"TSM,MU,AMD,INTC,MCHPP,NVDA,AVGO,TXN,QCOM,ARM,ADI,MRVL,MPWR,ASX,NXPI,MCHP,STM,ON,UMC,GFS,CRDO,ALAB,MTSI,TSEM,SITM,LSCC,RMBS,SMTC,SWKS,SIMO,ALGM,CRUS,MXL,QRVO,SLAB,DIOD,LASR,SYNA,VSH,PI,NVTS,POWI,HIMX,WOLF,POET,IMOS,SKYT,AIP,AMBQ,AOSL,CEVA,MRAM,ALMU,NVEC,GSIT,QUIK,WKEY,IPWR,PXLW"
6,Other Precious Metals & Mining,Basic Materials,88,62,37,89,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,VMET,ASM,ELE,MTA,GMTL,VOXR"
7,Gold,Basic Materials,87,40,36,86,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,CDE,RGLD,AGI,EQX,HMY,IAG,EGO,OGC,OR,SSRM,BTG,AUGO,ORLA,ARIS,HYMC,NG,AAUC,CGAU,SA,FSM,DRD,CNL,DC,CTGO,IDR,MAKO,CMCL,USAU"
8,Silver,Basic Materials,84,82,71,97,"AG,EXK,SVM,AYA,HSLV,NEWP"
9,Marine Shipping,Industrials,84,70,79,82,"KEX,MATX,HAFN,SBLK,ZIM,DAC,ECO,NMM,CMRE,SFL,GSL,CCEC,GNK,ASC,HSHP,SB,PANL,ESEA,CMDB,GASS,SHIP,SMHI,HTCO,EDRY,EHLD,SVRN"
10,Other Industrial Metals & Mining,Basic Materials,82,79,69,82,"BHP,RIO,VALE,TECK,MP,ALM,EMAT,USAR,MTRN,SKE,TMC,USAS,SGML,LAC,LAR,NEXA,ELVR,CRML,UAMY,IPX,CMP,SCZM,NB,TMCR,BMM,ALOY,LZM,REA,SBMT,NVA,USGO,ATLX,NICM"
