IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,QMMM,119.4,Communication Services,Advertising Agencies,98.0,34.0,29.0,35.0,0.0,0.0,0.0,NO,NO
2,MGNI,24.72,Communication Services,Advertising Agencies,95.0,93.0,98.0,97.0,1.1343,0.9342,1.48,NO,NO
3,QNST,21.08,Communication Services,Advertising Agencies,94.0,96.0,97.0,96.0,1.0304,0.6957,29.3,NO,NO
4,ZD,53.87,Communication Services,Advertising Agencies,93.0,51.0,91.0,95.0,2.395,2.1518,0.0,NO,NO
5,WPP,27.55,Communication Services,Advertising Agencies,92.0,98.0,96.0,93.0,1.3325,0.7739,1.04,NO,NO
1,DFNS,37.95,Industrials,Aerospace & Defense,98.0,98.0,98.0,98.0,20.1715,13.966,0.0,NO,NO
2,SIF,28.09,Industrials,Aerospace & Defense,98.0,97.0,98.0,98.0,2.0894,2.0694,0.0,NO,NO
3,DCO,197.07,Industrials,Aerospace & Defense,96.0,93.0,96.0,94.0,8.8568,8.3232,0.0,NO,NO
4,ATRO,77.75,Industrials,Aerospace & Defense,95.0,84.0,91.0,88.0,3.4078,3.1921,0.74,NO,NO
5,PL,23.93,Industrials,Aerospace & Defense,95.0,4.0,1.0,75.0,1.4736,1.3469,2.73,NO,NO
1,UAN,126.57,Basic Materials,Agricultural Inputs,72.0,86.0,30.0,82.0,3.3693,3.185,0.0,NO,NO
2,CF,114.35,Basic Materials,Agricultural Inputs,71.0,39.0,16.0,84.0,4.5588,3.8088,0.0,NO,NO
3,IPI,34.85,Basic Materials,Agricultural Inputs,47.0,51.0,9.0,56.0,1.5175,1.4868,0.0,NO,NO
4,CTVA,76.83,Basic Materials,Agricultural Inputs,43.0,7.0,18.0,45.0,2.7048,2.2101,0.0,NO,NO
5,SMG,62.91,Basic Materials,Agricultural Inputs,37.0,13.0,41.0,14.0,2.9707,2.7279,0.0,NO,NO
1,DAL,91.34,Industrials,Airlines,92.0,57.0,91.0,87.0,2.6364,2.22,0.0,NO,NO
2,ALGT,95.61,Industrials,Airlines,90.0,2.0,86.0,13.0,5.77,4.925,0.0,NO,NO
3,UAL,129.56,Industrials,Airlines,89.0,40.0,93.0,81.0,4.6171,3.9379,0.0,NO,NO
4,LUV,47.05,Industrials,Airlines,84.0,11.0,83.0,7.0,1.7871,1.5536,0.0,NO,NO
5,AAL,15.94,Industrials,Airlines,82.0,8.0,89.0,64.0,0.72,0.6071,0.0,NO,NO
1,CAAP,25.08,Industrials,Airports & Air Services,38.0,59.0,18.0,7.0,0.7919,0.7634,0.0,NO,NO
2,OMAB,110.44,Industrials,Airports & Air Services,34.0,52.0,49.0,9.0,2.9271,2.8193,0.0,NO,NO
3,PAC,222.7,Industrials,Airports & Air Services,8.0,10.0,8.0,4.0,5.9091,5.8734,0.0,NO,NO
4,ASR,276.68,Industrials,Airports & Air Services,6.0,15.0,7.0,3.0,7.7071,7.5179,0.0,NO,NO
1,KALU,184.75,Basic Materials,Aluminum,94.0,91.0,56.0,90.0,10.6121,9.2493,0.49,NO,NO
2,CSTM,29.44,Basic Materials,Aluminum,91.0,25.0,8.0,84.0,1.3064,1.1913,1.5,NO,NO
3,CENX,51.23,Basic Materials,Aluminum,91.0,91.0,5.0,54.0,2.5875,2.2161,4.07,NO,NO
4,AA,50.17,Basic Materials,Aluminum,60.0,62.0,3.0,7.0,1.7304,1.4036,2.67,NO,NO
1,GIII,35.46,Consumer Cyclical,Apparel Manufacturing,82.0,68.0,82.0,76.0,0.9114,0.8257,0.0,NO,NO
2,RL,395.53,Consumer Cyclical,Apparel Manufacturing,78.0,53.0,80.0,74.0,14.0214,13.1393,0.0,NO,NO
3,LEVI,24.41,Consumer Cyclical,Apparel Manufacturing,72.0,56.0,68.0,82.0,0.7107,0.6736,0.0,NO,NO
4,PVH,87.58,Consumer Cyclical,Apparel Manufacturing,65.0,91.0,25.0,89.0,3.2871,3.025,0.0,NO,NO
5,KTB,77.05,Consumer Cyclical,Apparel Manufacturing,56.0,6.0,24.0,76.0,2.8893,2.7114,0.0,NO,NO
1,DBGI,15.35,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,96.0,6.1635,4.7302,0.27,NO,NO
2,LVLU,18.26,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,49.0,2.1473,2.0889,0.0,NO,NO
3,VSXY,98.54,Consumer Cyclical,Apparel Retail,98.0,97.0,98.0,95.0,4.2761,4.095,0.0,NO,NO
4,CTRN,72.69,Consumer Cyclical,Apparel Retail,96.0,96.0,97.0,94.0,2.8521,2.6421,0.02,NO,NO
5,ROST,255.23,Consumer Cyclical,Apparel Retail,91.0,93.0,83.0,88.0,5.2371,4.8764,0.0,NO,NO
1,MAAS,18.75,Financial Services,Asset Management,98.0,94.0,98.0,98.0,2.0256,2.0192,0.0,NO,NO
2,AAMI,89.85,Financial Services,Asset Management,95.0,90.0,94.0,96.0,3.5982,3.4482,0.0,NO,NO
3,VCTR,108.16,Financial Services,Asset Management,93.0,95.0,93.0,93.0,3.5087,3.2744,0.0,NO,NO
4,STT,184.68,Financial Services,Asset Management,92.0,56.0,91.0,91.0,4.3129,4.0643,0.0,NO,NO
5,WT,21.25,Financial Services,Asset Management,91.0,82.0,83.0,89.0,0.9975,0.9454,0.0,NO,NO
1,KMX,58.18,Consumer Cyclical,Auto & Truck Dealerships,88.0,92.0,96.0,85.0,2.065,1.9229,0.0,NO,NO
2,RUSHB,79.04,Consumer Cyclical,Auto & Truck Dealerships,87.0,74.0,85.0,80.0,2.3896,2.2461,0.73,NO,NO
3,RUSHA,80.08,Consumer Cyclical,Auto & Truck Dealerships,87.0,85.0,81.0,60.0,2.425,2.3879,0.0,NO,NO
4,PAG,216.41,Consumer Cyclical,Auto & Truck Dealerships,86.0,91.0,92.0,88.0,5.8479,4.54,0.0,NO,NO
5,LAD,375.63,Consumer Cyclical,Auto & Truck Dealerships,83.0,95.0,93.0,65.0,19.7705,17.4177,0.0,NO,NO
1,CYD,47.32,Consumer Cyclical,Auto Manufacturers,86.0,41.0,72.0,22.0,2.3514,2.1421,0.0,NO,NO
2,GM,87.58,Consumer Cyclical,Auto Manufacturers,83.0,92.0,80.0,43.0,3.1949,3.0135,0.0,NO,NO
3,RIVN,16.0,Consumer Cyclical,Auto Manufacturers,80.0,4.0,82.0,74.0,0.8418,0.7736,1.63,NO,NO
4,HMC,31.82,Consumer Cyclical,Auto Manufacturers,65.0,93.0,94.0,34.0,0.7397,0.5108,3.35,NO,NO
5,RACE,412.26,Consumer Cyclical,Auto Manufacturers,62.0,87.0,90.0,82.0,10.3221,8.1529,0.85,NO,NO
1,GTX,29.85,Consumer Cyclical,Auto Parts,94.0,7.0,78.0,94.0,1.3226,1.2005,0.0,NO,NO
2,BWA,68.42,Consumer Cyclical,Auto Parts,91.0,78.0,87.0,89.0,2.4386,2.1936,1.12,NO,NO
3,MGA,70.36,Consumer Cyclical,Auto Parts,89.0,86.0,84.0,88.0,2.3884,2.2131,1.03,NO,NO
4,VGNT,44.1,Consumer Cyclical,Auto Parts,88.0,85.0,82.0,,2.2307,2.1564,0.68,NO,NO
5,THRM,41.26,Consumer Cyclical,Auto Parts,84.0,93.0,94.0,86.0,2.6586,2.56,0.17,NO,NO
1,BBVA,28.35,Financial Services,Banks - Diversified,90.0,90.0,93.0,81.0,0.705,0.3743,0.0,NO,NO
2,MUFG,22.49,Financial Services,Banks - Diversified,90.0,79.0,91.0,82.0,0.5096,0.3189,0.0,NO,NO
3,SMFG,25.74,Financial Services,Banks - Diversified,90.0,44.0,88.0,80.0,0.6318,0.4004,0.0,NO,NO
4,BNY,157.61,Financial Services,Banks - Diversified,89.0,66.0,89.0,87.0,2.8436,2.715,0.0,NO,NO
5,BMO,181.55,Financial Services,Banks - Diversified,89.0,59.0,88.0,86.0,3.0407,2.9814,0.0,NO,NO
1,CARE,33.0,Financial Services,Banks - Regional,94.0,52.0,92.0,92.0,1.1576,1.1304,0.0,NO,NO
2,MSBI,33.49,Financial Services,Banks - Regional,94.0,89.0,87.0,91.0,1.0039,0.9613,0.0,NO,NO
3,CIB,88.85,Financial Services,Banks - Regional,93.0,87.0,95.0,73.0,2.8979,2.8571,0.0,NO,NO
4,GCBC,34.57,Financial Services,Banks - Regional,92.0,84.0,96.0,90.0,0.9971,0.955,0.0,NO,NO
5,BWFG,66.9,Financial Services,Banks - Regional,92.0,93.0,93.0,88.0,2.1953,2.1082,0.0,NO,NO
1,BUD,83.76,Consumer Defensive,Beverages - Brewers,76.0,78.0,54.0,61.0,1.9321,1.4193,0.0,NO,NO
2,FMX,122.46,Consumer Defensive,Beverages - Brewers,75.0,13.0,46.0,68.0,4.6039,4.5254,0.0,NO,NO
3,TAP,43.37,Consumer Defensive,Beverages - Brewers,10.0,90.0,39.0,5.0,1.3211,1.2018,0.0,NO,NO
4,STZ,135.76,Consumer Defensive,Beverages - Brewers,7.0,56.0,9.0,4.0,2.9807,2.6066,0.29,NO,NO
5,SAM,186.61,Consumer Defensive,Beverages - Brewers,6.0,81.0,10.0,3.0,7.0457,6.7214,0.0,NO,NO
1,COKE,192.99,Consumer Defensive,Beverages - Non-Alcoholic,87.0,87.0,73.0,83.0,7.7839,7.4818,0.0,NO,NO
2,MNST,90.36,Consumer Defensive,Beverages - Non-Alcoholic,85.0,8.0,88.0,58.0,2.42,2.1457,0.0,NO,NO
3,COCO,62.25,Consumer Defensive,Beverages - Non-Alcoholic,85.0,4.0,9.0,54.0,3.6069,3.5834,0.0,NO,NO
4,CCEP,108.29,Consumer Defensive,Beverages - Non-Alcoholic,74.0,62.0,85.0,65.0,2.7307,2.235,0.0,NO,NO
5,KO,87.05,Consumer Defensive,Beverages - Non-Alcoholic,73.0,77.0,79.0,59.0,1.8611,1.5582,0.0,NO,NO
1,AGCC,15.22,Consumer Defensive,Beverages - Wineries & Distilleries,95.0,39.0,4.0,94.0,0.7132,0.6825,0.8,NO,NO
2,DEO,96.35,Consumer Defensive,Beverages - Wineries & Distilleries,40.0,95.0,85.0,26.0,2.5807,1.6486,0.0,NO,NO
3,MGPI,17.53,Consumer Defensive,Beverages - Wineries & Distilleries,3.0,79.0,10.0,1.0,0.8793,0.81,0.0,NO,NO
1,FBRX,76.79,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3.6851,1.9904,0.0,NO,NO
2,QTTB,15.6,Healthcare,Biotechnology,98.0,96.0,98.0,98.0,1.1181,1.1181,0.0,NO,NO
3,MBX,67.82,Healthcare,Biotechnology,98.0,64.0,98.0,96.0,4.6878,4.6271,0.0,NO,NO
4,ERAS,18.41,Healthcare,Biotechnology,98.0,12.0,98.0,93.0,1.0298,1.003,0.0,NO,NO
5,DFTX,46.14,Healthcare,Biotechnology,98.0,11.0,98.0,98.0,2.4218,2.3856,0.0,NO,NO
1,BBGI,22.11,Communication Services,Broadcasting,98.0,9.0,92.0,98.0,2.155,2.0507,0.0,NO,NO
2,NXST,193.78,Communication Services,Broadcasting,16.0,87.0,32.0,7.0,7.5929,7.1686,0.74,NO,NO
