Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,91,20,41,72,"AA,CENX,KALU"
2,REIT - Hotel & Motel,Real Estate,91,92,92,92,"HST,RHP,APLE,PK,DRH,SHO,PEB,XHR,RLJ,INN,CLDT"
3,Textile Manufacturing,Consumer Cyclical,90,94,94,87,"AIN,SMJF"
4,Semiconductor Equipment & Materials,Technology,89,55,80,88,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,AMKR,ONTO,NVMI,FORM,ACMR,CAMT,KLIC,UCTT,ACLS,AXTI,IPGP,VECO,ICHR,COHU,AEHR,AMBA,PLAB,DQ,ASYS,ATOM,INTT,TRT"
5,Semiconductors,Technology,88,34,90,87,"NVDA,TSM,AVGO,MU,AMD,INTC,ARM,TXN,MRVL,QCOM,ADI,ASX,NXPI,ALAB,MPWR,UMC,STM,MCHP,CRDO,GFS,CBRS,ON,TSEM,MTSI,LSCC,SITM,SMTC,RMBS,ALGM,SIMO,SWKS,MXL,QRVO,VSH,SLAB,DIOD,SYNA,POWI,NVTS,PI,LASR,HIMX,WOLF,IMOS,AIP,AMBQ,SKYT,POET,AOSL,CEVA,MRAM,NVEC,ALMU,QUIK,GSIT,IPWR,WKEY,PXLW,MCHPP"
6,Trucking,Industrials,85,59,81,88,"ODFL,XPO,KNX,TFII,SAIA,SNDR,RXO,ARCB,WERN,MRTN,HTLD,ULH,PAMT"
7,Healthcare Plans,Healthcare,85,86,90,83,"UNH,ELV,CI,HUM,CNC,MOH,OSCR,ALHC,CLOV,PGNY"
8,Silver,Basic Materials,84,28,46,53,"AG,AYA,EXK,SVM"
9,Electronic Components,Technology,82,53,79,81,"APH,GLW,TEL,FLEX,CLS,JBL,TTMI,FN,VICR,SANM,LFUS,RAL,PLXS,BELFB,OLED,OSIS,KN,BELFA,BHE,ROG,OUST,ALNT,LYTS,LPTH,MEI,OPTX,MPTI,RELL,CPSH,ELTK,MSAI"
10,Publishing,Communication Services,80,66,66,82,"NYT,PSO,WLY,WLYB,TDAY,SCHL,LEE"
11,Banks - Diversified,Financial Services,79,76,81,69,"JPM,BAC,HSBC,RY,WFC,C,MUFG,TD,SAN,UBS,SMFG,BBVA,BMO,BNS,CM,BNY,BCS,ING,NTB,FRBT"
12,Real Estate - Diversified,Real Estate,79,70,38,75,"JOE,STRS"
13,Electronics & Computer Distribution,Technology,78,73,88,80,"SNX,ARW,AVT,NSIT,CNXN,SCSC,CLMB"
14,Tools & Accessories,Industrials,76,84,61,76,"SNA,RBC,LECO,SWK,TKR,TTC,KMT,HLMN,EML"
