Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
1,MGRT,107.99,105.01,7244.0,Technology,Information Technology Services,98.0,92.0,96.0,98.0,5.405,5.2879,17365.0,21340.0,170.0,3.08,1484862464,NO,98.69,90.89,53.81,93.93,72.73,,287,0.0,7243.0,NO,NO,2025-12-17,3760600.0
5,SNDK,1554.99,1553.4,8367134.0,Technology,Computer Hardware,98.0,92.0,8.0,98.0,109.96,95.8293,14003026.0,11208730.0,2354.39,55.55,227680092160,NO,1503.4,1562.15,996.6,1515.65,1273.09,,391,0.0,8538517.0,NO,NO,2025-11-26,43000900.0
17,RFAI,42.04,43.0,11611.0,Financial Services,Shell Companies,98.0,98.0,98.0,98.0,12.6976,10.979,79630.0,420480.0,73.0,8.94,350771904,NO,29.62,18.48,12.77,22.95,14.94,,544,0.0,11627.0,NO,NO,2026-08-21,3150800.0
19,ANRO,36.36,36.64,242573.0,Healthcare,Biotechnology,98.0,96.0,98.0,96.0,1.8746,1.8146,545033.0,438300.0,37.48,3.41,1426842880,NO,33.73,29.71,22.15,29.93,24.6,,649,0.0,324655.0,NO,NO,2025-10-03,61880600.0
24,TWST,128.71,131.0,1052569.0,Healthcare,Biotechnology,98.0,90.0,98.0,98.0,10.6393,9.555,1806288.0,1698390.0,155.44,23.3,8071072768,NO,133.25,110.36,64.26,111.55,76.08,,1970,0.0,1063400.0,NO,NO,2022-11-15,7568500.0
26,FTH,39.0,39.12,173824.0,Healthcare,Biotechnology,98.0,98.0,98.0,86.0,3.0635,3.0314,236436.0,319770.0,40.89,7.45,1007776512,NO,32.57,29.55,21.54,30.21,26.6,,1402,0.0,174483.0,NO,NO,2026-02-18,12540600.0
30,ETON,59.9,61.96,449924.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,96.0,98.0,98.0,3.3036,3.2643,548526.0,595210.0,66.37,14.27,1712129920,NO,56.84,47.27,28.07,49.2,33.52,,1961,0.0,462208.0,NO,NO,2023-08-11,15757000.0
32,ORKA,90.99,91.63,709956.0,Healthcare,Biotechnology,98.0,11.0,96.0,98.0,5.4137,5.2351,1200287.0,830640.0,115.52,14.67,6024420352,NO,102.11,95.23,57.87,95.33,68.69,,7313,0.0,724558.0,NO,NO,2026-04-29,7921000.0
44,PRAX,355.15,357.5,199148.0,Healthcare,Biotechnology,98.0,90.0,94.0,69.0,18.759,18.3633,478449.0,345110.0,392.7,37.19,9915783168,NO,366.77,338.63,307.11,339.45,323.72,,1477,0.0,200737.0,NO,NO,2025-10-16,13741900.0
50,SYRE,87.25,87.05,835311.0,Healthcare,Biotechnology,98.0,3.0,80.0,97.0,5.2444,4.359,1323536.0,1352940.0,110.17,14.51,7693160448,NO,100.09,98.07,61.66,97.77,73.61,,2618,0.0,1010170.0,NO,NO,2023-06-22,10228380.0
70,DNTH,107.85,106.24,331184.0,Healthcare,Biotechnology,98.0,16.0,92.0,96.0,4.5557,4.4279,1036188.0,546450.0,117.88,23.7,5895753216,NO,110.43,104.91,75.65,105.8,88.29,,2062,0.19,355503.0,NO,NO,2025-09-08,5974200.0
72,ELVN,59.65,59.01,792538.0,Healthcare,Biotechnology,98.0,49.0,97.0,97.0,2.0496,2.0496,1425852.0,836010.0,62.32,14.79,4370600960,NO,59.35,55.46,37.45,55.85,44.11,,1629,0.0,796949.0,NO,NO,2022-09-07,25749275.0
74,SPRB,57.71,59.67,112215.0,Healthcare,Biotechnology,98.0,95.0,77.0,49.0,3.9679,3.8086,71350.0,95290.0,240.0,7.26,165859280,NO,54.54,50.25,63.89,50.16,54.95,,1482,0.0,113444.0,NO,NO,2025-10-06,24947100.0
87,NESR,34.5,34.74,1021273.0,Energy,Oil & Gas Equipment & Services,97.0,94.0,94.0,94.0,1.4801,1.4723,2196628.0,1697320.0,36.94,9.29,3479385344,NO,34.36,30.46,23.33,30.64,25.99,,542,0.0,1065173.0,NO,NO,2025-06-27,8949700.0
