20250825T,0,1000,0,223.07,0
20250826T,0,1000,0,223.07,0
20250827T,0,1000,0,223.07,0
20250828T,0,1000,0,223.07,0
20250829T,0,1000,0,223.07,0
20250825T,0,1000,0,120.33,0
20250826T,0,1000,0,120.33,0
20250827T,0,1000,0,120.33,0
20250828T,0,1000,0,120.33,0
20250829T,0,1000,0,120.33,0
20250825T,0,1000,0,100.57,0
20250826T,0,1000,0,100.57,0
20250827T,0,1000,0,100.57,0
20250828T,0,1000,0,100.57,0
20250829T,0,1000,0,100.57,0
20250825T,0,1000,0,95.27,0
20250826T,0,1000,0,95.27,0
20250827T,0,1000,0,95.27,0
20250828T,0,1000,0,95.27,0
20250829T,0,1000,0,95.27,0
20250825T,0,1000,0,91.26,0
20250826T,0,1000,0,91.26,0
20250827T,0,1000,0,91.26,0
20250828T,0,1000,0,91.26,0
20250829T,0,1000,0,91.26,0
20250825T,0,1000,0,82.16,0
20250826T,0,1000,0,82.16,0
20250827T,0,1000,0,82.16,0
20250828T,0,1000,0,82.16,0
20250829T,0,1000,0,82.16,0
20250825T,0,1000,0,61.31,0
20250826T,0,1000,0,61.31,0
20250827T,0,1000,0,61.31,0
20250828T,0,1000,0,61.31,0
20250829T,0,1000,0,61.31,0
