SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Energy,1,CVI,98.4,Extended Near High,Loose,52.17,0.72,5.05,97.0,98.0,98.0,96.0,NO,0.49,NO,37.24,31.06,39.82,33.79,Oil & Gas Refining & Marketing
1,Energy,2,DINO,98.24,Extended Near High,Normal,112.25,0.4,3.82,97.0,96.0,98.0,97.0,NO,0.55,NO,92.73,67.29,96.6,75.5,Oil & Gas Refining & Marketing
1,Energy,3,DK,97.93,Extended Near High,Loose,78.14,1.28,5.61,98.0,96.0,98.0,96.0,NO,0.0,NO,66.32,46.08,68.81,52.81,Oil & Gas Refining & Marketing
1,Energy,4,MPC,97.89,Extended Near High,Normal,410.84,0.59,3.13,97.0,95.0,98.0,96.0,NO,0.31,NO,338.45,247.87,351.71,279.05,Oil & Gas Refining & Marketing
1,Energy,5,LPG,97.78,Extended Near High,Normal,56.82,0.19,3.33,97.0,96.0,94.0,96.0,NO,0.0,NO,47.0,37.11,49.5,41.67,Oil & Gas Midstream
3,Healthcare,1,TXG,98.08,Extended Near High,Loose,74.39,1.61,5.14,98.0,98.0,98.0,98.0,NO,0.01,NO,54.51,30.47,57.77,36.74,Medical Devices
3,Healthcare,2,ATRC,98.0,Extended Near High,Normal,56.22,0.99,3.81,97.0,97.0,98.0,96.0,NO,0.0,NO,42.98,35.09,45.32,34.64,Medical Instruments & Supplies
3,Healthcare,3,NTRA,97.77,Extended Near High,Normal,350.78,0.28,2.92,97.0,94.0,97.0,96.0,NO,0.0,NO,299.41,238.84,309.94,245.63,Diagnostics & Research
3,Healthcare,4,RVTY,97.16,Extended Near High,Normal,140.19,0.02,3.16,94.0,96.0,96.0,95.0,NO,0.14,NO,118.19,103.27,121.29,104.59,Diagnostics & Research
3,Healthcare,5,CDNA,97.15,Extended Near High,Loose,52.64,2.05,4.48,98.0,95.0,98.0,98.0,NO,0.0,NO,43.34,26.09,46.48,29.83,Diagnostics & Research
4,Financial Services,1,SLDE,97.56,Extended Near High,Normal,26.48,0.15,2.68,95.0,96.0,97.0,92.0,NO,0.0,NO,22.05,18.94,22.6,19.78,Insurance - Property & Casualty
4,Financial Services,2,ASIC,96.3,Breakout Zone,Normal,28.66,0.42,3.52,93.0,95.0,96.0,91.0,NO,0.21,NO,25.15,21.31,25.59,22.47,Insurance - Property & Casualty
4,Financial Services,3,BWIN,95.53,Breakout Zone,Normal,32.49,0.64,3.75,95.0,87.0,98.0,94.0,NO,0.0,NO,29.05,23.94,29.81,24.69,Insurance Brokers
4,Financial Services,4,CFFI,94.92,Breakout Zone,Normal,96.26,0.37,2.93,91.0,93.0,94.0,88.0,NO,0.0,NO,85.94,77.22,87.97,79.72,Banks - Regional
4,Financial Services,5,AII,94.63,Extended Near High,Normal,26.25,2.78,3.39,94.0,93.0,97.0,91.0,NO,0.0,NO,22.45,19.77,23.25,20.1,Insurance - Property & Casualty
5,Technology,1,OKTA,97.98,Extended Near High,Loose,190.45,0.8,6.16,97.0,97.0,97.0,98.0,NO,0.0,NO,150.59,104.73,155.44,114.83,Software - Infrastructure
5,Technology,2,CRWD,97.37,Extended Near High,Loose,242.49,0.61,6.26,97.0,94.0,96.0,97.0,NO,0.0,NO,204.27,145.24,208.13,160.27,Software - Infrastructure
5,Technology,3,DJCO,95.93,Breakout Zone,Normal,687.66,0.1,3.88,93.0,95.0,92.0,93.0,NO,0.0,NO,601.62,546.86,612.43,551.14,Software - Application
5,Technology,4,FTNT,95.49,Breakout Zone,Loose,172.37,0.97,4.73,97.0,92.0,88.0,97.0,NO,0.0,NO,159.46,112.53,159.98,127.56,Software - Infrastructure
5,Technology,5,TEAM,95.22,Near Breakout,Loose,189.81,4.43,5.28,97.0,96.0,98.0,98.0,NO,0.0,NO,138.07,110.35,151.38,104.45,Software - Application
