Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,IREN,63.94,55447379.0,Financial Services,Capital Markets,99.0,99.0,98.0,8.0,32498053.0,46434640.0,65.2,5.12,17394511872.0,No
2,HOOX,198.55,16686.0,ETF,ETF,99.0,99.0,99.0,21.0,81415.0,46690.0,205.84,10.22,,No
3,HOOG,130.45,136955.0,ETF,ETF,99.0,99.0,99.0,15.0,286789.0,220330.0,132.19,6.88,,No
4,DBVT,15.88,206952.0,Healthcare,Biotechnology,99.0,99.0,99.0,,52703.0,161930.0,16.98,0.44,461791776.0,No
5,TMQ,6.65,21659113.0,Basic Materials,Other Industrial Metals & Mining,99.0,98.0,98.0,99.0,5255717.0,30739010.0,7.98,0.49,1084455296.0,No
6,QURE,63.65,3536169.0,Healthcare,Biotechnology,99.0,96.0,96.0,98.0,3095132.0,6415890.0,65.12,5.23,3921080064.0,No
7,MNPR,100.96,131599.0,Healthcare,Biotechnology,99.0,99.0,99.0,,48704.0,82710.0,105.0,4.5,622919232.0,No
8,OKLO,137.84,16353234.0,Utilities,Utilities - Regulated Electric,99.0,99.0,99.0,97.0,19629539.0,24484790.0,147.18,9.01,20319883264.0,No
9,SOGP,15.68,,Communication Services,Internet Content & Information,99.0,,99.0,49.0,,,,,,No
10,RKLX,158.35,407663.0,ETF,ETF,99.0,99.0,99.0,91.0,472476.0,719040.0,167.94,11.44,,No
11,SLGL,39.3,4548.0,Healthcare,Biotechnology,99.0,99.0,85.0,7.0,23051.0,18530.0,52.26,4.01,109481424.0,No
12,ORBS,8.34,7319329.0,Consumer Cyclical,Packaging & Containers,99.0,,7.0,2.0,6592751.0,4232750.0,83.12,0.98,1572421376.0,No
13,EPSM,38.12,350008.0,Consumer Defensive,Beverages - Wineries & Distilleries,99.0,,99.0,82.0,639901.0,1701330.0,155.0,4.23,506748256.0,No
14,BMNR,59.15,39752771.0,Financial Services,Capital Markets,99.0,,99.0,,49394237.0,51437680.0,161.0,3.92,16542099456.0,No
15,TMC,9.35,15503715.0,Basic Materials,Other Industrial Metals & Mining,99.0,99.0,99.0,99.0,10260010.0,11999670.0,9.87,0.72,4931694080.0,No
16,MENS,54.06,330909.0,Healthcare,Biotechnology,99.0,99.0,77.0,,206456.0,401590.0,67.0,6.01,4110055680.0,No
17,CDTX,110.76,1530921.0,Healthcare,Biotechnology,99.0,99.0,99.0,96.0,734776.0,1338670.0,111.35,10.14,2808657920.0,No
18,ROBN,120.83,356117.0,ETF,ETF,99.0,99.0,99.0,2.0,1333562.0,819680.0,123.06,6.05,,No
19,NVFY,5.32,930426.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",99.0,99.0,99.0,9.0,973056.0,886390.0,5.93,0.39,181819024.0,No
20,IONX,181.99,584315.0,ETF,ETF,99.0,98.0,98.0,92.0,815278.0,895630.0,207.91,17.41,,No
21,BETR,59.62,902050.0,Financial Services,Mortgage Finance,99.0,96.0,32.0,69.0,537126.0,1272070.0,94.06,7.71,915670272.0,No
22,NEGG,49.21,377102.0,Consumer Cyclical,Internet Retail,99.0,99.0,99.0,0.0,1697693.0,1233220.0,137.84,3.32,1008336768.0,No
23,AMPX,12.81,5813974.0,Industrials,Electrical Equipment & Parts,99.0,99.0,99.0,92.0,9108420.0,8981580.0,14.07,1.14,1602221568.0,No
24,BE,86.71,6379321.0,Industrials,Electrical Equipment & Parts,99.0,99.0,95.0,93.0,12590620.0,14368470.0,95.69,9.02,20284112896.0,No
25,CRML,14.71,43302298.0,Basic Materials,Other Industrial Metals & Mining,99.0,98.0,50.0,0.0,8507759.0,25569210.0,16.68,1.23,1572503424.0,No
26,TDUP,9.13,832329.0,Consumer Cyclical,Internet Retail,99.0,99.0,99.0,99.0,2197103.0,1721150.0,12.28,0.5,1124458880.0,No
27,EMPG,17.36,386368.0,Healthcare,Medical Distribution,99.0,99.0,1.0,,436785.0,448750.0,18.14,2.55,143046400.0,No
28,RR,6.53,54118605.0,Industrials,Specialty Industrial Machinery,99.0,98.0,92.0,97.0,31560285.0,61091990.0,7.43,0.52,1049515008.0,No
29,ABAT,6.22,15238712.0,Industrials,Waste Management,99.0,98.0,97.0,21.0,7978901.0,15086180.0,6.51,0.73,739563712.0,No
30,IONL,130.0,129351.0,ETF,ETF,99.0,97.0,98.0,55.0,161943.0,203760.0,148.84,12.7,,No
31,ARQQ,53.83,674257.0,Technology,Software - Infrastructure,99.0,97.0,99.0,94.0,600496.0,877300.0,62.0,3.8,823636096.0,No
32,PTIR,33.16,3279502.0,ETF,ETF,99.0,99.0,99.0,99.0,4668057.0,4759350.0,36.34,2.79,,No
33,NBIS,132.07,16745670.0,Communication Services,Internet Content & Information,99.0,99.0,98.0,29.0,16382814.0,18115140.0,135.76,14.09,32939046912.0,No
