Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,95,54,86,96,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,95,95,92,96,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Semiconductor Equipment & Materials,Technology,92,58,79,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,KLIC,IPGP,ACLS,ACMR,UCTT,AMBA,VECO,PLAB,AEHR,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
4,Semiconductors,Technology,91,89,92,89,"NVDA,TSM,AVGO,MU,AMD,INTC,TXN,ARM,QCOM,ADI,MRVL,NXPI,MPWR,ASX,STM,MCHP,UMC,ON,GFS,ALAB,TSEM,CRDO,MTSI,SITM,LSCC,RMBS,SMTC,MXL,SYNA,WOLF,MCHPP,SWKS,QRVO,CRUS,SIMO,ALGM,SLAB,VSH,NVTS,DIOD,PI,LASR,POWI,HIMX,POET,IMOS,SKYT,AIP,AMBQ,AOSL,CEVA,MRAM,NVEC,ALMU,QUIK,GSIT,WKEY,IPWR,PXLW"
5,Copper,Basic Materials,87,12,20,78,"SCCO,FCX,HBM,ERO,TGB,IE"
6,Other Precious Metals & Mining,Basic Materials,86,23,25,72,"HL,BVN,SBSW,TFPM,PPTA,SLSR,MUX,VMET,ASM,ELE,GMTL,MTA,VOXR"
7,Oil & Gas Equipment & Services,Energy,85,78,78,85,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,AROC,SEI,KGS,LB,LBRT,USAC,TDW,WHD,OII,EFXT,FLOC,WTTR,NESR,AESI,NEXT,PUMP,INVX,XPRO,RES,HLX,WBI,ACDC,NPKI,VTOL,HMH,FTK,FET,CLB,OIS,NGS,NINE,NOA,RNGR,NCSM,GEOS"
8,Publishing,Communication Services,84,69,87,83,"NYT,PSO,WLY,WLYB,TDAY,SCHL,LEE"
9,Oil & Gas Midstream,Energy,82,83,80,84,"ENB,WMB,EPD,KMI,TRP,ET,OKE,TRGP,MPLX,LNG,VG,CQP,PBA,WES,VNOM,PAA,DTM,AM,FRO,HESM,SOBO,PAGP,GLNG,CMBT,INSW,EE,STNG,KNTK,SUNC,TRMD,BWLP,DHT,TNK,NGL,GEL,LPG,FLNG,GLP,NVGS,PBT,TEN,TK,NAT,SBR,SMC,KNOP,IMPP,TORO,MARPS"
10,Oil & Gas Integrated,Energy,82,79,84,83,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
11,Uranium,Energy,81,11,26,68,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL"
12,Gold,Basic Materials,81,12,24,68,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,HMY,EQX,IAG,EGO,OGC,OR,SSRM,AUGO,ORLA,ARIS,NG,AAUC,CGAU,HYMC,SA,FSM,DRD,CNL,DC,MAKO,CTGO,IDR,CMCL,USAU"
13,Silver,Basic Materials,81,34,60,93,"AG,SVM,EXK,AYA,HSLV,NEWP"
14,Communication Equipment,Technology,80,53,74,78,"CSCO,NOK,CIEN,LITE,MSI,HPE,ERIC,UI,ASTS,AAOI,ZBRA,VIAV,VSAT,ONDS,BDC,EXTR,TSAT,VISN,DGII,HLIT,ADTN,GILT,NTGR,CLFD,FEIM,BKTI,LTRX,SILC,INSG,AUDC,AVNW,WATT,OCC,AIRG,FIEE"
15,Marine Shipping,Industrials,80,67,68,79,"KEX,MATX,HAFN,ZIM,SBLK,DAC,ECO,CMRE,NMM,SFL,GSL,CCEC,GNK,ASC,HSHP,SB,PANL,ESEA,CMDB,GASS,SHIP,SMHI,EDRY,HTCO,EHLD,SVRN"
16,Other Industrial Metals & Mining,Basic Materials,79,36,59,78,"BHP,RIO,VALE,TECK,MP,ALM,USAR,EMAT,MTRN,SKE,TMC,NEXA,USAS,SGML,CRML,LAR,ELVR,CMP,IPX,UAMY,SCZM,TMCR,NB,BMM,ALOY,REA,SBMT,NVA,USGO,NICM"
17,Real Estate - Diversified,Real Estate,78,28,30,79,"JOE,STRS"
18,Electronic Components,Technology,77,62,70,76,"GLW,APH,TEL,FLEX,CLS,JBL,FN,TTMI,SANM,VICR,LFUS,PLXS,RAL,OLED,OSIS,BELFB,BELFA,BHE,KN,ROG,OUST,CTS,ALNT,DAKT,LYTS,LPTH,MEI,MPTI,OPTX,RELL,CPSH,ELTK,MSAI"
