Rank,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Health technology,92,7,95,94,SI
2,Energy,72,78,60,57,"BANL,NESR,FET,PBF,NGL,VLO,DINO,MPC,DK,PARR,OII,INSW,LPG,PSX,FRO,PBT,WTTR,CMBT,NBR,BWLP,CVE,FTI,HP,TEN,APA,TNK,EQNR,WHD,EC,TDW,FTK,PR,SM,TBN,TRGP,TALO,CVI,DHT,PBR,TRMD,EE,OVV,SUNC,REPX,VIST,YPF,WKC,INVX,SU,EFXT,SDRL,CNQ,SLB,COP,PAGP,CHRD,VAL,PAA,SMC,E,WBI,NOV,NE,SUN,STNG,CVX,IMO,XOM,WDS,HAL,PNRG,PDS,XPRO,OXY,TTE,DVN,WES,OKE,EROK,FANG,TS,NVGS,ET,SOBO,MTDR,SHEL,EOG,CQP,WFRD,GLNG,CNR,DMLP,BKR,MUR,PBA,DKL,AM,FLNG,EPD,AR,BP,WMB,RNGR,INR,SEI,RRC,VTOL,AROC,NOG,WHK,GLP,MPLX,DEC,CAPL,CNX,VNOM,FLOC,NRP,ARLP,HESM,BTU,USAC,NGS,TRP,MGY,CCJ,NFG,DTM,TPL,GEL,TGS,IMPPP,HMH,BKV,EQT,APC,SBR,EXE,GPOR,ENB,CRC,NC,VTS"
3,Healthcare,72,60,74,65,"MRNA,ERAS,ANRO,NVCT,TWST,FTH,AGL,TXG,ETON,PLSE,ORKA,DMRA,APLM,CDNA,PRAX,AMLX,RVMD,SYRE,DFTX,VOGX,MBX,OMER,QURE,RLAY,XNCR,BDSX,TRAX,DNTH,ELVN,SPRB,MNPR,TVTX,APGE,RLYB,INBX,NBTX,PSNL,URGN,ANAB,CGEM,ARCT,REPL,CORT,NRIX,MANE,RAPP,TNGX,VOR,ANIK,PTGX,PACS,LQDA,NUTX,HTFL,OSCR,NEO,ATRC,AXGN,DSGN,PVLA,EWTX,ILMN,HNGE,TGTX,VREX,IMNM,NGNE,CGON,ARWR,CRL,GHRS,MCTA,GH,GKOS,DCTH,SCTX,JBIO,IMVT,NTRA,ROIV,ODTX,BTSG,HALO,CUE,FBIOP,ZBIO,CNC,HAE,SEPN,SMTI,NKTR,FRNM,BTSGU,SLGL,RCUS,CBLL,HUM,ADPT,AVTR,CTNM,DYN,TRVI,COAG,CON,AMRX,AMN,GRAL,PARK,NHC,MMED,FTRE,BLFS,STRO,BLTE,RIGL,MRK,ITGR,CLDX,CBIO,IQV,BHVN,GPCR,RPRX,ALMR,ALKS,THC,ZYME,ASMB,AVTX,VEEV,BCAX,PCVX,BRKR,JAZZ,ZLAB,RVTY,PHVS,IDYA,UFPT,XENE,SRRK,AMGN,EXEL,COGT,ANGO,TEVA,PNTG,INCY,ARGX,MD,TECX,TECH,RGEN,JNJ,SRPT,SDGR,VTRS,CTEV,CAH,BIO,BAX,PBLS,CSTL,VRTX,NRC,REGN,JANX,ASTH,GMAB,SPTX,BBNX,BMY,TARS,AKTS,ACHC,ASND,BIIB,HRMY,NVCR,BRKRP,SGP,CARL,DXCM,AXSM,DGX,BLSM,OMDA,AVLN,AVBP,WST,DNLI,LTGO,ICUI,YARW,HSIC,NVST,BDX,GENB,PDEX,MIRM,MEDP,TMO,CNMD,CHE,MMSI,SNDA,SHC,TAK,ELV,MOH,ONC,ACAD,WAT,DVA,HSTM,UNH,VTVT,RDNT,GILD,SIBN,PRPO,AZTA,GRDN,SOLV,SLP,CAI,IMCR,BBIO,SRZN,CYTK,IART,MCK,CVS,ESTA,ABBV,ADUS,BMRN,PGNY,BEAM,TYRA,MESO,VCEL,IRON,NVS,TNDM,BLCO,CELC,HCSG,EHC,A,SNDX,PFE,MDGL,VKTX,TFX,UTMD,RYTM,PCRX,HQY,APMD,AGIO,ABVX,COR,ATTO,TBPH,USPH,VCYT,VRDN,ELAN,VERA,ARQT,ICLR,AMPH,AUPH,TEM,WGS,BNTX,INDV,STOK,MTD,PTCT,ZBH,STVN,NBIX,DHR,EW,GLSI,PEN,GSK,HROW,DRUG,ATR,NVO,MDT,SMMT,QGEN,COO,INSP,CRSP,HIMS,UTHR,ALGN,PAHC,ABT,BLLN,CI,GMED,RMD,MAZE,MLYS,WAY,TCMD,WRBY,FLGT,INVA,GEHC,STE,FMS,OPCH,IRMD,OBX,ENSG,UHS,ALC,HCA,PTHS,ELMD,INSM,PHG,SNY,PBH,SUPN,MDLN,KARD,IRTC,STAA,DOCS,AZN,PRVA,SYK,TMDX,BRVE,ANIP,OMCL,SNN,QNCX,AORT,IDXX,NAMS,WW,ISRG,IONS,MLTX,ENOV,ALNY,PRCT,ZTS,AAPG,PODD,BSX,COLL"
4,Basic Materials,60,56,49,39,"FRD,CLMT,AYA,ALM,AUGO,HYMC,CGAU,MTRN,SSRM,MT,ERO,NWPX,ARIS,HL,TX,IAG,TECK,NUE,EGO,CF,HBM,JHX,SIND,KALU,SKE,NEM,AU,BHP,SCCO,PHOS,AG,ODC,SXT,ELVR,FCX,WPM,ASH,VHI,STLD,HCC,ELE,SCL,MEOH,SQM,IPI,AMR,NTR,AVNT,RMIX,CDE,UAN,RGLD,RIO,CLW,FNV,BVN,RS,IFF,CENX,PRM,CTVA,GFI,NEU,CSTM,B,HMY,IOSP,AEM,OGC,SA,CMT,CNL,AXTA,ACNT,NGVT,DRD,VALE,PAAS,CMCL,REX,TFPM,LYB,ESI,APD,AAUC,MUX,PKX,BCPC,CBT,CMP,MTUS,DD,USAU,ECL,SSMR,OR,BCC,DOW,MTX,EMN,SHW,PPTA,PPG,ALB,USLM,WFG,SMG,AA,WLKP,WDFC,MOS,AGI,SSD,SIM,SOLS,USAR,RPM,WS,TTAM,UFPI,CTGO,CE,CC,VMC,FUL,IDR,EXP,WLK,ASIX,HWKN,MP,MLM,SLVM,CRH,MSB,TGLS,AMRZ,SMID,OLN,IPX"
5,Technology,60,45,47,64,"MGRT,BVC,SNDK,AXTI,MU,SAIH,FCUV,QMCO,DELL,CHRN,MXL,STX,WDC,BAND,RNG,AAOI,ASX,AEHR,MRVL,INTC,UMC,HPE,ICHR,SIMO,SILC,DOCN,AMD,OKTA,PUBM,DAVE,TEAM,IMOS,UMAC,TSEM,PENG,MEI,OOMA,CRWD,NAVN,ZETA,VSAT,TWLO,CHYM,UCTT,LRCX,PANW,FTNT,SNOW,PAYC,FSLY,SHAZ,FORM,RELY,FIVN,ACMR,FROG,SITM,VICR,PATH,MITK,MLAB,NSIT,COHU,GCT,ALAB,HQ,RDVT,AMAT,TER,QLYS,SMTC,GTLB,MRAM,ONTO,ESTC,VIAV,DGII,CIEN,APPN,ALNT,AVT,NTAP,ZBRA,VRNS,SNX,INTA,ARW,STM,AMBQ,PAY,FLEX,VSH,COHR,ARM,U,FEIM,KARO,IBTA,BRZE,ASML,MANH,RELL,FLYW,TSAT,PDFS,SCSC,TTMI,MKSI,NTNX,DIOD,ANET,GRND,DDOG,PGY,ADEA,SLAB,HPQ,VIA,PLTS,IBEX,PLXS,RBRK,DBX,GLW,TENB,CNXN,P,NET,VPG,NVEC,CPAY,BOX,DLO,WEX,WK,TSM,BHE,CRM,PI,OSPN,DCBO,FFIV,NCNO,ENTG,AIP,OUST,BELFB,RAL,DJCO,SPSC,S,APH,SAIC,XYZ,BILL,WDAY,CCSI,CSCO,CGNX,SMCIP,LSCC,GRMN,PLTR,PCTY,DT,GEN,RAMP,PRGS,ROG,AGYS,MTSI,ACIW,VECO,NVDA,BLKB,BELFA,NTCT,DUOL,AAPL,SANM,PAYX,QTWO,GWRE,MPTI,JBL,DOCU,CACI,ADP,INGM,ALRM,PLUS,CLMB,TXN,CVLT,EVTC,ARQQ,APPF,MSFT,IDCC,MDB,TTAN,CIFR,BRUN,IOT,TOST,JKHY,ESE,ATEN,SHOP,MSI,LYFT,SYNA,SSNC,ADI,ALKT,RDWR,EXLS,NOVT,ZM,NATL,ROP,CDW,CTS,VRSN,AMKR,ST,CAMT,QRVO,ITRN,ACLS,DFIN,MPWR,NOW,WIX,ON,SAIL,Q,EXTR,NOVTU,TDY,SONY,ACFN,ITRI,FTV,IT,BSP,CTSH,CRDO,STRF,EFOR,ZS,SAP,CLS,PCOR,YOU,GDDY,PLAB,SWKS,SONO,BDC,DAKT,STRD,MCHP,STRC,TYL,AKAM,DSGX,BLSH,UI,TDC,NICE,PAYP,ALGM,STRK,G,ADBE,AVGO,SMCI,CEVA,MBGL,SKHY,VNT,MCHPP,ADIG,POWI,EEFT,CORZ,GIB,APLD,TEL,BKTI,UBER,CNXC,AEVA,BR,MQ,CRWV,UPBD,NVMI,NYAX,OCTV,LYTS,DBD,WOLF,LOGI,QCOM,FORTY,WYFI,MNDY,PTC,DOX,EPAM,AMBA,BMI,INOD,AVNW,ACN,BSY,OTEX,PAR,GFS,MSTR,TRMB,NXPI,ADSK,CSQR,HUBS,BL,NN,GDS,OSIS,CDNS,PEGA,CHKP,ASTS,FOUR,SNPS,AOSL,NTGR,FSLR,IBM,ENPH,FIG,NXT,FIS,SWMR,CLFD,INTU,CRUS,IONQ,GLOB,FICO,QNT,QBTS,CALX,OLED,SEDG,RMBS,FN,RGTI,ORCL,IPGP,IIIV,CBRS,PSN"
6,Financial Services,60,46,65,60,"RFAIU,RFAI,MAAS,TOP,MRX,PMTS,PRCH,HUT,WT,ENVA,AAMI,CIB,ASST,ECPG,SLDE,VCTR,MSBI,TWN,OPY,VIRT,UFCS,HFBL,CCXIU,GCBC,STT,HRTG,SHG,DGICB,SAFT,CHMG,ATLC,CMTV,CARE,BOTJ,NP,AII,SEZL,VBNK,BFH,EZPW,BBVA,UVE,PBAM,AMAL,MUFG,CZFS,AMTB,BWFG,VOYA,CBNA,KB,SMFG,BWIN,HBT,SBFG,GSHD,JXN,ING,ALRS,BNY,ASIC,FMAO,SAN,PGC,TWFG,MBIN,ARX,HSBC,SMBK,CFFI,HOOD,RRBI,CNO,FBIZ,UBS,ACNB,PLGO,CFBK,TD,SEIC,PS,ATLO,PFIS,IVZ,HG,BNS,CBK,CBC,IX,OBK,PLBC,BOW,PKBK,OSBC,RGA,BAP,PFG,FBP,TRV,FISI,USCB,IBKR,FNWD,RCBC,INBK,SNEX,BPRN,HQL,WF,BPOP,AMG,TMP,WTBA,CAC,NTRS,MFC,FVCB,THG,IFS,OBT,FNLC,RBCAA,WSBF,AVBC,NKSH,SRCE,CTBI,FDSB,RY,FCBC,ALL,AGM,FRST,TRST,MET,WASH,SII,FSEA,NIC,SKWD,BY,SHBI,SLF,WSFS,PBFS,STK,EQH,HIPO,ECBK,CPBI,RNR,CM,ITIC,BSTZ,BMO,DB,UNM,CZNC,ACT,DCOM,AIZ,FCAP,MYFW,CRBG,DBRG,HQH,BEN,FSBC,PDLB,FMBH,THFF,TSBK,MBWM,CFR,FNRN,OFG,BSAC,GL,PCB,FDBC,PEBO,WSBC,RBB,C,FCFS,HVIIU,CCNE,BHB,CFG,MS,GSBC,NBN,FBLA,USB,BAC,SPNT,NWG,BCH,AMP,BWB,NMIH,BUSE,SCHW,PEO,NWFL,MBBC,IOND,AROW,FRAF,NTB,SFST,FXNC,GABC,UVSP,BSVN,CATY,QCRH,CCBG,STBA,JPM,EGBN,MPB,CZWI,MVBF,WRLD,EMF,TFSL,PEBK,NWBI,HNVR,PLMR,EG,UMBF,PRU,MCBS,GOLD,BSRR,FCF,WTW,ASA,MTG,FFBC,ZION,ESQ,CBNK,SMBC,BCS,EIG,FUSB,MCY,SRBK,FULT,UBSI,HWBK,NBTB,CIVB,PRK,ORRF,CNOB,RIOT,BCAL,CHCO,CPF,BGR,FCCO,GS,BFST,ESNT,QNBC,BVFL,HCI,VABK,EBC,CACC,JMSB,RJF,FDS,ASB,ISTR,NECB,HBCP,PRAA,BME,LSBK,JCAP,BMEZ,HWC,BFC,PNC,FUNC,PJT,FAF,V,BST,COSO,CLST,NBBK,PROV,EBMT,CBAN,TRIN,HMN,MTB,TCBX,FBNC,CNS,HAFC,PRI,CWBC,EWBC,FITB,EQBK,WHG,SYBT,MNSB,TBBK,HASI,FHI,FMNB,FRBA,CB,XP,BBT,MGYR,NFJ,WABC,SIGI,HFWA,BMNR,BHRB,AJG,FSUN,EVT,FIGR,ONB,EMO,AVBH,LPLA,CVBF,BOKF,UNTY,SSB,SFNC,SPFI,AUB,PFS,NODK,RGT,MA,HBNC,GAIN,BLX,COFS,RMBI,NU,TCBK,SBCF,OMF,AX,ADX,RLI,OPBK,MCB,PYPL,MKTW,HYNE,RF,MRBK,BANR,OVLY,AFRM,CUBI,FCNCA,PFBC,TPG,CBOE,THQ,COF,BTO,NDAQ,SF,TRMK,CBSH,MKTX,SFBC,TRU,EFSC,PBHC,GLRE,OVBC,EFSI,CBFV,SYF,FRHC,AFG,IBCP,INDB,GAM,FIBK,UCB,CRCL,DGICA,TOWN,SLM,ACGL,WAFD,VALU,IGIC,CINF,SFBS,MCHB,ABCB,TFIN,CNA,FNB,FGNXP,CSQ,HOMB,WFC,TROW,ETO,CSWC,GGZ,XZO,BLK,COLB,HTB,CEE,TFC,ETG,HTH,GDV,BMRC,NRIM,RVT,MCO,FSBW,IBN,FRME,JCE,RDN,PNFP,FHN,SATA,GBLI,WTFC,CAF,APO,RNST,HTGC,TCBS,ICE,MORN,QQQX,AFL,IOR,BOH,CRVL,MIAX,SPXX,MXF,ORI,CET,MRSH,FBK,WTM,CCD,BCAT,HIG,OCFC,BX,ALLY,FRBT,FFA,TBLD,AIO,ETV,RYAN,MC,WULF,HIFS,PB,NCZ,BMA,DXYZ,PGR,UBCP,CBU,NBHC,TY,STEW,CASH,CNOBP,AUBN,HAPN,BRO,BCV,PUK,SPGI,ECCC,MBINL,OZK,GLXY,RVI,NEWTP,APAM,CME,BKU,TCBI,MNSBP,PFX,UTF,FFIN,SBSI,AXS,MSBIP,TRUP,RVII,IBOC,AXP,BANC,CII,MAIN,ETB,NCV,VRTS,NBXG,BANX,NXG,HBAN,SRV,STC,SCD,OCCIN,RMI,ARES,FDUS,BUSEP,NIE,TIPT,BMN,GBCI,PDX,MBINM,BCML,VEL,BAM,UNB,HTD,OXLCO,ARCC,OCCIM,EICA,MBNKO,SOR,OXLCN,WAFDP,WSBCO,HLNE,WRB,GLU,SLMBP,EOT,CCNEP,FGBIP,AIG,JEF,FHB,ONBPO,PDPA,CCID,SPMA,BWBBP,ATLCP,ASGI,ONBPP,VLYPP,RLTY,ACV,PIPR,BTT,EOI,ERIE,VLYPO,MSCI,SPME,WTFCN,HBANL,VLYPN,BBAR,STEP,UMBFO,MBINN,GUG,WAL,PSUS,GGAL,NNI,MCI,FRMEP,GLAD,ECAT,IIF,DFP,NPFD,IREN,FFC,BANF,SDHY,PWP,TYG,IGI,NPB,BXSL,ISBA,NBB,NTRSO,MKL,PSF,AON,HPI,BUI,FLC,UTG,HPF,RNP,AB,BBN,ETX,HBANM,TW,CG,FPF,FCNCP,FUTU,EOS,TCBIO,MSDL,XFLT,OZKAP,HBANP,AGO,PTA,FCNCO,MPV,SIGIP,FULTP,FNF,COIN,TSLX,EFSCP,BHF,JLS,ACGLO,ROOT,ACGLN,EVR,HBANZ,BN,BNT,RM,SOFI,ZIONP,FG,ONIT,GSIW,HLI,PDI,ETOR,FOA,HERZ,HDB,UPST,SAR,PFSI,BOT,AMSF,WD,GBFH,TREE,CCB,AIFU,VCX"
7,Communication Services,51,53,52,51,"CCG,BBGI,ATEX,NBIS,IRDM,STRZ,SPHR,MCS,MGNI,GSAT,ROKU,TIGO,QNST,IMAX,ATNI,MSGE,MSGS,WLYB,ZD,SKM,WBD,WPP,WLY,CNK,IDT,VEON,MTCH,SIRI,EVER,VOD,GRVY,ADV,JOYY,NWSA,NWS,LYV,BATRA,PSO,BATRK,MANU,SCHL,VZ,OPRA,GOOGL,GOOG,OMC,FWONA,CARG,FWONK,GRPN,FOXA,FOX,ATHM,DIS,T,SPOT,CHT,CMCSA,AMX,RCI,PPLI,VSNT,WMG,BZ,BCE,ECHO,GLIBA,NYT,GLIBK,CRTO,TKO,TTWO,META,TDS,NTES,TMUS,PHI,NXST,CHTR,PINS,NFLX,YELP,RDDT,TIMB,BIDU,AD,ZG,GIBO,Z,BILI,RBLX,APP,TTD,CABO"
8,Industrials,47,30,44,42,"EDRY,BUUU,NCEW,OESX,SIF,BE,MAN,TH,RCMT,ECO,PKOH,MTW,ATI,KELYB,CXW,HQI,PESI,TISI,HSHP,XMTR,MATX,NSP,GEO,SHIP,KELYA,AIRT,ATRO,PLPC,CIX,PHOE,NMM,CYRX,CMDB,FA,ARCB,DCO,CBZ,RHI,NVRI,PBI,TNET,MG,DAC,TWIN,SBLK,DXPE,HURC,ATKR,FIX,EML,ARXS,PRLB,ZIM,CRS,ARMK,ACA,GRC,AIR,DE,GNK,DSGR,EXPD,BXC,TPC,ASC,GSL,VRT,SWK,FDX,BWMN,JBHT,ESP,GEV,NVT,PKE,CASS,CSX,CECO,EFTY,FLR,NPK,UNF,GIC,UHAL,GENC,EMBJ,HURN,CAT,NDSN,TKR,GPN,IA,GFF,RHLD,WAB,PL,WTS,LXFR,CLH,CMCO,MSM,ESEA,GHM,HWM,SNDR,FSTR,CVLG,POWL,WCC,PWR,ICFI,UNP,GWW,IEX,R,DNOW,CDLR,AEIS,HXL,PRG,DAL,CMPR,CNI,NPO,RTX,OSK,AIT,WERN,TTEK,TFII,CSW,ENS,TRNS,VVX,PH,J,AZZ,PCAR,VSEC,TEX,MSA,CP,TITN,OC,JCI,FLS,AME,ITT,TAYD,ABM,NSC,DLX,RXO,TTC,SXI,EMR,HLIO,EBF,AGCO,NX,CXT,AER,MLI,ESLT,GE,XPO,CR,GD,WOR,MMM,ETN,SNA,BRC,ROK,FAST,WWD,CDZIP,PAM,LSTR,DCI,URI,ECG,VMI,TREX,CTAS,CWST,ALLE,UAL,CDNL,ITW,BLBD,GFL,MAS,VLTO,EXPO,OTTR,CCEC,FSS,LTM,ULH,ENR,RGR,AYI,EME,HRI,ROCK,VOYG,GATX,CRAI,VSECU,UPS,RSG,STRL,CMRE,ALG,CPA,AGX,TT,FELE,GHC,CMC,TRI,HEI,RYZ,FTAIM,CMI,SKYW,ZWS,EPAC,LUV,GTES,FWRD,WCN,APG,DLB,APOG,AWI,HUBB,MGRC,ZTO,RKLB,ODFL,WM,POWWP,MRCY,CSL,RBC,CAR,MIDD,BBSI,RELX,IIIN,GVA,HY,AIRTP,CAAP,BCO,IR,FTAI,ALGT,EFX,BA,GGG,KAI,NSSC,WMS,MEC,DOV,AXON,OMAB,CARR,FCN,AOS,FERG,HII,RJET,BETA,SARO,HON,SPCX,TNC,TRN,SAIA,CPRT,MWA,RRX,CW,KBR,FBIN,FER,VRSK,CAE,TRC,WLDN,TDG,GXO,FOIL,SPXC,KE,NOC,TXT,PPIH,ALK,RYAAY,ROAD,OTIS,GBX,HUBG,ULS,SEB,CHRW,ELMT,DPC,TATT,MTZ,AERO,BWXT,DRS,GNRC,BAH,XYL,BKSY,PAC,JBTM,CDRE,OFLX,REZI,LPX,SUNB,MDA,WSC,ASTE,WSO,RTO,POOL,MATW,STN,ASR,FDXF,MIR,CNM,SYM,SITE,BBUC,DY,MMS,ONT,FPS,RBA,AMTM,HONA,AMRC,AAON,ACM,AMSC,FLY,ESAB,MAIR,PSIX,ATS,EQPT,BLDR,PNR,XE,AVAV,IESC,AVEX,NNE,INIO,PRIM,HAWK,SMX,MFP,WLFC"
