Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
7,MGRT,79.41,78.62,17397.0,Technology,Information Technology Services,98.0,70.0,96.0,98.0,10.0121,9.8586,23281.0,11370.0,170.0,1.5,1091887488,NO,77.14,98.01,35.98,89.86,48.57,,247,0.0,17397,NO,NO,2025-12-17,3760600
18,AGL,115.67,111.79,198977.0,Healthcare,Medical Care Facilities,98.0,94.0,98.0,98.0,9.8869,9.7584,422011.0,370070.0,125.71,7.48,1929813504,NO,111.14,86.53,35.73,98.41,45.01,,1314,1.08,198977,NO,NO,2025-08-05,7008856
28,ALMS,30.3,29.74,1919548.0,Healthcare,Biotechnology,98.0,98.0,91.0,96.0,1.7148,1.6937,1327762.0,2254800.0,31.35,3.25,3863006976,NO,25.36,23.65,18.06,24.0,23.24,,508,0.0,1919548,NO,NO,2026-01-06,65139600
44,LQDA,81.45,79.47,833478.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,95.0,97.0,98.0,4.1171,4.0264,1896539.0,1911900.0,82.96,13.24,7243193344,NO,75.11,62.28,40.23,66.48,46.77,,1998,1.36,833478,NO,NO,2022-07-19,30246200
49,SLGL,76.36,74.76,24828.0,Healthcare,Biotechnology,98.0,11.0,44.0,94.0,5.1686,5.1686,34447.0,27190.0,97.97,7.3,249620160,NO,73.83,72.94,60.37,74.39,70.84,,2119,0.32,24828,NO,NO,2024-12-23,1837620
87,NBTX,38.95,38.8,38901.0,Healthcare,Biotechnology,97.0,84.0,88.0,96.0,2.5649,2.4133,84037.0,107240.0,57.14,4.93,1978106368,NO,36.78,39.25,28.29,39.9,31.39,,1398,0.36,38901,NO,NO,2023-05-05,39763000
98,ANAB,66.59,65.35,387363.0,Healthcare,Biotechnology,97.0,96.0,94.0,97.0,3.6878,3.6678,687741.0,842000.0,72.36,11.4,1971628544,NO,60.92,60.62,39.24,60.5,46.06,,2375,0.0,387363,NO,NO,2019-11-08,26495100
105,CNCG,36.24,35.751,165.0,ETF,ETF,97.0,76.0,98.0,95.0,1.4708,0.541,2173.0,1790.0,37.61,8.84,0,NO,33.57,30.17,,31.6,21.07,,138,0.0,165,NO,NO,2026-03-10,45600
106,CDNL,70.61,68.29,499239.0,Industrials,Engineering & Construction,97.0,91.0,96.0,98.0,8.6984,8.5875,624863.0,1259910.0,96.4,21.98,1362496512,NO,77.74,63.58,,65.44,43.85,,144,0.0,499239,NO,NO,2025-12-10,3595800
119,APGE,133.57,133.25,2020971.0,Healthcare,Biotechnology,97.0,98.0,95.0,95.0,3.7018,0.6704,2516601.0,3852310.0,133.87,34.34,10042289152,NO,116.95,96.27,75.58,99.21,83.48,,749,0.04,2020971,NO,NO,2026-06-22,61663500
