Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,Earning_Date,SMA50,SMA200,SMA10W,SMA30W
1547,SNSR,46.83,18935.0,ETF,ETF,83.0,88.0,87.0,86.0,18504.0,29790.0,48.0,34.2,,No,,41.43,39.02,42.46,39.47
1561,SMC,31.89,45168.0,Energy,Oil & Gas Midstream,83.0,89.0,79.0,89.0,66473.0,52440.0,33.5,19.13,440537568.0,No,,30.48,26.15,30.58,28.14
1572,FCLD,34.54,20663.0,ETF,ETF,83.0,93.0,90.0,72.0,16619.0,20260.0,35.71,26.01,,No,,30.02,29.39,30.66,29.81
1580,HARD,36.84,69668.0,ETF,ETF,83.0,92.0,87.0,82.0,53542.0,30890.0,37.63,27.59,,No,,34.93,31.56,35.04,32.27
1610,BKEM,90.78,1377.0,ETF,ETF,82.0,74.0,75.0,82.0,2509.0,1810.0,94.93,62.27,,No,,85.2,77.81,86.12,80.82
1622,HAP,72.91,16290.0,ETF,ETF,82.0,57.0,62.0,84.0,32531.0,20800.0,74.63,49.46,,No,,72.22,63.43,72.2,66.91
1635,WMT,133.34,17082054.0,Consumer Defensive,Discount Stores,82.0,81.0,64.0,87.0,19123980.0,15734110.0,134.69,93.43,1062851837952.0,No,,126.82,114.25,127.87,120.3
1679,FMX,122.25,374980.0,Consumer Defensive,Beverages - Brewers,82.0,79.0,73.0,87.0,418850.0,485240.0,125.71,83.08,41648308224.0,No,,113.95,102.12,115.66,107.4
1690,ISRA,67.06,9070.0,ETF,ETF,82.0,59.0,68.0,78.0,9234.0,11310.0,73.55,45.43,,No,,64.69,58.98,65.06,61.84
1740,PEBK,40.26,30339.0,Financial Services,Banks - Regional,81.0,24.0,53.0,87.0,29291.0,25680.0,42.63,26.81,213771296.0,No,,39.63,34.87,40.02,37.05
1742,RAAX,41.91,215547.0,ETF,ETF,81.0,67.0,73.0,81.0,277519.0,235220.0,42.75,30.14,,No,,41.3,37.03,41.3,38.68
1759,RWEM,34.63,5158.0,ETF,ETF,81.0,49.0,76.0,78.0,23885.0,17780.0,38.86,24.32,,No,,32.21,30.05,32.9,31.03
1766,ROAM,34.73,16472.0,ETF,ETF,81.0,67.0,74.0,79.0,25945.0,17490.0,35.73,24.67,,No,,32.85,30.12,33.22,31.32
1800,DCOM,36.21,151546.0,Financial Services,Banks - Regional,80.0,33.0,58.0,89.0,302885.0,363000.0,37.9,24.57,1597349504.0,No,,34.88,31.46,35.29,32.41
1816,DRGN,37.51,9427.0,ETF,ETF,80.0,83.0,73.0,68.0,15350.0,28310.0,40.93,25.72,,No,,34.09,33.9,34.51,34.14
1863,FCAP,55.12,1560.0,Financial Services,Banks - Regional,80.0,65.0,62.0,82.0,4732.0,3040.0,71.0,33.73,184405664.0,No,,52.12,49.05,53.2,52.72
1883,MSM,104.66,498892.0,Industrials,Industrial Distribution,80.0,86.0,82.0,77.0,653654.0,712920.0,108.77,77.78,5843619328.0,No,,96.17,90.25,97.34,91.29
