IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,QMMM,119.4,Communication Services,Advertising Agencies,98.0,64.0,24.0,29.0,0.0,0.0,0.0,NO,NO
2,STFS,15.19,Communication Services,Advertising Agencies,97.0,97.0,98.0,98.0,2.3034,2.1511,0.0,NO,NO
3,ADV,39.41,Communication Services,Advertising Agencies,91.0,57.0,96.0,96.0,4.1654,4.1497,0.0,NO,NO
4,ZD,51.98,Communication Services,Advertising Agencies,89.0,91.0,83.0,93.0,1.8743,1.8421,0.0,NO,NO
5,MGNI,20.31,Communication Services,Advertising Agencies,85.0,97.0,96.0,81.0,0.8989,0.8854,0.0,NO,NO
1,SIF,21.23,Industrials,Aerospace & Defense,98.0,76.0,95.0,98.0,2.0836,2.0521,0.0,NO,NO
2,ATRO,71.17,Industrials,Aerospace & Defense,95.0,79.0,85.0,92.0,4.82,4.7286,0.0,NO,NO
3,PL,27.75,Industrials,Aerospace & Defense,95.0,3.0,2.0,87.0,2.5349,2.3766,0.0,NO,NO
4,PKE,36.31,Industrials,Aerospace & Defense,94.0,89.0,84.0,94.0,1.9055,1.9055,0.0,NO,NO
5,MRCY,112.41,Industrials,Aerospace & Defense,93.0,49.0,93.0,90.0,6.7964,6.6979,0.0,NO,NO
1,CF,117.02,Basic Materials,Agricultural Inputs,70.0,69.0,6.0,91.0,3.672,3.432,1.2,NO,NO
2,CTVA,85.18,Basic Materials,Agricultural Inputs,68.0,88.0,25.0,84.0,2.1234,2.1234,0.0,NO,NO
3,UAN,117.95,Basic Materials,Agricultural Inputs,58.0,24.0,8.0,69.0,3.23,3.1429,1.43,NO,NO
4,SMG,65.22,Basic Materials,Agricultural Inputs,44.0,91.0,49.0,57.0,2.7786,2.5121,0.0,NO,NO
5,IPI,34.8,Basic Materials,Agricultural Inputs,34.0,25.0,4.0,84.0,1.4479,1.4057,0.0,NO,NO
1,ALGT,108.26,Industrials,Airlines,92.0,96.0,90.0,77.0,6.5814,6.1086,0.0,NO,NO
2,DAL,87.29,Industrials,Airlines,90.0,87.0,90.0,81.0,2.9325,2.6582,0.0,NO,NO
3,AAL,16.52,Industrials,Airlines,89.0,94.0,94.0,45.0,0.75,0.6829,0.0,NO,NO
4,UAL,126.22,Industrials,Airlines,88.0,93.0,92.0,62.0,5.1714,4.725,0.0,NO,NO
5,LUV,48.66,Industrials,Airlines,87.0,93.0,88.0,73.0,1.8707,1.7036,0.0,NO,NO
1,CAAP,24.63,Industrials,Airports & Air Services,50.0,15.0,13.0,12.0,0.8877,0.873,0.0,NO,NO
2,OMAB,107.3,Industrials,Airports & Air Services,21.0,88.0,13.0,24.0,3.5514,3.2771,0.0,NO,NO
3,PAC,236.3,Industrials,Airports & Air Services,17.0,70.0,16.0,12.0,8.3382,7.6482,0.0,NO,NO
