Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
1,MGRT,120.7,120.7,981.0,Technology,Information Technology Services,98.0,97.0,97.0,98.0,7.0704,6.7225,17774.0,15100.0,170.0,3.72,1659624960,NO,103.85,94.99,56.57,98.32,76.68,,292,0.0,3900.0,NO,NO,2025-12-17,3760600.0
3,SBTU,47.85,44.959,5511.0,ETF,ETF,98.0,99.0,99.0,98.0,4.9759,4.0216,128488.0,12370.0,50.73,1.3,0,NO,32.86,14.52,7.65,19.12,8.43,,225,0.0,5511.0,NO,NO,2026-08-19,636600.0
5,DLLL,32.56,36.79,2062982.0,ETF,ETF,98.0,93.0,97.0,98.0,3.8624,3.4204,1803029.0,3563690.0,36.97,2.17,0,NO,27.62,25.33,12.04,26.99,17.0,,396,0.0,2062982.0,NO,NO,2026-05-28,15772800.0
13,MRNA,146.69,143.97,10542035.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,11.486,10.7237,16277654.0,15726220.0,176.66,22.28,58563915776,NO,137.57,92.38,57.74,101.25,69.87,,1951,0.72,10542035.0,YES,NO,2026-08-19,199252300.0
15,BUUU,39.5,39.5,17114.0,Industrials,Specialty Business Services,98.0,98.0,98.0,98.0,4.1043,4.0357,70280.0,61080.0,45.25,5.7,658662528,NO,32.16,26.66,16.89,29.35,21.02,,272,0.0,17114.0,NO,NO,2025-08-14,1682200.0
16,MRNX,84.72,81.41,175208.0,ETF,ETF,98.0,98.0,98.0,98.0,13.1171,12.0543,232867.0,321030.0,143.84,14.95,0,NO,81.47,51.96,,55.39,37.57,,153,1.77,175208.0,NO,NO,2026-08-19,2943500.0
19,AGL,92.38,89.77,195043.0,Healthcare,Medical Care Facilities,98.0,87.0,5.0,98.0,4.9822,4.9433,318608.0,188050.0,133.04,7.48,1551171968,NO,92.25,99.9,53.47,97.16,71.19,,1360,0.0,195043.0,NO,NO,2025-08-05,7008856.0
21,FTH,39.09,37.44,265786.0,Healthcare,Biotechnology,98.0,98.0,98.0,79.0,3.303,3.2866,262200.0,304790.0,42.14,7.45,1010102208,NO,35.45,31.32,22.43,32.05,27.76,,1408,0.56,265786.0,NO,NO,2026-02-18,12540600.0
26,ANRO,31.68,32.0,453305.0,Healthcare,Biotechnology,98.0,54.0,96.0,91.0,1.9658,1.9229,555237.0,473170.0,37.48,3.59,1243189888,NO,34.8,30.59,22.73,31.08,25.55,,655,0.0,453305.0,NO,NO,2025-10-03,61880600.0
28,PLSE,54.21,53.11,505750.0,Healthcare,Medical Instruments & Supplies,98.0,96.0,98.0,98.0,4.1189,4.0785,458300.0,815820.0,58.9,12.56,3866398464,NO,50.35,40.37,25.07,43.95,30.11,,2595,0.0,505750.0,NO,NO,2022-09-26,4339700.0
30,DELL,534.28,567.29,9119604.0,Technology,Computer Hardware,98.0,92.0,95.0,98.0,33.9143,30.17,7644353.0,13000400.0,567.75,110.22,339702054912,NO,481.55,451.7,263.79,470.78,336.84,,2532,0.0,9119604.0,YES,NO,2016-09-07,147907159.0
38,MBX,59.49,59.02,323669.0,Healthcare,Biotechnology,98.0,8.0,98.0,97.0,2.8293,2.7221,663612.0,350400.0,72.64,9.64,2865044224,NO,63.95,63.6,41.55,63.68,45.38,,501,0.56,323669.0,NO,NO,2025-09-22,28303500.0
39,ETON,57.62,57.08,341458.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,2.7121,2.6543,557037.0,489250.0,66.37,14.27,1646960256,NO,60.73,49.9,29.32,53.12,36.12,,1967,0.0,341458.0,NO,NO,2023-08-11,15757000.0
45,SYRE,90.8,90.6,1101142.0,Healthcare,Biotechnology,98.0,9.0,85.0,97.0,5.0341,4.1145,1304004.0,1187130.0,110.17,14.51,8006177792,NO,95.81,98.19,63.61,97.65,77.05,,2624,0.0,1101142.0,NO,NO,2023-06-22,10228380.0
91,LABU,268.39,261.3,212316.0,ETF,ETF,97.0,52.0,96.0,96.0,20.2409,18.4163,444979.0,305140.0,341.93,74.95,0,NO,301.47,281.45,203.07,273.85,218.9,,2841,1.41,212316.0,NO,NO,2025-04-09,7938800.0
98,LBRX,44.84,44.63,240970.0,Healthcare,Biotechnology,97.0,82.0,97.0,96.0,2.1754,2.0586,342925.0,270070.0,50.16,13.36,1446501504,NO,47.65,41.92,29.46,43.64,33.43,,253,0.0,240970.0,NO,NO,2025-12-19,4085700.0
108,DNTH,107.69,106.2,651468.0,Healthcare,Biotechnology,97.0,57.0,94.0,90.0,4.6261,4.4132,942388.0,590540.0,117.88,32.22,6023572992,NO,109.14,106.45,77.62,108.02,92.2,,2068,0.0,651468.0,NO,NO,2025-09-08,5974200.0
124,HZO,52.21,52.21,683523.0,Consumer Cyclical,Specialty Retail,97.0,78.0,97.0,97.0,0.1,0.0986,602396.0,893010.0,52.46,21.42,1153148416,NO,52.18,43.51,32.71,45.4,35.89,,7114,0.0,683523.0,NO,NO,2026-08-10,7672600.0
133,FEIM,85.5,88.38,635399.0,Technology,Communication Equipment,97.0,93.0,86.0,96.0,5.3071,4.0657,324666.0,347510.0,89.76,26.05,955678784,NO,65.74,66.51,57.06,70.62,62.49,,11653,0.0,635399.0,NO,NO,2026-07-29,2025300.0
134,CORT,111.8,112.79,1183133.0,Healthcare,Biotechnology,97.0,82.0,95.0,98.0,4.9139,4.8661,1068320.0,842620.0,126.38,28.66,12085401600,NO,116.29,106.64,67.75,109.79,74.77,,5640,0.0,1183133.0,NO,NO,2020-09-02,88404100.0
137,PUR,32.37,31.17,194076.0,ETF,ETF,97.0,98.0,,,7.6071,6.945,69644.0,188560.0,48.1,9.66,0,NO,30.3,,,21.93,,,48,0.0,194076.0,NO,NO,2026-08-20,500100.0
164,ANAB,54.11,53.87,436841.0,Healthcare,Biotechnology,96.0,36.0,26.0,83.0,2.3999,2.3864,595627.0,527980.0,72.36,11.4,1602114816,NO,56.93,57.18,47.17,55.94,53.89,2026-09-14,2421,0.0,436841.0,NO,NO,2019-11-08,26495100.0
173,PTGX,147.78,148.18,598117.0,Healthcare,Biotechnology,96.0,46.0,95.0,94.0,5.5098,5.2941,663859.0,527000.0,160.81,57.9,9562590208,NO,149.68,143.18,107.59,145.5,118.05,,2536,0.0,598117.0,NO,NO,2021-10-11,45683600.0
194,PBT,35.58,35.45,60976.0,Energy,Oil & Gas Midstream,96.0,90.0,92.0,96.0,0.9025,0.8704,118293.0,90300.0,35.8,16.25,1658340992,NO,34.31,31.43,24.08,32.52,26.85,,11563,0.0,60976.0,NO,NO,2025-06-03,3721800.0
195,EVMU,32.71,32.68,4874.0,ETF,ETF,96.0,98.0,98.0,,1.6125,1.2518,5067.0,4980.0,34.63,13.19,0,NO,29.36,22.92,,24.95,,,76,0.0,4874.0,NO,NO,2026-06-05,43400.0
198,PVLA,151.69,150.13,155064.0,Healthcare,Biotechnology,96.0,38.0,96.0,82.0,6.1762,6.138,234570.0,183870.0,161.38,53.3,2185611264,NO,150.59,148.68,120.34,149.93,132.83,,2941,0.01,155064.0,NO,NO,2024-07-24,5845900.0
