SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,90.9,Stage 2 Watch,Loose,21.39,6.68,8.13,91.0,98.0,92.0,91.0,NO,0.0,NO,15.92,14.35,17.51,15.24,Medical specialties
2,Healthcare,1,APGE,97.78,Extended Near High,Normal,133.5,0.26,3.34,96.0,98.0,94.0,95.0,NO,0.2,NO,93.47,74.14,99.21,83.48,Biotechnology
2,Healthcare,2,LQDA,97.3,Extended Near High,Loose,79.21,2.19,5.52,98.0,97.0,97.0,97.0,NO,0.0,NO,59.68,39.38,66.25,46.69,Drug Manufacturers - Specialty & Generic
2,Healthcare,3,HNGE,97.1,Extended Near High,Loose,88.52,1.78,4.63,96.0,98.0,97.0,95.0,NO,0.0,NO,60.44,48.91,67.19,50.41,Health Information Services
2,Healthcare,4,LGND,96.98,Extended Near High,Loose,320.42,0.59,4.33,95.0,97.0,94.0,94.0,NO,0.0,NO,246.46,208.13,260.69,221.42,Biotechnology
2,Healthcare,5,TXG,96.79,Extended Near High,Loose,40.0,1.38,6.45,97.0,94.0,96.0,97.0,NO,0.41,NO,27.8,20.26,30.52,23.67,Health Information Services
3,Technology,1,ALOT,98.47,Extended Near High,Normal,28.5,0.63,3.85,97.0,98.0,98.0,98.0,NO,0.0,NO,18.07,11.48,20.41,13.37,Computer Hardware
3,Technology,2,DAVE,96.52,Extended Near High,Loose,396.0,2.09,6.45,95.0,98.0,97.0,95.0,NO,0.32,NO,282.14,225.67,299.47,237.95,Software - Application
3,Technology,3,OKTA,96.24,Extended Near High,Loose,148.6,0.17,4.53,94.0,92.0,96.0,94.0,NO,2.01,NO,103.24,89.14,114.93,92.27,Software - Infrastructure
3,Technology,4,TENB,95.85,Extended Near High,Loose,41.29,2.71,5.18,95.0,97.0,97.0,94.0,NO,2.05,NO,26.03,24.52,28.86,23.5,Software - Infrastructure
3,Technology,5,FROG,95.68,Extended Near High,Loose,98.1,0.84,5.11,95.0,90.0,96.0,92.0,NO,0.0,NO,72.41,57.21,81.51,60.53,Software - Application
4,Industrials,1,CRS,96.21,Extended Near High,Normal,619.25,1.08,3.7,95.0,95.0,94.0,96.0,NO,1.23,NO,492.81,374.51,517.97,421.57,Metal Fabrication
4,Industrials,2,SIF,95.29,Near Breakout,Loose,25.36,4.12,7.06,98.0,95.0,96.0,98.0,NO,0.0,NO,19.68,11.62,21.37,14.32,Aerospace & Defense
4,Industrials,3,WLFC,94.67,Extended Near High,Loose,239.91,1.93,4.28,93.0,97.0,90.0,95.0,NO,0.87,NO,198.25,167.8,203.34,187.06,Rental & Leasing Services
4,Industrials,4,DCO,94.03,Near Breakout,Loose,189.18,3.79,4.08,95.0,95.0,93.0,96.0,NO,0.0,NO,154.21,119.81,160.96,134.05,Aerospace & Defense
4,Industrials,5,AIR,93.85,Extended Near High,Normal,143.61,2.14,3.72,93.0,96.0,87.0,94.0,NO,1.3,NO,119.38,102.07,125.08,112.35,Aerospace & Defense
5,Financial Services,1,SEZL,95.85,Near Breakout,Loose,179.05,4.12,6.36,97.0,98.0,98.0,97.0,NO,0.0,NO,120.07,82.27,136.08,91.66,Credit Services
5,Financial Services,2,MRX,95.19,Extended Near High,Loose,66.34,1.5,5.44,94.0,94.0,93.0,94.0,NO,1.78,NO,57.33,42.64,59.39,47.82,Capital Markets
5,Financial Services,3,GCBC,94.3,Extended Near High,Loose,34.5,2.07,5.01,91.0,97.0,93.0,92.0,NO,0.0,NO,27.0,23.85,28.92,24.94,Banks - Regional
5,Financial Services,4,CACC,93.54,Extended Near High,Normal,657.2,1.74,3.2,90.0,93.0,94.0,91.0,NO,0.0,NO,558.91,492.14,581.52,508.88,Credit Services
5,Financial Services,5,UFCS,93.06,Near Breakout,Normal,52.79,3.0,3.12,92.0,94.0,91.0,90.0,NO,0.0,NO,46.59,38.32,48.9,41.25,Insurance - Property & Casualty
