Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Silver,Basic Materials,98,67,98,97,"AG,EXK,SVM,NEWP"
2,Copper,Basic Materials,96,72,95,95,"SCCO,FCX,HBM,ERO,TGB,IE"
3,Other Precious Metals & Mining,Basic Materials,96,49,93,95,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,ELE,ASM,MTA,VOXR"
4,Gold,Basic Materials,95,58,93,94,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,AGI,CDE,EQX,IAG,HMY,NGD,EGO,OR,BTG,AUGO,ORLA,SSRM,NG,ARIS,FSM,SA,AAUC,HYMC,CGAU,DRD,CNL,DC,IDR,CMCL,CTGO,USAU"
5,Aluminum,Basic Materials,95,64,95,94,"AA,CENX,CSTM,KALU"
6,Uranium,Energy,93,21,80,89,"CCJ,NXE,UEC,UUUU,LEU,ISOU,AEC"
7,Real Estate - Diversified,Real Estate,90,88,90,90,"JOE,STRS"
8,Semiconductor Equipment & Materials,Technology,90,75,87,88,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,ACMR,KLIC,UCTT,AMBA,ACLS,PLAB,AXTI,ICHR,VECO,DQ,COHU,AEHR,ASYS,ATOM,INTT"
9,Solar,Technology,89,52,62,83,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,CSIQ,JKS,SHLS,TOYO,FTCI,ASTI"
10,Other Industrial Metals & Mining,Basic Materials,88,33,82,85,"BHP,RIO,VALE,TECK,MP,EMAT,USAR,SKE,ALM,TMC,MTRN,USAS,NEXA,LAC,IPX,SGML,LAR,CRML,UAMY,SCZM,CMP,ELVR,NB,NVA,USGO,ATLX"
11,Oil & Gas Drilling,Energy,88,85,94,83,"NE,RIG,HP,PTEN,SDRL,BORR,SOC,PDS,NBR"
12,Electronic Components,Technology,83,70,80,78,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,LFUS,SANM,VICR,PLXS,RAL,OLED,OSIS,BELFA,BELFB,KN,BHE,ROG,CTS,DAKT,ALNT,OUST,LPTH,LYTS,MEI,OPTX,MPTI,RELL,ELTK"
13,Medical Distribution,Healthcare,82,86,65,84,"MCK,COR,CAH,HSIC,YI"
14,Marine Shipping,Industrials,82,90,80,81,"KEX,MATX,HAFN,ZIM,SBLK,BWLP,ECO,DAC,CMRE,NMM,SFL,GSL,CCEC,GNK,HSHP,SB,ASC,PANL,CMDB,ESEA,GASS,SHIP,SMHI,HTCO,EDRY,EHLD"
15,Oil & Gas Equipment & Services,Energy,81,77,84,83,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,VAL,AROC,LB,LBRT,KGS,WHD,TDW,USAC,OII,SEI,NESR,EFXT,FLOC,XPRO,INVX,AESI,WTTR,HLX,PUMP,NEXT,VTOL,RES,NPKI,WBI,ACDC,OIS,CLB,FET,FTK,NOA,NGS,RNGR,SND,GEOS,NCSM"
16,Metal Fabrication,Industrials,80,70,82,72,"ATI,CRS,MLI,ESAB,GPGI,WOR,PRLB,RYI,IIIN,MEC,TG,AP"
17,Farm & Heavy Construction Machinery,Industrials,80,85,89,64,"CAT,DE,PCAR,CNH,OSK,AGCO,TEX,ALG,BLBD,LNN,ASTE,AEBI,HY,TWI,CMCO,MTW,WNC,GENC"
18,Communication Equipment,Technology,77,66,76,72,"CSCO,MSI,LITE,CIEN,UI,NOK,ERIC,ASTS,HPE,ZBRA,VIAV,VSAT,BDC,ONDS,VISN,AAOI,EXTR,DGII,TSAT,HLIT,GILT,ADTN,NTGR,FEIM,CLFD,BKTI,AVNW,LTRX,AUDC,INSG,CMTL,SILC,OCC,FIEE,WATT"
19,Banks - Diversified,Financial Services,77,47,67,73,"JPM,BAC,HSBC,WFC,RY,MUFG,C,SAN,TD,SMFG,BBVA,UBS,BMO,BNS,CM,BCS,ING,BK,NTB"
20,Thermal Coal,Energy,75,50,66,81,"CNR,BTU,ARLP,NRP,HNRG,NC"
21,Luxury Goods,Consumer Cyclical,75,58,59,76,"TPR,SIG,CPRI,LUXE,REAL,MOV,ELA"
22,Steel,Basic Materials,74,41,63,66,"MT,NUE,STLD,PKX,RS,TX,CMC,CLF,WS,NWPX,MTUS,MSB,LUD,FRD"
23,Engineering & Construction,Industrials,74,70,70,65,"PWR,FER,FIX,EME,MTZ,APG,J,BLD,STRL,DY,ACM,IESC,STN,TTEK,PRIM,ROAD,FLR,AGX,ACA,GVA,LGN,ECG,KBR,TPC,MYRG,EXPO,CDLR,AMRC,WLDN,CDNL,GLDD,BWMN,ORN,PHOE,BBCP,MTRX,ESOA,FGL"
