Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
8,SNDK,1596.08,1600.62,7503783.0,Technology,Computer Hardware,98.0,18.0,53.0,98.0,132.8797,113.1847,13901112.0,15373500.0,2354.39,45.63,233696444416,NO,1381.13,1654.17,939.21,1639.2,1210.9,,382,0.0,7503783,NO,NO,2025-11-26,43000900
16,AGL,96.58,92.73,277385.0,Healthcare,Medical Care Facilities,98.0,12.0,88.0,98.0,9.8975,9.1769,335762.0,311900.0,133.04,7.48,1621695104,NO,94.41,106.08,47.79,106.74,60.98,,1345,1.5,277385,NO,NO,2025-08-05,7008856
19,MRNX,87.53,74.31,1891352.0,ETF,ETF,98.0,98.0,98.0,98.0,17.75,11.3343,111824.0,516510.0,143.84,14.95,0,NO,38.69,37.18,,39.69,,,138,0.0,1891352,NO,NO,2026-08-19,2943500
46,DMRA,30.82,30.31,157100.0,Healthcare,Biotechnology,98.0,71.0,90.0,43.0,1.7177,1.6913,582679.0,301290.0,38.33,2.45,1902688768,NO,30.19,28.11,25.41,28.62,26.45,,1459,0.46,157100,NO,NO,2025-10-07,77432200
49,PRAX,375.94,364.58,408260.0,Healthcare,Biotechnology,98.0,89.0,69.0,71.0,22.3939,20.0824,504503.0,417280.0,392.7,37.19,10496240640,NO,345.81,323.91,298.78,330.47,321.51,,1468,0.66,408260,NO,NO,2025-10-16,13741900
52,MBX,66.33,66.35,404837.0,Healthcare,Biotechnology,98.0,63.0,98.0,96.0,3.6242,3.6007,770253.0,440680.0,72.64,9.63,3194459136,NO,66.29,58.75,38.74,60.78,42.18,,486,0.0,404837,NO,NO,2025-09-22,28303500
63,UNX,117.69,115.868,818.0,ETF,ETF,98.0,98.0,98.0,98.0,7.2121,5.7111,6241.0,4460.0,273.0,18.37,0,NO,89.27,64.14,88.25,67.14,47.41,,235,0.0,818,NO,NO,2026-02-11,1401460
74,DNTH,111.1,109.51,713164.0,Healthcare,Biotechnology,98.0,73.0,90.0,97.0,5.2298,5.112,1065533.0,675270.0,117.88,22.76,6214308864,NO,110.02,100.38,72.41,102.21,84.64,,2053,0.85,713164,NO,NO,2025-09-08,5974200
92,NBTX,43.55,43.68,74172.0,Healthcare,Biotechnology,97.0,83.0,72.0,96.0,2.6933,2.2315,110435.0,181780.0,57.14,8.03,2212495104,NO,39.75,38.56,31.18,38.67,34.97,,1429,0.0,74172,NO,NO,2023-05-05,39763000
96,PBF,73.53,69.56,2955147.0,Energy,Oil & Gas Refining & Marketing,97.0,90.0,98.0,97.0,4.0528,3.8493,2935830.0,2718640.0,75.68,22.2,8716014592,NO,68.49,57.52,42.58,58.51,46.71,,3442,1.11,2955147,NO,NO,2022-11-30,33081200
98,CLMT,49.01,48.29,872433.0,Basic Materials,Specialty Chemicals,97.0,87.0,96.0,95.0,2.4443,2.3871,1073901.0,1422360.0,51.5,14.84,4307892224,NO,44.98,40.48,30.11,40.85,34.23,,5175,0.95,872433,NO,NO,2016-04-18,11492600
101,HPE,53.45,52.89,6446479.0,Technology,Communication Equipment,97.0,85.0,96.0,98.0,3.0299,2.8394,26425467.0,16006840.0,64.25,19.84,70778675200,NO,52.7,49.04,31.77,48.77,35.39,,2726,0.78,6446479,NO,NO,2026-06-02,153197800
121,ANAB,57.74,56.69,294609.0,Healthcare,Biotechnology,97.0,69.0,13.0,94.0,2.5079,2.4151,611975.0,348590.0,72.36,11.4,1709593728,NO,55.93,58.35,44.76,58.88,51.06,,2406,0.95,294609,NO,NO,2019-11-08,26495100
128,PENG,52.62,51.14,1016264.0,Technology,Information Technology Services,97.0,5.0,71.0,98.0,4.2892,3.8399,3465345.0,1727800.0,89.86,16.04,2696390912,NO,55.17,61.83,35.15,61.1,41.17,,2324,1.61,1016264,NO,NO,2019-01-09,15604200
147,MANE,102.82,105.32,337589.0,Healthcare,Biotechnology,97.0,4.0,20.0,97.0,6.2564,5.9893,723816.0,673120.0,131.24,32.0,4295833600,NO,108.76,110.54,,112.59,,,138,0.0,337589,NO,NO,2026-06-26,4047300
159,RAPP,48.24,47.85,138768.0,Healthcare,Biotechnology,96.0,89.0,93.0,94.0,2.0739,2.0236,353537.0,263060.0,49.9,14.11,2314472704,NO,45.35,42.06,33.62,42.36,36.06,,553,0.0,138768,NO,NO,2025-09-08,13877600
160,PTGX,154.32,150.69,395701.0,Healthcare,Biotechnology,96.0,87.0,96.0,96.0,5.3179,5.0118,690741.0,474480.0,160.81,54.5,9985782784,NO,145.54,134.2,102.74,136.67,109.53,,2521,0.58,395701,NO,NO,2021-10-11,45683600
176,GH,170.69,167.88,1913976.0,Healthcare,Diagnostics & Research,96.0,86.0,95.0,95.0,6.915,6.6936,2672754.0,2260370.0,176.58,53.4,22905944064,NO,159.66,153.16,114.02,157.06,119.02,,1980,0.0,1913976,NO,NO,2026-06-26,18771300
187,CRL,295.19,291.45,757758.0,Healthcare,Diagnostics & Research,96.0,94.0,98.0,95.0,12.1189,10.7304,899511.0,939690.0,299.32,144.26,14218632192,NO,263.63,234.14,194.02,239.1,194.98,,6579,0.11,757758,NO,NO,2025-04-11,11604900
198,VLO,348.86,341.51,1905453.0,Energy,Oil & Gas Refining & Marketing,96.0,87.0,95.0,95.0,11.1329,10.7671,2898377.0,2462880.0,352.7,140.13,100446371840,NO,321.86,293.1,230.68,295.8,252.81,,11249,0.58,1905453,NO,NO,2004-04-28,84719360
199,SCTX,34.13,32.83,171517.0,Healthcare,Biotechnology,96.0,,,,3.6114,3.5128,222415.0,209480.0,39.6,17.31,552292032,YES,23.61,,,,,,20,3.26,178833,NO,NO,2026-08-18,507400
201,ENVA,242.93,237.39,266750.0,Financial Services,Credit Services,96.0,84.0,96.0,95.0,8.0611,7.685,363303.0,279560.0,267.45,103.02,6048561152,NO,254.96,235.47,172.06,239.18,182.88,,2959,0.81,266750,NO,NO,2015-12-18,2255200
209,KNSA,79.03,78.47,252240.0,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,93.0,95.0,95.0,2.5436,2.4629,756783.0,433300.0,82.94,32.89,6166237696,NO,77.03,67.03,50.91,67.52,54.65,,2071,0.0,252240,NO,NO,2025-06-27,8685900
213,VAC,112.55,110.28,494614.0,Consumer Cyclical,Resorts & Casinos,96.0,91.0,96.0,96.0,6.4729,5.7421,505058.0,513310.0,131.34,44.58,3871193344,NO,110.42,102.78,73.94,104.67,81.68,,3717,1.19,494614,NO,NO,2018-08-31,7085300
219,U,46.93,46.54,5830005.0,Technology,Software - Application,96.0,98.0,98.0,98.0,2.2137,2.1373,9662408.0,12244610.0,52.15,16.78,20653373440,NO,40.18,33.42,31.88,34.14,27.3,,1488,0.49,5830005,NO,NO,2026-02-11,104917400
222,PLPC,429.3,421.37,91511.0,Industrials,Electrical Equipment & Parts,96.0,95.0,91.0,95.0,32.1493,29.7964,102670.0,104070.0,504.69,184.02,2098719232,NO,416.36,383.04,299.26,385.15,333.08,,6872,1.65,91511,NO,NO,2025-07-14,470600
231,MPC,360.72,358.23,2172885.0,Energy,Oil & Gas Refining & Marketing,95.0,88.0,95.0,96.0,12.445,12.135,2368430.0,2731210.0,367.6,161.93,101299109888,NO,329.67,297.52,232.71,299.97,252.88,,3812,0.18,2172885,NO,NO,2018-09-28,39153800
244,PYPU,43.25,44.44,1401.0,ETF,ETF,95.0,91.0,97.0,,1.5638,1.3017,7622.0,4600.0,44.63,19.84,0,NO,40.43,32.23,,33.4,,,104,0.0,1401,NO,NO,2026-07-15,66100
256,NTRA,332.03,324.84,1214658.0,Healthcare,Diagnostics & Research,95.0,94.0,97.0,94.0,14.2506,11.0342,1445312.0,1680440.0,333.56,157.43,47860191232,NO,294.23,272.65,229.33,280.78,229.58,,2802,0.0,1214658,NO,NO,2022-03-09,41733200
277,GKOS,184.89,184.89,348605.0,Healthcare,Medical Devices,95.0,92.0,93.0,94.0,6.1136,5.8968,1011253.0,705540.0,191.62,73.16,10905539584,NO,175.83,156.87,124.71,160.27,132.08,,2806,0.0,348605,NO,NO,2018-08-29,11054300
296,PSX,242.87,240.0,2269624.0,Energy,Oil & Gas Refining & Marketing,95.0,90.0,95.0,94.0,7.5471,7.3082,2650764.0,2956020.0,246.95,124.88,97375084544,NO,220.39,199.22,166.96,200.83,179.22,,3611,0.12,2269624,NO,NO,2022-03-08,16579800
303,GSAT,82.36,82.0,529748.0,Communication Services,Telecom Services,95.0,61.0,29.0,90.0,0.7729,0.7521,1234233.0,752610.0,84.85,25.52,10670840832,NO,82.32,81.02,70.91,81.08,74.63,,4980,0.0,544352,NO,NO,2021-08-30,37190507
305,DGII,74.91,73.61,336555.0,Technology,Communication Equipment,95.0,87.0,85.0,93.0,3.8371,3.6557,393320.0,393140.0,86.84,33.05,2842694144,NO,76.45,71.8,55.24,72.18,60.59,,9286,0.52,336555,NO,NO,1996-07-03,3106100
307,PBT,34.27,34.07,65936.0,Energy,Oil & Gas Midstream,94.0,89.0,83.0,96.0,2.0314,2.0157,129845.0,109480.0,35.5,15.73,1597283456,NO,31.9,28.79,22.91,28.65,24.71,,11548,0.03,65936,NO,NO,2025-06-03,3721800
318,BBC,54.46,53.871,10323.0,ETF,ETF,94.0,79.0,91.0,89.0,1.2822,1.1194,22483.0,17040.0,56.18,22.43,0,NO,51.81,50.61,43.16,51.17,45.31,,2936,1.02,10323,NO,NO,2018-07-30,536100
321,CLDX,40.38,39.94,791609.0,Healthcare,Biotechnology,94.0,87.0,93.0,95.0,1.785,1.7528,1044122.0,944240.0,45.14,21.34,3171022848,NO,40.44,37.53,30.77,37.79,32.44,,10145,0.0,791609,NO,NO,2020-06-11,61347800
343,GUSH,45.55,44.48,510824.0,ETF,ETF,94.0,88.0,88.0,93.0,1.9846,1.8411,837851.0,658320.0,48.66,20.8,0,NO,39.65,36.0,32.47,36.27,36.17,,2825,0.74,510824,NO,NO,2020-04-02,39570400
358,AMBQ,59.02,57.82,266168.0,Technology,Semiconductors,94.0,1.0,2.0,97.0,4.3783,4.0194,622464.0,473250.0,91.61,22.12,1427371264,NO,63.57,74.33,46.06,73.61,53.05,,268,1.4,266168,NO,NO,2025-07-30,5479500
380,NSIT,147.38,146.27,159804.0,Technology,Electronics & Computer Distribution,94.0,94.0,96.0,95.0,6.8714,6.8064,462540.0,345220.0,157.35,63.62,4325580288,NO,142.51,125.77,94.47,127.39,98.69,,7947,0.65,159804,NO,NO,2002-07-18,12058000
388,BLFS,37.1,36.97,748521.0,Healthcare,Medical Instruments & Supplies,93.0,92.0,96.0,94.0,1.0671,1.0093,1095241.0,510460.0,38.1,17.86,1814438656,NO,33.95,30.31,24.92,30.82,24.85,,9253,0.08,748521,NO,NO,2016-07-11,17866600
397,CVE,32.93,32.48,3530232.0,Energy,Oil & Gas Integrated,93.0,83.0,73.0,92.0,0.9125,0.8132,7702987.0,5858290.0,33.4,15.44,60730986496,NO,30.08,27.96,23.88,28.06,26.38,,4215,0.49,3530232,NO,NO,2017-03-30,45049000
400,TWN,97.62,96.57,8051.0,Financial Services,Asset Management,93.0,86.0,72.0,94.0,2.9089,2.2954,50854.0,23640.0,105.09,47.95,560537856,NO,90.64,92.25,74.23,92.33,81.71,,9996,0.0,8051,NO,NO,2010-04-21,1037900
409,CON,35.0,34.81,586771.0,Healthcare,Medical Care Facilities,93.0,84.0,94.0,93.0,1.2446,1.1253,974250.0,1086640.0,35.9,18.55,4463120896,NO,33.25,31.47,24.44,32.16,26.37,,521,0.43,586771,NO,NO,2024-11-26,8703500
415,UCYB,83.1,80.683,1664.0,ETF,ETF,93.0,88.0,91.0,97.0,4.82,4.2707,6630.0,11270.0,97.57,36.03,0,NO,85.48,79.02,58.46,79.16,59.66,,1403,0.34,1664,NO,NO,2026-08-10,28200
427,NBR,92.41,91.82,156866.0,Energy,Oil & Gas Drilling,93.0,82.0,6.0,80.0,4.315,4.0736,278459.0,200950.0,112.9,33.66,1367672064,NO,86.61,85.54,76.92,85.07,85.52,,13489,0.62,156866,NO,NO,2020-05-21,4234500
431,ATLC,96.09,93.66,108370.0,Financial Services,Credit Services,93.0,34.0,86.0,96.0,6.0757,5.9129,173379.0,172800.0,114.34,47.5,1457688832,NO,101.95,100.14,72.77,101.05,77.97,,6875,1.87,108370,NO,NO,2001-01-31,14195200
441,SBIO,69.11,68.56,49718.0,ETF,ETF,93.0,78.0,92.0,90.0,1.487,1.335,39933.0,42920.0,70.85,34.34,0,NO,66.57,63.92,54.46,64.68,56.35,,2927,0.64,49718,NO,NO,2018-12-20,650300
