Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
5,BWET,203.35,199.43,188674.0,ETF,ETF,98.0,83.0,84.0,98.0,21.9593,15.2018,124504.0,113630.0,223.03,10.81,0,NO,182.82,180.52,81.33,179.47,108.55,,799,0.0,188674,NO,NO,2024-01-30,657200
19,BAND,75.48,78.44,958774.0,Technology,Software - Infrastructure,98.0,94.0,98.0,98.0,5.1731,5.1731,1333660.0,1467480.0,79.08,12.5,2416666624,NO,60.19,57.45,26.15,61.31,32.0,,2176,0.0,958774,NO,NO,2022-11-02,11116300
42,ARMG,31.95,32.91,645527.0,ETF,ETF,98.0,4.0,98.0,98.0,6.8571,5.8929,2282849.0,1053110.0,65.95,4.63,0,NO,40.89,34.11,15.68,36.0,17.63,,373,0.0,645527,NO,NO,2026-05-06,10883000
44,ORKA,86.79,88.27,499644.0,Healthcare,Biotechnology,98.0,96.0,92.0,98.0,6.3993,5.7743,1836985.0,2142410.0,97.78,12.84,5234487296,NO,81.97,70.12,43.7,71.06,51.14,,7274,0.0,499644,NO,NO,2026-04-29,7921000
73,MANE,119.6,124.91,334692.0,Healthcare,Biotechnology,98.0,95.0,97.0,,8.8666,8.7195,664491.0,933490.0,131.24,32.0,4996730880,NO,111.99,106.04,,106.63,,,108,0.0,334692,NO,NO,2026-06-26,4047300
97,OSCX,114.97,120.195,1400.0,ETF,ETF,97.0,94.0,98.0,97.0,9.1589,6.9852,9286.0,6160.0,136.0,17.62,0,NO,111.62,86.35,,91.78,53.69,,198,0.0,1400,NO,NO,2025-11-24,357050
98,SILC,44.17,43.9,88481.0,Technology,Communication Equipment,97.0,50.0,97.0,98.0,4.8807,4.3914,163796.0,206570.0,52.95,13.34,253871968,NO,43.75,43.41,24.45,43.79,28.25,,8150,0.0,88481,NO,NO,1999-12-08,2163100
117,WYFI,38.5,38.84,3688511.0,Technology,Information Technology Services,97.0,98.0,98.0,97.0,6.0844,5.897,2011101.0,2929910.0,46.87,10.51,1486647296,NO,35.73,29.29,22.7,30.01,21.01,,232,0.0,3688511,NO,NO,2025-08-07,14776600
122,ARM,323.39,327.87,2758745.0,Technology,Semiconductors,97.0,23.0,97.0,98.0,31.0576,26.9076,11119914.0,6914220.0,452.7,100.02,345406013440,NO,356.53,309.2,181.34,321.84,197.19,,707,0.0,2758745,NO,NO,2023-09-14,130534500
124,ARMH,136.33,138.225,3137.0,ETF,ETF,97.0,30.0,97.0,98.0,11.2924,8.2199,5663.0,7360.0,190.61,42.85,0,NO,150.76,130.07,77.18,135.85,83.33,,329,0.0,3137,NO,NO,2026-03-26,15900
145,GH,160.05,164.08,1966859.0,Healthcare,Diagnostics & Research,97.0,95.0,97.0,91.0,9.1943,8.2793,2700752.0,4941960.0,174.08,40.35,21222619136,NO,146.2,124.37,100.53,130.55,108.35,,1950,0.0,1966859,NO,NO,2026-06-26,18771300
159,LASR,72.05,74.71,1531791.0,Technology,Semiconductors,96.0,91.0,78.0,96.0,6.2028,5.8364,1283500.0,1782750.0,86.95,17.84,4064247552,NO,65.95,70.37,52.02,69.91,59.92,,2062,0.0,1531791,NO,NO,2026-06-26,5746600
229,NGNE,39.63,42.84,290555.0,Healthcare,Biotechnology,95.0,97.0,97.0,97.0,3.016,3.0089,209331.0,432210.0,43.66,15.93,790630976,NO,32.91,30.23,24.23,31.08,24.15,,3104,0.0,290555,NO,NO,2015-08-07,3112795
250,MNPR,106.6,104.5,148971.0,Healthcare,Biotechnology,95.0,98.0,97.0,94.0,8.3606,8.2588,172975.0,201330.0,112.57,29.18,714120000,NO,83.6,69.64,69.5,72.98,64.21,,1646,0.0,148971,NO,NO,2024-09-12,40971400
251,BHE,85.06,85.26,166597.0,Technology,Electronic Components,95.0,16.0,92.0,96.0,5.4407,4.6221,496296.0,649640.0,100.41,34.44,3051700480,NO,90.1,86.82,59.16,86.93,66.22,,9074,0.0,166597,NO,NO,2003-04-22,6885225
306,GOOX,80.69,81.315,29739.0,ETF,ETF,94.0,9.0,83.0,58.0,4.7778,4.1446,85808.0,68600.0,107.5,24.46,0,NO,81.65,89.58,70.89,88.56,76.52,,625,0.0,29739,NO,NO,2025-07-29,677500
312,GGLL,113.07,114.42,670349.0,ETF,ETF,94.0,8.0,83.0,61.0,7.3429,6.4772,1454083.0,1147340.0,153.0,34.67,0,NO,114.74,126.55,99.72,125.07,107.34,,963,0.0,670349,NO,NO,2025-05-07,11451700
318,BELFB,272.58,267.69,224729.0,Technology,Electronic Components,94.0,18.0,80.0,92.0,20.4279,19.1593,292908.0,420210.0,335.29,95.45,3876825344,NO,292.59,282.27,211.32,280.22,236.09,,7043,0.0,224729,NO,NO,2021-08-02,2749000
327,EZPW,34.07,34.07,970100.0,Financial Services,Credit Services,94.0,81.0,84.0,94.0,1.7811,1.7696,894347.0,1247520.0,37.13,13.08,2096530688,NO,32.97,32.74,24.89,32.87,27.58,,8779,0.0,970100,NO,NO,2006-10-13,12390000
331,CECO,83.63,84.32,699961.0,Industrials,Pollution & Treatment Controls,94.0,3.0,89.0,91.0,4.795,4.4329,878888.0,895570.0,101.24,29.84,4884245504,NO,90.39,85.13,65.63,84.99,71.31,,11493,0.0,699961,NO,NO,2023-06-23,4359900
340,FLXS,71.3,71.79,29123.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",94.0,95.0,94.0,96.0,3.76,3.7478,57486.0,60660.0,77.19,32.65,290594656,NO,68.65,61.22,47.93,62.47,51.87,,11673,0.0,29123,NO,NO,2020-06-26,949200
356,ROM,147.01,146.25,42620.0,ETF,ETF,94.0,75.0,96.0,92.0,8.7057,6.7693,75762.0,60530.0,171.82,71.36,0,NO,147.05,142.19,105.56,144.2,109.79,,4890,0.0,42620,NO,NO,2008-10-13,38278400
359,AIVC,110.71,112.11,7201.0,ETF,ETF,94.0,38.0,94.0,93.0,4.1581,3.1059,23822.0,28750.0,124.23,53.6,0,NO,112.43,107.64,79.8,108.76,85.12,,2599,0.0,7201,NO,NO,2026-06-02,218800
385,LBRX,32.95,33.74,185557.0,Healthcare,Biotechnology,93.0,90.0,88.0,93.0,1.8686,1.8686,260462.0,414520.0,35.34,13.36,944895680,NO,31.3,30.32,23.36,30.3,26.22,,208,0.0,185557,NO,NO,2025-12-19,4085700
412,MATX,204.77,206.03,161985.0,Industrials,Marine Shipping,93.0,79.0,83.0,93.0,6.2296,6.0389,270227.0,385320.0,207.88,86.97,6197011968,NO,198.44,189.26,148.51,190.9,167.16,,13409,0.0,161985,NO,NO,2014-03-21,7525600
425,COCO,71.4,71.25,928832.0,Consumer Defensive,Beverages - Non-Alcoholic,93.0,11.0,94.0,87.0,4.1472,4.1419,1297001.0,1505370.0,85.83,31.79,4077842944,NO,75.79,74.62,56.19,75.15,60.94,,1183,0.0,928832,NO,NO,2021-10-21,9664500
441,ARW,206.41,205.29,339901.0,Technology,Electronics & Computer Distribution,93.0,8.0,90.0,96.0,8.3364,7.145,718616.0,750590.0,237.33,101.79,10554557440,NO,216.65,211.63,150.7,213.29,166.15,,11673,0.0,339901,NO,NO,2000-02-24,10397800
475,AVT,87.13,86.28,568103.0,Technology,Electronics & Computer Distribution,92.0,35.0,90.0,95.0,3.27,2.8329,1440100.0,1257050.0,95.26,44.25,7146757632,NO,87.85,86.2,63.74,86.35,69.71,,13409,0.0,568103,NO,NO,2008-04-15,8983800
487,UFCS,51.68,51.95,130815.0,Financial Services,Insurance - Property & Casualty,92.0,89.0,90.0,91.0,1.755,1.7036,139536.0,197670.0,54.42,25.79,1325910656,NO,50.73,47.51,38.72,48.79,41.22,,11672,0.0,130815,NO,NO,2001-10-11,4057200
515,BRKR,60.06,60.58,1110611.0,Healthcare,Medical Devices,91.0,77.0,95.0,68.0,2.6529,2.4914,2517390.0,2361630.0,64.54,28.53,9142671360,NO,58.26,51.78,43.8,54.21,45.5,,6520,0.0,1110611,NO,NO,2025-09-03,18329700
528,BRKRP,444.6,447.03,2916.0,Healthcare,Medical Devices,91.0,80.0,94.0,68.0,14.0189,8.4539,22003.0,7830.0,463.61,250.0,0,NO,432.15,390.16,340.76,404.51,350.2,,213,0.0,2916,NO,NO,2025-09-04,1666700
533,AAPB,40.08,40.381,85069.0,ETF,ETF,91.0,92.0,93.0,89.0,1.9862,1.6818,86355.0,61150.0,41.38,19.23,0,NO,36.23,36.51,32.14,37.45,32.1,,982,0.0,85069,NO,NO,2025-08-08,1340300
547,PSCT,83.97,84.08,16502.0,ETF,ETF,91.0,58.0,90.0,91.0,3.2568,2.8446,41954.0,47190.0,92.45,43.83,0,NO,85.79,82.82,65.52,83.54,69.5,,4090,0.0,16502,NO,NO,2015-08-20,5811600
570,THNQ,89.32,89.977,29795.0,ETF,ETF,91.0,80.0,94.0,88.0,2.5984,2.1568,28288.0,20300.0,93.59,53.63,0,NO,88.06,84.37,69.37,85.46,71.15,,1544,0.0,29795,NO,NO,2024-05-30,1048800
575,PGC,46.22,46.31,212667.0,Financial Services,Banks - Regional,91.0,57.0,84.0,94.0,1.4757,1.4571,157255.0,306140.0,49.14,24.42,818943424,NO,46.28,44.25,34.23,44.76,37.36,,6843,0.0,212667,NO,NO,2014-10-29,1283800
593,YPF,47.58,47.04,587608.0,Energy,Oil & Gas Integrated,90.0,4.0,71.0,91.0,1.72,1.565,1962819.0,1465490.0,57.49,22.82,18657396736,NO,48.37,48.35,39.11,48.42,42.11,,8314,0.0,587608,NO,NO,1993-06-29,34346800
594,NUE,227.37,222.28,786504.0,Basic Materials,Steel,90.0,4.0,87.0,90.0,7.3343,6.7221,1633016.0,1676960.0,270.9,131.32,51781455872,NO,238.73,238.19,183.33,238.9,198.78,,11673,0.27,786504,NO,NO,2001-06-26,358280000
