Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
1,BWET,834.0,872.14,176361.0,ETF,ETF,98.0,98.0,98.0,98.0,61.4418,46.2051,213411.0,231730.0,872.14,13.58,0,NO,586.5,410.81,179.52,500.81,270.61,,849,0.0,176361.0,NO,NO,2024-01-30,657200.0
26,AGL,88.03,89.16,290944.0,Healthcare,Medical Care Facilities,98.0,19.0,4.0,98.0,5.1222,5.1133,310763.0,197510.0,133.04,7.48,1478130176,NO,90.9,97.72,55.31,92.66,73.53,,1365,0.0,290944.0,NO,NO,2025-08-05,7008856.0
57,PALU,55.26,53.03,70981.0,ETF,ETF,98.0,89.0,96.0,98.0,5.3635,4.7628,123549.0,143860.0,67.86,9.85,0,NO,51.76,53.0,29.34,52.26,35.45,,373,0.49,70981.0,NO,NO,2026-06-02,1848600.0
65,PANG,34.0,32.571,28160.0,ETF,ETF,98.0,89.0,96.0,98.0,3.3153,2.8999,47131.0,65580.0,41.59,6.05,0,NO,31.79,32.58,18.15,32.08,21.81,,377,1.62,28160.0,NO,NO,2026-02-18,646000.0
80,RVMD,192.76,190.95,1888491.0,Healthcare,Biotechnology,97.0,8.0,87.0,96.0,6.9766,6.9766,2229593.0,2002820.0,224.31,42.18,41315487744,NO,206.08,199.22,140.41,200.05,160.26,,1659,0.0,1888491.0,NO,NO,2025-06-27,26439100.0
97,BE,272.89,265.63,14493362.0,Industrials,Electrical Equipment & Parts,97.0,97.0,4.0,95.0,18.5259,15.9116,16215558.0,20796650.0,351.28,61.37,80373571584,NO,244.02,225.99,199.68,231.93,229.47,,2050,1.65,14493362.0,YES,NO,2026-09-18,73384100.0
103,SNOU,67.59,64.41,54120.0,ETF,ETF,97.0,90.0,98.0,98.0,6.7621,5.2901,91644.0,71800.0,86.0,10.51,0,NO,64.73,59.68,37.39,62.76,38.87,,354,2.47,54120.0,NO,NO,2026-05-28,1302300.0
131,BEX,36.2,34.43,3045453.0,ETF,ETF,97.0,98.0,0.0,94.0,4.6618,3.8673,2433653.0,2316670.0,86.12,7.2,0,NO,30.11,27.48,33.12,27.94,37.61,,213,4.07,3045453.0,NO,NO,2026-07-29,10914200.0
139,SKHA,38.66,38.13,3353.0,ETF,ETF,97.0,97.0,,,3.2989,2.0846,8523.0,7780.0,43.62,19.25,0,NO,33.44,,,,,,39,0.58,3353.0,NO,NO,2026-07-29,28600.0
152,HZO,52.41,52.56,495945.0,Consumer Cyclical,Specialty Retail,97.0,65.0,96.0,97.0,0.1507,0.1429,642566.0,928010.0,52.56,21.42,1157565824,NO,52.23,45.25,33.43,47.22,36.63,,7119,0.0,495945.0,NO,NO,2026-08-10,7672600.0
169,ILMN,238.82,239.62,3103031.0,Healthcare,Diagnostics & Research,96.0,93.0,96.0,96.0,10.3686,9.8121,2487190.0,5382390.0,250.06,88.0,36061822976,NO,219.85,205.03,156.62,211.61,168.91,,6575,0.0,3103031.0,NO,NO,2024-06-21,36257766.0
174,CORT,113.76,110.29,1245364.0,Healthcare,Biotechnology,96.0,15.0,95.0,98.0,5.3336,5.2857,1320236.0,2566250.0,126.38,28.66,12297274368,NO,114.49,108.6,68.56,111.97,77.32,,5645,0.0,1245364.0,NO,NO,2020-09-02,88404100.0
178,AUGO,89.15,88.25,721795.0,Basic Materials,Gold,96.0,80.0,94.0,91.0,4.5736,3.8911,1007569.0,1108670.0,110.32,29.11,7474054656,NO,86.44,73.14,71.01,78.07,75.76,,298,0.0,721795.0,NO,NO,2026-05-29,5244300.0
191,PANW,371.76,363.58,5136650.0,Technology,Software - Infrastructure,96.0,89.0,93.0,97.0,19.5864,17.6414,6643682.0,6934570.0,398.88,139.57,304099688448,NO,354.94,353.7,241.49,353.25,273.01,,3562,0.19,5136650.0,NO,NO,2017-03-01,130718400.0
199,HNGE,94.45,94.9,1106963.0,Healthcare,Health Information Services,96.0,92.0,94.0,97.0,3.9416,3.9187,1993492.0,2138240.0,96.66,30.08,7621587456,NO,91.7,86.74,59.09,87.29,66.98,,334,0.0,1106963.0,NO,NO,2025-05-22,9172800.0
218,GTLB,49.79,49.23,2240495.0,Technology,Software - Infrastructure,96.0,95.0,98.0,97.0,2.569,2.1719,4859758.0,4209100.0,55.55,18.73,8295761408,NO,46.96,40.63,31.9,42.98,31.6,,1238,0.3,2240495.0,NO,NO,2026-09-02,28993600.0
227,HAE,108.73,108.4,327009.0,Healthcare,Medical Devices,96.0,66.0,96.0,95.0,2.7775,2.6575,738585.0,644920.0,110.45,47.32,4946894848,NO,104.96,93.75,74.02,97.85,76.16,,8904,0.0,327009.0,NO,NO,1991-05-10,11925600.0
259,AMN,34.24,34.26,374816.0,Healthcare,Medical Care Facilities,95.0,43.0,85.0,96.0,1.2614,1.25,753590.0,652180.0,37.22,14.97,1326114944,NO,34.08,33.99,25.07,34.17,28.64,,6252,0.0,374816.0,NO,NO,2015-10-22,5523800.0
281,ALMR,35.05,34.85,614513.0,Healthcare,Medical Devices,95.0,72.0,96.0,,2.1418,2.1289,368777.0,512500.0,38.54,18.85,2432216576,NO,30.89,29.43,,30.64,,,108,0.0,614513.0,NO,NO,2026-04-17,4895500.0
294,CIX,38.49,37.36,104203.0,Industrials,Security & Protection Services,95.0,96.0,96.0,94.0,2.8257,2.7957,13482.0,41740.0,40.29,20.29,474314496,NO,35.01,31.15,25.65,32.67,27.14,,7180,0.83,104203.0,NO,NO,1998-03-06,3453400.0
307,TSAT,51.4,48.83,97354.0,Technology,Communication Equipment,94.0,95.0,87.0,88.0,2.7507,2.4914,218857.0,135970.0,61.54,23.01,2640796672,NO,46.12,45.19,40.63,46.63,45.15,,5321,2.27,97354.0,NO,NO,2023-08-11,23276300.0
312,SEPN,38.54,38.69,252382.0,Healthcare,Biotechnology,94.0,17.0,82.0,93.0,1.7495,1.7056,442868.0,331340.0,51.1,15.41,1798929664,NO,38.68,38.14,30.31,38.23,32.01,,476,0.0,252382.0,NO,NO,2025-05-14,37815800.0
318,GCT,53.06,52.86,515520.0,Technology,Software - Infrastructure,94.0,89.0,96.0,85.0,2.3544,2.3044,642760.0,620440.0,56.27,25.39,1894785152,NO,51.61,47.28,41.6,49.71,42.78,,1026,0.0,515520.0,NO,NO,2022-08-19,36268800.0
344,NBTX,34.5,33.05,94527.0,Healthcare,Biotechnology,94.0,1.0,34.0,69.0,2.2505,2.0352,139188.0,133290.0,57.14,12.63,1752991360,NO,38.54,39.13,32.95,38.28,37.02,,1449,1.57,94527.0,NO,NO,2023-05-05,39763000.0
370,TEMC,33.06,33.03,623.0,ETF,ETF,94.0,97.0,,,2.3177,1.4813,778.0,950.0,35.07,10.77,0,NO,25.26,20.18,,22.09,,,51,0.0,623.0,NO,NO,2026-09-18,6600.0
411,BRKR,61.58,61.39,1581847.0,Healthcare,Medical Devices,93.0,80.0,80.0,95.0,2.8743,2.7186,2243317.0,2510530.0,65.3,30.09,9382286336,NO,57.65,58.23,48.56,58.59,50.4,,6570,0.0,1581847.0,NO,NO,2025-09-03,18329700.0
412,DAVE,350.65,337.82,299425.0,Technology,Software - Application,93.0,86.0,85.0,94.0,21.1243,20.6715,451377.0,303540.0,458.25,152.21,4472718336,NO,363.61,374.16,267.9,358.11,299.7,,1358,1.91,299425.0,NO,NO,2022-07-27,3887050.0
414,CAI,30.65,29.98,6029039.0,Healthcare,Biotechnology,93.0,96.0,97.0,94.0,1.4413,1.402,4754560.0,5606000.0,33.66,14.19,8661542912,NO,26.5,21.83,21.06,23.77,19.77,,316,0.9,6029039.0,NO,NO,2025-06-18,15347900.0
428,TGT,157.71,158.19,2074196.0,Consumer Defensive,Discount Stores,93.0,58.0,90.0,88.0,3.528,3.2658,4252703.0,3533050.0,170.75,83.44,71647141888,NO,160.91,152.16,125.98,155.02,136.1,,13509,0.0,2074196.0,NO,NO,1987-10-20,80400000.0
458,NHC,223.31,222.11,100315.0,Healthcare,Medical Care Facilities,93.0,16.0,83.0,89.0,6.1814,6.1679,118995.0,110590.0,239.29,116.15,3497346048,NO,223.19,223.19,180.85,223.55,198.39,,10005,0.0,100315.0,NO,NO,2023-12-15,2662000.0
464,TEMT,35.98,36.05,117825.0,ETF,ETF,92.0,97.0,98.0,95.0,3.6337,3.5001,242749.0,172650.0,152.22,11.52,0,NO,27.54,21.99,27.68,24.07,21.66,,341,0.0,117825.0,NO,NO,2025-08-08,1692667.0
474,ACU,61.75,61.5,24839.0,Consumer Defensive,Household & Personal Products,92.0,56.0,94.0,89.0,1.8657,1.85,34407.0,62360.0,64.17,35.5,236738576,NO,62.05,57.95,46.97,59.83,49.48,,11723,0.1,24839.0,NO,NO,2025-06-27,408400.0
489,TEM,78.03,77.84,5626119.0,Healthcare,Health Information Services,92.0,95.0,97.0,94.0,4.6871,4.4864,6531385.0,7232210.0,104.32,40.77,14079323136,NO,66.76,57.46,56.17,60.69,53.82,,568,0.0,5626119.0,NO,NO,2025-05-28,50365400.0
508,ZD,57.47,57.49,547026.0,Communication Services,Advertising Agencies,92.0,83.0,92.0,87.0,1.6825,1.6375,671047.0,902980.0,60.48,22.45,1970485888,NO,56.47,54.76,44.33,55.27,48.76,,6832,0.0,547026.0,NO,NO,2003-10-21,29652750.0
517,GNMX,36.86,36.29,3498.0,ETF,ETF,92.0,86.0,93.0,,0.5279,0.2196,1049.0,530.0,36.97,23.88,0,NO,35.41,32.91,,33.67,,,95,1.41,3498.0,NO,NO,2026-05-06,48900.0
538,BRKRP,456.63,447.04,8946.0,Healthcare,Medical Devices,91.0,83.0,80.0,94.0,17.0282,10.6011,6906.0,7870.0,474.99,256.24,0,NO,426.64,431.73,370.25,433.66,380.24,,263,1.26,8946.0,NO,NO,2025-09-04,1666700.0
