Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Utilities - Independent Power Producers,Utilities,93,86,82,93,"VST,NRG,TLN,PAM,TAC,KEN"
2,Silver,Basic Materials,91,94,61,67,"AG,MAG,EXK"
3,Other Precious Metals & Mining,Basic Materials,88,89,67,48,"SBSW,TFPM,BVN,HL,PPTA,MUX"
4,Banks - Diversified,Financial Services,84,84,83,78,"JPM,BAC,WFC,HSBC,RY,C,MUFG,SAN,TD,UBS,SMFG,BBVA,BMO,BK,BNS,ING,BCS,CM,NTB"
5,Gold,Basic Materials,83,88,89,76,"NEM,AEM,WPM,B,FNV,AU,GFI,KGC,AGI,RGLD,PAAS,HMY,CDE,OR,EQX,EGO,IAG,ORLA,SAND,SSRM,NG,FSM,AUGO,SA,AAUC,CGAU,ARMN,DRD,CNL,CMCL,BGL,IDR,CTGO,USAU"
6,Uranium,Energy,80,77,41,38,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
7,Metal Fabrication,Industrials,78,84,70,59,"CRS,ATI,MLI,ESAB,WOR,CMPO,PRLB,IIIN,RYI,MEC,TG,GIFI,MTEN,TPCS,CMPOW"
8,Computer Hardware,Technology,76,79,49,74,"ANET,DELL,SMCI,STX,WDC,HPQ,PSTG,LOGI,IONQ,SNDK,QBTS,RGTI,QUBT,CRSR,SSYS,UMAC,OSS,ALOT,QMCO,RGTIW"
9,Pollution & Treatment Controls,Industrials,75,72,41,67,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
10,Capital Markets,Financial Services,74,75,52,70,"MS,GS,SCHW,IBKR,HOOD,CRCL,TW,LPLA,FUTU,NMR,HLI,JEF,EVR,SF,GLXY,XP,MKTX,PJT,VIRT,MARA,PIPR,MC,ETOR,LAZ,SNEX,BGC,RIOT,IREN,BMNR,CLSK,MRX,HUT,CIFR,PWP,TIGR,OPY,CNCK,AMRK,FRGE,NCTY,BTM,SRL,DOMH,COHN"
11,Communication Equipment,Technology,74,79,61,82,"CSCO,MSI,UI,HPE,ERIC,ASTS,ZBRA,CIEN,LITE,BDC,COMM,VSAT,EXTR,VIAV,AAOI,TSAT,DGII,HLIT,ADTN,NTGR,CLFD,GILT,AUDC,AVNW,FEIM,BKTI,INSG,SILC,OCC"
12,Tobacco,Consumer Defensive,74,81,94,79,"PM,BTI,MO,TPB,UVV"
13,Electrical Equipment & Parts,Industrials,74,73,49,63,"VRT,HUBB,NVT,AYI,BE,AEIS,ENS,HAYW,POWL,ATKR,ENVX,ENR,EOSE,AMPX,PLPC,ADSE,KE,LTBR,TGEN,ULBI,ESP,RFIL"
14,Aerospace & Defense,Industrials,74,77,67,63,"GE,RTX,BA,HWM,AXON,POWWP,LMT,TDG,NOC,GD,LHX,HEI,ESLT,RKLB,CW,WWD,BWXT,TXT,AVAV,DRS,ERJ,HII,KTOS,SARO,CAE,LOAR,KRMN,ACHR,HXL,SPR,VSEC,MRCY,AIR,VOYG,RDW,PL,EVEX,VVX,DCO,CDRE,LUNR,ATRO,EH,RCAT,NPK,EVTL,AIRO,RGR,BYRN,TATT,PKE,SWBI,ISSC,PEW,VWAV,DPRO,CODA,OPXS"
15,Pharmaceutical Retailers,Healthcare,73,72,63,7,WBA
