Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,98,98,98,98,"RFAIU,RFAI"
2,Packaged software,Technology services,95,90,98,94,NIQ
3,Silver,Basic Materials,94,86,96,50,"AYA,AG"
4,Copper,Basic Materials,92,56,85,73,"ERO,HBM,SCCO,FCX,TECK"
5,Electronics & Computer Distribution,Technology,88,69,68,93,"NSIT,AVT,ARW,SNX,SCSC,CNXN,CLMB"
6,Coking Coal,Basic Materials,87,92,78,78,"HCC,AMR"
7,Oil & Gas Refining & Marketing,Energy,86,83,83,83,"PBF,DK,VLO,DINO,MPC,PARR,PSX,CVI,WKC,SUN,DKL,CAPL,APC"
8,Marine Shipping,Industrials,86,93,81,78,"EDRY,EHLD,ECO,MATX,HSHP,SHIP,CMDB,NMM,DAC,ZIM,SBLK,ASC,GNK,GSL,KEX,ESEA,CCEC,CMRE"
9,Oil & Gas Drilling,Energy,85,82,38,49,"HP,NBR,SDRL,VAL,NE,PDS"
10,Staffing & Employment Services,Industrials,84,46,80,94,"MAN,KELYB,KELYA,NSP,KFRC,HQI,TNET,RHI,KFY,BBSI"
11,Medical specialties,Health technology,84,36,74,90,SI
12,Banks - Diversified,Financial Services,82,59,78,85,"BBVA,ING,MUFG,BNY,SMFG,HSBC,UBS,BNS,TD,BMO,C,RY,BAC,CM,JPM,NTB,BCS,WFC,FRBT"
13,Oil & Gas Integrated,Energy,82,88,74,65,"CVE,EQNR,EC,YPF,PBR,SU,E,XOM,IMO,CVX,TTE,SHEL,BP,TGS,NFG"
14,REIT - Hotel & Motel,Real Estate,80,66,42,85,"PEB,PK,RHP,APLE,XHR,HST"
15,Healthcare Plans,Healthcare,79,79,46,89,"OSCR,CNC,HUM,ELV,PGNY,MOH,CVS,UNH,CI"
16,Semiconductor Equipment & Materials,Technology,78,14,19,71,"AXTI,AEHR,ICHR,FORM,COHU,TER,UCTT,ACMR,LRCX,ONTO,AMAT,KLIC,ASML,ENTG,ASYS,KLAC,VECO,AMKR,CAMT,Q,ACLS,PLAB,AMBA,NVMI,IPGP"
17,Financial Conglomerates,Financial Services,78,73,69,80,"VOYA,IX,FRHC,HTH"
18,Oil & Gas Equipment & Services,Energy,77,55,47,56,"NESR,FET,FTK,OII,WTTR,WHD,FTI,TDW,SEI,EFXT,KGS,WBI,INVX,SLB,NOV,EROK,TS,XPRO,HAL,RNGR,BKR,WFRD,USAC,AROC,LBRT,NGS,VTOL,HMH,FLOC"
19,Biotechnology,Healthcare,76,45,76,63,"ANL,MRNA,ERAS,FTH,TWST,ANRO,DMRA,ORKA,NVCT,PRAX,MBX,RVMD,SYRE,DFTX,RLAY,VOGX,OMER,TRAX,ELVN,RLYB,QURE,XNCR,TVTX,APLM,LBRX,SPRB,CGEM,MNPR,CORT,NBTX,ROIV,MANE,DNTH,URGN,NRIX,ANAB,INBX,TNGX,EWTX,GHRS,KYMR,PTGX,VOR,PVLA,KRSA,KOD,ARWR,IMVT,IMNM,TGTX,CUE,SEPN,JBIO,NGNE,SCTX,HALO,FBIOP,CGON,KRYS,BLTE,ELOX,ODTX,RIGL,LGND,ZBIO,RAPP,CBIO,TRVI,SRRK,PHVS,RCUS,FTRE,BLSM,PCVX,SLGL,JAZZ,CLDX,COAG,COGT,TECH,RPRX,BCAX,EXEL,IDYA,INCY,SPTX,TARS,REGN,ASND,YARW,XENE,AXSM,NKTR,SGP,ZLAB,ZYME,STRO,ACAD,MIRM,ARGX,HRMY,AVTX,SRPT,GENB,GMAB,AVLN,ASMB,TECX,AKTS,CYTK,LTGO,VRTX,BMRN,ONC,JANX,PBLS,VTVT,ABVX,AGIO,CAI,AVBP,MDGL,DNLI,TYRA,RYTM,BBIO,TBPH,SMMT,AUPH,VRDN,IRON,APMD,VCEL,VKTX,DRUG,IMCR,BNTX,DYN,INSM,ATTO,MESO,SRZN,STOK,ARQT,CRSP,MLYS,SNDX,GPCR,VERA,CELC,OBX,PTCT,GLSI,INVA,MAZE,BEAM,QNCX,BRVE,LKFT,KARD,PTHS,IONS,NAMS,AAPG,ALNY,LEGN"
20,Medical Care Facilities,Healthcare,76,67,74,65,"AGL,PACS,NUTX,MCTA,AMN,NHC,CON,PARK,THC,ACHC,PNTG,ASTH,GRDN,MD,SNDA,CHE,DVA,ADUS,HCSG,EHC,USPH,ENSG,UHS,HCA,FMS,OPCH"
21,Other Precious Metals & Mining,Basic Materials,76,59,87,7,"HL,SIND,BVN,MUX,TFPM,PPTA"
22,Gold,Basic Materials,75,78,83,22,"AUGO,CGAU,HYMC,SSRM,ARIS,EGO,IAG,NEM,WPM,ELE,AU,HMY,CDE,SA,RGLD,FNV,GFI,OGC,AEM,B,KGC,PAAS,CMCL,DRD,OR,AAUC,USAU,AGI,CTGO,IDR"
23,Diagnostics & Research,Healthcare,75,56,83,78,"CDNA,BDSX,PSNL,NEO,GH,ADPT,NTRA,ILMN,CRL,GRAL,IQV,CSTL,RVTY,TMO,MEDP,DGX,WAT,SHC,RDNT,ICLR,LH,PRPO,A,VCYT,BLLN,WGS,MTD,FLGT,DHR,QGEN,IDXX"
24,Oil & Gas Midstream,Energy,74,81,66,62,"NGL,FRO,LPG,PBT,INSW,CMBT,TNK,BWLP,TEN,DHT,VG,SUNC,TRGP,TRMD,EE,PAGP,PAA,STNG,KNTK,SMC,ET,LNG,GLNG,WES,NVGS,OKE,CQP,SOBO,FLNG,GLP,EPD,PBA,AM,WMB,MPLX,WHK,VNOM,HESM,KMI,TRP,DTM,IMPPP,SBR,GEL,ENB"
25,Insurance - Reinsurance,Financial Services,74,72,68,70,"RGA,HG,RNR,SPNT,EG,GLRE"
26,Agricultural Inputs,Basic Materials,71,81,78,32,"CF,UAN,IPI,NTR,CTVA,MOS,SMG"
27,Electronic Components,Technology,69,17,19,68,"VICR,ALNT,GLW,RELL,TTMI,FLEX,BHE,PLXS,KN,ROG,SANM,LFUS,RAL,BELFB,MPTI,OUST,APH,BELFA,JBL,CTS,CLS,DAKT,TEL,LYTS,OSIS,FN,OLED"
28,Medical Distribution,Healthcare,69,38,82,39,"CAH,HSIC,MCK,COR"
29,Oil & Gas E&P,Energy,68,85,71,49,"APA,VIST,SM,LB,PR,TBN,TALO,REPX,CHRD,OVV,CNQ,COP,WDS,OXY,FANG,DVN,MTDR,TXO,MUR,PNRG,EOG,DMLP,NOG,RRC,AR,MGY,KRP,CNX,INR,CRC,TPL,EQT,EXE,GPOR,BKV,CRK,VTS"
30,Banks - Regional,Financial Services,67,52,60,70,"CIB,VBNK,MSBI,HFBL,CHMG,SHG,GCBC,BOTJ,PBAM,CARE,BWFG,KB,SBFG,AMAL,AMTB,CBNA,FMAO,HBT,PGC,MBIN,CZFS,CMTV,ALRS,FBIZ,PFIS,SMBK,CFBK,RCBC,RRBI,ACNB,INBK,OBK,ATLO,PKBK,WTBA,CFFI,FISI,TRST,RBCAA,BPRN,PLBC,FDSB,CBK,LSBK,WF,OSBC,CAC,TMP,FVCB,FSEA,WSFS,FBP,NKSH,CBC,OBT,SRCE,CTBI,FNLC,WASH,USCB,BSVN,WSBF,PBFS,FNWD,FRST,SHBI,BAP,FSBC,CZNC,DB,BY,FCBC,BPOP,OFG,PEBO,BHB,RBB,CPBI,MBWM,TSBK,PDLB,NIC,MBBC,CCNE,FMBH,DCOM,CFR,HNVR,FBLA,FNRN,AVBC,UVSP,MYFW,GSBC,THFF,MVBF,EFSI,PCB,CZWI,LARK,WSBC,FCF,SFST,NWG,PBHC,CLST,CFG,IFS,FDBC,FRAF,BWB,BSAC,FCAP,STBA,BSRR,NWBI,GABC,CATY,EGBN,NBN,USB,PEBK,NWFL,ECBK,BVFL,QCRH,FXNC,BUSE,NBTB,AROW,MPB,BFST,PROV,HWBK,MCBS,SMBC,UBSI,TFSL,BCAL,QNBC,MGYR,CBNK,CCBG,TCBX,CPF,SRBK,ORRF,FFBC,LCNB,FBNC,NECB,ZION,CIVB,VABK,CHCO,FCCO,FUNC,MTB,BCH,FULT,UMBF,HBCP,HAFC,BFC,ISTR,PNC,FUSB,ESQ,MNSB,WABC,CBAN,FITB,SFNC,NBBK,CNOB,ASB,FMNB,TRMK,HWC,EBC,BBT,COSO,CWBC,HBNC,EWBC,PRK,JMSB,CVBF,AVBH,HTB,ONB,SYBT,BMA,FRBA,UNTY,SSB,HYNE,CUBI,EBMT,SFBC,EQBK,BHRB,BOKF,MRBK,OVLY,FSUN,COFS,BLX,PFS,NU,RF,TCBK,BANR,LOB,SPFI,IBCP,RMBI,CBSH,AUB,OPBK,SBCF,INDB,PFBC,UCB,FCNCA,OVBC,HFWA,EFSC,BMRC,SFBS,MCHB,MCB,NRIM,HOMB,FIBK,TOWN,HIFS,CBFV,BBAR,AX,KEY,PNFP,ABCB,FNB,COLB,AUBN,TFC,FHN,TCBI,WTFC,TCBS,FSBW,FRME,UBCP,RNST,BOH,CNOBP,NEWTP,TFIN,PB,GGAL,NBHC,MBINL,CBU,MSBIP,WAFD,OCFC,FBK,BUSEP,BKU,MBINM,FFIN,IBN,SBSI,MNSBP,MBNKO,BANC,VLYPN,CCNEP,UNB,OZK,ONBPP,VLYPP,HBAN,LKFN,ONBPO,IBOC,HAPN,WSBCO,MBINN,VLYPO,GBCI,BCML,CASH,WAFDP,WTFCN,FRMEP,HBANL,WAL,FHB,BWBBP,FGBIP,UMBFO,BANF,HBANP,NPB,ISBA,TCBIO,HBANM,FULTP,FCNCP,OZKAP,HBANZ,FCNCO,ZIONP,EFSCP,TBBK,HDB,GBFH,CCB"
31,Computer Hardware,Technology,67,51,55,75,"SNDK,DELL,QMCO,STX,WDC,UMAC,P,HPQ,ANET,SMCIP,SMCI,ADIG,LOGI,QBTS,RGTI,IONQ"
32,Aluminum,Basic Materials,67,4,4,32,"KALU,CSTM,CENX,AA"
33,Semiconductors,Technology,66,35,23,79,"MU,MXL,UMC,INTC,SIMO,ASX,AMD,MRVL,SMTC,TSEM,IMOS,SITM,ARM,AMBQ,MRAM,VSH,ALAB,STM,DIOD,AIP,PI,TSM,MTSI,SLAB,QRVO,SWKS,LSCC,NVEC,TXN,NVDA,ADI,SKHY,MPWR,QCOM,CEVA,SYNA,ON,ALGM,AVGO,MCHP,GFS,POWI,MCHPP,WOLF,NXPI,CRDO,AOSL,CRUS,LASR,RMBS,CBRS"
34,Steel,Basic Materials,66,37,40,67,"FRD,MT,TX,NUE,NWPX,STLD,RS,PKX,MTUS,WS,SIM,MSB"
35,Security & Protection Services,Industrials,66,43,80,57,"CXW,GEO,CIX,MG,MSA,BRC,ALLE,BCO,NSSC"
36,Business Equipment & Supplies,Industrials,66,49,94,71,CXT
37,Electrical Equipment & Parts,Industrials,65,29,44,61,"OESX,BE,FCEL,PLPC,ATKR,NVT,ESP,VRT,POWL,ENS,AEIS,AYI,ENR,HUBB,KE,FOIL,FPS"
38,Other Industrial Metals & Mining,Basic Materials,64,38,44,32,"ALM,MTRN,SKE,ELVR,BHP,PHOS,RIO,VALE,CMP,SSMR,USAR,MP,IPX"
39,Software - Infrastructure,Technology,64,49,69,70,"BAND,DOCN,OKTA,FTNT,PANW,CRWD,TWLO,ZETA,HQ,GTLB,GCT,FIVN,NET,NTAP,PAY,QLYS,VRNS,NTNX,FLYW,S,RELY,WEX,OSPN,FFIV,CCSI,CPAY,DBX,KSPI,TENB,NTSK,APPN,BOX,RAMP,GEN,NTCT,ARQQ,XYZ,RBRK,PGY,ACIW,PAYP,MSFT,BRUN,PLTR,MDB,PRGS,ATEN,TOST,IOT,VRSN,RDWR,WIX,EVTC,AKAM,SAIL,ZS,GDDY,EEFT,CRWV,BLSH,TDC,MBGL,SWMR,MQ,CORZ,DOX,FOUR,NYAX,CHKP,SNPS,ORCL,CALX,IIIV"
40,Trucking,Industrials,63,42,11,70,"ARCB,CVLG,KNX,SNDR,WERN,TFII,RXO,ULH,XPO,ODFL,SAIA"
41,Insurance - Life,Financial Services,62,44,62,69,"JXN,CNO,MFC,MET,UNM,GL,LNC,PRU,PRI,AFL,PUK,BHF,FG"
42,Communication Equipment,Technology,62,19,39,54,"LITE,AAOI,HPE,SILC,VSAT,VIAV,TSAT,ZBRA,DGII,CIEN,FEIM,CSCO,MSI,EXTR,BDC,AVNW,BKTI,ASTS,UI,CLFD,NTGR"
43,Health Information Services,Healthcare,62,56,65,71,"HNGE,HTFL,BTSG,BTSGU,VEEV,OMDA,CTEV,SDGR,SLP,NRC,HSTM,HQY,TEM,LFMDP,WAY,PRVA,DOCS,OMCL"
44,Railroads,Industrials,61,34,43,56,"CSX,WAB,FSTR,UNP,CNI,NSC,CP,TRN,GBX"
45,Insurance - Property & Casualty,Financial Services,60,56,70,63,"PRCH,SLDE,DGICB,UFCS,SAFT,HRTG,AII,UVE,ASIC,KINS,BOW,TRV,AIZ,THG,ALL,SKWD,PLMR,HIPO,MCY,HCI,SIGI,CB,HMN,NODK,GBLI,AFG,DGICA,L,CINF,CNA,WTM,KNSL,RLI,WRB,ORI,PGR,STC,MKL,SIGIP,TRUP,ROOT,KMPR,LMND"
46,Credit Services,Financial Services,60,47,67,66,"PMTS,ECPG,ENVA,EZPW,BFH,ATLC,SEZL,AGM,FCFS,WRLD,CACC,JCAP,PRAA,V,PYPL,MA,OMF,SLM,COF,AFRM,SYF,ALLY,ATLCP,SLMBP,AXP,NNI,RM,SOFI,FOA,UPST"
47,Entertainment,Communication Services,60,54,47,64,"STRZ,MCS,SPHR,ROKU,MSGS,IMAX,MSGE,WBD,CNK,SIRI,BATRA,BATRK,NWSA,MANU,NWS,LYV,FWONK,FWONA,FOXA,LLYVK,DIS,LLYVA,FOX,WMG,TKO,VSNT,NFLX"
48,Publishing,Communication Services,60,30,43,61,"WLYB,WLY,PSO,SCHL,NYT"
49,Consumer Electronics,Technology,60,79,84,72,"AAPL,SONY"
50,Scientific & Technical Instruments,Technology,60,24,39,52,"COHR,MLAB,MKSI,KEYS,CGNX,VPG,GRMN,ACFN,ST,NOVT,ESE,ITRN,NOVTU,TDY,ITRI,FTV,VNT,TRMB,BMI"
51,Medical Instruments & Supplies,Healthcare,59,38,63,57,"PLSE,ATRC,SMTI,BLFS,MMED,ANGO,PDEX,RGEN,WST,BAX,AZTA,BDX,MMSI,KMTS,SOLV,ICUI,NVST,STVN,BLCO,UTMD,TFX,ATR,WRBY,RMD,STAA,ALGN,ALC,LMAT,MDLN,ISRG,COO"
52,Farm & Heavy Construction Machinery,Industrials,59,45,61,45,"MTW,DE,CAT,GENC,CMCO,PCAR,AGCO,OSK,TEX,BLBD,HY,FSS,ALG,LNN,ASTE"
53,Utilities - Regulated Water,Utilities,58,64,71,54,"HTO,AWR,ARTNA,WTRG,MSEX,CWT,YORW,AWK,CWCO"
54,REIT - Healthcare Facilities,Real Estate,58,78,59,45,"NHPBP,NHP,WELL,LTC,AHR,VTR,DOC,SBRA,CTRE,OHI,XRN,UHT,HR,NHI"
55,Food Distribution,Consumer Defensive,57,35,39,47,"CHEF,ANDE,USFD,UNFI,SYY,PFGC,DIT"
56,Drug Manufacturers - General,Healthcare,57,56,58,44,"MRK,JNJ,BIIB,BMY,AMGN,GILD,ABBV,LLY,PFE,NVO,GSK,NVS,SNY,AZN"
57,Luxury Goods,Consumer Cyclical,56,30,32,56,"MOV,SIG,TPR"
58,Advertising Agencies,Communication Services,55,41,54,64,"MGNI,ZD,QNST,WPP,ADV,OMC,CRTO,LFTO,APP"
59,Capital Markets,Financial Services,54,69,55,55,"HUT,MRX,OPY,VIRT,GOLD,SNEX,IOND,IBKR,MS,RIOT,XP,HOOD,SCHW,GS,LCLN,FIGR,MKTX,LPLA,BMNR,PJT,SF,MIAX,IREN,WULF,JEF,MC,CRCL,PIPR,TW,GLXY,LAZ,PWP,FUTU,HLI,EVR,ETOR"
60,Drug Manufacturers - Specialty & Generic,Healthcare,54,48,52,54,"ETON,AMLX,ANIK,KNSA,LQDA,ALKS,AMRX,LNTH,TEVA,VTRS,TAK,AMPH,NBIX,ELAN,PCRX,INDV,UTHR,PAHC,HROW,SUPN,HIMS,ANIP,PBH,ZTS,COLL"
61,Tools & Accessories,Industrials,54,22,38,40,"EML,SWK,TKR,TTC,SNA,LECO,KMT,RBC"
62,Packaging & Containers,Consumer Cyclical,54,13,65,42,"KRT,MYE,GEF,CCK,BALL,PKG,AMCR,SW,SON,AVY,TRS,SLGN,REYN,IP"
63,Specialty Chemicals,Basic Materials,54,29,40,48,"CLMT,KOP,SCL,SXT,ODC,AVNT,ASH,IFF,IOSP,NEU,SQM,CMT,KWR,LYB,AXTA,PRM,APD,ESI,NGVT,CBT,BCPC,DD,ECL,MTX,EMN,ALB,SOLS,LIN,SHW,PPG,WDFC,RPM,CC,FUL,WLK,HWKN"
64,Insurance - Specialty,Financial Services,54,59,59,56,"ITIC,ACT,NMIH,MTG,EIG,ESNT,FAF,RDN,AXS,AGO,FNF,AMSF"
65,Industrial Distribution,Industrials,54,31,48,55,"XMTR,DXPE,BXC,DSGR,TITN,WCC,MSM,GIC,DNOW,GWW,AIT,FAST,FERG,WSO,REZI,CNM,POOL,SITE,EVI"
66,Broadcasting,Communication Services,52,6,14,50,"BBGI,NXST"
67,Software - Application,Technology,52,48,72,56,"BVC,RNG,PUBM,TEAM,FSLY,CHYM,OOMA,DAVE,IBTA,SNOW,FROG,RDVT,PAYC,U,PDFS,MITK,DDOG,KARO,ADEA,NAVN,PLTS,INTA,DJCO,VIA,MANH,ESTC,DOCU,DT,GRND,CRM,BILL,IDCC,WK,NCNO,WDAY,PCTY,SPSC,AGYS,NATL,ALRM,CVLT,ADP,PLUS,DFIN,ZM,BLKB,QTWO,DCBO,PAYX,APPF,ALKT,SSNC,BRZE,STRF,SAP,NOW,DUOL,YOU,ROP,STRD,STRC,SHOP,STRK,BSP,LYFT,PCOR,UPBD,NICE,UBER,PAR,DBD,GWRE,TYL,ADBE,DSGX,OTEX,QNT,MSTR,PEGA,HUBS,MNDY,ADSK,OCTV,PTC,CDNS,KVYO,FIG,BSY,BL,INTU,LIF,FICO,TTAN"
68,"Furnishings, Fixtures & Appliances",Consumer Cyclical,52,19,56,55,"HBB,FLXS,SN,MLKN,HNI,BSET,TILE,MHK,COOK,ETD,ALH,KEQU,SGI,LZB,WHR"
