SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,68.91,Pullback to 50D,Loose,20.59,16.27,6.67,95.0,14.0,97.0,94.0,NO,0.0,NO,19.72,15.41,20.11,16.06,Medical specialties
2,Healthcare,1,FBRX,98.89,Extended Near High,Loose,76.79,0.53,4.8,98.0,98.0,98.0,98.0,NO,0.0,NO,37.34,28.01,39.48,31.7,Biotechnology
2,Healthcare,2,TXG,98.41,Extended Near High,Loose,52.03,0.36,6.27,98.0,95.0,98.0,98.0,NO,0.0,NO,38.94,24.25,40.24,27.75,Health Information Services
2,Healthcare,3,ANIK,97.83,Extended Near High,Loose,21.42,0.6,5.54,97.0,97.0,95.0,97.0,NO,2.18,NO,15.69,12.8,16.06,14.18,Drug Manufacturers - Specialty & Generic
2,Healthcare,4,HALO,97.4,Extended Near High,Normal,103.12,0.16,3.23,94.0,97.0,97.0,87.0,NO,5.53,NO,76.21,70.38,78.56,71.73,Biotechnology
2,Healthcare,5,TWST,97.21,Extended Near High,Loose,115.67,2.24,7.44,98.0,96.0,98.0,97.0,NO,3.31,NO,88.27,54.51,91.4,64.09,Diagnostics & Research
3,Technology,1,SNOW,97.98,Extended Near High,Loose,330.49,0.27,4.6,96.0,96.0,98.0,97.0,NO,2.2,NO,262.2,212.42,263.46,201.83,Software - Application
3,Technology,2,FIVN,97.28,Extended Near High,Loose,33.99,0.32,6.4,94.0,97.0,97.0,97.0,NO,0.0,NO,24.03,20.17,24.45,20.22,Software - Infrastructure
3,Technology,3,ZETA,97.09,Extended Near High,Loose,26.64,0.04,5.94,94.0,95.0,97.0,95.0,NO,0.0,NO,21.4,19.01,21.13,18.88,Software - Infrastructure
3,Technology,4,QLYS,96.65,Extended Near High,Loose,183.48,0.49,6.07,95.0,92.0,98.0,91.0,NO,0.71,NO,134.98,119.97,138.17,112.49,Software - Infrastructure
3,Technology,5,RNG,96.19,Extended Near High,Loose,63.01,2.58,6.21,96.0,98.0,95.0,97.0,NO,1.91,NO,43.71,35.93,44.32,39.31,Software - Application
4,Energy,1,PBT,96.18,Near Breakout,Loose,32.01,1.33,6.45,95.0,95.0,95.0,95.0,NO,0.25,NO,27.88,22.14,27.65,23.73,Oil & Gas Midstream
4,Energy,2,FET,96.03,Near Breakout,Loose,74.23,3.27,6.12,97.0,98.0,95.0,94.0,NO,0.0,NO,54.03,48.46,54.94,54.57,Oil & Gas Equipment & Services
4,Energy,3,FTK,95.74,Near Breakout,Loose,35.42,4.27,7.61,97.0,98.0,98.0,97.0,NO,0.0,NO,24.69,18.75,25.17,19.83,Oil & Gas Equipment & Services
4,Energy,4,WHD,93.9,Extended Near High,Loose,67.9,1.06,4.14,90.0,96.0,89.0,79.0,NO,0.0,NO,56.38,51.74,56.92,54.92,Oil & Gas Equipment & Services
4,Energy,5,EC,90.6,Stage 2 Watch,Normal,16.78,5.46,3.96,94.0,86.0,93.0,91.0,NO,0.0,NO,15.75,12.93,15.9,14.2,Oil & Gas Integrated
5,Basic Materials,1,AYA,98.05,Extended Near High,Loose,27.19,0.51,5.7,97.0,97.0,96.0,95.0,NO,5.04,NO,19.79,16.6,20.08,18.29,Silver
5,Basic Materials,2,NUE,95.97,Breakout Zone,Normal,272.63,0.19,3.33,94.0,96.0,89.0,91.0,NO,0.0,NO,246.4,194.73,246.66,210.63,Steel
5,Basic Materials,3,CLW,95.78,Extended Near High,Loose,23.31,1.19,5.22,91.0,98.0,97.0,88.0,NO,0.0,NO,17.22,16.58,17.55,16.03,Paper & Paper Products
5,Basic Materials,4,CGAU,95.71,Extended Near High,Loose,21.24,1.07,4.66,95.0,97.0,88.0,86.0,NO,4.8,NO,16.58,16.3,16.67,17.56,Gold
5,Basic Materials,5,FRD,95.52,Near Breakout,Loose,43.91,4.29,6.55,97.0,97.0,98.0,97.0,NO,7.13,NO,32.55,22.93,34.57,24.44,Steel
