Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,53,86,96,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,95,92,86,96,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Semiconductor Equipment & Materials,Technology,93,59,83,91,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,KLIC,IPGP,ACMR,ACLS,AMBA,UCTT,VECO,PLAB,AEHR,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
4,Semiconductors,Technology,91,88,94,91,"TSM,AVGO,MU,AMD,INTC,TXN,ARM,MRVL,MCHPP,NVDA,QCOM,ADI,NXPI,MPWR,ASX,CBRS,STM,MCHP,ALAB,UMC,ON,GFS,CRDO,TSEM,MTSI,LSCC,SITM,RMBS,SMTC,SWKS,SIMO,QRVO,MXL,CRUS,ALGM,SLAB,VSH,NVTS,SYNA,DIOD,PI,LASR,POWI,HIMX,WOLF,POET,SKYT,IMOS,AMBQ,AIP,AOSL,CEVA,MRAM,NVEC,ALMU,QUIK,GSIT,MX,WKEY,IPWR,PXLW"
5,Copper,Basic Materials,88,27,20,80,"SCCO,FCX,HBM,ERO,TGB,IE"
6,Other Precious Metals & Mining,Basic Materials,86,29,21,73,"HL,BVN,SBSW,TFPM,PPTA,SLSR,MUX,VMET,ASM,ELE,GMTL,MTA,VOXR"
7,Oil & Gas Equipment & Services,Energy,84,72,73,86,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,KGS,SEI,AROC,LB,LBRT,WHD,USAC,TDW,OII,EFXT,FLOC,WTTR,NESR,AESI,NEXT,INVX,PUMP,XPRO,RES,HLX,WBI,ACDC,NPKI,VTOL,HMH,FTK,FET,CLB,EROK,OIS,NGS,NINE,NOA,RNGR,NCSM,GEOS"
8,Publishing,Communication Services,83,49,82,82,"NYT,PSO,WLY,WLYB,TDAY,SCHL,LEE"
9,Oil & Gas Midstream,Energy,81,81,79,81,"ENB,WMB,EPD,KMI,TRP,ET,TRGP,OKE,MPLX,LNG,VG,CQP,PBA,WES,VNOM,PAA,DTM,AM,FRO,HESM,SOBO,PAGP,GLNG,CMBT,INSW,STNG,EE,SUNC,KNTK,BWLP,TRMD,DHT,TNK,NGL,LPG,FLNG,GLP,NVGS,PBT,TEN,TK,NAT,SBR,SMC,KNOP,IMPP,TORO,IMPPP,GEL"
10,Trucking,Industrials,80,73,76,90,"ODFL,XPO,SAIA,TFII,KNX,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
