Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,92,91,97,"AA,CENX,CSTM,KALU"
2,Copper,Basic Materials,92,80,73,80,"SCCO,FCX,HBM,ERO,TGB,IE"
3,Other Precious Metals & Mining,Basic Materials,91,25,61,82,"HL,BVN,SBSW,TFPM,PPTA,SLSR,MUX,ELE,VMET,ASM,GMTL,MTA,VOXR"
4,Gold,Basic Materials,89,30,65,76,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,IAG,EQX,HMY,AUGO,OGC,OR,EGO,SSRM,ORLA,NG,ARIS,AAUC,CGAU,HYMC,SA,FSM,DRD,CNL,DC,CTGO,MAKO,IDR,CMCL,USAU"
5,Oil & Gas Integrated,Energy,89,70,93,90,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC,SKYQ"
6,Semiconductor Equipment & Materials,Technology,89,89,83,88,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,KLIC,AXTI,UCTT,ACLS,ACMR,PLAB,VECO,AMBA,AEHR,ICHR,COHU,DQ,ASYS,ATOM,INTT,TRT"
7,Real Estate - Diversified,Real Estate,87,16,82,92,"JOE,STRS"
8,Oil & Gas Drilling,Energy,86,67,94,86,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
9,Other Industrial Metals & Mining,Basic Materials,86,49,61,67,"BHP,RIO,VALE,TECK,MP,ALM,EMAT,SKE,USAR,MTRN,SGML,USAS,NEXA,UAMY,LAR,IPX,CRML,ELVR,CMP,TMCR,SCZM,ALOY,NB,BMM,NVA,USGO"
10,Business Equipment & Supplies,Industrials,84,56,91,88,"EBF,ACTG"
11,Oil & Gas Equipment & Services,Energy,82,65,84,85,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,VAL,AROC,SEI,KGS,LB,LBRT,TDW,USAC,OII,WHD,EFXT,FLOC,NESR,WTTR,NEXT,XPRO,INVX,PUMP,RES,AESI,VTOL,HLX,NPKI,WBI,ACDC,HMH,CLB,OIS,FET,FTK,NGS,NOA,RNGR,SND,NCSM,NINE,GEOS,LSE"
12,Marine Shipping,Industrials,82,77,81,85,"KEX,MATX,HAFN,ZIM,SBLK,BWLP,DAC,CMRE,NMM,ECO,SFL,GSL,CCEC,GNK,SB,HSHP,ASC,PANL,ESEA,CMDB,GASS,SHIP,SMHI,HTCO,EDRY,SVRN,EHLD"
13,Oil & Gas Midstream,Energy,81,49,86,82,"ENB,WMB,EPD,KMI,TRP,ET,MPLX,LNG,OKE,TRGP,VG,CQP,PBA,VNOM,WES,PAA,DTM,AM,HESM,FRO,SOBO,PAGP,GLNG,STNG,EE,INSW,CMBT,KNTK,SUNC,TRMD,DHT,TNK,GEL,NGL,FLNG,GLP,LPG,NVGS,NAT,TEN,SBR,TK,PBT,SMC,KNOP,MARPS"
14,Electronic Components,Technology,81,81,74,75,"APH,GLW,TEL,CLS,JBL,FLEX,FN,TTMI,LFUS,VICR,SANM,PLXS,RAL,OSIS,OLED,BELFB,BELFA,KN,BHE,ROG,CTS,OUST,ALNT,DAKT,LPTH,LYTS,OPTX,MEI,MPTI,RELL,ELTK"
15,Communication Equipment,Technology,80,78,77,66,"CSCO,MSI,CIEN,LITE,NOK,UI,ERIC,ASTS,HPE,AAOI,ZBRA,VIAV,VSAT,BDC,ONDS,VISN,EXTR,TSAT,DGII,GILT,ADTN,HLIT,NTGR,FEIM,CLFD,BKTI,AVNW,AUDC,LTRX,INSG,SILC,OCC,WATT,AIRG,FIEE"
16,Silver,Basic Materials,80,37,71,92,"AG,EXK,SVM,HSLV,NEWP"
17,Banks - Diversified,Financial Services,79,84,58,79,"JPM,BAC,HSBC,WFC,RY,C,MUFG,SAN,TD,SMFG,UBS,BBVA,BMO,CM,BNS,BK,ING,BCS,NTB"
18,Uranium,Energy,78,30,48,47,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL,AEC"
19,Semiconductors,Technology,76,76,66,64,"NVDA,TSM,AVGO,MU,AMD,INTC,TXN,ADI,ARM,MRVL,MPWR,ASX,MCHPP,QCOM,NXPI,MCHP,STM,ALAB,ON,GFS,TSEM,CRDO,UMC,MTSI,LSCC,RMBS,SITM,SMTC,SWKS,CRUS,QRVO,ALGM,SLAB,SIMO,DIOD,LASR,PI,VSH,POWI,SYNA,NVTS,MXL,HIMX,IMOS,SKYT,WOLF,POET,AIP,AOSL,AMBQ,CEVA,NVEC,ALMU,MRAM,GSIT,QUIK,WKEY,PXLW"
20,Luxury Goods,Consumer Cyclical,75,81,62,64,"TPR,SIG,CPRI,LUXE,REAL,MOV,ELA"
21,Oil & Gas E&P,Energy,74,47,86,74,"COP,CNQ,EOG,OXY,FANG,WDS,EQT,DVN,TPL,CTRA,EXE,PR,OVV,APA,AR,RRC,CHRD,MTDR,VIST,SM,CRC,MGY,CNX,MUR,CRK,CRGY,GPOR,BKV,BSM,NOG,TALO,MNR,VET,KRP,DMLP,REPX,TBN,HPK,GFR,VTS,GRNT,TXO,OBE,GPRK,EGY,SD,FTW,PNRG,INR,GTE,AMPY,PED,ANNA,KGEI,EPSN,GLND,NRT,CRT,CKX,MXC"
22,Publishing,Communication Services,73,62,79,78,"NYT,PSO,WLY,TDAY,SCHL,LEE"
23,Lodging,Consumer Cyclical,72,69,67,80,"MAR,HLT,IHG,HTHT,H,WH,CHH,ATAT,CVEO,INTG"
24,Chemicals,Basic Materials,72,58,81,77,"DOW,CE,MEOH,OLN,HUN,TROX,REX,GPRE,LXU,WLKP,RYAM,ASIX,ASPI,VHI,ACNT,GURE"
25,Medical Distribution,Healthcare,71,27,61,76,"MCK,COR,CAH,HSIC,YI"
26,Engineering & Construction,Industrials,71,70,66,64,"PWR,FIX,FER,EME,MTZ,APG,J,STRL,DY,BLD,ACM,IESC,STN,PRIM,AGX,TTEK,LGN,FLR,ECG,ROAD,ACA,GVA,MYRG,KBR,TPC,EXPO,CDLR,AMRC,WLDN,CDNL,BWMN,ORN,BBCP,PHOE,MTRX,ESOA,VATE"
27,Oil & Gas Refining & Marketing,Energy,70,40,76,69,"VLO,MPC,PSX,SUN,DINO,UGP,IEP,PBF,PARR,CVI,DKL,DK,APC,WKC,CAPL,SGU"
28,Utilities - Regulated Gas,Utilities,70,47,76,68,"ATO,NI,UGI,SWX,NJR,OGS,BKH,SR,BIPC,MDU,CTRI,CPK,NWN,SPH,RGCO"
29,Utilities - Renewable,Utilities,68,53,54,57,"AXIA,BEP,ENLT,CWEN,BEPC,ORA,MWH,FLNC,XIFR,ELLO,STEM,WAVE"
30,Financial Conglomerates,Financial Services,68,83,65,62,"RILYL,RILYP,IX,FRHC,VOYA,HTH,TREE,RILY"
31,Scientific & Technical Instruments,Technology,68,73,66,65,"COHR,KEYS,GRMN,TDY,FTV,MKSI,CGNX,NOVTU,TRMB,ESE,ST,VNT,BMI,NOVT,ITRI,ITRN,VPG,MLAB,ODYS,MIND,ACFN,LGL"
32,Trucking,Industrials,68,93,70,75,"ODFL,XPO,SAIA,TFII,KNX,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
33,Metal Fabrication,Industrials,68,72,61,67,"ATI,CRS,MLI,CMC,ESAB,GPGI,WOR,PRLB,RYZ,IIIN,MEC,TG,AP"
34,REIT - Healthcare Facilities,Real Estate,67,30,69,72,"WELL,NHPBP,VTR,NHPAP,OHI,DOC,AHR,CTRE,HR,SBRA,NHI,LTC,DHC,SILA,XRN,STRW,UHT,CHCT"
