Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,98,98,98,98,"RFAIU,RFAI"
2,Packaged software,Technology services,95,98,98,93,NIQ
3,Copper,Basic Materials,94,86,89,80,"ERO,HBM,TECK,SCCO,FCX"
4,Silver,Basic Materials,94,91,96,50,"AYA,AG"
5,Coking Coal,Basic Materials,90,94,84,86,"HCC,AMR"
6,Medical specialties,Health technology,90,16,93,93,SI
7,Oil & Gas Refining & Marketing,Energy,87,81,86,82,"PBF,DK,VLO,DINO,MPC,PARR,PSX,CVI,WKC,SUN,DKL,CAPL,APC"
8,Electronics & Computer Distribution,Technology,87,69,66,93,"NSIT,AVT,ARW,SNX,SCSC,CNXN,CLMB"
9,Oil & Gas Drilling,Energy,85,79,43,46,"HP,NBR,SDRL,VAL,NE,PDS"
10,Staffing & Employment Services,Industrials,84,48,83,93,"MAN,KELYB,HQI,NSP,KELYA,KFRC,TNET,RHI,KFY,BBSI"
11,Marine Shipping,Industrials,84,88,78,74,"EDRY,ECO,MATX,HSHP,SHIP,CMDB,NMM,ZIM,DAC,SBLK,ASC,GNK,GSL,KEX,ESEA,CCEC,CMRE"
12,Banks - Diversified,Financial Services,82,56,77,84,"BBVA,ING,BNY,HSBC,MUFG,SMFG,UBS,BNS,TD,RY,BAC,C,BMO,CM,JPM,BCS,NTB,WFC,FRBT"
13,Semiconductor Equipment & Materials,Technology,80,30,20,74,"AXTI,AEHR,ICHR,COHU,FORM,UCTT,TER,LRCX,ACMR,ONTO,AMAT,ASML,KLIC,ENTG,KLAC,ASYS,VECO,AMKR,CAMT,Q,ACLS,PLAB,AMBA,NVMI,IPGP"
14,Insurance - Reinsurance,Financial Services,80,68,84,70,"HG,RGA,RNR,SPNT,EG"
15,Oil & Gas Integrated,Energy,80,86,76,67,"CVE,EQNR,EC,YPF,PBR,SU,E,IMO,CVX,XOM,TTE,SHEL,BP,TGS,DEC,NFG"
16,Oil & Gas Equipment & Services,Energy,80,67,53,59,"NESR,FET,FTK,WTTR,OII,FTI,SEI,WHD,TDW,KGS,EFXT,WBI,INVX,SLB,NOV,EROK,TS,XPRO,HAL,BKR,RNGR,LBRT,WFRD,NGS,AROC,USAC,VTOL,HMH,FLOC"
17,REIT - Hotel & Motel,Real Estate,78,54,39,84,"PEB,PK,RHP,APLE,XHR,HST"
