20260226T,0,1000,0,204.93,0
20260227T,0,1000,0,204.93,0
20260302T,0,1000,0,204.93,0
20260303T,0,1000,0,204.93,0
20260304T,0,1000,0,204.93,0
20260226T,0,1000,0,124.39,0
20260227T,0,1000,0,124.39,0
20260302T,0,1000,0,124.39,0
20260303T,0,1000,0,124.39,0
20260304T,0,1000,0,124.39,0
20260226T,0,1000,0,103.54,0
20260227T,0,1000,0,103.54,0
20260302T,0,1000,0,103.54,0
20260303T,0,1000,0,103.54,0
20260304T,0,1000,0,103.54,0
20260226T,0,1000,0,96.61,0
20260227T,0,1000,0,96.61,0
20260302T,0,1000,0,96.61,0
20260303T,0,1000,0,96.61,0
20260304T,0,1000,0,96.61,0
20260226T,0,1000,0,92.4,0
20260227T,0,1000,0,92.4,0
20260302T,0,1000,0,92.4,0
20260303T,0,1000,0,92.4,0
20260304T,0,1000,0,92.4,0
20260226T,0,1000,0,73.54,0
20260227T,0,1000,0,73.54,0
20260302T,0,1000,0,73.54,0
20260303T,0,1000,0,73.54,0
20260304T,0,1000,0,73.54,0
20260226T,0,1000,0,41.39,0
20260227T,0,1000,0,41.39,0
20260302T,0,1000,0,41.39,0
20260303T,0,1000,0,41.39,0
20260304T,0,1000,0,41.39,0
