Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
8,KOD,46.14,552390,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,1104637.0,960610.0,47.41,2.81,2853660672.0,No
20,PL,38.03,9637968,Industrials,Aerospace & Defense,98.0,83.0,96.0,98.0,13644429.0,13014790.0,40.23,2.98,13164047360.0,No
28,NKTR,98.16,1554430,Healthcare,Biotechnology,98.0,95.0,98.0,94.0,1165098.0,1009490.0,109.0,7.99,2816010752.0,No
42,INTW,112.31,444617,ETF,ETF,98.0,98.0,92.0,97.0,883578.0,777140.0,126.95,13.74,,No
68,INBX,84.08,696122,Healthcare,Biotechnology,98.0,94.0,85.0,97.0,214206.0,275800.0,94.56,10.84,1228159616.0,No
73,MU,449.38,26744353,Technology,Semiconductors,98.0,80.0,88.0,97.0,41589114.0,39779420.0,471.34,67.44,506781106176.0,No
146,AMDG,39.6,73708,ETF,ETF,97.0,98.0,86.0,28.0,124855.0,72350.0,49.0,6.21,,No
151,AMUU,81.91,117139,ETF,ETF,97.0,98.0,86.0,28.0,164198.0,106490.0,101.84,12.93,,No
188,LINT,70.87,73276,ETF,ETF,97.0,98.0,92.0,,124593.0,171650.0,80.07,23.87,,No
198,INTC,66.26,90123721,Technology,Semiconductors,96.0,97.0,91.0,95.0,103859693.0,120905850.0,70.33,18.97,332692160512.0,No
262,MANE,73.35,152122,Healthcare,Biotechnology,96.0,90.0,,,458126.0,430120.0,80.9,32.0,2738909952.0,No
272,LAYS,59.88,1287,ETF,ETF,96.0,97.0,88.0,40.0,4785.0,5270.0,75.98,13.06,,No
319,RCKY,43.12,31884,Consumer Cyclical,Footwear & Accessories,95.0,77.0,93.0,93.0,50527.0,46980.0,48.7,12.6,324935680.0,No
326,AMAT,394.33,5363616,Technology,Semiconductor Equipment & Materials,95.0,73.0,91.0,95.0,7177867.0,5482090.0,407.29,136.32,312944164864.0,No
361,INDV,32.23,1227176,Healthcare,Drug Manufacturers - Specialty & Generic,95.0,75.0,28.0,89.0,2396798.0,1424160.0,38.0,8.69,4030852608.0,No
376,PLU,42.22,137948,ETF,ETF,95.0,78.0,96.0,,167616.0,207930.0,48.58,15.11,,No
378,AA,67.15,4011511,Basic Materials,Aluminum,95.0,91.0,74.0,95.0,6965703.0,5373640.0,75.7,23.57,17718374400.0,No
381,AAUC,31.89,381274,Basic Materials,Gold,95.0,37.0,81.0,95.0,792518.0,526760.0,32.08,11.2,4014352384.0,No
407,AMD,284.49,37804891,Technology,Semiconductors,94.0,96.0,87.0,80.0,36992901.0,33390050.0,287.61,85.17,463835561984.0,No
417,CMTV,38.48,40732,Financial Services,Banks - Regional,94.0,3.0,95.0,95.0,28945.0,29060.0,42.8,16.99,215665472.0,No
449,OGC,33.27,68097,Basic Materials,Gold,94.0,64.0,22.0,89.0,86636.0,328120.0,43.33,0.22,7546124800.0,No
450,AOSL,39.12,1483718,Technology,Semiconductors,94.0,98.0,97.0,83.0,412177.0,794360.0,41.84,16.28,1164243456.0,No
488,ESP,69.91,15667,Industrials,Electrical Equipment & Parts,93.0,94.0,94.0,96.0,21045.0,23710.0,73.5,29.09,206852720.0,No
509,OPY,113.86,46514,Financial Services,Capital Markets,93.0,95.0,96.0,95.0,58749.0,72850.0,117.19,54.98,1219128064.0,No
