Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,96,78,97,96,"RFAI,RFAIU,RACC,CCXIU"
2,Packaged software,Technology services,95,98,98,95,NIQ
3,Copper,Basic Materials,94,92,88,80,"ERO,HBM,SCCO,FCX,TECK"
4,Medical specialties,Health technology,94,80,95,95,SI
5,Silver,Basic Materials,94,94,80,48,"AYA,AG"
6,Coking Coal,Basic Materials,88,96,90,84,"HCC,AMR"
7,Electronics & Computer Distribution,Technology,87,43,76,80,"NSIT,SNX,AVT,ARW,SCSC,CNXN,CLMB"
8,Staffing & Employment Services,Industrials,86,70,93,90,"MAN,KFRC,KELYB,NSP,KELYA,RHI,HQI,TNET,KFY,BBSI"
9,REIT - Hotel & Motel,Real Estate,86,27,82,86,"PEB,PK,APLE,XHR,RHP,HST"
10,Oil & Gas Drilling,Energy,85,78,19,53,"HP,NBR,PDS,VAL,NE,SDRL"
11,Marine Shipping,Industrials,82,61,65,69,"EDRY,MATX,ECO,SHIP,HSHP,NMM,CMDB,DAC,ZIM,SBLK,GNK,ASC,GSL,ESEA,KEX,CCEC,CMRE"
12,Oil & Gas Refining & Marketing,Energy,82,62,80,82,"PBF,DK,VLO,PARR,MPC,DINO,PSX,CVI,WKC,SUN,DKL,CAPL,APC"
13,Semiconductor Equipment & Materials,Technology,80,23,32,70,"AXTI,AEHR,ICHR,UCTT,FORM,COHU,ACMR,TER,AMAT,ONTO,LRCX,KLIC,ASML,VECO,ENTG,KLAC,ACLS,AMKR,CAMT,Q,NVMI,PLAB,AMBA,IPGP"
14,Diagnostics & Research,Healthcare,80,76,89,76,"TWST,CDNA,PSNL,BDSX,NEO,ADPT,GH,CRL,ILMN,NTRA,GRAL,CSTL,IQV,PRPO,ICLR,MEDP,RVTY,A,TMO,DGX,LH,WGS,WAT,SHC,RDNT,MTD,VCYT,DHR,QGEN,BLLN,FLGT,IDXX"
15,Trucking,Industrials,80,13,35,64,"ARCB,RXO,KNX,SNDR,CVLG,TFII,WERN,ULH,XPO,ODFL,SAIA"
