Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
25,BUUU,45.92,46.975,102554.0,Industrials,Specialty Business Services,98.0,98.0,98.0,98.0,4.8525,4.8332,71379.0,61080.0,52.91,5.7,766550912,NO,37.95,30.32,18.22,32.42,22.28,,279,0.0,102554.0,NO,NO,2025-08-14,1682200.0
46,BAND,61.83,59.13,1064033.0,Technology,Software - Infrastructure,98.0,97.0,89.0,98.0,4.7493,4.525,1086782.0,1116420.0,79.08,12.5,1989738240,NO,50.52,52.19,35.93,51.21,46.24,,2228,0.0,1064033.0,NO,NO,2022-11-02,11116300.0
55,CUE,32.85,31.71,327826.0,Healthcare,Biotechnology,98.0,98.0,92.0,98.0,4.4949,4.3792,252225.0,681510.0,45.5,4.98,238635984,NO,30.11,29.28,19.67,29.82,24.1,,2193,0.0,327826.0,NO,NO,2026-05-01,18924600.0
62,AEHR,97.42,97.38,1622143.0,Technology,Semiconductor Equipment & Materials,98.0,77.0,62.0,98.0,7.9579,6.9822,2794874.0,2492880.0,147.4,18.7,3181692928,NO,88.04,94.16,66.92,94.78,83.18,,7321,0.0,1622143.0,NO,NO,2021-07-19,139700300.0
64,RNG,79.82,79.23,1654070.0,Technology,Software - Application,98.0,96.0,98.0,97.0,3.6107,3.3214,1903438.0,1720460.0,81.9,24.14,6665461760,NO,72.29,62.78,42.55,66.18,48.73,,3266,0.09,1654070.0,NO,NO,2026-02-11,15343500.0
73,STX,905.92,923.86,3061032.0,Technology,Computer Hardware,98.0,94.0,15.0,97.0,47.7936,44.1957,4676847.0,4364730.0,1145.0,209.0,205999865856,NO,841.86,844.49,628.9,861.79,749.22,,5983,0.0,3061032.0,NO,NO,2012-06-29,89629700.0
74,VICR,276.06,283.16,827294.0,Technology,Electronic Components,98.0,98.0,9.0,93.0,18.3921,12.8589,916771.0,1120570.0,382.65,47.56,12728224768,NO,201.46,211.41,209.72,214.78,235.35,,9185,0.0,827294.0,NO,NO,2023-07-26,4839800.0
79,CLMT,53.85,54.38,1298252.0,Basic Materials,Specialty Chemicals,97.0,94.0,97.0,96.0,2.5129,2.4215,1260646.0,1649620.0,59.87,17.42,4733319680,NO,54.08,48.31,33.9,49.26,38.87,,5197,0.0,1298252.0,NO,NO,2016-04-18,11492600.0
97,PBF,71.9,70.47,3185001.0,Energy,Oil & Gas Refining & Marketing,97.0,84.0,97.0,91.0,4.6152,4.4495,3396400.0,5214030.0,82.61,25.62,8522799104,NO,74.08,69.76,46.68,71.4,53.36,,3464,0.67,3185001.0,NO,NO,2022-11-30,33081200.0
105,MANE,115.72,115.78,580682.0,Healthcare,Biotechnology,97.0,95.0,42.0,96.0,5.62,5.5421,786387.0,950010.0,131.24,32.0,4834797568,NO,103.08,106.58,,106.23,94.79,,160,0.0,580682.0,NO,NO,2026-06-26,4047300.0
119,EVMU,36.06,35.7,2325.0,ETF,ETF,97.0,94.0,98.0,,2.3343,1.53,5263.0,5120.0,38.32,13.19,0,NO,31.97,25.18,,26.97,,,83,0.0,2325.0,NO,NO,2026-06-05,43400.0
120,PRAX,281.79,282.12,535346.0,Healthcare,Biotechnology,97.0,1.0,15.0,16.0,14.8852,14.8852,445225.0,502240.0,392.7,46.99,7867573760,NO,332.69,336.58,315.82,334.85,321.15,,1490,0.0,535346.0,NO,NO,2025-10-16,13741900.0
127,WDC,450.31,473.69,7119933.0,Technology,Computer Hardware,97.0,71.0,1.0,93.0,25.5386,23.2857,7737107.0,7416690.0,799.87,105.42,162355183616,NO,450.3,474.14,391.83,473.29,454.97,,12073,0.0,7119933.0,NO,NO,2009-06-30,65696343.0
145,DINO,105.79,106.14,2581945.0,Energy,Oil & Gas Refining & Marketing,97.0,93.0,97.0,95.0,5.0568,4.9003,2792019.0,3404090.0,118.39,45.71,18807754752,NO,106.77,96.62,69.07,98.68,77.48,,11725,0.0,2581945.0,NO,NO,2021-06-03,44093600.0
166,URGN,41.23,41.63,1073098.0,Healthcare,Biotechnology,96.0,9.0,88.0,97.0,2.1846,2.0889,832919.0,701870.0,50.81,15.86,2015345664,NO,43.47,43.86,29.27,43.58,32.54,,2360,0.0,1073098.0,NO,NO,2025-06-12,21079900.0
168,FORM,129.04,131.26,930137.0,Technology,Semiconductor Equipment & Materials,96.0,96.0,15.0,80.0,7.1414,5.3286,1494568.0,1207610.0,160.27,34.8,10080698368,NO,109.17,111.36,105.71,114.14,119.12,,5858,0.0,930137.0,NO,NO,2018-03-09,14323200.0
