Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Other Precious Metals & Mining,Basic Materials,94,86,74,47,"SBSW,TFPM,HL,BVN,PPTA,SLSR,MUX"
2,Silver,Basic Materials,94,93,57,67,"AG,MAG,EXK"
3,Gold,Basic Materials,89,82,91,72,"NEM,AEM,B,WPM,FNV,GFI,AU,KGC,PAAS,RGLD,AGI,HMY,CDE,EQX,OR,IAG,EGO,NGD,SSRM,ORLA,SAND,NG,AUGO,FSM,SA,AAUC,CGAU,ARMN,DRD,CNL,CMCL,IDR,BGL,CTGO,USAU"
4,Financial Conglomerates,Financial Services,85,62,24,25,"RILYP,RILYL,IX,FRHC,VOYA,HTH,TREE,RILY"
5,Banks - Diversified,Financial Services,85,84,84,83,"JPM,BAC,WFC,HSBC,RY,MUFG,C,SAN,TD,UBS,BBVA,SMFG,BMO,ING,BK,BCS,BNS,CM,NTB"
6,Pharmaceutical Retailers,Healthcare,84,41,66,33,WBA
7,Airports & Air Services,Industrials,84,64,80,71,"PAC,JOBY,ASR,OMAB,CAAP,ASLE"
8,Solar,Technology,82,79,34,12,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,JKS,SHLS,CSIQ,FTCI,VVPR"
9,Utilities - Independent Power Producers,Utilities,82,88,87,94,"VST,NRG,TLN,PAM,TAC,KEN"
10,Pollution & Treatment Controls,Industrials,80,70,56,42,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
11,Tobacco,Consumer Defensive,78,79,91,82,"PM,BTI,MO,TPB,UVV"
12,Uranium,Energy,78,78,70,22,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
13,Travel Services,Consumer Cyclical,77,71,56,78,"BKNG,RCL,ABNB,TCOM,CCL,CUK,VIK,EXPE,NCLH,MMYT,TNL,GBTG,TRIP,PRSU,LIND"
14,Engineering & Construction,Industrials,76,78,71,38,"PWR,FER,EME,FIX,J,ACM,APG,MTZ,STN,BLD,TTEK,STRL,DY,FLR,ROAD,KBR,IESC,PRIM,GVA,ACA,ECG,EXPO,TPC,AGX,MYRG,CDLR,WLDN,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,MIMI,MSGY,ESOA,PHOE,ONEG"
