IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,BBGI,16.03,Communication Services,Broadcasting,98.0,2.0,1.0,98.0,1.2264,1.2264,0.0,NO,NO
2,NXST,161.53,Communication Services,Broadcasting,6.0,6.0,30.0,2.0,7.0386,6.925,0.0,NO,NO
1,JHX,26.1,Basic Materials,Building Materials,83.0,6.0,55.0,88.0,1.1614,1.0986,0.0,NO,NO
2,USLM,109.42,Basic Materials,Building Materials,12.0,11.0,60.0,8.0,3.3304,3.1246,0.0,NO,NO
3,VMC,241.7,Basic Materials,Building Materials,5.0,7.0,5.0,10.0,5.9779,5.6071,0.0,NO,NO
4,EXP,177.43,Basic Materials,Building Materials,5.0,6.0,4.0,21.0,4.6471,4.4943,0.0,NO,NO
5,SMID,24.02,Basic Materials,Building Materials,3.0,7.0,6.0,4.0,0.8553,0.8503,0.0,NO,NO
1,GFF,96.54,Industrials,Building Products & Equipment,82.0,29.0,59.0,88.0,2.4086,2.1907,0.0,NO,NO
2,NX,19.28,Industrials,Building Products & Equipment,81.0,40.0,80.0,52.0,1.21,1.0571,0.0,NO,NO
3,JCI,145.36,Industrials,Building Products & Equipment,75.0,79.0,59.0,47.0,3.5186,2.95,0.0,NO,NO
4,PPIH,31.24,Industrials,Building Products & Equipment,74.0,95.0,86.0,40.0,1.1971,1.1286,0.0,NO,NO
5,TT,438.54,Industrials,Building Products & Equipment,39.0,41.0,14.0,37.0,10.3204,9.0689,0.0,NO,NO
1,CXT,47.16,Industrials,Business Equipment & Supplies,36.0,26.0,67.0,54.0,1.8243,1.6664,0.0,NO,NO
1,MRX,72.69,Financial Services,Capital Markets,96.0,83.0,84.0,96.0,3.3849,3.1349,0.0,NO,NO
2,HUT,101.54,Financial Services,Capital Markets,96.0,97.0,10.0,96.0,8.0425,7.2777,0.0,NO,NO
3,BMNR,28.03,Financial Services,Capital Markets,92.0,94.0,98.0,87.0,1.7518,1.4176,0.0,NO,NO
4,OPY,118.56,Financial Services,Capital Markets,91.0,82.0,85.0,89.0,5.1543,4.7486,0.47,NO,NO
5,IOND,84.69,Financial Services,Capital Markets,91.0,96.0,,,5.1561,5.1282,0.0,YES,NO
1,MEOH,59.77,Basic Materials,Chemicals,90.0,78.0,91.0,36.0,2.1179,2.0293,0.71,NO,NO
2,GPRE,15.01,Basic Materials,Chemicals,86.0,72.0,62.0,11.0,0.5807,0.5729,0.0,NO,NO
3,VHI,16.05,Basic Materials,Chemicals,81.0,8.0,89.0,65.0,0.8382,0.8232,0.0,NO,NO
4,REX,43.28,Basic Materials,Chemicals,78.0,81.0,49.0,46.0,1.3518,1.3132,0.0,NO,NO
5,DOW,28.56,Basic Materials,Chemicals,45.0,12.0,35.0,2.0,0.9804,0.9339,0.0,NO,NO
1,HCC,88.95,Basic Materials,Coking Coal,67.0,3.0,75.0,12.0,4.0653,3.7614,0.0,NO,NO
2,AMR,172.01,Basic Materials,Coking Coal,20.0,2.0,74.0,4.0,11.8912,10.4741,0.0,NO,NO
1,SILC,51.62,Technology,Communication Equipment,98.0,96.0,94.0,98.0,3.0671,2.8964,0.0,NO,NO
2,LITE,929.04,Technology,Communication Equipment,98.0,87.0,80.0,78.0,61.6396,55.5614,0.0,NO,NO
3,HPE,63.52,Technology,Communication Equipment,97.0,96.0,94.0,97.0,3.89,3.3053,0.0,NO,NO
4,FEIM,84.54,Technology,Communication Equipment,97.0,98.0,92.0,96.0,5.8061,4.4396,0.0,NO,NO
5,VSAT,73.72,Technology,Communication Equipment,96.0,80.0,89.0,93.0,4.1471,4.0564,0.0,NO,NO
1,QMCO,29.49,Technology,Computer Hardware,98.0,98.0,98.0,98.0,2.285,2.2307,0.0,NO,NO
2,DELL,536.02,Technology,Computer Hardware,98.0,96.0,93.0,98.0,31.16,27.5271,0.0,NO,NO
3,STX,905.92,Technology,Computer Hardware,98.0,94.0,15.0,97.0,47.7936,44.1957,0.0,NO,NO
4,SNDK,1753.62,Technology,Computer Hardware,98.0,96.0,3.0,98.0,108.1659,96.2045,0.0,NO,NO
5,WDC,450.31,Technology,Computer Hardware,97.0,71.0,1.0,93.0,25.5386,23.2857,0.0,NO,NO
1,MDLZ,60.86,Consumer Defensive,Confectioners,43.0,23.0,41.0,47.0,1.2289,1.1489,0.0,NO,NO
2,TR,37.76,Consumer Defensive,Confectioners,28.0,13.0,46.0,10.0,0.8604,0.7761,0.0,NO,NO
3,HSY,166.88,Consumer Defensive,Confectioners,7.0,7.0,15.0,3.0,3.565,3.3821,0.0,NO,NO
1,RCMT,40.59,Industrials,Conglomerates,96.0,60.0,95.0,97.0,1.3725,1.2854,0.0,NO,NO
2,AIRT,28.66,Industrials,Conglomerates,89.0,8.0,90.0,85.0,2.0589,2.0304,0.0,NO,NO
3,DLX,24.29,Industrials,Conglomerates,54.0,76.0,66.0,8.0,0.6118,0.5368,0.04,NO,NO
4,MMM,167.52,Industrials,Conglomerates,54.0,21.0,54.0,66.0,3.5707,3.1871,0.0,NO,NO
5,VMI,465.35,Industrials,Conglomerates,47.0,40.0,7.0,68.0,11.485,11.1886,0.0,NO,NO
1,HURN,157.66,Industrials,Consulting Services,89.0,43.0,97.0,84.0,5.4864,5.12,0.0,NO,NO
2,EFTY,15.02,Industrials,Consulting Services,76.0,63.0,53.0,26.0,0.0,0.0,0.0,NO,NO
3,ICFI,83.0,Industrials,Consulting Services,67.0,20.0,90.0,78.0,2.4118,2.2732,0.0,NO,NO
4,BAH,73.82,Industrials,Consulting Services,29.0,55.0,88.0,12.0,2.4307,2.2186,0.0,NO,NO
5,CRAI,162.57,Industrials,Consulting Services,24.0,17.0,85.0,39.0,5.5471,5.2907,0.0,NO,NO
1,AAPL,335.92,Technology,Consumer Electronics,88.0,91.0,90.0,88.0,7.0943,6.9179,0.0,NO,NO
2,SONO,17.84,Technology,Consumer Electronics,83.0,95.0,92.0,87.0,0.7015,0.6194,0.18,NO,NO
3,SONY,22.99,Technology,Consumer Electronics,42.0,27.0,86.0,60.0,0.4961,0.2946,0.0,NO,NO
1,ERO,37.11,Basic Materials,Copper,95.0,37.0,95.0,92.0,1.9891,1.4762,0.0,NO,NO
2,SCCO,201.58,Basic Materials,Copper,92.0,23.0,89.0,85.0,7.9321,6.2421,0.0,NO,NO
3,TECK,66.51,Basic Materials,Copper,92.0,27.0,87.0,89.0,2.4825,1.8286,0.0,NO,NO
4,HBM,26.48,Basic Materials,Copper,92.0,9.0,87.0,90.0,1.305,0.9868,0.0,NO,NO
5,FCX,72.08,Basic Materials,Copper,91.0,18.0,88.0,85.0,2.9021,2.2264,0.0,NO,NO
1,PMTS,24.3,Financial Services,Credit Services,94.0,5.0,93.0,95.0,1.4474,1.1256,0.0,NO,NO
2,ECPG,97.58,Financial Services,Credit Services,94.0,26.0,84.0,89.0,3.5243,3.3307,0.14,NO,NO
3,AGM,218.79,Financial Services,Credit Services,87.0,66.0,86.0,93.0,4.9643,4.8986,0.0,NO,NO
4,BFH,101.56,Financial Services,Credit Services,87.0,39.0,32.0,89.0,3.9186,3.4443,0.76,NO,NO
5,EZPW,30.29,Financial Services,Credit Services,87.0,6.0,19.0,69.0,1.0509,1.0452,0.1,NO,NO
1,DDS,651.79,Consumer Cyclical,Department Stores,68.0,79.0,84.0,67.0,21.5991,21.0476,0.32,NO,NO
2,M,22.31,Consumer Cyclical,Department Stores,51.0,36.0,11.0,79.0,0.9757,0.9429,0.0,NO,NO
3,KSS,17.24,Consumer Cyclical,Department Stores,35.0,24.0,15.0,90.0,0.8832,0.8539,0.29,NO,NO
1,CDNA,61.37,Healthcare,Diagnostics & Research,98.0,97.0,98.0,98.0,2.489,2.469,1.12,NO,NO
2,BDSX,29.4,Healthcare,Diagnostics & Research,98.0,95.0,96.0,96.0,1.6584,1.6534,0.0,NO,NO
3,GRAL,125.21,Healthcare,Diagnostics & Research,97.0,98.0,98.0,98.0,7.031,6.1689,0.0,NO,NO
4,NTRA,408.79,Healthcare,Diagnostics & Research,97.0,97.0,96.0,97.0,13.3793,12.1479,0.0,NO,NO
5,ILMN,273.9,Healthcare,Diagnostics & Research,97.0,96.0,96.0,97.0,12.4916,11.368,0.0,NO,NO
1,TBBB,53.02,Consumer Defensive,Discount Stores,95.0,86.0,92.0,93.0,1.4734,1.3887,0.56,NO,NO
2,TGT,156.15,Consumer Defensive,Discount Stores,92.0,15.0,83.0,88.0,3.6582,3.4239,0.0,NO,NO
3,PSMT,173.18,Consumer Defensive,Discount Stores,81.0,62.0,16.0,71.0,3.6564,3.6086,0.0,NO,NO
4,DG,122.53,Consumer Defensive,Discount Stores,48.0,51.0,64.0,41.0,3.8157,3.6136,0.0,NO,NO
5,DLTR,113.5,Consumer Defensive,Discount Stores,41.0,3.0,24.0,47.0,4.0228,3.8503,0.0,NO,NO
1,MRK,147.98,Healthcare,Drug Manufacturers - General,93.0,55.0,91.0,84.0,3.1514,2.9993,0.0,NO,NO
2,BIIB,226.36,Healthcare,Drug Manufacturers - General,89.0,85.0,85.0,81.0,5.8354,5.2511,0.0,NO,NO
3,JNJ,270.68,Healthcare,Drug Manufacturers - General,87.0,63.0,84.0,68.0,5.1736,4.8536,0.13,NO,NO
4,AMGN,406.04,Healthcare,Drug Manufacturers - General,86.0,14.0,87.0,71.0,11.6914,8.755,0.0,NO,NO
5,LLY,1181.89,Healthcare,Drug Manufacturers - General,85.0,27.0,75.0,87.0,28.1528,25.9205,0.49,NO,NO
1,ETON,59.49,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,16.0,97.0,98.0,2.76,2.73,1.04,NO,NO
2,AMLX,30.14,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,1.0,97.0,97.0,1.6276,1.5976,0.0,NO,NO
3,LQDA,70.95,Healthcare,Drug Manufacturers - Specialty & Generic,97.0,77.0,21.0,96.0,2.7157,2.6129,0.0,NO,NO
4,ANIK,20.23,Healthcare,Drug Manufacturers - Specialty & Generic,96.0,27.0,94.0,91.0,0.5996,0.5961,0.0,NO,NO
5,KNSA,75.34,Healthcare,Drug Manufacturers - Specialty & Generic,95.0,28.0,92.0,95.0,2.71,2.635,0.0,NO,NO
1,SBTU,54.4,ETF,ETF,98.0,97.0,99.0,98.0,5.6866,3.9528,0.0,NO,NO
2,BWET,684.29,ETF,ETF,98.0,98.0,98.0,98.0,76.5205,57.1709,0.0,NO,NO
3,ZCSH,124.69,ETF,ETF,98.0,98.0,98.0,98.0,10.2214,7.4521,0.0,NO,NO
4,MRNX,144.39,ETF,ETF,98.0,98.0,98.0,98.0,13.7771,12.0029,0.0,NO,NO
5,OKTG,56.56,ETF,ETF,98.0,98.0,98.0,98.0,4.6606,4.2134,0.0,NO,NO
1,EDU,57.08,Consumer Defensive,Education & Training Services,76.0,78.0,92.0,40.0,1.4432,1.1318,1.55,NO,NO
2,LAUR,38.11,Consumer Defensive,Education & Training Services,69.0,81.0,66.0,54.0,0.9364,0.9254,0.0,NO,NO
3,CVSA,124.16,Consumer Defensive,Education & Training Services,50.0,21.0,55.0,55.0,3.7793,3.4472,0.5,NO,NO
4,STRA,79.82,Consumer Defensive,Education & Training Services,36.0,28.0,68.0,23.0,2.2779,2.185,0.55,NO,NO
5,PRDO,31.68,Consumer Defensive,Education & Training Services,18.0,35.0,30.0,7.0,0.9414,0.9414,0.0,NO,NO
1,ELC,18.8,Utilities,Electric utilities,11.0,29.0,21.0,12.0,0.2821,0.2807,0.0,NO,NO
1,OESX,29.25,Industrials,Electrical Equipment & Parts,98.0,98.0,98.0,98.0,2.6307,2.4443,0.0,NO,NO
2,BE,266.65,Industrials,Electrical Equipment & Parts,97.0,96.0,9.0,95.0,18.1925,15.1604,0.0,NO,NO
3,PLPC,429.82,Industrials,Electrical Equipment & Parts,95.0,88.0,84.0,93.0,18.9207,16.8721,0.0,NO,NO
4,FCEL,16.39,Industrials,Electrical Equipment & Parts,95.0,5.0,7.0,97.0,1.3457,1.1943,0.0,NO,NO
5,ATKR,94.54,Industrials,Electrical Equipment & Parts,93.0,77.0,90.0,93.0,0.2636,0.2336,0.0,NO,NO
1,VICR,276.06,Technology,Electronic Components,98.0,98.0,9.0,93.0,18.3921,12.8589,0.0,NO,NO
2,ALNT,112.56,Technology,Electronic Components,96.0,96.0,86.0,95.0,5.4021,4.5557,0.0,NO,NO
3,OUST,41.37,Technology,Electronic Components,93.0,95.0,58.0,96.0,2.1128,1.9378,0.0,NO,NO
4,BHE,82.15,Technology,Electronic Components,93.0,94.0,12.0,89.0,2.8304,2.2625,0.0,NO,NO
5,RELL,17.13,Technology,Electronic Components,91.0,80.0,35.0,92.0,0.6561,0.5746,0.0,NO,NO
1,GRVY,67.55,Communication Services,Electronic Gaming & Multimedia,55.0,21.0,44.0,50.0,2.3189,2.1732,0.0,NO,NO
2,NTES,117.56,Communication Services,Electronic Gaming & Multimedia,14.0,32.0,49.0,43.0,2.0721,1.4264,0.0,NO,NO
3,TTWO,202.98,Communication Services,Electronic Gaming & Multimedia,8.0,6.0,9.0,46.0,6.8821,6.6179,0.0,NO,NO
4,RBLX,48.83,Communication Services,Electronic Gaming & Multimedia,3.0,97.0,74.0,7.0,2.4829,2.2393,0.0,NO,NO
1,NSIT,159.73,Technology,Electronics & Computer Distribution,96.0,92.0,95.0,97.0,6.5575,6.3546,0.0,NO,NO
2,AVT,100.91,Technology,Electronics & Computer Distribution,95.0,95.0,86.0,94.0,4.0486,3.5657,0.0,NO,NO
3,ARW,227.33,Technology,Electronics & Computer Distribution,94.0,94.0,55.0,93.0,8.0946,7.1246,0.0,NO,NO
4,CNXN,89.02,Technology,Electronics & Computer Distribution,92.0,95.0,92.0,93.0,2.5364,2.3786,0.0,NO,NO
5,SNX,259.47,Technology,Electronics & Computer Distribution,91.0,89.0,16.0,94.0,12.2857,9.4482,0.0,NO,NO
1,PHOE,18.83,Industrials,Engineering & Construction,91.0,10.0,79.0,79.0,1.4767,1.2233,0.0,NO,NO
2,BWMN,42.56,Industrials,Engineering & Construction,90.0,70.0,96.0,92.0,0.1675,0.1518,0.0,NO,NO
3,FIX,1643.39,Industrials,Engineering & Construction,90.0,81.0,8.0,62.0,73.1653,64.8225,0.0,NO,NO
4,ACA,146.52,Industrials,Engineering & Construction,87.0,76.0,57.0,90.0,0.3822,0.3386,0.0,NO,NO
5,IESC,320.5,Industrials,Engineering & Construction,86.0,61.0,9.0,86.0,18.0161,15.8882,0.0,NO,NO
1,RDIB,17.03,Communication Services,Entertainment,96.0,98.0,98.0,95.0,2.5249,2.5249,0.0,NO,NO
2,MCS,28.26,Communication Services,Entertainment,95.0,13.0,90.0,95.0,0.6535,0.6449,0.0,NO,NO
3,IMAX,55.16,Communication Services,Entertainment,93.0,75.0,92.0,91.0,1.78,1.7557,1.84,NO,NO
4,STRZ,22.71,Communication Services,Entertainment,93.0,1.0,12.0,96.0,1.8232,1.6982,0.0,NO,NO
5,MSGS,402.5,Communication Services,Entertainment,92.0,69.0,82.0,85.0,8.6275,8.4975,0.07,NO,NO
1,MTW,21.43,Industrials,Farm & Heavy Construction Machinery,96.0,91.0,96.0,95.0,0.9157,0.815,0.0,NO,NO
2,DE,694.94,Industrials,Farm & Heavy Construction Machinery,89.0,89.0,87.0,76.0,16.4407,14.7378,0.0,NO,NO
3,GENC,17.21,Industrials,Farm & Heavy Construction Machinery,83.0,10.0,87.0,70.0,0.6246,0.5611,0.0,NO,NO
4,CAT,805.25,Industrials,Farm & Heavy Construction Machinery,81.0,64.0,6.0,62.0,21.3186,17.2971,0.0,NO,NO
5,CMCO,16.03,Industrials,Farm & Heavy Construction Machinery,56.0,9.0,87.0,49.0,0.8657,0.7654,0.0,NO,NO
1,ADM,81.88,Consumer Defensive,Farm Products,85.0,86.0,81.0,67.0,2.5614,2.5057,0.0,NO,NO
2,BG,110.21,Consumer Defensive,Farm Products,70.0,70.0,55.0,8.0,4.4593,4.2657,0.0,NO,NO
3,ALCO,38.86,Consumer Defensive,Farm Products,41.0,24.0,27.0,27.0,0.88,0.8757,0.0,NO,NO
4,CHSCN,24.67,Consumer Defensive,Farm Products,32.0,54.0,45.0,27.0,0.1817,0.1617,0.0,NO,NO
5,CHSCL,25.09,Consumer Defensive,Farm Products,31.0,62.0,44.0,27.0,0.1665,0.1462,0.0,NO,NO
1,BANFP,27.25,Finance,Finance/Rental/Leasing,43.0,46.0,54.0,39.0,0.415,0.2136,0.0,NO,NO
2,PYT,23.77,Finance,Finance/Rental/Leasing,42.0,65.0,64.0,25.0,0.0693,0.0121,0.0,NO,NO
3,GJT,23.23,Finance,Finance/Rental/Leasing,40.0,62.0,53.0,29.0,0.0379,0.0129,0.0,NO,NO
4,ATLCZ,25.67,Finance,Finance/Rental/Leasing,39.0,78.0,52.0,37.0,0.1127,0.1034,0.0,NO,NO
5,DDT,26.23,Finance,Finance/Rental/Leasing,39.0,66.0,52.0,35.0,0.1662,0.1562,0.0,NO,NO
1,FRHC,176.37,Financial Services,Financial Conglomerates,86.0,93.0,93.0,82.0,4.8174,4.5795,0.0,NO,NO
