Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,95,60,88,96,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,95,87,96,88,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,PDS,NBR"
3,Oil & Gas Integrated,Energy,91,95,94,91,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
4,Copper,Basic Materials,90,4,65,86,"SCCO,FCX,HBM,ERO,TGB,IE"
5,Gold,Basic Materials,88,7,64,74,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,EQX,IAG,HMY,OR,EGO,AUGO,SSRM,ORLA,NG,AAUC,ARIS,CGAU,HYMC,FSM,SA,DRD,CNL,DC,CTGO,IDR,CMCL,USAU"
6,Real Estate - Diversified,Real Estate,88,44,84,91,"JOE,STRS"
7,Semiconductor Equipment & Materials,Technology,88,44,81,84,"ASML,AMAT,LRCX,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,FORM,CAMT,IPGP,KLIC,AXTI,ACLS,UCTT,ACMR,PLAB,AMBA,VECO,ICHR,COHU,DQ,AEHR,INTT,ASYS,TRT"
8,Other Precious Metals & Mining,Basic Materials,87,8,63,84,"HL,BVN,SBSW,TFPM,PPTA,SLSR,MUX,ELE,ASM,VMET,MTA,VOXR"
9,Oil & Gas Equipment & Services,Energy,87,67,88,87,"SLB,BKR,HAL,TS,FTI,NOV,VAL,WFRD,AROC,LB,SEI,KGS,LBRT,TDW,USAC,OII,WHD,EFXT,FLOC,NESR,WTTR,NEXT,XPRO,PUMP,INVX,AESI,RES,HLX,VTOL,NPKI,WBI,ACDC,CLB,OIS,FET,FTK,NGS,RNGR,NOA,SND,NCSM,GEOS"
10,Other Industrial Metals & Mining,Basic Materials,86,15,71,77,"BHP,RIO,VALE,TECK,MP,EMAT,ALM,SKE,USAR,MTRN,USAS,NEXA,SGML,UAMY,LAR,ELVR,CRML,CMP,IPX,SCZM,ALOY,BMM,NVA,USGO"
11,Oil & Gas Midstream,Energy,84,65,88,83,"ENB,WMB,EPD,KMI,ET,TRP,LNG,MPLX,OKE,TRGP,VG,CQP,PBA,VNOM,WES,PAA,DTM,AM,HESM,FRO,SOBO,PAGP,GLNG,STNG,EE,CMBT,INSW,SUNC,KNTK,DHT,TRMD,TNK,GEL,FLNG,NGL,LPG,NVGS,NAT,TEN,SBR,TK,PBT,SMC,KNOP,MARPS,IMPPP,GLP"
12,Chemicals,Basic Materials,84,87,90,84,"DOW,CE,MEOH,OLN,HUN,TROX,REX,GPRE,LXU,WLKP,RYAM,ASIX,VHI,ACNT,GURE"
13,Marine Shipping,Industrials,83,34,81,82,"KEX,MATX,HAFN,ZIM,BWLP,SBLK,DAC,CMRE,ECO,NMM,SFL,GSL,CCEC,GNK,SB,HSHP,ASC,ESEA,PANL,CMDB,GASS,SHIP,SMHI,HTCO,EDRY,EHLD,SVRN"
14,Oil & Gas E&P,Energy,80,83,88,83,"COP,CNQ,EOG,OXY,FANG,WDS,EQT,TPL,DVN,CTRA,EXE,PR,OVV,APA,AR,RRC,CHRD,VIST,MTDR,SM,CRK,CRC,MGY,MUR,CNX,CRGY,GPOR,BSM,BKV,NOG,TALO,MNR,VET,KRP,DMLP,TBN,HPK,REPX,GFR,GRNT,VTS,TXO,EGY,OBE,SD,GPRK,FTW,PNRG,ANNA,INR,GTE,AMPY,GLND,PED,KGEI,EPSN,NRT,CRT,CKX,MXC"
15,Business Equipment & Supplies,Industrials,80,87,88,84,EBF
16,Uranium,Energy,79,19,75,53,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL,AEC"
