SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,72.4,Stage 2 Watch,Loose,22.43,8.78,7.26,94.0,6.0,96.0,95.0,NO,0.0,NO,21.15,16.01,21.48,16.8,Medical specialties
2,Healthcare,1,CDNA,98.86,Extended Near High,Loose,50.96,0.31,4.13,98.0,97.0,98.0,98.0,NO,0.0,NO,37.24,23.87,39.87,26.68,Diagnostics & Research
2,Healthcare,2,REPL,98.78,Extended Near High,Loose,15.88,0.69,7.49,98.0,98.0,98.0,96.0,NO,0.0,NO,11.56,8.36,12.3,8.54,Biotechnology
2,Healthcare,3,NEO,97.99,Extended Near High,Normal,17.37,0.46,3.72,97.0,95.0,98.0,96.0,NO,0.0,NO,14.76,11.4,15.41,11.35,Diagnostics & Research
2,Healthcare,4,VREX,97.63,Extended Near High,Normal,18.48,0.81,2.84,95.0,98.0,98.0,90.0,NO,0.0,NO,12.86,12.1,13.25,11.99,Medical Devices
2,Healthcare,5,BDSX,97.39,Extended Near High,Loose,30.6,2.27,8.08,98.0,97.0,98.0,98.0,NO,0.62,NO,22.03,14.31,23.49,17.4,Diagnostics & Research
3,Energy,1,MPC,95.58,Extended Near High,Normal,362.27,1.45,3.31,96.0,90.0,96.0,96.0,NO,0.0,NO,303.61,235.3,311.91,259.08,Oil & Gas Refining & Marketing
3,Energy,2,VLO,95.46,Extended Near High,Normal,348.03,1.41,3.08,96.0,90.0,95.0,95.0,NO,0.0,NO,298.56,233.28,306.97,258.37,Oil & Gas Refining & Marketing
3,Energy,3,DK,95.36,Extended Near High,Loose,70.84,1.61,5.74,97.0,87.0,97.0,97.0,NO,0.0,NO,59.41,43.88,61.65,48.7,Oil & Gas Refining & Marketing
3,Energy,4,PSX,94.58,Extended Near High,Normal,242.23,1.91,3.0,95.0,90.0,94.0,94.0,NO,0.0,NO,203.03,168.52,208.44,182.51,Oil & Gas Refining & Marketing
3,Energy,5,DINO,93.07,Extended Near High,Normal,96.52,1.9,3.72,96.0,80.0,95.0,96.0,NO,0.0,NO,83.11,63.96,85.61,70.14,Oil & Gas Refining & Marketing
4,Technology,1,PAYC,97.16,Extended Near High,Normal,232.31,0.49,3.24,94.0,97.0,97.0,96.0,NO,0.0,NO,166.43,146.75,175.92,144.3,Software - Application
4,Technology,2,CHYM,96.72,Extended Near High,Loose,33.15,1.75,4.2,95.0,97.0,98.0,94.0,NO,0.0,NO,24.25,22.31,25.52,21.69,Software - Application
4,Technology,3,MLAB,95.72,Extended Near High,Loose,127.15,1.2,5.15,94.0,94.0,95.0,90.0,NO,0.0,NO,102.96,92.77,106.04,98.96,Scientific & Technical Instruments
4,Technology,4,SAIH,94.37,Stage 2 Watch,Loose,23.41,5.22,8.98,98.0,93.0,98.0,98.0,NO,0.0,NO,16.33,10.78,16.98,11.93,Information Technology Services
4,Technology,5,NAVN,94.36,Near Breakout,Normal,29.33,2.2,3.61,97.0,85.0,96.0,98.0,NO,0.0,NO,26.01,17.57,26.7,18.79,Software - Application
5,Basic Materials,1,CGAU,96.05,Extended Near High,Normal,23.71,2.51,3.96,96.0,97.0,95.0,85.0,NO,0.0,NO,18.17,17.03,18.77,18.15,Gold
5,Basic Materials,2,AYA,95.53,Near Breakout,Loose,27.77,3.88,5.57,97.0,97.0,96.0,91.0,NO,0.0,NO,21.89,17.68,22.54,19.23,Silver
5,Basic Materials,3,ERO,94.66,Near Breakout,Loose,39.24,3.89,5.21,95.0,97.0,95.0,76.0,NO,0.0,NO,29.4,28.44,30.21,28.97,Copper
5,Basic Materials,4,FCX,94.35,Extended Near High,Normal,79.0,1.55,3.57,93.0,94.0,90.0,77.0,NO,0.0,NO,65.31,59.74,66.03,63.67,Copper
5,Basic Materials,5,SSRM,94.22,Near Breakout,Loose,38.09,3.4,4.1,94.0,97.0,92.0,86.0,NO,0.0,NO,29.89,27.54,30.65,29.91,Gold
