Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
13,MGRT,122.49,25577,Technology,Information Technology Services,99.0,11.0,99.0,99.0,11.2247,10.9334,79839.0,25690.0,170.0,1.5,,1684237440.0,No,77.54,23.55,86.07,33.06
95,SLGL,65.29,21514,Healthcare,Biotechnology,99.0,7.0,8.0,96.0,5.2544,5.0996,38506.0,13930.0,97.97,6.8,,211883744.0,No,74.73,51.69,73.97,61.6
99,VRTL,150.59,77024,ETF,ETF,98.0,27.0,96.0,98.0,19.5127,17.8124,82586.0,80050.0,219.0,24.26,,,No,145.11,82.13,147.99,96.49
104,VPG,100.71,507103,Technology,Scientific & Technical Instruments,98.0,99.0,98.0,99.0,8.5164,6.9986,314185.0,786910.0,108.0,24.89,,1339543680.0,No,57.35,42.19,61.62,47.89
112,SIMO,258.02,845912,Technology,Semiconductors,98.0,99.0,98.0,99.0,19.9017,19.5867,800981.0,1198840.0,273.9,60.35,,8748899328.0,No,165.16,115.26,177.37,130.09
115,COHR,358.5,5046647,Technology,Scientific & Technical Instruments,98.0,76.0,96.0,98.0,29.4664,27.7064,7658139.0,7643280.0,413.0,73.66,,70136700928.0,No,304.58,195.26,314.96,234.0
117,LUNR,33.67,12601686,Industrials,Aerospace & Defense,98.0,95.0,98.0,99.0,3.7658,3.649,13849372.0,14218150.0,38.55,7.78,,5402428928.0,No,24.52,15.95,25.82,18.69
147,SITM,697.0,1608010,Technology,Semiconductors,98.0,97.0,98.0,98.0,65.7938,50.9777,478783.0,693230.0,901.81,186.49,,18398588928.0,No,503.81,362.67,535.66,412.2
154,STRL,752.0,550038,Industrials,Engineering & Construction,98.0,99.0,98.0,98.0,69.8461,52.0825,567955.0,759680.0,893.13,176.15,,23075837952.0,No,536.69,393.47,562.37,427.54
171,PENG,47.63,2383837,Technology,Information Technology Services,98.0,99.0,99.0,98.0,4.2816,3.8541,1973213.0,4713690.0,53.27,16.04,,2503440384.0,No,27.88,23.31,30.53,23.37
217,TSAT,51.1,175561,Technology,Communication Equipment,97.0,49.0,97.0,97.0,3.5475,3.4175,195657.0,214820.0,55.83,15.42,,2625443584.0,No,45.06,32.11,46.32,34.95
221,AGX,630.5,300127,Industrials,Engineering & Construction,97.0,66.0,95.0,96.0,41.5886,38.5278,431131.0,303080.0,748.5,184.35,,8802073600.0,No,594.42,386.05,620.57,448.2
271,LUNL,31.27,516531,ETF,ETF,97.0,97.0,99.0,,6.4135,6.2252,632740.0,804730.0,40.77,8.65,,,No,19.65,,21.07,
306,COHX,52.43,1718990,ETF,ETF,96.0,72.0,,,8.6929,8.1507,711944.0,1502930.0,69.8,20.64,,,No,41.03,,43.26,
348,BELFB,254.75,209675,Technology,Electronic Components,96.0,34.0,81.0,96.0,15.5489,14.2711,220186.0,409900.0,308.27,69.0,,3623234560.0,No,241.57,186.35,247.19,206.24
373,COCO,77.88,758239,Consumer Defensive,Beverages - Non-Alcoholic,96.0,99.0,96.0,95.0,2.6839,2.6478,1467352.0,1350170.0,79.7,31.79,,4447932416.0,No,57.96,49.46,59.25,54.76
447,DXYZ,48.6,3940282,Financial Services,Asset Management,95.0,99.0,97.0,97.0,7.9816,6.4384,2669414.0,6913750.0,71.24,19.71,,1462770432.0,No,33.75,29.25,35.38,30.8
470,ALB,170.21,1800449,Basic Materials,Specialty Chemicals,95.0,7.0,53.0,91.0,11.5702,9.703,2148272.0,2491660.0,221.0,53.7,,20073656320.0,No,183.23,137.47,182.2,158.63
575,PS,38.74,288832,Financial Services,Asset Management,94.0,,,,6.095,5.98,1212933.0,685440.0,54.94,22.01,,15496000512.0,Yes,,,,
577,SHAZ,50.24,427203,Technology,Information Technology Services,94.0,97.0,,,5.8762,5.6983,325839.0,681540.0,60.75,16.55,,817562112.0,No,36.44,,38.29,
613,INVX,30.96,768147,Energy,Oil & Gas Equipment & Services,93.0,93.0,90.0,90.0,1.2511,1.2511,594093.0,441390.0,32.25,13.44,,2128799616.0,No,26.33,22.45,26.7,24.59
