SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,90.68,Stage 2 Watch,Loose,21.23,7.37,8.21,91.0,98.0,94.0,91.0,NO,0.05,NO,16.39,14.45,17.5,15.23,Medical specialties
2,Healthcare,1,TXG,98.79,Extended Near High,Loose,43.1,0.0,6.65,97.0,98.0,97.0,97.0,NO,2.67,NO,28.85,20.66,30.83,23.78,Health Information Services
2,Healthcare,2,URGN,98.58,Extended Near High,Loose,40.23,0.27,4.72,97.0,98.0,97.0,96.0,NO,0.39,NO,30.38,23.25,31.81,24.48,Biotechnology
2,Healthcare,3,RLAY,98.39,Extended Near High,Loose,20.75,0.19,6.22,98.0,98.0,93.0,97.0,NO,0.36,NO,14.97,10.26,15.47,11.96,Biotechnology
2,Healthcare,4,APGE,98.32,Extended Near High,Normal,133.57,0.22,2.77,97.0,98.0,95.0,95.0,NO,0.04,NO,96.27,75.58,99.21,83.48,Biotechnology
2,Healthcare,5,MBX,98.19,Extended Near High,Loose,65.71,1.26,5.73,98.0,98.0,97.0,97.0,NO,0.06,NO,38.81,31.41,42.14,35.95,Biotechnology
3,Energy,1,PBF,95.27,Extended Near High,Loose,53.31,0.45,4.84,94.0,95.0,87.0,96.0,NO,0.0,NO,42.61,37.18,42.98,39.14,Oil & Gas Refining & Marketing
3,Energy,2,DK,94.75,Extended Near High,Loose,56.09,0.67,4.48,94.0,91.0,90.0,96.0,NO,0.0,NO,46.64,38.84,47.25,40.24,Oil & Gas Refining & Marketing
3,Energy,3,DINO,91.11,Near Breakout,Normal,77.52,1.61,3.37,91.0,81.0,91.0,94.0,NO,0.0,NO,70.14,57.74,70.77,60.24,Oil & Gas Refining & Marketing
3,Energy,4,WBI,91.09,Near Breakout,Loose,34.54,4.61,6.4,91.0,92.0,91.0,96.0,NO,0.41,NO,30.53,25.53,31.04,26.56,Oil & Gas Equipment & Services
3,Energy,5,VLO,90.97,Near Breakout,Normal,281.25,1.07,3.44,92.0,84.0,81.0,93.0,NO,0.0,NO,252.54,207.61,254.28,223.97,Oil & Gas Refining & Marketing
4,Technology,1,BLZE,98.83,Extended Near High,Loose,17.83,0.61,8.89,98.0,98.0,98.0,98.0,NO,0.0,NO,9.14,6.46,10.23,6.23,Software - Infrastructure
4,Technology,2,PTRN,98.53,Extended Near High,Loose,29.4,0.07,4.96,96.0,98.0,98.0,97.0,NO,0.0,NO,19.68,14.98,21.0,15.22,Software - Application
4,Technology,3,ALOT,98.47,Extended Near High,Very Tight,28.5,0.63,0.33,97.0,98.0,98.0,98.0,NO,0.0,NO,18.95,11.75,20.41,13.37,Computer Hardware
4,Technology,4,BAND,97.07,Extended Near High,Loose,78.44,0.81,6.45,98.0,90.0,98.0,98.0,NO,0.03,NO,56.41,25.86,61.61,32.1,Software - Infrastructure
4,Technology,5,FTNT,96.54,Extended Near High,Loose,163.73,0.17,4.0,95.0,91.0,97.0,97.0,NO,0.0,NO,132.84,94.73,141.58,101.29,Software - Infrastructure
5,Financial Services,1,MRX,95.73,Extended Near High,Loose,70.29,1.25,5.41,95.0,94.0,93.0,95.0,NO,2.34,NO,58.26,43.16,59.78,47.95,Capital Markets
5,Financial Services,2,VIRT,95.7,Extended Near High,Loose,66.82,0.89,4.42,94.0,95.0,92.0,96.0,NO,1.8,NO,55.28,42.27,57.06,46.14,Capital Markets
5,Financial Services,3,SEZL,95.17,Near Breakout,Loose,177.08,4.28,6.48,96.0,97.0,98.0,97.0,NO,0.48,NO,125.74,83.53,135.88,91.59,Credit Services
5,Financial Services,4,ENVA,94.54,Near Breakout,Normal,236.4,4.05,3.99,95.0,97.0,95.0,91.0,NO,0.69,NO,186.04,151.75,192.13,165.54,Credit Services
5,Financial Services,5,WT,92.64,Breakout Zone,Normal,19.86,0.65,3.97,90.0,89.0,88.0,91.0,NO,0.8,NO,18.3,15.12,18.62,16.33,Asset Management
