Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Oil & Gas Drilling,Energy,94,0,0,0,"NE,RIG,PTEN,HP,SDRL,SOC,PDS,NBR"
2,Copper,Basic Materials,94,0,0,0,"SCCO,FCX,HBM,ERO,TGB,IE"
3,Aluminum,Basic Materials,93,0,0,0,"CSTM,KALU"
4,Other Precious Metals & Mining,Basic Materials,93,0,0,0,"HL,SBSW,TFPM,PPTA,ELE,SLSR,MUX,VMET,MTA,VOXR"
5,Gold,Basic Materials,92,0,0,0,"NEM,WPM,FNV,GFI,KGC,PAAS,RGLD,IAG,EQX,HMY,NGD,OR,EGO,SSRM,ORLA,NG,HYMC,SA,FSM,DRD,DC,IDR,CTGO,USAU"
6,Real Estate - Diversified,Real Estate,92,0,0,0,"JOE,STRS"
7,Semiconductor Equipment & Materials,Technology,90,0,0,0,"LRCX,KLAC,TER,Q,ENTG,NVMI,ONTO,FORM,IPGP,KLIC,UCTT,PLAB,VECO,DQ,ICHR,INTT,TRT"
8,Other Industrial Metals & Mining,Basic Materials,89,0,0,0,"RIO,VALE,TECK,MP,EMAT,USAR,SKE,TMC,MTRN,USAS,NEXA,UAMY,SGML,IPX,LAR,ELVR,SCZM,NVA,USGO"
9,Thermal Coal,Energy,86,0,0,0,"NRP,HNRG,NC"
10,Oil & Gas Integrated,Energy,85,0,0,0,"XOM,CVX,SHEL,TTE,PBR,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
11,Oil & Gas Equipment & Services,Energy,84,0,0,0,"SLB,HAL,TS,FTI,NOV,VAL,WFRD,LB,LBRT,KGS,USAC,TDW,SEI,OII,WHD,EFXT,FLOC,NESR,WTTR,XPRO,PUMP,INVX,NEXT,RES,HLX,VTOL,NPKI,WBI,OIS,FET,FTK,NGS,RNGR,NOA,NCSM,GEOS"
12,Chemicals,Basic Materials,82,0,0,0,"DOW,MEOH,OLN,HUN,REX,TROX,GPRE,LXU,WLKP,RYAM,VHI"
13,Marine Shipping,Industrials,81,0,0,0,"KEX,MATX,HAFN,ZIM,SBLK,DAC,NMM,ECO,GSL,SFL,GNK,SB,HSHP,PANL,ESEA,GASS,SMHI,HTCO,EDRY,EHLD"
14,Oil & Gas Midstream,Energy,81,0,0,0,"ENB,WMB,EPD,KMI,TRP,ET,MPLX,LNG,OKE,TRGP,VG,PBA,WES,VNOM,PAA,DTM,HESM,SOBO,FRO,PAGP,GLNG,EE,STNG,INSW,SUNC,KNTK,DHT,TNK,TRMD,GEL,FLNG,NGL,LPG,NVGS,SBR,NAT,TEN,PBT,TK,SMC,KNOP,MARPS,IMPPP,GLP"
15,Business Equipment & Supplies,Industrials,79,0,0,0,EBF
16,Uranium,Energy,79,0,0,0,"NXE,UEC,UUUU,LEU,ISOU,NUCL"
17,Solar,Technology,79,0,0,0,"FSLR,NXT,ENPH,RUN,SEDG,JKS,CSIQ,SHLS,TOYO"
18,Communication Equipment,Technology,78,0,0,0,"CSCO,MSI,UI,NOK,LITE,ERIC,HPE,ZBRA,VIAV,VSAT,ONDS,VISN,EXTR,DGII,TSAT,GILT,HLIT,NTGR,FEIM,LTRX,INSG,SILC,OCC,FIEE,WATT"
19,Medical Distribution,Healthcare,77,0,0,0,"MCK,HSIC,YI"
20,Utilities - Regulated Gas,Utilities,76,0,0,0,"NI,UGI,SWX,NJR,OGS,SR,MDU,CTRI,NWN,SPH,RGCO"
21,Discount Stores,Consumer Defensive,75,0,0,0,"WMT,TGT,DG,DLTR,OLLI,PSMT,TBBB"
22,Oil & Gas Refining & Marketing,Energy,75,0,0,0,"VLO,PSX,MPC,SUN,DINO,PBF,IEP,CVI,DKL,PARR,DK,WKC,SGU"
23,Oil & Gas E&P,Energy,74,0,0,0,"EOG,OXY,FANG,WDS,EQT,TPL,DVN,EXE,CTRA,PR,OVV,RRC,MTDR,VIST,SM,MGY,MUR,GPOR,NOG,TALO,MNR,VET,KRP,DMLP,VTS,HPK,GFR,REPX,TXO,GRNT,TBN,SD,OBE,EGY,GPRK,PNRG,INR,GTE,PED,EPSN,NRT,CRT,MXC,MTR"
24,Luxury Goods,Consumer Cyclical,74,0,0,0,"TPR,SIG,REAL,LUXE,MOV,ELA"
25,Engineering & Construction,Industrials,74,0,0,0,"PWR,FIX,FER,EME,MTZ,J,STRL,DY,STN,IESC,TTEK,PRIM,ROAD,FLR,ECG,LGN,GVA,KBR,MYRG,TPC,EXPO,WLDN,GLDD,ORN,PHOE,MTRX,ESOA"
26,Electronic Components,Technology,73,0,0,0,"GLW,TEL,JBL,FLEX,FN,TTMI,LFUS,VICR,SANM,PLXS,RAL,OSIS,OLED,KN,ROG,OUST,CTS,DAKT,LYTS,LPTH,OPTX,MPTI,MEI,RELL,ELTK"
27,Aerospace & Defense,Industrials,73,0,0,0,"GE,RTX,LMT,NOC,HWM,GD,ESLT,RKLB,CW,WWD,KTOS,HII,DRS,POWWP,VSECU,TDG,LHX,HEI,TXT,KRMN,EMBJ,SARO,PL,HXL,LOAR,VSEC,MRCY,FLY,YSS,LUNR,VVX,RCAT,DCO,RDW,VOYG,NPK,EH,TATT,SWBI,RGR,PKE,ISSC,FJET,VWAV,OPXS,SIF,MOB"
28,Utilities - Diversified,Utilities,72,0,0,0,"SRE,UTL"
29,Silver,Basic Materials,72,0,0,0,"EXK,SVM,HSLV"
30,Utilities - Regulated Electric,Utilities,71,0,0,0,"NEE,SO,DUK,NGG,D,XEL,EXC,ETR,ED,PPL,SOMN,PEG,PCG,WEC,DTE,FE,FTS,EIX,ES,KEP,EVRG,LNT,EMA,PNW,OGE,ELPC,IDA,TXNM,POR,NWE,HE,VIASP,PPLC,MGEE,EDN,IMSR,GNE"
31,REIT - Healthcare Facilities,Real Estate,70,0,0,0,"WELL,VTR,OHI,CTRE,NHPBP,NHPAP,DOC,HR,SBRA,NHI,LTC,DHC,SILA,XRN,STRW,UHT"
32,Semiconductors,Technology,70,0,0,0,"NVDA,TSM,MU,INTC,TXN,MRVL,MCHPP,QCOM,MPWR,NXPI,MCHP,STM,ON,UMC,GFS,MTSI,TSEM,LSCC,RMBS,SITM,SWKS,SMTC,QRVO,CRUS,SLAB,SIMO,LASR,DIOD,SYNA,PI,POWI,VSH,NVTS,HIMX,MXL,SKYT,IMOS,POET,WOLF,NVEC,GSIT,MRAM,QUIK,WKEY,PXLW"
33,Lodging,Consumer Cyclical,70,0,0,0,"MAR,HLT,IHG,HTHT,H,WH,CVEO,INTG"
34,Banks - Diversified,Financial Services,69,0,0,0,"JPM,HSBC,WFC,RY,MUFG,SAN,TD,SMFG,UBS,ING,NTB"
35,Biotechnology,Healthcare,68,0,0,0,"VRTX,REGN,INSM,RPRX,MRNA,ROIV,RVMD,INCY,GMAB,IONS,EXEL,JAZZ,MDGL,IBRX,PRAX,PCVX,NUVL,HALO,CYTK,KRYS,KYMR,RYTM,PTGX,MIRM,PTCT,TERN,IMVT,SRRK,XENE,FOLD,VKTX,LGND,GPCR,DNTH,NAMS,DNLI,EWTX,SYRE,DYN,VRDN,IDYA,TARS,VERA,RCUS,TVTX,TNGX,WVE,MAZE,IMNM,DAWN,GLPG,SNDX,MLYS,NKTR,TYRA,ORKA,STOK,MANE,RLAY,DFTX,PVLA,ZYME,SION,NVAX,ELVN,PHVS,INVA,NBTX,DMRA,NRIX,NTLA,VIR,OCS,KOD,TRVI,ORIC,RAPP,ZBIO,CRVS,MBX,IVA,IMTX,GLUE,OLMA,DBVT,SEPN,EYPT,SVRA,PHAR,INBX,GHRS,SLS,VALN,URGN,KALV,OMER,DRUG,EVMN,LBRX,TECX,DRTS,ZURA,DSGN,SLDB,VOR,KYTX,IMMX,VNDA,FULC,TRDA,ENGN,FDMT,CTNM,LYEL,EPRX,STTK,STRO,GLSI,ENTA,PEPG,IRD,NERV,FBRX,IMRX,SLN,PBYI,SLGL,SRZN,MSLE,KLRS,KPTI,VTVT,QTTB,TENX,NRXS,LONA,FBIOP,SPRB,ICCC,RLYB,KZR,EDSA,NXTC,LSTA,PTN,LPCN,SNSE,PMN,PLRZ,PHGE,XOMAO,MESO,QURE,MPLT,PHAT,KURA,TBPH,JBIO,MGTX,ZVRA,PRTA,LXEO,MNPR,DMAC,NGNE,TARA,FENC,NVCT,RNA,NTHI,ELTX,UNCY,DTIL,PTHS,INKT,XOMAP,ONC,SMMT,TECH,TGTX,LEGN,TLX,IRON,RARE,ZLAB,OCUL,SLNO,SRPT,VCEL,HRMY,IMCR,MLTX,XERS,XNCR,FTRE,SPRY,JANX,GYRE,EIKN,REPL,YDES,UPB,RIGL,RGNX,DNA,VSTM,PRTC,LENZ,KROS,XOMA,MDWD,RNAC,SGMT,TNXP,KRRO,VRCA,KZIA,CSBR,MCRB,IMA,EXOZ,TIL,KYNB,PASG,TVGN,CVKD,INTS,QNRX,RNAZ,MLEC,DCOY,PLYX,ERAS,RLMD"
36,REIT - Retail,Real Estate,67,0,0,0,"SPG,O,KIM,REG,FRT,NNN,EPRT,KRG,PECO,MAC,SKT,FCPT,CURB,UE,IVT,NTST,GTY,WSR,PINE,WHLRD,WHLRP,REGCO,REGCP,SITC"
37,Steel,Basic Materials,67,0,0,0,"MT,NUE,STLD,PKX,RS,TX,WS,NWPX,MTUS,MSB,FRD"
38,Insurance - Reinsurance,Financial Services,66,0,0,0,"RGA,EG,RNR,HG,SPNT,GLRE"
39,Coking Coal,Basic Materials,66,0,0,0,"HCC,METC,METCB,SXC"
