Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,90,91,96,"AA,CENX,CSTM,KALU"
2,Semiconductors,Technology,92,90,94,92,"AVGO,MU,AMD,TXN,MCHPP,NVDA,TSM,INTC,ARM,MRVL,QCOM,ADI,ASX,MPWR,NXPI,STM,ALAB,UMC,MCHP,ON,CBRS,GFS,CRDO,TSEM,MTSI,LSCC,SITM,RMBS,SMTC,SWKS,SIMO,ALGM,QRVO,CRUS,VSH,MXL,NVTS,SLAB,SYNA,DIOD,POWI,LASR,HIMX,PI,POET,IMOS,SKYT,AMBQ,AIP,AOSL,CEVA,MRAM,NVEC,ALMU,QUIK,GSIT,MX,IPWR,WKEY,PXLW"
3,Semiconductor Equipment & Materials,Technology,92,66,84,91,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,AXTI,ACMR,KLIC,IPGP,ACLS,UCTT,VECO,AEHR,AMBA,COHU,ICHR,PLAB,DQ,ATOM,ASYS,INTT,TRT"
4,Oil & Gas Drilling,Energy,91,15,62,93,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
5,Copper,Basic Materials,90,92,41,83,"SCCO,FCX,HBM,ERO,TGB,IE"
6,Silver,Basic Materials,89,62,23,73,"AG,AYA,EXK,SVM"
7,Trucking,Industrials,85,91,83,92,"ODFL,TFII,KNX,SAIA,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
8,Coking Coal,Basic Materials,84,93,81,81,"HCC,AMR,METC,METCB,SXC"
9,Computer Hardware,Technology,84,93,89,79,"DELL,SNDK,ANET,STX,WDC,SMCI,P,IONQ,HPQ,LOGI,QBTS,RGTI,QUBT,BRAI,UMAC,CRSR,SSYS,VELO,OSS,DPRO,QMCO,ALOT"
10,Electronic Components,Technology,83,76,81,82,"APH,GLW,TEL,FLEX,CLS,JBL,FN,TTMI,SANM,VICR,LFUS,PLXS,RAL,OLED,BELFB,OSIS,KN,BHE,BELFA,OUST,ROG,CTS,ALNT,KOPN,LPTH,DAKT,LYTS,OPTX,MEI,MPTI,RELL,CPSH,ELTK,MSAI"
11,REIT - Hotel & Motel,Real Estate,83,90,86,84,"HST,RHP,APLE,PK,DRH,SHO,PEB,RLJ,INN,CLDT"
