20250927T,0,1000,0,249.65,0
20250928T,0,1000,0,249.65,0
20250929T,0,1000,0,249.65,0
20250930T,0,1000,0,249.65,0
20251001T,0,1000,0,249.65,0
20250927T,0,1000,0,122.49,0
20250928T,0,1000,0,122.49,0
20250929T,0,1000,0,122.49,0
20250930T,0,1000,0,122.49,0
20251001T,0,1000,0,122.49,0
20250927T,0,1000,0,100.03,0
20250928T,0,1000,0,100.03,0
20250929T,0,1000,0,100.03,0
20250930T,0,1000,0,100.03,0
20251001T,0,1000,0,100.03,0
20250927T,0,1000,0,93.5,0
20250928T,0,1000,0,93.5,0
20250929T,0,1000,0,93.5,0
20250930T,0,1000,0,93.5,0
20251001T,0,1000,0,93.5,0
20250927T,0,1000,0,89.43,0
20250928T,0,1000,0,89.43,0
20250929T,0,1000,0,89.43,0
20250930T,0,1000,0,89.43,0
20251001T,0,1000,0,89.43,0
20250927T,0,1000,0,78.53,0
20250928T,0,1000,0,78.53,0
20250929T,0,1000,0,78.53,0
20250930T,0,1000,0,78.53,0
20251001T,0,1000,0,78.53,0
20250927T,0,1000,0,58.45,0
20250928T,0,1000,0,58.45,0
20250929T,0,1000,0,58.45,0
20250930T,0,1000,0,58.45,0
20251001T,0,1000,0,58.45,0
