20260730T,0,1000,0,210.31,0
20260731T,0,1000,0,210.31,0
20260803T,0,1000,0,210.31,0
20260804T,0,1000,0,210.31,0
20260805T,0,1000,0,210.31,0
20260730T,0,1000,0,170.67,0
20260731T,0,1000,0,170.67,0
20260803T,0,1000,0,170.67,0
20260804T,0,1000,0,170.67,0
20260805T,0,1000,0,170.67,0
20260730T,0,1000,0,136.28,0
20260731T,0,1000,0,136.28,0
20260803T,0,1000,0,136.28,0
20260804T,0,1000,0,136.28,0
20260805T,0,1000,0,136.28,0
20260730T,0,1000,0,119.26,0
20260731T,0,1000,0,119.26,0
20260803T,0,1000,0,119.26,0
20260804T,0,1000,0,119.26,0
20260805T,0,1000,0,119.26,0
20260730T,0,1000,0,111.63,0
20260731T,0,1000,0,111.63,0
20260803T,0,1000,0,111.63,0
20260804T,0,1000,0,111.63,0
20260805T,0,1000,0,111.63,0
20260730T,0,1000,0,107.11,0
20260731T,0,1000,0,107.11,0
20260803T,0,1000,0,107.11,0
20260804T,0,1000,0,107.11,0
20260805T,0,1000,0,107.11,0
20260730T,0,1000,0,104.17,0
20260731T,0,1000,0,104.17,0
20260803T,0,1000,0,104.17,0
20260804T,0,1000,0,104.17,0
20260805T,0,1000,0,104.17,0
20260730T,0,1000,0,101.95,0
20260731T,0,1000,0,101.95,0
20260803T,0,1000,0,101.95,0
20260804T,0,1000,0,101.95,0
20260805T,0,1000,0,101.95,0
20260730T,0,1000,0,99.37,0
20260731T,0,1000,0,99.37,0
20260803T,0,1000,0,99.37,0
20260804T,0,1000,0,99.37,0
20260805T,0,1000,0,99.37,0
20260730T,0,1000,0,96.41,0
20260731T,0,1000,0,96.41,0
20260803T,0,1000,0,96.41,0
20260804T,0,1000,0,96.41,0
20260805T,0,1000,0,96.41,0
20260730T,0,1000,0,92.87,0
20260731T,0,1000,0,92.87,0
20260803T,0,1000,0,92.87,0
20260804T,0,1000,0,92.87,0
20260805T,0,1000,0,92.87,0
20260730T,0,1000,0,89.41,0
20260731T,0,1000,0,89.41,0
20260803T,0,1000,0,89.41,0
20260804T,0,1000,0,89.41,0
20260805T,0,1000,0,89.41,0
20260730T,0,1000,0,88.0,0
20260731T,0,1000,0,88.0,0
20260803T,0,1000,0,88.0,0
20260804T,0,1000,0,88.0,0
20260805T,0,1000,0,88.0,0
20260730T,0,1000,0,82.82,0
20260731T,0,1000,0,82.82,0
20260803T,0,1000,0,82.82,0
20260804T,0,1000,0,82.82,0
20260805T,0,1000,0,82.82,0
20260730T,0,1000,0,72.73,0
20260731T,0,1000,0,72.73,0
20260803T,0,1000,0,72.73,0
20260804T,0,1000,0,72.73,0
20260805T,0,1000,0,72.73,0
20260730T,0,1000,0,54.49,0
20260731T,0,1000,0,54.49,0
20260803T,0,1000,0,54.49,0
20260804T,0,1000,0,54.49,0
20260805T,0,1000,0,54.49,0
