Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,Earning_Date,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W
970,HCC,95.89,427704.0,Basic Materials,Coking Coal,90.0,90.0,73.0,75.0,6.5141,5.8705,878923.0,886430.0,110.39,40.8,,5063180288,No,91.07,82.21,90.26,89.13
988,SENEB,160.99,908.0,Consumer Defensive,Packaged Foods,90.0,93.0,79.0,93.0,2.4114,0.9821,179.0,50.0,169.16,90.19,,1091036032,No,144.47,125.5,147.21,133.76
1019,STNG,78.75,552410.0,Energy,Oil & Gas Midstream,90.0,16.0,77.0,93.0,2.3857,2.2986,1101347.0,557970.0,87.39,38.83,,3919273472,No,78.61,65.61,79.16,69.09
1020,ORA,138.71,459170.0,Utilities,Utilities - Renewable,90.0,66.0,87.0,83.0,4.2279,4.1207,980949.0,844440.0,146.39,79.2,,8524222976,No,124.73,113.34,128.07,118.85
1090,GLXY,33.63,6889929.0,Financial Services,Capital Markets,89.0,78.0,93.0,72.0,3.0657,2.9104,6031101.0,9679640.0,45.92,16.43,,13112340480,No,27.69,27.62,29.02,25.49
1147,MARS,34.2,324280.0,ETF,ETF,88.0,10.0,90.0,,2.9593,2.5521,158522.0,260950.0,45.92,23.59,,0,No,34.34,,35.03,
1177,TNK,75.56,266458.0,Energy,Oil & Gas Midstream,88.0,22.0,75.0,91.0,2.6343,2.59,453819.0,288570.0,83.99,41.05,,2617689600,No,75.82,64.11,76.27,68.29
1223,UMMA,39.21,58127.0,ETF,ETF,88.0,84.0,86.0,89.0,1.165,0.9526,47661.0,64030.0,39.64,25.27,,0,No,35.57,31.26,36.37,32.9
1278,NUTX,147.08,77777.0,Healthcare,Medical Care Facilities,87.0,93.0,95.0,10.0,8.8792,8.5542,169392.0,140750.0,193.07,77.21,,1012107328,No,122.33,122.04,128.84,128.84
1330,NYAX,67.53,3601.0,Technology,Software - Infrastructure,87.0,70.0,69.0,92.0,2.3954,1.5889,26296.0,14210.0,76.86,39.17,,2524145664,No,66.77,54.52,68.27,58.81
1413,SCDL,54.91,480.0,ETF,ETF,86.0,77.0,69.0,90.0,0.5831,0.2812,253.0,760.0,55.9,35.92,,0,No,52.31,44.97,53.3,48.29
1429,KEX,142.0,298231.0,Industrials,Marine Shipping,86.0,19.0,75.0,86.0,3.2632,3.2146,675665.0,576390.0,157.69,79.52,,7593024000,No,144.21,118.62,143.82,130.29
1445,NASA,32.48,13068884.0,ETF,ETF,85.0,10.0,,,2.6886,2.3136,5993042.0,14014310.0,42.68,24.04,,0,No,32.69,,33.21,
1570,CNO,50.41,317213.0,Financial Services,Insurance - Life,84.0,83.0,86.0,84.0,0.8529,0.755,712019.0,845730.0,50.71,35.24,,4705698304,No,45.62,42.15,46.68,43.42
1583,HUBG,45.53,534990.0,Industrials,Integrated Freight & Logistics,84.0,95.0,90.0,51.0,1.7136,1.5943,759982.0,734380.0,53.26,32.46,,2784319232,No,41.78,40.04,42.68,41.84
1593,NGVT,72.43,121811.0,Basic Materials,Specialty Chemicals,84.0,60.0,66.0,82.0,1.9714,1.9007,267344.0,240980.0,79.29,39.74,,2518513408,No,71.65,63.44,71.56,67.6
1608,CURB,30.45,883076.0,Real Estate,REIT - Retail,84.0,88.0,75.0,89.0,0.7154,0.695,775758.0,936760.0,30.99,21.62,,3213673216,No,28.19,25.17,28.74,26.3
1646,WLFC,190.83,99074.0,Industrials,Rental & Leasing Services,83.0,46.0,75.0,91.0,7.325,7.2893,103598.0,123700.0,239.44,114.01,,1520269312,No,193.42,163.31,192.36,176.42
1714,JEDI,31.93,224541.0,ETF,ETF,83.0,31.0,82.0,89.0,3.2256,2.8296,195555.0,313850.0,42.99,21.91,,0,No,31.36,,31.99,28.15
1719,CBK,30.75,51025.0,Financial Services,Banks - Regional,83.0,88.0,84.0,85.0,0.8389,0.825,55825.0,75680.0,31.67,23.23,,421382528,No,28.89,,29.27,26.74
1722,IONS,73.96,1491317.0,Healthcare,Biotechnology,83.0,22.0,43.0,21.0,2.0086,1.9607,1856844.0,1706500.0,86.74,34.78,,12222818304,No,74.93,74.61,74.8,77.39
1769,GGTL,39.19,37.0,ETF,ETF,82.0,77.0,87.0,83.0,0.7877,0.2876,2004.0,370.0,41.29,28.11,,0,No,36.25,33.15,36.85,33.56
1808,IBRN,35.01,521.0,ETF,ETF,82.0,23.0,68.0,61.0,0.7778,0.5669,1639.0,2570.0,37.0,21.78,,0,No,34.74,31.38,34.95,33.04
1813,ASH,65.44,644330.0,Basic Materials,Specialty Chemicals,82.0,93.0,88.0,62.0,2.3521,2.2525,919819.0,1169070.0,67.2,46.3,,2996352256,No,56.81,55.69,57.9,58.29
1823,ESEA,71.83,50388.0,Industrials,Marine Shipping,82.0,68.0,60.0,85.0,2.605,2.5779,82903.0,81520.0,78.76,43.6,,506823936,No,69.01,61.79,69.23,62.69
1849,MDA,38.12,1460867.0,Industrials,Aerospace & Defense,81.0,21.0,,,3.0907,2.8271,925569.0,1278190.0,49.37,23.23,,5289186816,No,36.28,,37.24,
1852,BOAT,42.51,29297.0,ETF,ETF,81.0,46.0,60.0,88.0,0.7381,0.6545,27612.0,23050.0,43.52,28.3,,0,No,41.4,36.1,41.53,38.02
1917,ESP,59.75,13294.0,Industrials,Electrical Equipment & Parts,81.0,6.0,60.0,90.0,2.44,2.3336,29561.0,22910.0,74.77,36.0,,179006336,No,63.44,51.18,63.63,55.7
1928,TCV,32.23,2766.0,ETF,ETF,81.0,83.0,81.0,80.0,0.4374,0.2576,10549.0,9020.0,32.67,22.98,,0,No,30.45,27.9,30.91,28.95
1931,TRN,34.8,475921.0,Industrials,Railroads,81.0,26.0,78.0,84.0,0.945,0.875,700473.0,747710.0,37.36,22.38,,2766791424,No,33.56,30.02,33.93,31.35
1965,SRRK,45.92,775257.0,Healthcare,Biotechnology,80.0,9.0,75.0,27.0,1.9864,1.935,1458376.0,1077370.0,52.19,27.07,,5502516736,No,47.69,41.92,47.24,45.83
1967,RUSHB,70.75,87448.0,Consumer Cyclical,Auto & Truck Dealerships,80.0,86.0,80.0,79.0,1.9957,1.8707,72522.0,61850.0,79.13,47.71,,5498144256,No,69.08,60.88,69.22,63.62
1971,TDW,74.35,416713.0,Energy,Oil & Gas Equipment & Services,80.0,10.0,31.0,87.0,2.6421,2.4236,772030.0,621020.0,93.13,44.11,,3697473792,No,81.69,65.98,80.17,70.92
1997,HGV,51.17,1244483.0,Consumer Cyclical,Resorts & Casinos,80.0,92.0,86.0,79.0,1.8688,1.8031,937157.0,1526960.0,53.82,36.79,,4017635840,No,47.59,44.78,48.67,45.75
2048,XPH,60.31,72309.0,ETF,ETF,80.0,67.0,70.0,59.0,1.1328,1.005,49290.0,65400.0,60.8,40.26,,0,No,57.76,53.98,58.45,56.46
