SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,89.26,Stage 2 Watch,Loose,22.69,7.73,5.43,95.0,83.0,97.0,95.0,NO,0.0,NO,19.3,15.27,20.32,16.13,Medical specialties
2,Healthcare,1,CRNX,98.79,Extended Near High,Very Tight,83.86,0.2,0.26,97.0,98.0,98.0,95.0,NO,0.02,NO,55.94,46.42,60.07,47.3,Biotechnology
2,Healthcare,2,FBRX,98.67,Extended Near High,Loose,76.56,0.83,6.5,98.0,98.0,98.0,97.0,NO,0.0,NO,34.04,27.04,39.46,31.69,Biotechnology
2,Healthcare,3,MBX,98.45,Extended Near High,Loose,70.7,0.59,6.74,98.0,96.0,98.0,96.0,NO,0.57,NO,49.32,35.49,54.15,40.39,Biotechnology
2,Healthcare,4,SYRE,98.16,Extended Near High,Loose,104.94,0.29,6.22,98.0,95.0,96.0,98.0,NO,2.71,NO,88.73,53.17,92.07,65.1,Biotechnology
2,Healthcare,5,ELVN,98.01,Extended Near High,Loose,61.11,0.29,4.94,97.0,96.0,96.0,97.0,NO,0.93,NO,47.23,33.19,49.9,39.88,Biotechnology
3,Energy,1,FET,97.28,Extended Near High,Loose,74.3,0.6,5.68,97.0,98.0,90.0,95.0,NO,0.0,NO,52.88,47.75,54.94,54.57,Oil & Gas Equipment & Services
3,Energy,2,FTK,96.85,Extended Near High,Loose,28.21,1.57,6.84,96.0,96.0,97.0,95.0,NO,0.9,NO,23.75,18.43,24.45,19.59,Oil & Gas Equipment & Services
3,Energy,3,PBT,95.27,Near Breakout,Loose,32.41,3.54,4.69,96.0,97.0,95.0,96.0,NO,0.0,NO,27.69,21.91,27.69,23.74,Oil & Gas Midstream
3,Energy,4,DK,95.16,Near Breakout,Loose,66.2,3.96,4.79,97.0,97.0,94.0,97.0,NO,0.0,NO,53.2,41.6,55.34,44.88,Oil & Gas Refining & Marketing
3,Energy,5,WHD,94.6,Extended Near High,Normal,67.21,0.4,3.95,90.0,97.0,89.0,80.0,NO,0.36,NO,56.04,51.28,56.85,54.9,Oil & Gas Equipment & Services
4,Technology,1,RNG,97.6,Extended Near High,Loose,60.67,0.1,6.22,96.0,98.0,92.0,97.0,NO,0.0,NO,42.54,35.4,44.08,39.23,Software - Application
4,Technology,2,DDOG,97.27,Extended Near High,Loose,288.15,0.6,4.48,97.0,92.0,98.0,97.0,NO,0.0,NO,247.5,168.46,250.63,177.98,Software - Application
4,Technology,3,SNOW,97.12,Extended Near High,Loose,316.77,1.41,4.77,96.0,96.0,98.0,95.0,NO,0.0,NO,253.4,211.23,262.09,201.37,Software - Application
4,Technology,4,ZBRA,96.83,Extended Near High,Loose,368.83,0.26,4.31,92.0,98.0,97.0,94.0,NO,13.19,NO,257.7,246.8,267.77,244.24,Communication Equipment
4,Technology,5,DELL,96.77,Near Breakout,Loose,467.27,2.02,7.59,98.0,93.0,98.0,98.0,NO,4.72,NO,407.0,217.32,413.47,260.5,Computer Hardware
5,Financial Services,1,AAMI,96.21,Extended Near High,Normal,91.92,0.81,3.78,95.0,94.0,94.0,95.0,NO,1.01,NO,78.03,59.68,79.67,65.83,Asset Management
5,Financial Services,2,SAFT,95.99,Extended Near High,Normal,103.26,0.3,3.05,91.0,98.0,94.0,88.0,NO,0.03,NO,77.69,75.77,82.48,77.5,Insurance - Property & Casualty
5,Financial Services,3,MSBI,95.78,Breakout Zone,Normal,34.53,0.92,2.93,95.0,93.0,93.0,93.0,NO,0.03,NO,30.35,23.71,31.18,26.34,Banks - Regional
5,Financial Services,4,AGM,95.47,Extended Near High,Normal,241.74,1.13,3.35,92.0,96.0,95.0,92.0,NO,0.0,NO,195.67,174.18,202.93,177.62,Credit Services
5,Financial Services,5,ATLC,95.46,Near Breakout,Loose,110.32,2.69,4.51,96.0,94.0,96.0,97.0,NO,0.83,NO,96.31,69.97,99.86,75.62,Credit Services
