Rank,Ticker,Price,Sector,Industry,Relative Strength Percentile,1 Month Ago Percentile,3 Months Ago Percentile,6 Months Ago Percentile
2199,YALL,42.73,ETF,ETF,75,79.0,79.0,78.0
2200,INEQ,36.28,ETF,ETF,75,78.0,85.0,43.0
2201,FUNC,34.11,Financial Services,Banks - Regional,75,63.0,80.0,85.0
2202,IOO,112.4,ETF,ETF,75,70.0,53.0,72.0
2203,BATRK,45.54,Communication Services,Entertainment,75,85.0,70.0,19.0
2204,VOLT,27.34,ETF,ETF,75,69.0,29.0,13.0
2205,TCX,20.61,Technology,Software - Infrastructure,75,71.0,24.0,3.0
2206,BCHP,37.83,ETF,ETF,75,73.0,57.0,76.0
2207,DFEM,30.49,ETF,ETF,75,73.0,67.0,36.0
2208,MTUS,17.0,Basic Materials,Steel,75,40.0,9.0,8.0
2209,IAE,7.16,Financial Services,Asset Management,75,77.0,51.0,29.0
2210,NNI,124.8,Financial Services,Credit Services,75,78.0,55.0,62.0
2211,SNPG,49.27,ETF,ETF,75,70.0,50.0,81.0
2212,BATRA,49.33,Communication Services,Entertainment,75,84.0,78.0,30.0
2213,ESOA,10.61,Industrials,Engineering & Construction,75,35.0,36.0,93.0
2214,BRNY,45.73,ETF,ETF,75,79.0,67.0,81.0
2215,FTXL,97.27,ETF,ETF,75,77.0,15.0,41.0
2216,CBXA,29.2,ETF,ETF,75,81.0,83.0,78.0
2217,CGUS,38.5,ETF,ETF,75,69.0,45.0,77.0
2218,MGRC,124.5,Industrials,Rental & Leasing Services,75,59.0,32.0,63.0
2219,RSPN,56.33,ETF,ETF,75,68.0,46.0,71.0
2220,VIASP,25.25,Utilities,Utilities - Regulated Electric,75,71.0,90.0,78.0
2221,CBTJ,28.5,ETF,ETF,75,75.0,57.0,78.0
2222,TDVI,26.81,ETF,ETF,75,77.0,33.0,60.0
2223,NANC,42.64,ETF,ETF,75,77.0,47.0,78.0
2224,IDOG,35.44,ETF,ETF,75,71.0,86.0,35.0
2225,JUSA,57.81,ETF,ETF,75,71.0,50.0,78.0
2226,FINT,29.4,ETF,ETF,75,79.0,81.0,47.0
2227,LGH,56.68,ETF,ETF,75,65.0,37.0,75.0
2228,NORW,29.18,ETF,ETF,75,80.0,82.0,34.0
2229,IYC,101.42,ETF,ETF,75,75.0,70.0,86.0
2230,FYLD,30.33,ETF,ETF,75,71.0,77.0,19.0
2231,EYLD,37.16,ETF,ETF,75,71.0,44.0,17.0
2232,IDA,123.25,Utilities,Utilities - Regulated Electric,75,70.0,90.0,73.0
2233,NXTG,97.61,ETF,ETF,75,80.0,77.0,64.0
2234,BKCG,35.02,ETF,ETF,75,76.0,54.0,78.0
2235,ITT,161.5,Industrials,Specialty Industrial Machinery,75,83.0,43.0,74.0
2236,FAD,151.03,ETF,ETF,75,74.0,49.0,81.0
2237,XDAT,27.25,ETF,ETF,75,82.0,52.0,81.0
2238,FXU,44.01,ETF,ETF,75,78.0,90.0,75.0
2239,AADR,79.27,ETF,ETF,75,80.0,88.0,85.0
2240,CHGX,26.63,ETF,ETF,75,75.0,70.0,78.0
2241,SEEM,28.07,ETF,ETF,75,77.0,67.0,18.0
2242,QOWZ,36.47,ETF,ETF,75,74.0,54.0,79.0
2243,SEB,3128.11,Industrials,Conglomerates,75,57.0,28.0,5.0
2244,ZAP,28.12,ETF,ETF,75,74.0,75.0,54.0
2245,SAGP,33.76,ETF,ETF,75,77.0,82.0,62.0
2246,NTSE,34.05,ETF,ETF,74,74.0,74.0,30.0
2247,OEF,314.01,ETF,ETF,74,72.0,52.0,79.0
2248,SIMS,37.73,ETF,ETF,74,67.0,23.0,36.0
2249,DIEM,30.86,ETF,ETF,74,74.0,70.0,47.0
2250,APIE,34.01,ETF,ETF,74,76.0,80.0,54.0
2251,BCDF,32.06,ETF,ETF,74,79.0,85.0,64.0
2252,LRGC,74.29,ETF,ETF,74,68.0,41.0,76.0
2253,SPXV,69.94,ETF,ETF,74,71.0,51.0,77.0
2254,QXQ,29.19,ETF,ETF,74,70.0,34.0,65.0
2255,OPRA,17.2,Communication Services,Internet Content & Information,74,81.0,87.0,90.0
2256,CHIQ,22.26,ETF,ETF,74,60.0,87.0,73.0
2257,IMCG,82.77,ETF,ETF,74,73.0,50.0,79.0
2258,IPAY,60.75,ETF,ETF,74,77.0,59.0,86.0
2259,STNE,13.38,Technology,Software - Infrastructure,74,94.0,94.0,2.0
2260,AGD,11.45,n/a,n/a,74,68.0,61.0,53.0
2261,XLG,53.82,ETF,ETF,74,71.0,48.0,80.0
2262,KMT,25.36,Industrials,Tools & Accessories,74,31.0,12.0,19.0
2263,PEXL,54.46,ETF,ETF,74,66.0,29.0,55.0
2264,MEG,23.44,Industrials,Waste Management,74,80.0,2.0,2.0
2265,EMGF,53.39,ETF,ETF,74,74.0,69.0,34.0
2266,MC,70.4,Financial Services,Capital Markets,74,41.0,14.0,90.0
2267,FDIF,34.62,ETF,ETF,74,74.0,51.0,80.0
2268,BTOP,37.98,ETF,ETF,74,7.0,7.0,4.0
2269,CYRX,7.85,Industrials,Integrated Freight & Logistics,74,56.0,5.0,6.0
2270,KOP,34.59,Basic Materials,Specialty Chemicals,74,26.0,7.0,3.0
2271,LRND,37.45,ETF,ETF,74,68.0,40.0,76.0
2272,GXUS,52.35,ETF,ETF,74,76.0,80.0,47.0
2273,DTAN,29.57,ETF,ETF,74,75.0,84.0,51.0
2274,IBOT,47.7,ETF,ETF,74,68.0,29.0,48.0
2275,LIT,44.63,ETF,ETF,74,23.0,24.0,19.0
2276,HURC,19.99,Industrials,Specialty Industrial Machinery,74,76.0,13.0,63.0
2277,BBCA,81.93,ETF,ETF,74,81.0,83.0,62.0
2278,SPUS,46.27,ETF,ETF,74,67.0,37.0,75.0
2279,WCME,15.82,ETF,ETF,74,79.0,73.0,16.0
2280,DBP,76.47,ETF,ETF,74,85.0,93.0,69.0
2281,JMOM,65.15,ETF,ETF,74,78.0,68.0,80.0
2282,DSI,120.6,ETF,ETF,74,69.0,38.0,70.0
2283,KNSL,477.35,Financial Services,Insurance - Property & Casualty,74,61.0,74.0,60.0
2284,ACGR,61.82,ETF,ETF,74,71.0,38.0,76.0
2285,PKW,127.4,ETF,ETF,74,73.0,47.0,73.0
2286,PFIX,58.9,ETF,ETF,74,80.0,69.0,74.0
2287,WRND,33.78,ETF,ETF,74,68.0,59.0,66.0
2288,FNCL,75.81,ETF,ETF,74,77.0,78.0,84.0
2289,GUT,6.16,Financial Services,Asset Management,74,63.0,49.0,49.0
2290,VWID,32.61,ETF,ETF,74,76.0,88.0,44.0
2291,ANAB,26.94,Healthcare,Biotechnology,74,84.0,34.0,3.0
2292,XT,67.44,ETF,ETF,74,73.0,45.0,62.0
2293,CIL,51.06,ETF,ETF,74,81.0,86.0,46.0
2294,VFH,130.3,ETF,ETF,74,77.0,78.0,84.0
2295,EZJ,44.22,ETF,ETF,74,71.0,83.0,26.0
2296,IYJ,148.18,ETF,ETF,74,69.0,47.0,75.0
2297,RECS,38.19,ETF,ETF,74,70.0,47.0,74.0
2298,DWM,64.8,ETF,ETF,74,78.0,87.0,45.0
2299,MFDX,36.03,ETF,ETF,74,81.0,86.0,46.0
2300,CHT,43.71,Communication Services,Telecom Services,74,87.0,80.0,51.0
2301,EMXF,43.63,ETF,ETF,74,77.0,76.0,50.0
2302,TOPT,28.26,ETF,ETF,74,71.0,36.0,57.0
2303,TMUS,243.55,Communication Services,Telecom Services,74,57.0,92.0,87.0
2304,EEM,49.51,ETF,ETF,74,74.0,74.0,43.0
2305,BSX,106.14,Healthcare,Medical Devices,74,85.0,92.0,92.0
2306,FSEA,11.51,Financial Services,Banks - Regional,74,76.0,92.0,78.0
2307,BELT,33.16,ETF,ETF,74,71.0,32.0,56.0
2308,CHWY,36.31,Consumer Cyclical,Internet Retail,74,93.0,97.0,97.0
2309,CENT,40.29,Consumer Defensive,Packaged Foods,74,17.0,31.0,24.0
2310,TMDX,108.12,Healthcare,Medical Devices,74,95.0,79.0,2.0
2311,BURL,279.41,Consumer Cyclical,Apparel Retail,74,11.0,31.0,89.0
2312,NKE,76.27,Consumer Cyclical,Footwear & Accessories,74,7.0,8.0,14.0
2313,GASS,6.72,Industrials,Marine Shipping,74,65.0,27.0,11.0
2314,GRND,18.29,Technology,Software - Application,74,96.0,98.0,95.0
2315,DYNF,56.12,ETF,ETF,74,72.0,56.0,79.0
2316,WAY,35.83,Healthcare,Health Information Services,74,91.0,96.0,96.0
2317,ULE,13.27,ETF,ETF,74,85.0,90.0,12.0
2318,SCJ,86.08,ETF,ETF,74,78.0,87.0,48.0
2319,SHBI,15.83,Financial Services,Banks - Regional,74,85.0,71.0,87.0
2320,GEME,28.7,ETF,ETF,74,73.0,71.0,35.0
2321,INTF,34.88,ETF,ETF,74,77.0,85.0,46.0
2322,RBLD,75.03,ETF,ETF,74,71.0,64.0,72.0
2323,XUSP,43.67,ETF,ETF,74,67.0,42.0,80.0
2324,PANW,203.27,Technology,Software - Infrastructure,74,84.0,86.0,74.0
2325,PZZA,43.94,Consumer Cyclical,Restaurants,74,78.0,9.0,3.0
2326,KOOL,12.14,ETF,ETF,74,71.0,39.0,65.0
2327,FEZ,60.31,ETF,ETF,74,79.0,87.0,56.0
2328,USRD,33.32,ETF,ETF,74,70.0,34.0,64.0
2329,DEEF,34.15,ETF,ETF,74,78.0,85.0,36.0
2330,WLTG,32.84,ETF,ETF,74,75.0,67.0,80.0
2331,VYMI,82.18,ETF,ETF,74,77.0,85.0,45.0
2332,QPX,39.72,ETF,ETF,74,73.0,65.0,73.0
2333,IEMG,61.5,ETF,ETF,74,74.0,71.0,34.0
2334,DEMZ,39.74,ETF,ETF,74,73.0,49.0,73.0
2335,FLCA,42.38,ETF,ETF,73,81.0,83.0,63.0
2336,CCBG,40.42,Financial Services,Banks - Regional,73,83.0,85.0,81.0
2337,NTLA,13.6,Healthcare,Biotechnology,73,5.0,2.0,1.0
2338,AXS,96.98,Financial Services,Insurance - Specialty,73,86.0,94.0,89.0
2339,MANU,17.45,Communication Services,Entertainment,73,87.0,18.0,16.0
2340,CPAC,6.38,Basic Materials,Building Materials,73,61.0,52.0,47.0
2341,XYLO,5.09,Healthcare,Medical Devices,73,88.0,96.0,18.0
2342,ENOR,27.68,ETF,ETF,73,79.0,82.0,33.0
2343,TGLS,77.23,Basic Materials,Building Materials,73,88.0,86.0,91.0
2344,MSTQ,36.89,ETF,ETF,73,76.0,57.0,63.0
2345,FSTR,24.63,Industrials,Railroads,73,49.0,15.0,89.0
2346,LOPP,31.41,ETF,ETF,73,67.0,44.0,59.0
2347,QQJG,25.76,ETF,ETF,73,63.0,37.0,76.0
2348,FFDI,29.75,ETF,ETF,73,82.0,86.0,53.0
2349,GMF,130.7,ETF,ETF,73,70.0,68.0,55.0
2350,GSIE,40.29,ETF,ETF,73,79.0,85.0,49.0
2351,GLU,17.76,Financial Services,Asset Management,73,74.0,85.0,53.0
2352,QLC,73.22,ETF,ETF,73,73.0,55.0,77.0
2353,BUI,26.35,Financial Services,Asset Management,73,76.0,76.0,54.0
2354,PPI,17.02,ETF,ETF,73,74.0,38.0,46.0
2355,TLTE,60.16,ETF,ETF,73,73.0,60.0,21.0
2356,MNST,60.66,Consumer Defensive,Beverages - Non-Alcoholic,73,83.0,91.0,13.0
2357,AVEE,61.42,ETF,ETF,73,72.0,56.0,19.0
2358,CATH,77.64,ETF,ETF,73,72.0,51.0,75.0
2359,NXTE,35.94,ETF,ETF,73,62.0,31.0,55.0
2360,COLO,28.95,ETF,ETF,73,86.0,87.0,64.0
2361,FA,18.4,Industrials,Specialty Business Services,73,47.0,14.0,67.0
2362,VACHU,11.5,Financial Services,Shell Companies,73,52.0,73.0,41.0
2363,PRN,165.54,ETF,ETF,73,65.0,30.0,76.0
2364,HII,264.82,Industrials,Aerospace & Defense,73,75.0,56.0,4.0
2365,JMID,29.9,ETF,ETF,73,75.0,43.0,79.0
2366,GABF,49.3,ETF,ETF,73,72.0,59.0,83.0
2367,TRMK,38.67,Financial Services,Banks - Regional,73,74.0,54.0,82.0
2368,QQQJ,33.51,ETF,ETF,73,66.0,43.0,78.0
2369,QMMY,23.82,ETF,ETF,73,76.0,58.0,62.0
2370,AVNW,23.19,Technology,Communication Equipment,73,84.0,13.0,3.0
2371,BRW,8.44,Financial Services,Asset Management,73,65.0,72.0,62.0
2372,VGK,78.87,ETF,ETF,73,77.0,85.0,45.0
2373,TRU,99.22,Financial Services,Financial Data & Stock Exchanges,73,44.0,28.0,80.0
2374,CAML,37.46,ETF,ETF,73,74.0,53.0,78.0
2375,CSD,87.81,ETF,ETF,73,72.0,31.0,85.0
2376,VEA,58.02,ETF,ETF,73,78.0,82.0,42.0
2377,NBCR,29.63,ETF,ETF,73,72.0,46.0,62.0
2378,IMTM,45.63,ETF,ETF,73,82.0,86.0,52.0
2379,CNTA,15.41,Healthcare,Biotechnology,73,24.0,82.0,95.0
2380,TBPH,11.03,Healthcare,Biotechnology,73,87.0,70.0,53.0
2381,XTN,87.58,ETF,ETF,73,42.0,14.0,73.0
2382,NJUL,68.99,ETF,ETF,73,75.0,57.0,66.0
2383,PAR,68.26,Technology,Software - Application,73,84.0,78.0,93.0
2384,GLDD,11.55,Industrials,Engineering & Construction,73,89.0,36.0,86.0
2385,GLOF,49.47,ETF,ETF,73,73.0,67.0,65.0
2386,INTL,26.31,ETF,ETF,73,75.0,79.0,41.0
2387,IPGP,78.03,Technology,Semiconductor Equipment & Materials,73,23.0,9.0,9.0
2388,IQDY,33.42,ETF,ETF,73,73.0,78.0,29.0
2389,NBJP,28.53,ETF,ETF,73,77.0,85.0,29.0
2390,GSEU,43.06,ETF,ETF,73,77.0,87.0,47.0
2391,BWB,16.12,Financial Services,Banks - Regional,73,88.0,89.0,64.0
2392,DRVN,17.1,Consumer Cyclical,Auto & Truck Dealerships,73,80.0,89.0,81.0
2393,BBEM,59.79,ETF,ETF,73,72.0,70.0,39.0
2394,ICOW,35.07,ETF,ETF,73,71.0,79.0,21.0
2395,JOET,41.83,ETF,ETF,73,75.0,66.0,80.0
2396,SPAM,32.78,ETF,ETF,73,83.0,74.0,74.0
2397,PSWD,36.69,ETF,ETF,73,80.0,80.0,77.0
2398,TBLD,19.44,Financial Services,Asset Management,73,81.0,84.0,54.0
2399,AMX,18.48,Communication Services,Telecom Services,73,84.0,84.0,6.0
2400,ANEW,51.16,ETF,ETF,73,74.0,74.0,78.0
2401,WWJD,35.04,ETF,ETF,73,76.0,83.0,31.0
2402,TEMX,27.6,ETF,ETF,73,82.0,78.0,77.0
2403,MCO,512.95,Financial Services,Financial Data & Stock Exchanges,73,55.0,57.0,82.0
2404,XLF,53.44,ETF,ETF,73,76.0,80.0,83.0
2405,DGT,154.27,ETF,ETF,73,73.0,79.0,65.0
2406,FFLC,50.52,ETF,ETF,73,69.0,43.0,74.0
2407,PVBC,12.69,Financial Services,Banks - Regional,73,77.0,73.0,77.0
2408,DFAI,35.18,ETF,ETF,73,77.0,84.0,48.0
2409,DDM,101.3,ETF,ETF,73,52.0,24.0,84.0
2410,UDIV,49.83,ETF,ETF,73,70.0,50.0,75.0
2411,BNTX,115.31,Healthcare,Biotechnology,73,64.0,68.0,88.0
2412,RILA,11.36,ETF,ETF,73,79.0,45.0,54.0
2413,ASGI,21.18,Financial Services,Asset Management,73,66.0,78.0,18.0
2414,PFBC,93.91,Financial Services,Banks - Regional,73,67.0,40.0,77.0
2415,SCHE,31.05,ETF,ETF,73,72.0,76.0,46.0
2416,IGIC,24.0,Financial Services,Insurance - Diversified,73,80.0,94.0,94.0
2417,MEMX,33.26,ETF,ETF,73,74.0,48.0,34.0
2418,JPIN,65.09,ETF,ETF,73,77.0,84.0,26.0
2419,FLCC,31.4,ETF,ETF,73,67.0,34.0,54.0
2420,FNDE,34.14,ETF,ETF,73,69.0,72.0,41.0
2421,CORO,28.67,ETF,ETF,73,79.0,79.0,23.0
2422,BKLC,122.2,ETF,ETF,73,70.0,51.0,77.0
2423,IWL,157.67,ETF,ETF,73,70.0,52.0,78.0
2424,GSUS,88.19,ETF,ETF,73,70.0,51.0,77.0
2425,MGC,231.49,ETF,ETF,73,71.0,51.0,77.0
2426,PCOR,75.61,Technology,Software - Application,73,38.0,23.0,84.0
2427,THC,153.02,Healthcare,Medical Care Facilities,72,89.0,82.0,76.0
2428,NBCE,28.06,ETF,ETF,72,78.0,80.0,56.0
2429,DOL,60.78,ETF,ETF,72,76.0,88.0,45.0
2430,SCHF,22.49,ETF,ETF,72,77.0,82.0,40.0
2431,ICLN,13.97,ETF,ETF,72,59.0,40.0,7.0
2432,FNV,162.85,Basic Materials,Gold,72,89.0,95.0,67.0
2433,OBOR,24.76,ETF,ETF,72,72.0,63.0,25.0
2434,VXUS,70.48,ETF,ETF,72,76.0,80.0,42.0
2435,NATR,14.71,Consumer Defensive,Packaged Foods,72,57.0,11.0,11.0
2436,XTAP,38.78,ETF,ETF,72,76.0,81.0,70.0
2437,NBCC,27.7,ETF,ETF,72,75.0,74.0,79.0
2438,HUBB,442.54,Industrials,Electrical Equipment & Parts,72,66.0,21.0,69.0
2439,AEG,7.27,Financial Services,Insurance - Diversified,72,75.0,72.0,58.0
2440,FJP,60.1,ETF,ETF,72,76.0,87.0,44.0
2441,NBGX,26.84,ETF,ETF,72,68.0,29.0,50.0
2442,XSOE,35.22,ETF,ETF,72,73.0,71.0,45.0
2443,MSTB,38.36,ETF,ETF,72,76.0,74.0,67.0
2444,LCDS,60.91,ETF,ETF,72,71.0,45.0,66.0
2445,ITEQ,56.09,ETF,ETF,72,82.0,72.0,83.0
2446,WRB,68.99,Financial Services,Insurance - Property & Casualty,72,87.0,95.0,60.0
2447,SPEU,49.26,ETF,ETF,72,77.0,85.0,46.0
2448,BKEM,68.11,ETF,ETF,72,72.0,67.0,45.0
2449,NUE,145.83,Basic Materials,Steel,72,27.0,15.0,6.0
2450,GEF,66.44,Consumer Cyclical,Packaging & Containers,72,79.0,17.0,19.0
2451,LDRX,30.42,ETF,ETF,72,70.0,52.0,76.0
2452,SUSL,112.17,ETF,ETF,72,68.0,41.0,71.0
2453,DAC,92.24,Industrials,Marine Shipping,72,58.0,66.0,32.0
2454,TS,38.07,Energy,Oil & Gas Equipment & Services,72,55.0,47.0,83.0
2455,VOTE,75.0,ETF,ETF,72,70.0,51.0,77.0
2456,ABIG,31.04,ETF,ETF,72,68.0,69.0,76.0
2457,PEMX,59.83,ETF,ETF,72,76.0,65.0,38.0
2458,FEGE,40.98,ETF,ETF,72,76.0,79.0,54.0
2459,HWC,60.86,Financial Services,Banks - Regional,72,78.0,48.0,84.0
2460,LRGF,66.01,ETF,ETF,72,70.0,54.0,78.0
2461,IP,55.68,Consumer Cyclical,Packaging & Containers,72,12.0,69.0,90.0
2462,HDMV,35.36,ETF,ETF,72,80.0,91.0,43.0
2463,CWI,33.29,ETF,ETF,72,76.0,81.0,47.0
2464,FDM,72.54,ETF,ETF,72,78.0,34.0,73.0
2465,ETG,21.03,Financial Services,Asset Management,72,75.0,63.0,53.0
2466,UBCP,14.41,Financial Services,Banks - Regional,72,46.0,53.0,28.0
2467,NJUN,30.0,ETF,ETF,72,76.0,63.0,63.0
2468,LCF,39.69,ETF,ETF,72,69.0,45.0,75.0
2469,IEUR,67.14,ETF,ETF,72,78.0,85.0,41.0
2470,USSG,58.8,ETF,ETF,72,68.0,41.0,71.0
2471,DRIV,25.16,ETF,ETF,72,51.0,26.0,42.0
2472,ENVA,105.82,Financial Services,Credit Services,72,90.0,90.0,95.0
2473,TSME,39.32,ETF,ETF,72,65.0,28.0,73.0
2474,IHD,5.96,Financial Services,Asset Management,72,76.0,52.0,22.0
2475,MLYS,14.32,Healthcare,Biotechnology,72,68.0,92.0,6.0
2476,CLF,11.44,Basic Materials,Steel,72,3.0,5.0,2.0
2477,VWO,50.84,ETF,ETF,72,71.0,74.0,45.0
2478,VV,293.96,ETF,ETF,72,71.0,50.0,76.0
2479,TUG,37.08,ETF,ETF,72,67.0,36.0,62.0
2480,SPDW,41.22,ETF,ETF,72,77.0,82.0,44.0
2481,FLQL,64.69,ETF,ETF,72,72.0,54.0,75.0
2482,FTCE,22.64,ETF,ETF,72,72.0,45.0,48.0
2483,STRV,41.22,ETF,ETF,72,71.0,51.0,77.0
2484,AIO,24.68,Financial Services,Asset Management,72,81.0,37.0,84.0
2485,FFGX,29.03,ETF,ETF,72,79.0,81.0,41.0
2486,PPIE,27.09,ETF,ETF,72,76.0,85.0,31.0
2487,VEU,68.53,ETF,ETF,72,75.0,81.0,44.0
2488,FIDI,23.96,ETF,ETF,72,75.0,86.0,24.0
2489,IXUS,78.92,ETF,ETF,72,75.0,80.0,43.0
2490,WMT,97.47,Consumer Defensive,Discount Stores,72,86.0,93.0,93.0
2491,JHMD,39.03,ETF,ETF,72,73.0,84.0,39.0
2492,CINF,149.4,Financial Services,Insurance - Property & Casualty,72,64.0,84.0,63.0
2493,J,143.45,Industrials,Engineering & Construction,72,59.0,37.0,73.0
2494,LPRE,26.34,ETF,ETF,72,72.0,79.0,76.0
2495,SCHX,25.24,ETF,ETF,72,69.0,50.0,76.0
2496,HSCZ,36.36,ETF,ETF,72,72.0,69.0,56.0
2497,ILCB,88.36,ETF,ETF,72,69.0,50.0,77.0
2498,SYBT,78.56,Financial Services,Banks - Regional,72,90.0,92.0,90.0
2499,ESGG,191.61,ETF,ETF,72,73.0,68.0,67.0
2500,BFRE,27.76,ETF,ETF,72,69.0,52.0,76.0
2501,ITUB,6.37,Financial Services,Banks - Regional,72,89.0,91.0,16.0
2502,PBUS,64.04,ETF,ETF,72,70.0,50.0,76.0
2503,EMPB,28.87,ETF,ETF,72,76.0,73.0,47.0
2504,NVA,9.99,Basic Materials,Other Industrial Metals & Mining,72,97.0,98.0,97.0
2505,SUPP,70.83,ETF,ETF,72,66.0,26.0,49.0
2506,BKIV,38.02,ETF,ETF,72,78.0,38.0,83.0
2507,BBUS,115.36,ETF,ETF,72,69.0,50.0,76.0
2508,XVV,49.14,ETF,ETF,72,68.0,48.0,76.0
2509,SPYX,52.4,ETF,ETF,72,69.0,50.0,76.0
2510,QQEW,139.57,ETF,ETF,72,71.0,45.0,65.0
2511,DDWM,40.63,ETF,ETF,72,75.0,85.0,58.0
2512,USPX,55.97,ETF,ETF,72,69.0,50.0,76.0
2513,MSTX,38.52,ETF,ETF,72,88.0,95.0,95.0
2514,SPD,38.3,ETF,ETF,72,83.0,80.0,67.0
2515,GSPY,34.89,ETF,ETF,72,68.0,48.0,75.0
2516,QQQE,100.38,ETF,ETF,71,71.0,46.0,65.0
2517,MID,66.72,ETF,ETF,71,76.0,42.0,77.0
2518,GOOGL,193.18,Communication Services,Internet Content & Information,71,41.0,25.0,87.0
2519,ITDG,35.4,ETF,ETF,71,72.0,65.0,67.0
2520,KOKU,112.29,ETF,ETF,71,73.0,65.0,72.0
2521,IYY,155.48,ETF,ETF,71,69.0,49.0,76.0
2522,ITDH,35.36,ETF,ETF,71,72.0,64.0,66.0
2523,BWLP,13.72,Industrials,Marine Shipping,71,20.0,9.0,14.0
2524,EOD,5.59,Financial Services,Asset Management,71,68.0,78.0,60.0
2525,SCHK,30.76,ETF,ETF,71,68.0,49.0,76.0
2526,FVCB,13.28,Financial Services,Banks - Regional,71,60.0,34.0,25.0
2527,TCAF,36.71,ETF,ETF,71,66.0,49.0,73.0
2528,BRIF,28.54,ETF,ETF,71,67.0,42.0,36.0
2529,IWB,350.15,ETF,ETF,71,69.0,49.0,76.0
2530,ROL,58.09,Consumer Cyclical,Personal Services,71,74.0,92.0,66.0
2531,VT,131.98,ETF,ETF,71,72.0,65.0,67.0
2532,VONE,289.57,ETF,ETF,71,69.0,49.0,77.0
2533,SPXN,68.31,ETF,ETF,71,67.0,45.0,74.0
2534,LCTU,69.43,ETF,ETF,71,67.0,47.0,76.0
2535,MFSI,28.97,ETF,ETF,71,76.0,79.0,34.0
2536,RSSB,26.61,ETF,ETF,71,73.0,72.0,60.0
2537,AYI,301.9,Industrials,Electrical Equipment & Parts,71,81.0,16.0,88.0
2538,DVYA,40.9,ETF,ETF,71,61.0,58.0,27.0
2539,RAYC,15.95,ETF,ETF,71,63.0,53.0,48.0
2540,ESGV,112.89,ETF,ETF,71,69.0,45.0,77.0
2541,ITDI,35.34,ETF,ETF,71,72.0,64.0,66.0
2542,SSUS,46.12,ETF,ETF,71,69.0,54.0,73.0
2543,CVIE,65.92,ETF,ETF,71,77.0,81.0,50.0
2544,CEPU,12.1,Utilities,Utilities - Regulated Electric,71,63.0,52.0,93.0
2545,PSI,60.16,ETF,ETF,71,74.0,14.0,74.0
2546,CRBN,216.72,ETF,ETF,71,72.0,69.0,70.0
2547,MODL,44.07,ETF,ETF,71,71.0,58.0,78.0
2548,XLY,224.87,ETF,ETF,71,64.0,51.0,87.0
2549,GXDW,26.38,ETF,ETF,71,70.0,43.0,46.0
2550,ALB,83.74,Basic Materials,Specialty Chemicals,71,4.0,4.0,6.0
2551,CGDG,34.25,ETF,ETF,71,77.0,80.0,60.0
2552,RFDI,74.31,ETF,ETF,71,74.0,83.0,36.0
2553,FYC,81.19,ETF,ETF,71,75.0,38.0,80.0
2554,SPLG,74.93,ETF,ETF,71,69.0,50.0,75.0
2555,DFUS,69.11,ETF,ETF,71,69.0,47.0,76.0
2556,CRC,49.41,Energy,Oil & Gas E&P,71,17.0,6.0,21.0
2557,VOO,585.58,ETF,ETF,71,69.0,50.0,75.0
2558,RGEF,28.43,ETF,ETF,71,71.0,56.0,53.0
2559,TOK,129.26,ETF,ETF,71,71.0,62.0,70.0
2560,IVV,640.06,ETF,ETF,71,68.0,50.0,75.0
2561,MGNR,34.05,ETF,ETF,71,75.0,52.0,72.0
2562,FLEE,34.27,ETF,ETF,71,77.0,86.0,44.0
2563,MASI,164.62,Healthcare,Medical Devices,71,77.0,90.0,91.0
2564,DBEM,28.44,ETF,ETF,71,67.0,70.0,50.0
2565,INRO,29.92,ETF,ETF,71,66.0,44.0,71.0
2566,EWUS,41.08,ETF,ETF,71,80.0,76.0,22.0
2567,ACWI,131.88,ETF,ETF,71,71.0,68.0,68.0
2568,BJRI,38.96,Consumer Cyclical,Restaurants,71,91.0,40.0,58.0
2569,PSCI,142.03,ETF,ETF,71,61.0,23.0,74.0
2570,RITM,12.19,Real Estate,REIT - Mortgage,71,36.0,61.0,56.0
2571,NWS,33.69,Communication Services,Entertainment,71,82.0,86.0,81.0
2572,URTH,173.75,ETF,ETF,71,71.0,68.0,70.0
2573,TCOM,64.43,Consumer Cyclical,Travel Services,71,28.0,77.0,93.0
2574,MBAVU,11.5,Financial Services,Shell Companies,71,95.0,77.0,52.0
2575,KEMX,32.85,ETF,ETF,71,74.0,48.0,18.0
2576,VEGN,56.92,ETF,ETF,71,71.0,46.0,80.0
2577,AVLC,73.31,ETF,ETF,71,68.0,44.0,75.0
2578,SECT,59.41,ETF,ETF,71,72.0,41.0,73.0
2579,FDFF,39.01,ETF,ETF,71,76.0,76.0,87.0
2580,XEL,72.66,Utilities,Utilities - Regulated Electric,71,61.0,90.0,76.0
2581,EVLU,28.35,ETF,ETF,71,73.0,72.0,37.0
2582,GGLL,41.32,ETF,ETF,71,11.0,7.0,92.0
2583,JUST,90.54,ETF,ETF,71,67.0,45.0,75.0
2584,SPGM,71.0,ETF,ETF,71,70.0,62.0,66.0
2585,SCHB,24.59,ETF,ETF,71,68.0,47.0,76.0
2586,PHVS,20.62,Healthcare,Biotechnology,71,47.0,25.0,4.0
2587,ITOT,139.32,ETF,ETF,71,68.0,47.0,76.0
2588,DFJ,87.62,ETF,ETF,71,72.0,87.0,41.0
2589,FSST,29.01,ETF,ETF,71,68.0,32.0,68.0
