Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
42,SPCG,36.3,34.16,606733.0,ETF,ETF,98.0,98.0,,,3.7846,3.6131,2596596.0,1112980.0,40.1,12.12,0,NO,27.73,,,,,,29,3.57,606733.0,NO,NO,2026-07-01,8717600.0
46,DELL,369.64,392.1,6272536.0,Technology,Computer Hardware,98.0,10.0,98.0,98.0,33.9857,29.7721,8861214.0,6799540.0,469.47,110.22,238840086528,NO,417.21,392.25,211.82,405.26,247.76,,2500,0.0,6272536.0,NO,NO,2016-09-07,147907159.0
50,SNK,35.5,33.23,1547744.0,ETF,ETF,98.0,98.0,,,3.6874,3.5389,4699953.0,1654260.0,39.17,9.94,0,NO,27.16,,,,,,31,3.79,1547744.0,NO,NO,2026-06-16,23539500.0
51,NBTX,37.85,37.82,176268.0,Healthcare,Biotechnology,98.0,81.0,85.0,96.0,2.7727,2.3934,95286.0,134970.0,57.14,6.09,1922241792,NO,39.11,38.34,29.67,37.75,33.03,,1412,0.0,176268.0,NO,NO,2023-05-05,39763000.0
60,PALU,42.63,44.04,72708.0,ETF,ETF,98.0,8.0,98.0,98.0,4.3409,4.3159,199108.0,112150.0,59.63,9.85,0,NO,49.98,41.23,23.95,42.88,24.97,,336,0.0,72708.0,NO,NO,2026-06-02,1848600.0
63,APGE,134.2,134.17,1081089.0,Healthcare,Biotechnology,98.0,66.0,97.0,97.0,0.2986,0.2979,2614518.0,971760.0,134.46,34.34,10149120000,NO,133.85,110.54,82.12,114.94,89.18,,763,0.0,1081089.0,NO,NO,2026-06-22,61663500.0
68,OSCX,111.19,118.291,1483.0,ETF,ETF,98.0,69.0,98.0,98.0,8.4216,4.9494,8042.0,2040.0,136.0,17.62,0,NO,113.1,98.66,58.75,101.8,60.04,,211,0.0,1483.0,NO,NO,2025-11-24,357050.0
79,CDNA,35.41,35.75,744410.0,Healthcare,Diagnostics & Research,97.0,96.0,97.0,97.0,2.1612,1.7505,895149.0,1299480.0,40.47,11.26,1829262208,NO,33.27,27.52,20.69,29.3,22.62,,3026,0.0,744410.0,NO,NO,2025-07-17,16111000.0
115,PBF,63.35,61.0,3046296.0,Energy,Oil & Gas Refining & Marketing,97.0,98.0,97.0,97.0,3.7443,3.48,2918947.0,2992120.0,68.33,21.24,7494840320,NO,57.93,47.9,39.32,49.42,42.7,,3425,2.56,3046296.0,NO,NO,2022-11-30,33081200.0
116,CSCL,56.47,59.62,13241.0,ETF,ETF,97.0,12.0,97.0,97.0,3.4265,3.1201,45062.0,12470.0,77.9,23.17,0,NO,58.46,63.01,39.46,61.79,44.34,,275,0.0,13241.0,NO,NO,2026-05-14,492500.0
122,MNPR,107.43,109.09,355997.0,Healthcare,Biotechnology,97.0,92.0,98.0,95.0,7.8818,7.7775,197306.0,284160.0,116.64,29.18,719646784,NO,105.07,82.45,70.87,87.22,68.37,,1659,0.0,355997.0,NO,NO,2024-09-12,40971400.0
151,ENVA,244.71,249.04,537584.0,Financial Services,Credit Services,96.0,77.0,96.0,95.0,9.4765,8.5565,343575.0,422200.0,253.49,99.61,6092880896,NO,234.85,204.48,160.02,214.1,173.06,,2942,0.0,537584.0,NO,NO,2015-12-18,2255200.0
153,IRDM,44.36,45.44,1184537.0,Communication Services,Telecom Services,96.0,5.0,89.0,98.0,1.6014,1.52,2555986.0,1653500.0,57.18,15.65,4700402688,NO,48.67,47.78,29.97,47.52,35.56,,4618,0.0,1184537.0,NO,NO,2021-02-11,24324300.0
