Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
7,SBTU,42.25,44.52,1883.0,ETF,ETF,98.0,99.0,99.0,98.0,6.848,3.5062,131830.0,13550.0,48.31,1.3,0,NO,26.52,11.94,7.13,14.26,6.87,,222,0.0,1900.0,NO,NO,2026-08-19,636600.0
13,BUUU,38.29,37.95,12730.0,Industrials,Specialty Business Services,98.0,97.0,98.0,98.0,4.4471,4.3761,70340.0,112170.0,45.25,5.7,638485760,NO,30.68,25.63,16.42,27.15,20.2,,269,0.13,12700.0,NO,NO,2025-08-14,1682200.0
31,TWST,125.52,128.06,1835031.0,Healthcare,Biotechnology,98.0,72.0,98.0,98.0,9.2379,9.0236,1783066.0,1451480.0,155.44,23.3,7871035904,NO,133.99,112.02,65.76,113.78,78.49,,1973,0.0,1835000.0,NO,NO,2022-11-15,7568500.0
37,ORKA,91.5,94.31,524986.0,Healthcare,Biotechnology,98.0,4.0,95.0,98.0,5.5057,5.3271,1157540.0,701790.0,115.52,14.67,6058187776,NO,100.59,95.4,58.85,96.11,70.72,,7316,0.0,525000.0,NO,NO,2026-04-29,7921000.0
39,MBX,62.91,62.99,315682.0,Healthcare,Biotechnology,98.0,17.0,98.0,97.0,2.9316,2.8245,730150.0,321870.0,72.64,9.63,3029751552,NO,65.1,63.39,41.08,64.22,44.68,,498,0.0,315700.0,NO,NO,2025-09-22,28303500.0
59,STX,885.92,904.38,3394197.0,Technology,Computer Hardware,98.0,92.0,67.0,97.0,44.1464,40.48,4804543.0,3258740.0,1145.0,192.99,201452011520,NO,861.78,851.96,599.81,860.7,719.55,,5973,0.0,3517800.0,NO,NO,2012-06-29,89629700.0
60,SYRE,86.93,90.79,1002932.0,Healthcare,Biotechnology,98.0,2.0,85.0,97.0,5.2329,4.2604,1311069.0,1436230.0,110.17,14.51,7664945152,NO,97.78,98.07,62.63,97.97,75.34,,2621,0.0,1005800.0,NO,NO,2023-06-22,10228380.0
74,TRAX,39.57,41.8,478540.0,Healthcare,Biotechnology,98.0,2.0,98.0,,3.2193,2.9621,773874.0,614930.0,49.91,14.72,1413869440,NO,43.2,39.14,,40.67,,,109,0.0,478600.0,NO,NO,2026-07-09,4512600.0
76,BE,269.28,277.22,12069960.0,Industrials,Electrical Equipment & Parts,98.0,97.0,61.0,96.0,16.1234,15.2691,15123463.0,13965560.0,351.28,61.37,79310323712,NO,224.77,226.87,192.92,223.39,221.41,,2042,0.0,12113300.0,YES,NO,2024-11-15,64722200.0
79,NBIS,240.35,243.88,11185498.0,Communication Services,Internet Content & Information,97.0,97.0,79.0,98.0,13.6019,11.6842,21025732.0,13567120.0,299.86,73.52,65340407808,NO,228.9,212.73,156.28,213.62,183.48,,472,0.0,11340600.0,YES,NO,2025-09-09,88378300.0
