Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,GLTO,25.73,149924.0,Healthcare,Biotechnology,99.0,98.0,98.0,98.0,3569568.0,150290.0,33.6,2.01,40975564.0,No
2,CDTX,220.07,1573424.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,1432139.0,1026460.0,221.2,15.22,6920388608.0,No
3,ONDS,9.02,85826078.0,Technology,Communication Equipment,98.0,98.0,96.0,98.0,78210263.0,104661530.0,11.7,0.57,3360459520.0,No
4,ZEPP,27.57,119122.0,Technology,Consumer Electronics,98.0,25.0,0.0,98.0,284800.0,186450.0,61.85,2.12,403211232.0,No
5,XWIN,5.71,994593.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",98.0,74.0,88.0,98.0,933007.0,577620.0,6.08,0.4,239087568.0,No
6,PRAX,270.98,1541911.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,997420.0,1254190.0,277.53,26.7,6776443904.0,No
7,CELC,104.04,1056285.0,Healthcare,Biotechnology,98.0,97.0,96.0,98.0,1108401.0,860070.0,108.91,7.58,4814062080.0,No
8,AXTI,12.71,4862578.0,Technology,Semiconductor Equipment & Materials,98.0,97.0,98.0,98.0,2775504.0,2916680.0,13.2,1.13,592580480.0,No
9,INBX,93.51,198055.0,Healthcare,Biotechnology,98.0,91.0,98.0,98.0,367742.0,192070.0,94.47,10.8,1359985024.0,No
10,SLGL,41.99,5125.0,Healthcare,Biotechnology,98.0,96.0,96.0,98.0,18100.0,18490.0,52.26,4.02,116975200.0,No
11,NEGG,68.71,204831.0,Consumer Cyclical,Internet Retail,98.0,2.0,97.0,98.0,1094361.0,179510.0,137.84,3.32,1440606848.0,No
12,JL,5.88,6710.0,Consumer Cyclical,Apparel Manufacturing,98.0,96.0,58.0,62.0,46942.0,15130.0,13.41,0.28,22118808.0,No
13,AMDY,39.71,162240.0,ETF,ETF,98.0,98.0,98.0,98.0,1988847.0,2077220.0,40.0,5.83,,No
14,OPEN,7.05,51526393.0,Real Estate,Real Estate Services,98.0,83.0,86.0,98.0,188984784.0,95366670.0,10.87,0.51,6724206080.0,No
15,SOGP,14.5,7365.0,Communication Services,Internet Content & Information,98.0,87.0,1.0,98.0,175719.0,26100.0,37.0,1.18,60320000.0,No
16,NBTX,21.03,24582.0,Healthcare,Biotechnology,98.0,82.0,98.0,98.0,100214.0,48470.0,30.35,2.82,1013968896.0,No
17,OLMA,27.98,1827018.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3379028.0,3241620.0,29.51,2.86,2242874624.0,No
18,RHLD,201.68,71028.0,Industrials,Specialty Business Services,98.0,93.0,98.0,98.0,71801.0,57400.0,206.5,24.22,1719523456.0,No
19,COGT,40.3,4783883.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3088077.0,2620000.0,43.73,3.72,6186274304.0,No
20,SNDK,225.47,7535821.0,Technology,Computer Hardware,98.0,85.0,98.0,98.0,10949079.0,15675520.0,284.76,27.89,33043347456.0,No
21,KOD,26.14,743177.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,920242.0,686500.0,26.19,1.92,1386685824.0,No
22,DFDV,6.19,1361628.0,Technology,Software - Infrastructure,98.0,1.0,0.0,0.0,1850914.0,1364030.0,53.88,0.53,194373504.0,No
23,QBTS,28.44,35877057.0,Technology,Computer Hardware,98.0,37.0,97.0,92.0,53593811.0,29245980.0,46.75,3.71,10153700352.0,No
24,VTYX,8.8,1838377.0,Healthcare,Biotechnology,98.0,11.0,98.0,98.0,4303306.0,2045610.0,10.55,0.78,627956032.0,No
25,ANRO,13.84,354763.0,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,1630825.0,245240.0,16.49,1.6,429958080.0,No
26,WSHP,120.0,1891.0,Communication Services,Internet Content & Information,98.0,,,,57273.0,17380.0,250.0,20.02,1312447744.0,Yes
27,JFB,16.88,50481.0,Real Estate,Real Estate - Development,98.0,44.0,98.0,98.0,631688.0,42110.0,22.45,3.39,168237888.0,No
28,SMX,135.82,1187229.0,Industrials,Specialty Business Services,98.0,99.0,98.0,0.0,3104719.0,7545990.0,8393.25,1.04,142688704.0,No
29,ANPA,21.6,13397.0,Industrials,Specialty Business Services,98.0,3.0,0.0,,22752.0,22390.0,54.75,2.8,270000000.0,No
30,NNNN,38.62,24817.0,Healthcare,Medical Instruments & Supplies,98.0,98.0,8.0,98.0,48420.0,29900.0,55.65,5.18,1695078144.0,No
31,BW,5.75,4169816.0,Industrials,Specialty Industrial Machinery,98.0,89.0,98.0,98.0,4002423.0,3249470.0,7.77,0.22,638825536.0,No
32,MUU,81.31,743141.0,ETF,ETF,98.0,58.0,98.0,98.0,1218041.0,1144840.0,93.89,6.77,,No
33,AMPX,11.8,4727079.0,Industrials,Electrical Equipment & Parts,98.0,76.0,95.0,98.0,8821950.0,4889660.0,16.03,1.63,1539709312.0,No
34,RGTI,28.26,33108700.0,Technology,Computer Hardware,98.0,2.0,96.0,97.0,82977384.0,39927120.0,58.15,4.28,9326536704.0,No
35,TE,6.02,11003953.0,Industrials,Electrical Equipment & Parts,98.0,98.0,98.0,98.0,9292961.0,12643130.0,6.14,0.92,1278442112.0,No
36,BE,111.79,11653764.0,Industrials,Electrical Equipment & Parts,98.0,2.0,97.0,98.0,15451046.0,17021720.0,147.86,15.15,26439536640.0,No
37,PHOE,17.21,1462.0,Industrials,Engineering & Construction,98.0,20.0,98.0,98.0,9960.0,4170.0,24.88,2.31,371735968.0,No
38,SPRB,81.68,90239.0,Healthcare,Biotechnology,98.0,0.0,98.0,0.0,567800.0,164210.0,3133.12,7.0,87427824.0,No
39,LITE,342.56,3248093.0,Technology,Communication Equipment,98.0,97.0,98.0,98.0,4172680.0,4996940.0,345.72,45.65,24291817472.0,No
40,MULL,70.17,250812.0,ETF,ETF,98.0,54.0,98.0,98.0,360042.0,244570.0,81.11,6.04,,No
41,CIFR,19.48,27606484.0,Financial Services,Capital Markets,98.0,6.0,98.0,98.0,51745960.0,38874250.0,25.52,1.86,7696393216.0,No
42,TMC,7.8,9787150.0,Basic Materials,Other Industrial Metals & Mining,98.0,97.0,95.0,94.0,9809898.0,11104370.0,11.35,0.72,4171714816.0,No
43,IREN,46.34,27530720.0,Financial Services,Capital Markets,98.0,0.0,95.0,98.0,42568047.0,40506950.0,76.87,5.12,13375697920.0,No
44,PVLA,100.91,177042.0,Healthcare,Biotechnology,98.0,96.0,97.0,98.0,209623.0,264410.0,106.71,11.17,1194420224.0,No
45,NKTR,57.28,395329.0,Healthcare,Biotechnology,98.0,73.0,87.0,98.0,931249.0,611640.0,66.92,6.45,1165166080.0,No
46,EOSE,15.43,14014351.0,Industrials,Electrical Equipment & Parts,98.0,46.0,98.0,98.0,23958377.0,18512930.0,19.86,2.99,5000835072.0,No
47,NVA,8.1,1907720.0,Basic Materials,Other Industrial Metals & Mining,98.0,93.0,98.0,98.0,2497596.0,1019210.0,16.28,1.68,277298912.0,No
48,FLNC,22.86,6197642.0,Utilities,Utilities - Renewable,98.0,91.0,98.0,98.0,7983473.0,7429360.0,24.79,3.46,4180377344.0,No
49,HOOX,140.32,35416.0,ETF,ETF,98.0,83.0,81.0,97.0,66077.0,66810.0,205.84,10.22,,No
50,ROBN,84.72,690728.0,ETF,ETF,98.0,83.0,83.0,97.0,944892.0,912240.0,123.06,6.05,,No
51,RAPT,34.94,415801.0,Healthcare,Biotechnology,98.0,94.0,98.0,98.0,468550.0,453980.0,42.39,5.66,968217856.0,No
52,APLX,98.75,193908.0,ETF,ETF,98.0,15.0,98.0,,229987.0,253070.0,180.0,25.55,,No
53,CRML,9.75,6682288.0,Basic Materials,Other Industrial Metals & Mining,98.0,15.0,96.0,98.0,16584488.0,6419840.0,32.15,1.23,1147617792.0,No
54,ARWR,68.6,4253221.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2330011.0,3735290.0,71.48,9.57,9484468224.0,No
55,HOOG,90.86,176814.0,ETF,ETF,98.0,83.0,83.0,97.0,265142.0,302060.0,132.19,6.88,,No
56,ZBIO,39.37,301384.0,Healthcare,Biotechnology,98.0,94.0,97.0,98.0,414466.0,294490.0,41.5,5.83,2113080576.0,No
57,PYPY,42.55,6051.0,ETF,ETF,98.0,98.0,98.0,98.0,64868.0,49340.0,43.28,8.42,,No
58,QBTX,47.86,1377417.0,ETF,ETF,98.0,5.0,97.0,87.0,1221222.0,847310.0,171.19,6.55,,No
59,NUVB,8.58,6608329.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,8614793.0,6993080.0,8.95,1.54,2941510912.0,No
60,BNR,18.2,55726.0,Healthcare,Diagnostics & Research,98.0,97.0,97.0,98.0,38401.0,77090.0,23.59,2.18,195952048.0,No
61,BETR,46.65,397209.0,Financial Services,Mortgage Finance,98.0,1.0,97.0,98.0,961203.0,451970.0,94.06,7.71,732248192.0,No
62,BMNR,35.82,37703174.0,Financial Services,Capital Markets,98.0,12.0,6.0,98.0,46381458.0,55876350.0,161.0,3.92,13757308928.0,No
63,HYMC,11.28,1193005.0,Basic Materials,Gold,98.0,98.0,97.0,97.0,1533573.0,1480110.0,12.5,1.99,913294144.0,No
64,SLDP,5.31,11224765.0,Consumer Cyclical,Auto Parts,98.0,2.0,94.0,98.0,14388176.0,7767680.0,8.86,0.68,1014335104.0,No
65,GLUE,17.85,858514.0,Healthcare,Biotechnology,98.0,97.0,98.0,98.0,1555390.0,819880.0,18.15,3.5,1162352000.0,No
66,FRGE,44.37,141629.0,Financial Services,Capital Markets,98.0,44.0,98.0,97.0,417750.0,388130.0,44.76,6.6,609916288.0,No
67,GRAL,99.8,737632.0,Healthcare,Diagnostics & Research,98.0,95.0,98.0,97.0,1120839.0,1235670.0,115.76,16.1,3890426112.0,No
68,UAMY,6.35,7107975.0,Basic Materials,Other Industrial Metals & Mining,98.0,6.0,94.0,95.0,15261598.0,8411970.0,19.71,1.21,889226048.0,No
69,GPCR,69.98,19348574.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,1052150.0,985420.0,94.9,13.22,4246221568.0,No
70,HOUS,14.12,1765579.0,Real Estate,Real Estate Services,98.0,95.0,98.0,98.0,3159261.0,1851280.0,14.97,2.71,1583285376.0,No
