Rank,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Health technology,94,3,96,93,SI
2,Healthcare,71,54,71,63,"ERAS,QTTB,FBRX,TXG,ORKA,DMRA,AGL,SYRE,ANRO,TWST,RLAY,ALMS,RVMD,DFTX,CDNA,PRAX,FTH,DNTH,MBX,LQDA,RLYB,SEPN,TRAX,PLSE,NVCT,KOD,PACS,BDSX,APGE,ELVN,TNGX,CRNX,ARWR,MANE,SLGL,ETON,NBTX,PVLA,LBRX,MNPR,CORT,TVTX,EWTX,FBIOP,QURE,XNCR,ANAB,AMLX,URGN,ANIK,GH,NEO,CGEM,HNGE,RAPP,NRIX,COGT,PTGX,OBX,AXGN,GHRS,ADPT,YARW,STRO,KNSA,JBIO,ELMD,CGON,IMUX,ELOX,COAG,IMVT,VREX,GKOS,FTRE,NKTR,CLDX,DCTH,MRNA,MCTA,ROIV,KYMR,CRL,DYN,RCUS,CNC,TNDM,NTRA,OSCR,SMTI,GPCR,BTSG,ALMR,INBX,TRVI,APLM,ILMN,ACHC,ZBIO,BTSGU,JAZZ,HAE,IMNM,OMDA,BCAX,ALKS,ANGO,HUM,BLFS,AMN,PARK,NHC,HALO,PDEX,LGND,SRZN,ITGR,BLTE,NGNE,TGTX,CON,NUTX,AMRX,LNTH,BRKR,XENE,KRYS,SPRB,DNLI,GLUE,CUE,ICUI,UFPT,BAX,AZTA,AVBP,STOK,KIDS,CSTL,ATRC,DXCM,IART,RIGL,LLY,BRKRP,SIBN,THC,BBIO,VTVT,NVCR,PHVS,TECH,TEVA,AXSM,CYTK,AVTX,MMED,BBNX,GRDN,TECX,SRRK,PCVX,BIO,CBLL,LIVN,RGEN,SPTX,MRK,IQV,KMTS,IDYA,NRC,PNTG,ACAD,MD,RPRX,ZYME,TYRA,MEDP,GRAL,CAH,DGX,ESTA,DRUG,VCYT,UNH,BMRN,WGS,AMGN,VOR,WST,HSIC,JNJ,VCEL,VRTX,SDGR,ARQT,MMSI,VTRS,WAT,RDNT,CHE,AKTS,LH,PGNY,INCY,NVST,HQY,MOH,SCTX,A,ABVX,TMO,CBIO,BDX,SHC,HRMY,SLP,HSTM,RVTY,BMY,SNDA,INDV,ODTX,RYTM,CNMD,GMED,AVLN,ABBV,EW,BIIB,ICLR,DVA,ASTH,ZLAB,UTMD,MIRM,REGN,VEEV,MDGL,ASND,TCMD,CVS,GMAB,SNDX,TARS,EXEL,MTD,MCK,ELV,IRON,PBLS,SOLV,NPCE,COO,UTHR,EHC,MAZE,USPH,PTHS,VRDN,TFX,ONC,CAI,NVS,NBIX,HCSG,TAK,ZBH,ADUS,MESO,COR,PEN,PTCT,IMCR,MLYS,ALGN,TBPH,ARGX,DHR,AUPH,ELAN,BLCO,PCRX,PRPO,STVN,INSM,BEAM,IRMD,SYK,ABT,ATR,GSK,QGEN,WRBY,CELC,INMD,MDT,ALC,AGIO,GEHC,STE,PFE,HROW,FMS,GILD,BLSM,ENSG,VKTX,VERA,STAA,LTGO,INSP,RARE,CRSP,FLGT,KARD,CTEV,LFMDP,HIMS,GLSI,APMD,TEM,INVA,SUPN,OMCL,PRVA,TMDX,NVO,SGP,SRPT,PHG,OPCH,CI,JANX,HTFL,WAY,IDXX,ASMB,ENOV,RMD,SNY,LKFT,MLTX,HCA,BLLN,SNN,PBH,AMPH,SGRY,AZN,ANIP,BNTX,PAHC,UHS,WW,LMAT,AORT,IRTC,ISRG,ATTO,LEGN,MDLN,IONS,BRVE,QNCX,NAMS,SMMT,PRCT,KLRA,DOCS,ZTS,BSX,AAPG,COLL,PODD,ALNY"
3,Energy,67,59,46,64,"NESR,FTK,FET,PBF,DK,NGL,OII,PARR,VLO,WTTR,PBT,MPC,EC,PSX,HP,APA,DINO,WHD,FTI,CVE,INSW,NBR,CMBT,EQNR,TDW,WKC,FRO,LB,INVX,TALO,OVV,NCSM,SM,PR,SUNC,TEN,TBN,SMC,XPRO,EFXT,KGS,TRGP,LPG,E,WBI,CNQ,BWLP,NOV,CHRD,SUN,VAL,YPF,REPX,SU,SDRL,OXY,COP,DHT,SLB,FANG,PAGP,WDS,VIST,XOM,IMO,KNTK,TNK,SOBO,NE,PAA,EOG,DKL,TTE,BKR,EROK,PBA,WES,LNG,PBR,CQP,MUR,RNGR,WFRD,SHEL,OKE,CVX,DVN,SEI,ET,PDS,AM,TS,STNG,VTOL,FLOC,TRMD,EE,MPLX,NGS,CVI,AROC,TRP,BP,GLNG,WMB,HAL,EPD,MTDR,AR,CNR,RRC,DTM,HESM,KRP,DMLP,KMI,LBRT,GLP,CNX,NVGS,PNRG,CAPL,NOG,TPL,BKV,FLNG,MGY,ENB,CRC,WHK,VNOM,NOA,IMPPP,NFG,ARLP,USAC,HMH,SBR,APC,EQT,EXE,BTU,CCJ,TGS,GEL,NRP,GPOR,NC,LEU,VTS"
4,Technology,64,56,56,67,"AXTI,MGRT,SNDK,AEHR,BLZE,MU,AAOI,CHRN,MXL,LITE,BAND,DELL,SAIH,FSLY,ALOT,STX,QMCO,ICHR,TSEM,WDC,INTC,RTB,PENG,HPE,UCTT,BNAI,MEI,ASX,PUBM,UMAC,ALNT,SILC,OCC,MRVL,PANW,VSAT,IMOS,RNG,UMC,ACMR,DOCN,VICR,DGII,TSAT,TWLO,FORM,SNOW,ONTO,CRWD,OUST,AMAT,AMD,AMBQ,NTAP,NAVN,TER,FTNT,OKTA,COHU,CIEN,FEIM,SIMO,QLYS,AEVA,VIAV,LRCX,RELL,SITM,ARM,ALAB,ZETA,AIP,VSH,WATT,STM,COHR,FROG,TENB,ASYS,CRDO,NVEC,KLIC,NSIT,MITK,FLEX,MKSI,SMTC,FIVN,NET,ASML,DDOG,CHYM,TTMI,RAL,VPG,GCT,ZBRA,OOMA,PDFS,RDVT,AVT,DIOD,MDB,LSCC,SHAZ,KLAC,RBRK,PTRN,U,KEYS,PLXS,DAVE,S,CSCO,ANET,KN,MTSI,BELFB,BHE,CIFR,VECO,MPTI,TEAM,ADEA,INTA,CCSI,ENTG,SNX,P,APPN,PAY,GLW,LFUS,PAYC,MRAM,ARW,GRMN,RAMP,RELY,OSPN,BRUN,FFIV,ROG,PATH,VRNS,ADIG,APH,MLAB,BSP,AOSL,ACLS,KARO,NOVT,GTLB,BELFA,JBL,SLAB,IOT,TSM,PLTS,SAIL,SAIC,FLYW,CTS,CGNX,BRZE,TXN,NTCT,HPQ,DBX,ST,ADI,CNXN,AMKR,IBTA,CPAY,ATEN,CACI,WEX,SCSC,SHOP,POWI,NOVTU,NTNX,MANH,WOLF,AGYS,SWMR,ESTC,YOU,TTAN,SYNA,CVLT,ON,BOX,ARQQ,EXTR,PRGS,INGM,MPWR,PGY,Q,DJCO,CAMT,AKAM,GRND,ALRM,DT,PI,ESE,ACIW,NATL,TOST,ZM,GEN,SANM,KSPI,PCTY,TDY,CLBT,WDAY,PAYX,ENPH,XYZ,LYFT,ADP,PLTR,MSI,ALGM,WK,CLMB,BILL,AVGO,GWRE,IBEX,AAPL,LYTS,NN,BDC,MSFT,CEVA,LASR,RDWR,FTV,VRSN,GFS,IDCC,QTWO,DOCU,AMBA,EFOR,EVTC,PLUS,NOW,ALKT,NVDA,SPSC,BKTI,WYFI,ITRN,QRVO,NTSK,CSQR,MCHP,NXT,CDW,FSLR,FN,ITRI,AVNW,DCBO,SSNC,IT,DAKT,SMCIP,ROP,DFIN,DSGX,PCOR,APPF,MCHPP,PLAB,EXLS,APLD,VIA,NYAX,SONO,CORZ,BLKB,NVMI,DBD,TEL,ASTS,CLS,SAP,LOGI,SWKS,SONY,INOD,UPBD,JKHY,ACFN,CRM,ADSK,GIB,TDC,CDNS,NXPI,UBER,NCNO,VNT,CTSH,STRC,DUOL,EEFT,BSY,NTGR,OSIS,ADBE,G,SEDG,IBM,BMI,ZS,BR,ALMU,QNT,NICE,MBGL,PTC,QCOM,STRF,QBTS,IONQ,RMBS,IPGP,KVYO,RGTI,OCTV,CRUS,FIG,LDOS,STRD,OTEX,GDDY,ACN,UI,SMCI,LIF,CSIQ,CHKP,HUBS,TRMB,MQ,MNDY,SNPS,SKHY,TYL,OLED,FIS,CNXC,FICO,STRK,CRWV,GDS,CLFD,DOX,GLOB,PEGA,PAR,PSN,CALX,FORTY,EPAM,FOUR,BL,CBRS,ORCL,WIX,IIIV,INTU,JKS,BLSH,MSTR"
5,Financial Services,58,49,64,53,"MAAS,RACC,PMTS,HUT,ENVA,LIFE,CCXIU,AAMI,ECPG,SEZL,CIB,CCXI,MSBI,PRCH,VCTR,CARE,BFH,GCBC,CBNA,BWFG,BOTJ,ATLC,WT,AMAL,MRX,STT,TWN,UFCS,SAFT,MBIN,PGC,AMTB,CHMG,ALRS,CMTV,WULF,RBCAA,HFBL,FNWD,CZFS,HBT,OPY,HRTG,FCAP,DGICB,VBNK,KF,SMBK,CFBK,SKWD,AGM,UVE,FMAO,BWIN,PKBK,BNY,PFIS,EGBN,BMO,FISI,WRLD,SHBI,BBVA,TD,ASIC,FBIZ,TRST,INBK,RRBI,AMG,CAC,THFF,BPOP,SRCE,PLBC,PBAM,TMP,ATLO,ACNB,CBK,TRV,FVCB,FBP,WTBA,MUFG,RY,CBC,OSBC,CTBI,OBT,OBK,IFS,CNO,SMFG,PEBO,NTRS,FNLC,FRAF,HQL,IX,ESQ,BY,VOYA,HSBC,WSFS,KINS,WSBC,FRST,PRAA,NIC,RBB,PLGO,HG,PEBK,GSBC,CM,VIRT,CFG,PS,GOLD,CCNE,BNS,UVSP,FXNC,FMBH,SMBC,UBS,PDLB,FSBC,BAP,WASH,ALL,DCOM,WSBF,FCBC,HQH,FSEA,SFST,ING,SLF,NKSH,TSBK,SBFG,STK,FDSB,TFIN,MET,GL,LCNB,PFG,QCRH,JXN,FUNC,CFR,IVZ,USCB,BUSE,NTB,BAC,NBN,MS,STBA,EBC,MYFW,CZNC,FNRN,USB,FFBC,CIVB,MTB,FCF,BWB,BPRN,MBWM,THG,SNEX,PBFS,PCB,AVBC,AIZ,CATY,BOW,OFG,ZION,TWFG,FITB,MCBS,NWBI,HASI,CPF,BHB,PNC,CPBI,CNOB,HBCP,FDBC,MPB,CBNK,LARK,BSTZ,BCS,FULT,MCHB,MFC,PRK,NWFL,SHG,GSHD,BFST,ACT,SRBK,TFSL,NBTB,LOB,BEN,CCBG,NWG,UMBF,GABC,FBLA,CBAN,KB,HNVR,C,HWC,ORRF,WBS,MCY,UBSI,BOKF,DBRG,RGA,BSRR,CNS,TCBK,GS,FRBA,WTW,UNTY,EBMT,CHCO,PFS,COSO,SII,NECB,HWBK,CFFI,BCAL,EQBK,SEIC,FCCO,AVBH,ASB,HBNC,PRU,SFNC,SYBT,RF,MRBK,JPM,RIOT,BSAC,AROW,HAFC,CACC,FHI,EFSI,PRI,LNC,EZPW,HMN,TCBX,UNM,BSVN,EWBC,PBHC,IBKR,AUB,FBNC,CUBI,BHRB,HFWA,EIG,ISTR,HCI,NP,FCNCA,BVFL,NBBK,TBBK,FMNB,HTB,SLDE,LSBK,ONB,AFRM,PEO,NMIH,RCBC,MCB,BLX,SSB,NODK,BFC,MVBF,WAFD,FDS,AMP,PFBC,BST,PYPL,VABK,TRMK,JMSB,EFSC,CLST,IBCP,AX,WABC,SBCF,BME,ECBK,HAPN,SPFI,MNSB,OPBK,CVBF,SFBS,ITIC,NXG,HIPO,FBK,FCFS,NRIM,INDB,BCH,EQH,BANR,WTFC,NFJ,EVT,RNR,BBT,CB,IOR,CRBG,RLI,CWBC,SCHW,COFS,RMBI,TRIN,SIGI,EMF,KEY,BGR,CCD,WHG,MTG,FNB,RGT,BTO,PLMR,CEE,WF,RNST,UCB,CZWI,HOMB,FUSB,COLB,FSUN,PNFP,BMEZ,BMRC,HIFS,FIBK,OMF,RJF,ABCB,CNA,AJG,ADX,CBFV,PROV,CBSH,TROW,VALU,THQ,HTH,HYNE,TFC,CSWC,DB,L,CAF,GAIN,BOH,LPLA,SPNT,V,FAF,MRSH,MGYR,GGZ,FRME,CASH,ESNT,EMO,SYF,IGIC,RVT,FSBW,ETG,OVBC,BANC,NBHC,EG,FHN,VRTS,OZK,AON,MKTW,ETO,UBCP,NCZ,TCBI,BX,WFC,ASA,AFG,GDV,BKU,COF,JCAP,SF,OVLY,HBAN,ALLY,LCLN,GAM,SATA,AFL,FGNXP,PJT,CBU,FFA,PFX,FRBT,CSQ,TOWN,ORI,CINF,SLM,FFIN,NCV,QQQX,PB,BCV,BCML,CET,JCE,ACGL,AIO,SPXX,FHB,NDAQ,FGBIP,TBLD,BRO,BCAT,FRHC,GBCI,WTM,STEW,SFBC,RVI,MA,TY,BLK,BAM,TRU,TCBS,HIG,APO,OCFC,GLRE,KNSL,DGICA,ETV,MXF,ACV,ASGI,NBXG,NPB,RMI,SRV,AXP,SBSI,AUBN,ECCC,CII,RDN,EOT,CNOBP,LGI,IBN,MBINL,MAIN,NEWTP,ETB,SCD,NIE,APAM,LKFN,UTF,AII,MNSBP,MEGI,RYAN,HTD,AXS,MCO,MORN,PGR,OXLCO,OCCIN,BANX,ISBA,IBOC,MBINM,AIG,MBNKO,BHF,BMA,SOR,WRB,ONIT,CCNEP,IREN,BWBBP,ARCC,FDUS,ARES,ECAT,MSBIP,BUSEP,OXLCN,MKTX,VEL,ATLCP,WAL,UNB,SPME,GLU,EIIA,EICA,ONBPP,BBAR,RLTY,MC,OCCIM,PDPA,CRVL,WSBCO,CCID,NNI,FOA,BMN,HOOD,TPG,JEF,SLMBP,BPYPM,SDHY,BTT,ONBPO,EOI,VLYPN,BANF,SPMA,HPI,KKR,UMBFO,BNT,PDX,TIPT,BUI,VLYPO,VLYPP,ERIE,FFC,HBANL,WTFCN,UTG,MIAX,WAFDP,MSCI,FRMEP,HPF,BN,XZO,DFP,GUG,MBINN,ETX,GBLI,HTGC,BBN,CBOE,TRUP,FLC,IGI,IIF,GLAD,LDP,OZKAP,NBB,EFSCP,TCBIO,EOS,TYG,MSDL,PSF,BXSL,PSUS,NPFD,MKL,STC,TSLX,RNP,FPF,PTA,AB,IOND,NTRSO,FULTP,SPGI,ACGLN,EVR,ACGLO,FCNCP,HLNE,ICE,FCNCO,JLS,AGO,HBANP,PUK,HBANZ,SIGIP,GGAL,FG,HBANM,KLAR,FNF,PIPR,CME,TW,SOFI,MPV,RM,ZIONP,CG,PWP,LMND,MCI,PDI,XFLT,LAZ,SAR,STEP,AIFU,XP,UPST,HERZ,BOT,PFSI,ETOR,AMSF,ROOT,DXYZ,HDB,FIGR,HLI,KMPR,GLXY,TREE,WD,CRCL,FUTU,GBFH,BMNR,COIN,CCB,BETR,GSIW,VCX"
6,Basic Materials,58,69,39,37,"HYMC,FRD,AYA,CLMT,MTRN,CGAU,KALU,AUGO,ERO,HBM,MT,NWPX,RMIX,NUE,STLD,ELVR,SKE,JHX,CSTM,CLW,ASH,TX,SIND,KOP,SSRM,CENX,ARIS,TECK,PRM,ODC,IAG,FCX,BHP,GPRE,SCCO,AVNT,RS,EGO,NEU,SCL,NGVT,AXTA,AG,SA,BVN,CMT,SXT,HL,HCC,MTUS,CF,NEM,KWR,RIO,REX,MEOH,IFF,CMP,ESI,IOSP,AU,SQM,CBT,DD,AA,LYB,PAAS,BCC,FNV,ELE,VHI,BCPC,IPI,AAUC,OGC,ACNT,CDE,WPM,HMY,WFG,B,WDFC,RGLD,SHW,DOW,MTX,SSD,USLM,EMN,ECL,RPM,UAN,APD,PPG,MUX,SIM,NTR,LIN,AEM,FUL,PPTA,CTVA,SMG,ALB,WS,KGC,TFPM,EXP,UFPI,SOLS,WLKP,SSMR,VMC,USAU,TTAM,IDR,GFI,WLK,DRD,OR,AGI,SLVM,USAR,AMRZ,MOS,MLM,CMCL,CE,TGLS,CRH,PKX,MP,AMR,ASIX,KNF,HWKN,CTGO,OLN,SMID,MSB,IPX"
7,Industrials,56,53,54,47,"DFNS,BUUU,EDRY,SIF,FCEL,NCEW,OESX,BE,PKOH,ATI,PLPC,MAN,CXW,DCO,ATRO,TH,GEO,HQI,TWIN,KFRC,IESC,ECO,MTW,CRS,KELYB,LIME,PKE,PL,PRLB,DXPE,HSHP,ARCB,AGX,ARXS,GHM,RHI,AIR,VOYG,SHIP,ARMK,BXC,UNF,KELYA,FA,MATX,GRC,AIRT,PESI,TISI,XMTR,FIX,MRCY,NVRI,CBZ,EFTY,MG,ATKR,DAL,UHAL,NSP,SXI,PBI,JBHT,SWK,NVT,NMM,TKR,WTS,TPC,TNET,AEIS,VSEC,CMPR,POWL,GFF,PHOE,HLIO,KNX,CIX,RHLD,SNDR,GEV,CASS,TRNS,AXON,TFII,NPO,GIC,ESLT,FDX,VVX,LGN,VRT,CSW,RXO,CAT,WAB,OC,UAL,WCC,URI,HXL,R,HURC,PRG,CVLG,RTX,ACA,MSM,ADUR,CSX,HRI,PWR,ISSC,IEX,ZIM,SBLK,PH,HWM,DAC,ECG,AIT,CNI,BKSY,EXPD,XPO,ODFL,FSTR,DSGR,KFY,ULH,GE,BRC,AZZ,CLH,LUV,NDSN,PCAR,LXFR,ALGT,TEX,ESEA,ESP,BWMN,TREX,GNK,UNP,JCI,ENS,AME,NX,RCMT,HEI,CMCO,CDNL,FLR,CMDB,GWW,LMT,MLI,FLS,MMM,FAST,VSECU,GENC,ETN,AAL,CECO,LSTR,GPN,WERN,EMR,DNOW,KRNT,CP,MYRG,CMI,SNA,EML,CR,RKLB,ICFI,EBF,TTC,GTES,GD,RYZ,CW,DPC,APOG,ASC,NPK,DY,AYI,MEC,HURN,GSL,EMBJ,FWRD,ITW,DE,ITT,ABM,STRL,OSK,NSC,DCI,WWD,SKYW,MSA,DRS,ROK,AER,CTAS,LOAR,MAS,ALLE,BLBD,OTTR,SUNB,HUBB,GHC,VMI,KEX,BETA,LECO,FSS,FPS,CMC,FELE,FTAI,RBC,J,CSL,AADX,CPA,ALK,LTM,EME,FBIN,IR,CCEC,APG,KAI,MIDD,MGRC,TT,TTEK,UPS,ZWS,LUNR,AWI,ENR,IIIN,GNRC,MTZ,VLTO,REZI,WM,DOV,HII,GATX,SPXC,FERG,GVA,MDA,ZTO,RGR,ROCK,RJET,NSSC,BCO,DLX,FTAIM,BA,HON,CAAP,KE,RSG,CWST,HAYW,TXT,SARO,GGG,CRAI,WCN,EXPO,TAYD,FER,SAIA,KMT,WOR,POWWP,CARR,MWA,CAR,GFL,CDLR,RRX,TITN,NOC,KRMN,CXT,HUBG,WMS,OMAB,TDG,OFLX,PAM,ELMT,CAE,ROAD,WSC,RELX,CDRE,SEB,TRI,EPAC,TATT,AOS,LNN,DLB,KBR,AIRTP,RYAAY,GBX,HY,LHX,XYL,KTOS,ALG,EFX,TRC,ULS,VRSK,TRN,CHRW,LPX,FCN,FDXF,BAH,MATW,BBSI,MAIR,AMRC,GXO,AVAV,OTIS,POOL,BBUC,AMTM,AERO,CNM,AGCO,JBTM,PAC,FLY,ASTE,PPIH,AVEX,BWXT,WLDN,ASR,RBA,HONA,SPCX,RTO,QXO,LII,TNC,INIO,ESAB,ONT,AAON,WSO,CPRT,BLDR,SITE,STN,MMS,PNR,HAWK,AMSC,SYM,MIR,EQPT,ACM,XE,PRIM,ATS,NNE,PSIX,LMB,MFP,SMX,WLFC"
8,Consumer Cyclical,53,56,61,44,"DBGI,LVLU,VSXY,NDLS,LIND,RUSHB,HBB,RUSHA,CAKE,KRT,CTRN,HZO,VAC,ANDG,SN,BJRI,MOV,FLXS,MYE,EAT,CBRL,CROX,RCKY,LTH,GTX,VIK,EXPE,ANF,FTDR,LQDT,ABNB,WEYS,ESCA,KMX,CALY,M,MLKN,SHOO,ROST,W,COOK,BWA,BZH,TILE,ELA,ETSY,JILL,JAKK,HOFT,FIVE,VGNT,KSS,GEF,DIN,BDL,MGA,INTG,YETI,WSM,TPR,BSET,BH,GM,LEGH,PAG,THRM,BBY,HNI,SKY,LAD,CZR,HVT,CASY,CRI,MUSA,GLBE,MLR,GCO,SBH,PENN,BURL,CART,MGM,PRSU,MHK,SON,RL,CVEO,RSI,SW,ALSN,SE,GIII,BKNG,PKG,BOBS,OPLN,XPEL,STRT,TXRH,MCRI,CCK,LZB,RIVN,DAN,CVCO,LOVE,CARG,HOV,MHO,TNL,RVLV,DDS,HRB,REYN,PRKS,URBN,CYD,SAH,PHIN,OSW,IHG,DASH,RH,LGIH,GPC,AMZN,HMC,BC,RACE,PLOW,TOL,EBAY,RRR,H,MAR,JACK,PVH,BALL,HOG,RGS,PII,HAS,DRI,SBUX,JOUT,PHM,SIG,IP,AMCR,KTB,MTN,RCL,MTH,DOO,LEVI,AEO,GRBK,TRS,HLT,MCFT,TJX,RICK,FOXF,AIN,GOLF,KBH,AVY,JD,ALH,AN,SCI,DORM,BWMX,ETD,MELI,FND,IBP,ALV,REF,MMYT,QSR,MOD,SMP,HD,WWW,DHI,JMKE,CCL,LEA,ULTA,CVNA,GIL,BYD,COLM,AAP,GNTX,YUMC,MBUU,ORLY,DPZ,SLGN,BOOT,ABG,NCLH,AS,DECK,HTHT,VC,HGV,ASO,WYNN,YUM,QVCG,WGO,ATMU,NATH,DKS,CHH,CHDN,TM,CPHC,VVV,LCII,WINA,EYE,NVR,GAP,MCD,CMG,LOW,CPS,BIRK,ZUMZ,WH,OXM,THO,DKNG,BROS,BABA,ATAT,KEQU,SHAK,BKE,MAT,CAVA,SHOE,ADNT,BBWI,BFAM,TSCO,SGI,LEN,AZO,PATK,BBW,HSAI,LVS,PDD,LKQ,LULU,CHWY,GME,CPNG,ONON,CPRI,TSLA,TCOM,FUN,KRUS,NKE,WHR,CSV,APTV,BGSI,GPI,FLUT,PLNT,PZZA,ROL,WING,NEGG"
9,Communication Services,49,49,50,52,"QMMM,BBGI,ATEX,SPHR,IRDM,STRZ,MCS,NBIS,MGNI,GSAT,TIGO,LILAP,QNST,IMAX,MSGE,MSGS,ATNI,ROKU,ZD,WPP,CNK,WLY,WLYB,WBD,ECHO,OPRA,SCHL,JOYY,SIFY,MANU,IDT,SIRI,GRPN,EVER,SKM,LYV,PSO,OMC,LLYVK,BATRK,VOD,LLYVA,GOOGL,GOOG,BATRA,TTWO,VEON,GRVY,NWSA,FWONA,FWONK,NWS,PPLI,MTCH,TKO,VZ,ATHM,NTES,SPOT,ADV,PINS,AMX,CHT,FOXA,RCI,BZ,FOX,BCE,DIS,NYT,T,CMCSA,LBRDP,VSNT,RDDT,META,PHI,NXST,CRTO,KT,TMUS,YELP,LFTO,BIDU,LBRDA,LBRDK,CHTR,WMG,TDS,NFLX,TIMB,GLIBK,GLIBA,BILI,GIBO,ZG,AD,APP,Z,RBLX,CABO"
10,Real Estate,44,30,46,45,"CBL,PEB,NHPBP,SEG,NHPAP,NHP,OUT,MAC,FVR,XHR,LXP,APLE,PSTL,RHP,CDP,SLG,JAN,HST,CCS,ALX,CURB,VNO,CTO,JLL,SPG,WELL,LAMR,HIW,PINE,IRM,MDV,EQIX,NREF,AAT,DOC,SKT,CUZ,IIPR,JOE,FRT,RMR,IVT,AHR,PSA,TRNO,FR,BNL,KIM,VTR,KRG,FOR,EGP,EPR,ESS,PECO,ADAMN,PLD,ADAML,MMI,LINE,BXP,LANDO,GOODN,GTY,NNN,BRX,VTMX,SAFE,DLR,LANDP,DEA,UE,NLY,OLP,EXR,AMH,INVH,HR,CUBE,BFS,BPYPP,XRN,CPT,CTRE,OHI,SMA,UMH,WY,ARL,O,LTC,NTST,ELS,EQR,UHT,REG,UDR,MLP,SBRA,MAYS,AGNCL,BXDC,BPYPO,AGNCM,AGNCN,AGNCO,MRP,AGNCP,IRT,AKR,ADAMM,AVB,KRC,MAA,WPC,AGNCZ,ADAMZ,REGCP,FCPT,ADC,ARR,WHLRD,EPRT,STAG,RYN,REGCO,AXR,REXR,CBRE,FRPH,SUI,BEKE,FSV,CHCT,HHH,AMT,STWD,GLPI,NHI,ARE,SBAC,OZ,CSR,TCI,VICI,NEN,CIGI,NXRT,CCI,EUDA,CSGP,OPI"
