Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,95,49,85,96,"AA,CENX,CSTM,KALU"
2,Oil & Gas Drilling,Energy,94,89,87,96,"NE,RIG,VAL,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
3,Semiconductors,Technology,92,93,93,89,"NVDA,TSM,AVGO,MU,AMD,INTC,TXN,ARM,QCOM,ADI,MRVL,MPWR,ASX,STM,CRDO,MCHPP,NXPI,MCHP,ON,UMC,ALAB,GFS,TSEM,MTSI,SITM,LSCC,RMBS,SMTC,SWKS,SIMO,MXL,CRUS,QRVO,ALGM,SLAB,VSH,NVTS,SYNA,DIOD,LASR,PI,POWI,HIMX,WOLF,POET,IMOS,SKYT,AIP,AMBQ,AOSL,CEVA,MRAM,ALMU,NVEC,GSIT,QUIK,WKEY,IPWR,PXLW"
4,Semiconductor Equipment & Materials,Technology,91,74,82,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,AXTI,CAMT,KLIC,ACLS,IPGP,ACMR,UCTT,VECO,AMBA,AEHR,PLAB,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
5,Copper,Basic Materials,89,19,21,78,"SCCO,FCX,HBM,ERO,TGB,IE"
6,Other Precious Metals & Mining,Basic Materials,87,29,24,74,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,VMET,ASM,ELE,MTA,GMTL,VOXR"
7,Oil & Gas Equipment & Services,Energy,84,68,74,84,"SLB,BKR,HAL,TS,FTI,WFRD,SEI,NOV,AROC,KGS,LBRT,LB,USAC,TDW,WHD,OII,EFXT,FLOC,WTTR,NESR,NEXT,AESI,PUMP,INVX,XPRO,RES,HLX,WBI,ACDC,NPKI,VTOL,HMH,FTK,FET,CLB,OIS,NGS,NINE,NOA,RNGR,NCSM,GEOS"
8,Uranium,Energy,84,11,30,69,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL"
9,Gold,Basic Materials,82,15,21,68,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,CDE,AGI,EQX,HMY,IAG,EGO,OGC,OR,SSRM,AUGO,ORLA,ARIS,NG,AAUC,CGAU,HYMC,SA,FSM,DRD,CNL,DC,MAKO,CTGO,IDR,CMCL,USAU"
10,Silver,Basic Materials,82,49,59,94,"AG,SVM,EXK,AYA,HSLV,NEWP"
11,Publishing,Communication Services,82,45,84,82,"NYT,PSO,WLY,TDAY,SCHL,LEE"
12,Oil & Gas Midstream,Energy,81,77,78,85,"ENB,WMB,EPD,KMI,TRP,ET,TRGP,OKE,MPLX,LNG,VG,CQP,PBA,WES,VNOM,PAA,DTM,AM,HESM,FRO,SOBO,GLNG,PAGP,CMBT,INSW,STNG,EE,KNTK,SUNC,TRMD,BWLP,DHT,TNK,NGL,LPG,FLNG,GLP,NVGS,PBT,TEN,NAT,TK,SBR,SMC,KNOP,TORO,MARPS,IMPPP,GEL"
13,Marine Shipping,Industrials,80,68,71,79,"KEX,MATX,HAFN,ZIM,SBLK,DAC,ECO,CMRE,NMM,SFL,GSL,CCEC,GNK,ASC,HSHP,SB,PANL,ESEA,CMDB,GASS,SHIP,SMHI,EDRY,HTCO,EHLD,SVRN"
14,Other Industrial Metals & Mining,Basic Materials,80,47,60,77,"BHP,RIO,VALE,TECK,MP,USAR,ALM,EMAT,MTRN,SKE,TMC,USAS,NEXA,SGML,LAC,CRML,LAR,ELVR,UAMY,CMP,IPX,SCZM,NB,TMCR,BMM,ALOY,REA,SBMT,NVA,USGO,NICM"
15,Oil & Gas Integrated,Energy,80,51,79,81,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC"
16,Communication Equipment,Technology,79,56,75,77,"CSCO,CIEN,NOK,LITE,MSI,HPE,ERIC,UI,ASTS,AAOI,ZBRA,VIAV,VSAT,ONDS,BDC,EXTR,TSAT,VISN,DGII,HLIT,ADTN,GILT,NTGR,CLFD,FEIM,BKTI,SILC,LTRX,INSG,AUDC,AVNW,WATT,OCC,AIRG,FIEE"
17,Real Estate - Diversified,Real Estate,78,24,32,77,"JOE,STRS"
18,Electronic Components,Technology,77,66,69,76,"GLW,APH,TEL,FLEX,CLS,JBL,FN,TTMI,SANM,VICR,LFUS,PLXS,RAL,OLED,OSIS,BELFB,BHE,KN,BELFA,ROG,OUST,CTS,ALNT,DAKT,KOPN,LYTS,LPTH,MEI,MPTI,OPTX,RELL,ELTK,MSAI"
19,Oil & Gas Refining & Marketing,Energy,77,72,76,72,"VLO,MPC,PSX,SUN,DINO,UGP,IEP,PBF,CVI,PARR,DKL,DK,APC,WKC,CAPL,SGU"
20,Trucking,Industrials,77,71,74,84,"ODFL,XPO,SAIA,TFII,KNX,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
21,Solar,Technology,73,92,54,56,"FSLR,NXT,ENPH,SEDG,RUN,SHLS,ARRY,JKS,CSIQ,TOYO"
22,Steel,Basic Materials,73,79,54,68,"NUE,MT,STLD,PKX,RS,TX,CLF,WS,NWPX,MTUS,ASTL,MSB,FRD,LUD"
23,Healthcare Plans,Healthcare,72,84,78,72,"UNH,CVS,ELV,CI,HUM,CNC,MOH,OSCR,ALHC,PGNY"
24,Chemicals,Basic Materials,72,42,67,81,"DOW,CE,MEOH,OLN,HUN,REX,TROX,GPRE,LXU,WLKP,ASPI,RYAM,ASIX,VHI,ACNT"
25,Oil & Gas E&P,Energy,72,62,69,75,"WDS,COP,CNQ,EOG,OXY,FANG,DVN,EQT,TPL,EXE,PR,OVV,APA,AR,RRC,CHRD,SM,VIST,MTDR,MUR,MGY,CRC,CNX,CRK,CRGY,BTE,GPOR,BKV,BSM,TALO,NOG,MNR,VET,KRP,DMLP,TBN,OBE,HPK,REPX,GFR,VTS,GRNT,TXO,EGY,GPRK,SD,FTW,PNRG,GTE,INR,KGEI,AMPY,PED,EPSN,NRT,CRT,CKX,MXC"
26,Banks - Diversified,Financial Services,72,46,54,67,"JPM,BAC,HSBC,RY,WFC,MUFG,C,TD,SAN,UBS,SMFG,BBVA,BMO,CM,BNS,BK,ING,BCS,NTB"
27,REIT - Hotel & Motel,Real Estate,70,71,72,70,"HST,RHP,APLE,PK,DRH,SHO,PEB,XHR,RLJ,INN,CLDT"
28,Integrated Freight & Logistics,Industrials,70,55,60,74,"FDX,UPS,JBHT,EXPD,CHRW,ZTO,LSTR,GXO,HUBG,PBI,CYRX,RLGT,FWRD,PSIG,NCEW,JYD"
29,Financial Conglomerates,Financial Services,69,64,68,71,"RILYL,RILYP,IX,FRHC,VOYA,HTH,TREE,RILY"
30,Utilities - Renewable,Utilities,68,58,55,56,"AXIA,BEP,ENLT,MWH,CWEN,ORA,BEPC,FLNC,RNW,XIFR,NRGV,ELLO,STEM,WAVE"
31,REIT - Healthcare Facilities,Real Estate,67,51,53,67,"NHPAP,NHPBP,WELL,VTR,OHI,DOC,CTRE,AHR,HR,SBRA,NHI,MPT,DHC,LTC,SILA,NHP,STRW,UHT,XRN,CHCT"
32,Electrical Equipment & Parts,Industrials,67,56,65,57,"VRT,BE,NVT,HUBB,FPS,AEIS,POWL,ENS,AYI,HAYW,EOSE,ATKR,AMPX,PLPC,TE,ENVX,ENR,FCEL,ADSE,KE,ELVA,LTBR,EAF,ESP,TGEN,RFIL,ULBI,STI,OESX"
33,Engineering & Construction,Industrials,66,60,56,61,"PWR,FIX,FER,EME,MTZ,STRL,APG,LGN,IESC,DY,J,BLD,AGX,ACM,STN,ECG,MYRG,TTEK,ROAD,FLR,PRIM,ACA,GVA,TPC,KBR,CDLR,EXPO,AMRC,WLDN,CDNL,ORN,BWMN,BBCP,ESOA,MTRX,PHOE,VATE"
