Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,96,68,89,96,"AA,CENX,CSTM,KALU"
2,Semiconductor Equipment & Materials,Technology,91,88,81,90,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,AMKR,NVMI,ONTO,FORM,CAMT,IPGP,AXTI,KLIC,ACLS,UCTT,ACMR,VECO,AMBA,PLAB,AEHR,ICHR,COHU,DQ,ATOM,ASYS,INTT,TRT"
3,Oil & Gas Drilling,Energy,90,54,95,94,"NE,RIG,PTEN,HP,SDRL,SOC,BORR,NBR,PDS"
4,Real Estate - Diversified,Real Estate,90,38,78,93,"JOE,STRS"
5,Oil & Gas Integrated,Energy,86,21,87,88,"XOM,CVX,SHEL,TTE,PBR,BP,EQNR,E,SU,IMO,CVE,EC,YPF,NFG,TGS,DEC,SKYQ"
6,Semiconductors,Technology,86,94,83,77,"NVDA,TSM,AVGO,MU,AMD,INTC,TXN,ARM,ADI,MRVL,MPWR,NXPI,ASX,MCHP,STM,ON,GFS,ALAB,CRDO,UMC,TSEM,MTSI,LSCC,SITM,POWI,MCHPP,QCOM,RMBS,SWKS,SMTC,ALGM,CRUS,QRVO,SIMO,SLAB,MXL,DIOD,VSH,LASR,PI,NVTS,SYNA,HIMX,SKYT,IMOS,AIP,WOLF,AOSL,POET,CEVA,AMBQ,NVEC,ALMU,MRAM,GSIT,QUIK,WKEY,PXLW"
7,Oil & Gas Equipment & Services,Energy,86,63,86,87,"SLB,BKR,HAL,TS,FTI,WFRD,NOV,VAL,AROC,SEI,KGS,LBRT,LB,TDW,USAC,WHD,OII,EFXT,FLOC,NESR,WTTR,PUMP,AESI,XPRO,NEXT,INVX,RES,HLX,VTOL,WBI,ACDC,NPKI,HMH,CLB,FET,OIS,FTK,NGS,RNGR,NOA,NINE,SND,NCSM,GEOS,LSE"
8,Other Precious Metals & Mining,Basic Materials,84,46,9,77,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,VMET,ASM,ELE,GMTL,MTA,VOXR"
9,Uranium,Energy,84,77,9,62,"CCJ,NXE,UEC,UUUU,LEU,ISOU,NUCL"
10,Trucking,Industrials,84,88,84,86,"ODFL,XPO,TFII,SAIA,KNX,SNDR,RXO,ARCB,WERN,MRTN,HTLD,CVLG,ULH,PAMT"
11,Marine Shipping,Industrials,83,63,77,85,"KEX,MATX,HAFN,ZIM,BWLP,SBLK,DAC,ECO,NMM,CMRE,SFL,GSL,CCEC,GNK,ASC,SB,HSHP,ESEA,PANL,CMDB,GASS,SHIP,SMHI,EDRY,HTCO,EHLD,SVRN"
12,Chemicals,Basic Materials,82,31,86,87,"DOW,CE,MEOH,OLN,HUN,REX,TROX,GPRE,LXU,WLKP,ASIX,RYAM,VHI,ACNT"
13,Copper,Basic Materials,82,65,11,78,"SCCO,FCX,HBM,ERO,TGB,IE"
