IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,MGNI,23.77,Communication Services,Advertising Agencies,94.0,38.0,96.0,97.0,0.9273,0.9105,0.85,NO,NO
2,ZD,56.22,Communication Services,Advertising Agencies,93.0,83.0,92.0,91.0,1.26,1.2321,1.01,NO,NO
3,QNST,18.38,Communication Services,Advertising Agencies,92.0,7.0,97.0,93.0,0.8104,0.7796,0.94,NO,NO
4,WPP,24.97,Communication Services,Advertising Agencies,88.0,14.0,95.0,94.0,0.7996,0.5768,0.44,NO,NO
5,ADV,33.32,Communication Services,Advertising Agencies,76.0,91.0,6.0,96.0,1.6836,1.6669,1.44,NO,NO
1,SIF,21.55,Industrials,Aerospace & Defense,97.0,92.0,38.0,93.0,1.1496,1.1254,0.96,NO,NO
2,DCO,172.73,Industrials,Aerospace & Defense,93.0,4.0,71.0,89.0,6.2743,6.1943,1.5,NO,NO
3,ATRO,73.98,Industrials,Aerospace & Defense,93.0,3.0,30.0,89.0,2.905,2.8179,0.0,NO,NO
4,ARXS,52.45,Industrials,Aerospace & Defense,90.0,9.0,93.0,,1.9396,1.9396,0.0,NO,NO
5,EMBJ,75.49,Industrials,Aerospace & Defense,89.0,82.0,95.0,88.0,1.9143,1.8421,0.0,NO,NO
1,CF,133.07,Basic Materials,Agricultural Inputs,91.0,93.0,92.0,22.0,5.415,5.055,0.0,NO,NO
2,UAN,135.88,Basic Materials,Agricultural Inputs,89.0,94.0,90.0,21.0,2.6957,2.4936,0.0,NO,NO
3,NTR,78.45,Basic Materials,Agricultural Inputs,83.0,95.0,90.0,11.0,2.3452,2.1031,0.0,NO,NO
4,IPI,39.68,Basic Materials,Agricultural Inputs,83.0,92.0,87.0,4.0,1.9025,1.8882,0.0,NO,NO
5,CTVA,83.9,Basic Materials,Agricultural Inputs,76.0,93.0,84.0,42.0,2.4279,2.3318,0.0,NO,NO
1,DAL,79.91,Industrials,Airlines,79.0,7.0,29.0,89.0,2.0699,1.8892,1.48,NO,NO
2,UAL,109.82,Industrials,Airlines,50.0,6.0,28.0,84.0,3.5621,3.0539,1.93,NO,NO
3,CPA,129.15,Industrials,Airlines,47.0,20.0,13.0,66.0,3.2343,3.04,0.0,NO,NO
