Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aerospace & defense,Electronic technology,98,70,96,98,SIF
2,Computer peripherals,Electronic technology,98,1,96,98,SNDK
3,Computer communications,Electronic technology,97,24,97,98,SILC
4,Data processing services,Technology services,97,4,98,0,SHAZ
5,Media conglomerates,Consumer services,96,13,69,93,SPHR
6,Electrical products,Producer manufacturing,94,14,94,94,SEDG
7,Industrial machinery,Producer manufacturing,93,6,18,45,SKYT
8,Publishing: books/magazines,Consumer services,93,90,87,91,SCHL
9,Trucking,Industrials,92,62,81,91,"CVLG,ARCB,HTLD,WERN,TFII,SNDR,KNX,MRTN,ODFL,XPO,SAIA"
10,Electronic production equipment,Electronic technology,91,2,86,80,SANM
11,Electronics distributors,Distribution services,91,48,90,92,"SNX,SCSC"
12,REIT - Hotel & Motel,Real Estate,90,56,92,91,"PEB,XHR,APLE,HST,RHP"
13,Consumer Electronics,Technology,89,91,92,88,AAPL
14,Savings banks,Finance,88,86,87,87,SMBC
15,Oil & Gas Refining & Marketing,Energy,87,93,87,89,"PBF,DK,PARR,DINO,VLO,MPC,PSX,WKC,SUN,DKL,CVI,APC,CAPL"
16,Oil & Gas Drilling,Energy,87,15,19,78,"NBR,HP,VAL,PDS,NE"
17,Semiconductor Equipment & Materials,Technology,86,7,56,85,"AXTI,AEHR,ICHR,UCTT,ACMR,AMAT,COHU,KLIC,LRCX,TER,ASYS,FORM,ONTO,VECO,AMKR,KLAC,ASML,ACLS,ENTG,Q,IPGP,NVMI,CAMT,PLAB,AMBA"
18,Textile Manufacturing,Consumer Cyclical,86,82,94,88,AIN
19,Staffing & Employment Services,Industrials,86,96,96,75,"KFRC,KELYB,MAN,KELYA,RHI,NSP,TNET,KFY,BBSI"
20,Apparel/Footwear,Consumer non-durables,85,26,82,18,SHOO
21,Publishing,Communication Services,84,87,72,83,"WLY,WLYB,PSO,NYT"
22,Multi-line insurance,Finance,84,88,90,89,"SLF,SKWD"
23,Marine Shipping,Industrials,84,55,55,82,"MATX,EDRY,ECO,CMDB,NMM,GNK,DAC,ASC,ZIM,KEX,GSL,ESEA,CCEC"
24,Food: specialty/candy,Consumer non-durables,83,59,83,82,"SENEA,SENEB,SJM"
25,Oilfield services/Equipment,Industrial services,83,2,9,78,SEI
26,Marine shipping,Transportation,82,14,46,83,SBLK
27,Banks - Diversified,Financial Services,81,76,80,74,"TD,BMO,CM,BNY,BNS,HSBC,MUFG,UBS,BCS,BBVA,NTB,ING,BAC,C,JPM,WFC,FRBT"
28,Oil & gas pipelines,Industrial services,81,72,54,82,"SOBO,SMC"
29,Other metals/Minerals,Non-energy minerals,81,8,12,22,SCCO
30,Semiconductors,Technology,81,14,74,84,"MXL,MU,SIMO,TSEM,UMC,IMOS,ASX,INTC,AMD,AMBQ,ALAB,AIP,MRVL,VSH,LASR,STM,ARM,SITM,SMTC,CEVA,LSCC,SYNA,CRDO,MTSI,POWI,TXN,ALGM,ON,GFS,SLAB,DIOD,ADI,TSM,MPWR,WOLF,NXPI,QCOM,NVEC,AOSL,MCHP,NVDA,AVGO,RMBS,MCHPP,CRUS,PI,QRVO,SWKS,CBRS"
31,Healthcare Plans,Healthcare,80,68,84,72,"CNC,OSCR,HUM,PGNY,CVS,UNH,MOH,ALHC,ELV,CI"
32,Electronics/Appliances,Consumer durables,80,80,79,64,"SN,SPB,SONO"
33,Medical/Nursing services,Health services,80,88,86,64,"SNDA,SOLV"
34,Tools & hardware,Consumer durables,79,81,80,74,SNA
35,Railroads,Industrials,79,74,77,83,"FSTR,CSX,UNP,CNI,TRN,CP,NSC,WAB,GBX"
36,Wireless telecommunications,Communications,79,4,5,93,SKM
37,Integrated Freight & Logistics,Industrials,79,64,74,76,"NCEW,CYRX,PBI,JBHT,CHRW,LSTR,EXPD,FDX,HUBG,UPS,ZTO,FDXF,GXO"
38,Movies/Entertainment,Consumer services,79,82,87,87,SEG
39,Major banks,Finance,78,73,76,78,"SMFG,RY,SHG,SFNC,SSB"
40,Insurance - Reinsurance,Financial Services,78,88,61,84,"HG,RGA,RNR,GLRE,EG"
41,Oil & Gas Midstream,Energy,77,65,59,82,"NGL,INSW,PBT,TRGP,TEN,FRO,BWLP,SUNC,LPG,STNG,PBA,EE,DHT,TRP,PAGP,PAA,TRMD,DTM,TNK,KNTK,NVGS,OKE,AM,ENB,FLNG,WES,WMB,ET,EPD,GLNG,LNG,HESM,KMI,CQP,VNOM,MPLX,GLP,IMPPP,WHK"
42,Electronic Components,Technology,77,11,60,72,"VICR,FLEX,TTMI,GLW,BELFB,BHE,BELFA,ALNT,RAL,RELL,KN,PLXS,ROG,MPTI,LFUS,OUST,CTS,LYTS,JBL,APH,CLS,FN,DAKT,TEL,OSIS,OLED"
43,Tools & Accessories,Industrials,76,46,58,65,"TKR,SWK,RBC,EML,KMT,TTC,LECO"
44,Integrated oil,Energy minerals,76,86,48,88,"SM,SHEL"
45,Contract drilling,Industrial services,76,46,11,60,"SDRL,SLB"
46,REIT - Healthcare Facilities,Real Estate,76,88,70,76,"NHP,WELL,DOC,VTR,AHR,NHPAP,NHPBP,HR,CTRE,OHI,CHCT,LTC,UHT,XRN,NHI"
47,Biotechnology,Healthcare,76,80,65,64,"ERAS,ANRO,QTTB,ABVX,ALMS,SYRE,KOD,DFTX,RLYB,DMRA,ORKA,MBX,PRAX,RLAY,FBRX,DNTH,RVMD,NBTX,NVCT,TNGX,MANE,PVLA,URGN,APGE,CELC,TVTX,CRNX,GLUE,ANAB,FTRE,QURE,STRO,ELVN,FBIOP,INBX,ARWR,EWTX,MNPR,AVTX,FTH,CORT,COGT,TRVI,IMVT,CUE,ROIV,IMUX,MPLT,KYMR,GHRS,PTGX,TRAX,CGEM,NRIX,LGND,RAPP,TYRA,KRYS,RCUS,SEPN,TGTX,MRNA,TENX,BCAX,JBIO,JAZZ,CGON,DYN,XENE,AXSM,SION,NGNE,LBRX,MIRM,APLM,NKTR,CAPR,ZBIO,XNCR,TECX,COAG,BLTE,RIGL,PMN,RPRX,CYTK,PHVS,SNDX,AVBP,IMNM,SRZN,DRUG,ARQT,INCY,DNLI,VCEL,BHVN,GPCR,EXEL,BBIO,CLDX,AUPH,SRRK,TECH,IDYA,AKTS,ASND,MDGL,VTVT,PTCT,HALO,ZYME,STOK,PCVX,PTHS,ACAD,ARGX,MLTX,MESO,AGIO,RARE,IRON,VERA,VRTX,TBPH,MAZE,VKTX,HRMY,BMRN,IMCR,ODTX,INVA,NAMS,REGN,MLYS,BEAM,GMAB,ASMB,ONC,VRDN,TARS,LKFT,KARD,AVLN,GLSI,PBLS,VOR,JANX,BNTX,LEGN,IONS,CRSP,ZLAB,INSM,SGP,ALNY,KLRA,CAI,AAPG,SPRB,QNCX"
