Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
7,SNDK,1600.62,1568.87,11002366,Technology,Computer Hardware,98.0,38.0,83.0,98.0,143.6794,123.9843,13936453.0,16134170.0,2354.39,43.56,234361192448,NO,1373.16,1655.12,932.27,1639.65,1211.05,,381,0.01,11002366,YES,NO,2025-11-26,43000900
17,MRNA,133.32,174.38,97325610,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,14.5545,9.3849,9954896.0,24830350.0,176.66,22.28,53226135552,NO,68.01,65.62,48.13,70.58,56.24,,1935,0.0,97325610,YES,NO,2026-08-19,199252300
27,SYRE,107.79,108.92,700601,Healthcare,Biotechnology,98.0,84.0,96.0,98.0,5.7205,5.4841,1244546.0,773690.0,110.17,14.51,9504249856,NO,102.96,96.33,58.06,97.76,69.97,,2608,0.0,700601,NO,NO,2023-06-22,10228380
42,DELL,434.78,437.55,3616545,Technology,Computer Hardware,98.0,20.0,97.0,98.0,31.7064,28.5843,8762593.0,5725240.0,514.0,110.22,280929796096,NO,443.81,426.57,235.66,425.68,283.04,,2516,0.0,3616545,NO,NO,2016-09-07,147907159
50,MBX,66.35,68.4,407458,Healthcare,Biotechnology,98.0,85.0,98.0,95.0,3.734,3.7104,770862.0,451300.0,72.64,9.63,3195422208,NO,65.96,56.7,38.1,60.83,42.2,,483,0.0,407458,NO,NO,2025-09-22,28303500
71,PLSE,47.85,47.02,237928,Healthcare,Medical Instruments & Supplies,98.0,98.0,98.0,97.0,3.0827,3.0673,373091.0,500120.0,48.84,12.56,3412786688,NO,39.98,32.06,21.91,33.83,25.72,,2576,0.71,237928,NO,NO,2022-09-26,4339700
79,VSXY,86.8,88.61,1155211,Consumer Cyclical,Apparel Retail,97.0,28.0,98.0,92.0,4.2234,4.0106,2185146.0,1576800.0,102.46,21.23,6899881472,NO,89.76,84.45,60.18,85.36,64.87,,1277,0.0,1155211,NO,NO,2024-03-07,25901500
82,SOXL,122.21,120.74,49447926,ETF,ETF,97.0,1.0,1.0,96.0,14.8836,12.0421,64640232.0,57057300.0,302.0,23.8,0,NO,128.81,173.57,104.92,166.3,127.77,,4137,0.0,49447926,YES,NO,2025-04-09,787748800
88,SNOU,62.91,64.4,46268,ETF,ETF,97.0,97.0,98.0,98.0,4.7219,4.5212,187724.0,48910.0,76.31,10.51,0,NO,59.21,47.95,37.29,49.83,32.06,,332,0.0,46268,NO,NO,2026-05-28,1302300
97,NBTX,43.68,45.39,119813,Healthcare,Biotechnology,97.0,91.0,5.0,95.0,2.8301,2.3515,110306.0,182650.0,57.14,8.03,2219099648,NO,39.62,38.11,30.74,38.86,35.03,,1425,0.0,119813,NO,NO,2023-05-05,39763000
99,TVTX,64.46,65.96,1053049,Healthcare,Biotechnology,97.0,90.0,96.0,97.0,2.9397,2.5539,1864079.0,1462950.0,66.24,17.05,6076069376,NO,59.87,57.28,40.54,58.54,43.43,,3464,0.0,1053049,NO,NO,2021-08-16,31010800
103,HPE,52.89,53.13,9560726,Technology,Communication Equipment,97.0,86.0,96.0,98.0,3.2366,3.0461,26433127.0,16634100.0,64.25,19.84,70037127168,NO,52.41,48.88,31.62,48.71,35.37,,2725,0.0,9560726,YES,NO,2026-06-02,153197800
117,ASX,36.51,35.66,4859304,Technology,Semiconductors,97.0,6.0,83.0,94.0,1.9193,1.5193,10727979.0,7328060.0,45.52,9.53,95059820544,NO,36.92,38.9,26.88,38.92,31.29,,6509,0.0,4859304,NO,NO,2025-04-09,36777100
124,RNG,65.58,65.94,1627935,Technology,Software - Application,97.0,98.0,97.0,97.0,2.9292,2.8435,1872972.0,1560690.0,68.45,24.14,5476334080,NO,60.67,47.62,37.42,49.23,41.88,,3241,0.0,1627935,NO,NO,2026-02-11,15343500
163,IMOS,54.09,52.44,44694,Technology,Semiconductors,96.0,3.0,79.0,95.0,3.0486,2.4,123456.0,110150.0,78.35,15.09,1880758144,NO,52.96,60.09,44.21,60.32,50.17,,5820,3.01,46069,NO,NO,2013-04-19,2513512
196,TERG,42.36,41.6,22097,ETF,ETF,96.0,17.0,71.0,11.0,6.0787,4.9222,79656.0,38320.0,80.05,12.19,0,NO,42.84,48.17,,46.41,46.58,,189,0.0,22097,NO,NO,2026-04-29,432200
