Rank,Ticker,Price,Prev_Close,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA20,SMA50,SMA200,SMA10W,SMA30W,Earning_Date,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
15,AGL,94.11,91.61,425752.0,Healthcare,Medical Care Facilities,98.0,3.0,98.0,98.0,10.2436,9.6421,396988.0,303220.0,133.04,7.48,1570111104,NO,110.12,105.34,42.82,108.22,56.16,,1331,1.43,425752.0,NO,NO,2025-08-05,7008856.0
96,OSCX,112.05,116.78,1267.0,ETF,ETF,97.0,5.0,98.0,98.0,8.2147,5.5945,7850.0,1620.0,136.0,17.62,0,NO,111.55,100.6,59.12,106.84,62.14,,214,0.0,1267.0,NO,NO,2025-11-24,357050.0
98,ASX,36.68,35.17,9443594.0,Technology,Semiconductors,97.0,5.0,86.0,97.0,2.6593,2.1143,10941177.0,9476320.0,45.52,9.52,80652550144,NO,38.35,38.73,25.28,38.45,30.03,,6496,1.71,9443594.0,YES,NO,2025-04-09,36777100.0
129,DDOG,273.6,267.97,4983770.0,Technology,Software - Application,97.0,82.0,98.0,97.0,12.7138,12.2645,5630333.0,4030590.0,278.76,98.01,97390706688,NO,259.65,246.1,167.82,249.18,177.49,,1726,1.87,4983770.0,NO,NO,2025-07-08,86386000.0
137,NWPX,127.43,123.08,158687.0,Basic Materials,Steel,97.0,10.0,88.0,97.0,7.3293,7.3079,197246.0,265420.0,152.03,40.01,1228068608,NO,132.04,130.91,87.16,132.26,100.41,,7717,0.0,158687.0,NO,NO,2008-12-30,1481600.0
139,CSCL,59.57,59.86,13744.0,ETF,ETF,97.0,80.0,97.0,97.0,3.0016,2.7303,44329.0,10500.0,77.9,23.17,0,NO,58.43,62.78,39.98,61.39,45.52,,278,0.0,13744.0,NO,NO,2026-05-14,492500.0
224,BTSGU,202.0,199.48,7115.0,Healthcare,Health Information Services,96.0,7.0,86.0,94.0,8.5282,4.9711,26503.0,45920.0,255.51,68.14,0,NO,229.65,217.92,155.86,217.38,173.42,,631,1.14,7115.0,NO,NO,2024-12-13,2341300.0
230,BRKR,64.31,62.84,2427070.0,Healthcare,Medical Devices,95.0,80.0,98.0,93.0,3.1636,3.0557,2469185.0,1967330.0,65.3,28.53,9789630464,NO,60.31,57.96,45.92,59.63,47.12,,6536,0.0,2427070.0,NO,NO,2025-09-03,18329700.0
239,NHC,222.76,226.03,93113.0,Healthcare,Medical Care Facilities,95.0,66.0,93.0,95.0,7.2696,7.2068,126706.0,95920.0,232.67,94.23,3479431168,NO,220.71,206.21,164.38,212.94,182.23,,9971,0.0,93113.0,NO,NO,2023-12-15,2662000.0
296,IESC,724.99,744.54,227673.0,Industrials,Engineering & Construction,95.0,91.0,79.0,97.0,59.9764,48.6329,257596.0,211170.0,804.0,309.51,14444619776,NO,624.08,674.88,521.72,688.6,581.88,,7172,0.0,227673.0,NO,NO,2007-09-06,1946500.0
