Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,QUBT,18.74,49049850,Technology,Computer Hardware,99.0,99.0,,99.0,29329529.0,63633140.0,27.15,0.73,4196530688.0,No
2,NBTX,26.6,49794,Healthcare,Biotechnology,99.0,99.0,94.0,9.0,60117.0,148600.0,30.35,2.76,1295477632.0,No
3,TMQ,7.07,31051557,Basic Materials,Other Industrial Metals & Mining,99.0,97.0,98.0,99.0,9583215.0,58655280.0,11.29,0.52,1162503168.0,No
4,NVA,62.48,2611662,Basic Materials,Other Industrial Metals & Mining,99.0,86.0,71.0,98.0,280557.0,1337550.0,81.4,7.0,493887872.0,No
5,BE,115.07,12509182,Industrials,Electrical Equipment & Parts,99.0,99.0,96.0,97.0,13137960.0,14181170.0,125.75,9.02,26926145536.0,No
6,SOGP,16.66,298933,Communication Services,Internet Content & Information,99.0,,99.0,71.0,2859381.0,346540.0,37.0,1.18,73771928.0,No
7,ABTS,6.22,94514,Financial Services,Capital Markets,99.0,99.0,99.0,,33637.0,64650.0,10.86,0.25,14219970.0,No
8,IREN,61.83,44991824,Financial Services,Capital Markets,99.0,99.0,98.0,14.0,34820187.0,52464090.0,74.15,5.12,16816553984.0,No
9,NVTX,155.55,376820,ETF,ETF,99.0,87.0,,,130407.0,249010.0,177.96,25.02,,No
10,ONDS,8.19,68180945,Technology,Communication Equipment,99.0,99.0,98.0,5.0,45009354.0,60292560.0,11.7,0.57,2862902272.0,No
11,ORBS,8.77,3257912,Consumer Cyclical,Packaging & Containers,99.0,,21.0,4.0,7117017.0,6524820.0,83.12,0.98,1629754112.0,No
12,RKLX,158.88,389933,ETF,ETF,99.0,99.0,99.0,97.0,487139.0,704330.0,192.72,11.44,,No
13,ANPA,26.22,3736,Industrials,Specialty Business Services,99.0,,99.0,,121340.0,11170.0,54.75,2.8,327749984.0,No
14,MENS,58.49,766286,Healthcare,Biotechnology,99.0,99.0,62.0,,242089.0,450650.0,67.0,6.01,4446858240.0,No
