Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO
1,FIEE,6.07,79940.0,Technology,Communication Equipment,99.0,98.0,98.0,96.0,53445.0,30900.0,6.3,0.16,38216492.0,No
2,AGQ,371.26,14875976.0,ETF,ETF,98.0,98.0,98.0,98.0,5178513.0,10385110.0,411.78,31.88,,No
3,TERN,35.09,1241561.0,Healthcare,Biotechnology,98.0,2.0,98.0,98.0,4146508.0,2105170.0,48.26,1.86,3816643840.0,No
4,AHMA,31.0,137348.0,Consumer Cyclical,Travel Services,98.0,98.0,98.0,,1869644.0,5109470.0,39.5,4.0,921475008.0,No
5,GDXU,488.51,662263.0,ETF,ETF,98.0,98.0,98.0,98.0,664877.0,645940.0,531.33,34.39,,No
6,ONDS,12.26,91830757.0,Technology,Communication Equipment,98.0,96.0,96.0,98.0,102201781.0,117572840.0,15.28,0.57,5200680960.0,No
7,AXTI,17.2,7075476.0,Technology,Semiconductor Equipment & Materials,98.0,89.0,98.0,98.0,5246301.0,6341460.0,26.66,1.13,932401536.0,No
8,IBCA,25.99,128938.0,ETF,ETF,98.0,27.0,28.0,37.0,146096.0,144670.0,26.72,1.0,,No
9,NUAI,7.6,7517723.0,Technology,Software - Infrastructure,98.0,98.0,91.0,98.0,8734798.0,10045760.0,9.45,0.32,406213696.0,No
10,BNR,35.75,10377.0,Healthcare,Diagnostics & Research,98.0,98.0,98.0,98.0,50291.0,37580.0,41.72,2.18,384905792.0,No
11,ERAS,10.5,5350002.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,4443596.0,9691970.0,10.67,1.01,2978973952.0,No
12,ALMS,26.0,1232357.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,2824809.0,2797980.0,27.2,2.76,3241963520.0,No
13,CELC,117.25,852284.0,Healthcare,Biotechnology,98.0,89.0,96.0,98.0,825085.0,668580.0,120.31,7.58,5425305088.0,No
14,VTYX,13.99,711661.0,Healthcare,Biotechnology,98.0,97.0,98.0,98.0,3424693.0,2748330.0,25.0,0.78,1003784512.0,No
15,GLTO,25.56,14628.0,Healthcare,Biotechnology,98.0,4.0,98.0,98.0,1161606.0,30530.0,38.33,2.01,40895308.0,No
16,KORU,352.49,160535.0,ETF,ETF,98.0,98.0,98.0,98.0,132540.0,157140.0,353.41,27.16,,No
17,AFJK,53.26,20574.0,Financial Services,Shell Companies,98.0,85.0,98.0,98.0,218109.0,31160.0,130.37,6.75,326043488.0,No
18,TE,9.12,18184027.0,Industrials,Electrical Equipment & Parts,98.0,95.0,98.0,98.0,18596562.0,29372310.0,9.29,0.92,1936776192.0,No
19,NEGG,53.69,67860.0,Consumer Cyclical,Internet Retail,98.0,17.0,7.0,87.0,285959.0,108740.0,137.84,3.32,1125690240.0,No
20,RHLD,198.69,39133.0,Industrials,Specialty Business Services,98.0,6.0,98.0,98.0,101695.0,165190.0,236.19,24.22,1694030720.0,No
21,RAPT,57.61,2652261.0,Healthcare,Biotechnology,98.0,98.0,97.0,98.0,1026329.0,4171900.0,57.7,5.66,1668419072.0,No
22,SLGL,59.0,5524.0,Healthcare,Biotechnology,98.0,96.0,95.0,98.0,19465.0,21330.0,75.0,4.02,164361440.0,No
23,JNUG,340.8,324631.0,ETF,ETF,98.0,97.0,98.0,98.0,317588.0,342730.0,363.0,41.95,,No
24,PRAX,314.75,600510.0,Healthcare,Biotechnology,98.0,89.0,97.0,98.0,803227.0,588660.0,326.91,26.7,8730816512.0,No
25,USAS,9.4,10187817.0,Basic Materials,Other Industrial Metals & Mining,98.0,98.0,98.0,98.0,4794703.0,8386680.0,10.5,1.0,2991147264.0,No
26,PL,28.07,14546493.0,Industrials,Aerospace & Defense,98.0,97.0,98.0,98.0,11739657.0,16895130.0,30.9,2.79,9223473152.0,No
27,JFB,26.91,21029.0,Real Estate,Real Estate - Development,98.0,98.0,98.0,98.0,60778.0,58800.0,28.0,3.39,164538176.0,No
28,OLMA,26.1,806538.0,Healthcare,Biotechnology,98.0,11.0,98.0,98.0,3775650.0,1076660.0,36.26,2.86,2092173952.0,No
29,ASM,10.36,10695293.0,Basic Materials,Other Precious Metals & Mining,98.0,97.0,98.0,98.0,5399913.0,9392470.0,10.44,1.1,1625343872.0,No
30,CRML,18.27,27564435.0,Basic Materials,Other Industrial Metals & Mining,98.0,98.0,88.0,98.0,14077590.0,36016310.0,32.15,1.23,2154115328.0,No
31,COGT,38.51,2412165.0,Healthcare,Biotechnology,98.0,14.0,98.0,98.0,3319944.0,2650650.0,43.73,3.72,5911499264.0,No
32,CTMX,5.93,5235300.0,Healthcare,Biotechnology,98.0,96.0,97.0,97.0,3195885.0,4117740.0,6.15,0.4,1004751872.0,No
33,CRVS,22.08,2257845.0,Healthcare,Biotechnology,98.0,98.0,98.0,98.0,3332465.0,13413910.0,26.95,2.54,1849589632.0,No
34,RKLX,58.03,1868489.0,ETF,ETF,98.0,61.0,87.0,95.0,1898144.0,2449990.0,78.0,3.81,,No
35,XWIN,5.93,922827.0,Consumer Cyclical,"Furnishings, Fixtures & Appliances",98.0,16.0,62.0,97.0,763713.0,652820.0,6.23,0.41,248373472.0,No
36,BE,152.31,12586788.0,Industrials,Electrical Equipment & Parts,98.0,98.0,93.0,98.0,13867957.0,11663970.0,155.87,15.15,36022951936.0,No
37,APLD,41.35,45892369.0,Technology,Information Technology Services,98.0,98.0,89.0,98.0,30860337.0,37370060.0,42.1,3.31,11560872960.0,No
38,IRWD,5.14,1708089.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,98.0,98.0,98.0,4528980.0,3378390.0,5.78,0.53,836168192.0,No
39,NBTX,22.52,10142.0,Healthcare,Biotechnology,98.0,22.0,85.0,98.0,49545.0,17670.0,30.35,2.95,1089938560.0,No
40,NUGT,294.5,899294.0,ETF,ETF,98.0,97.0,98.0,98.0,834109.0,786550.0,311.95,41.81,,No
41,LRCU,126.65,48732.0,ETF,ETF,98.0,98.0,98.0,,20104.0,36130.0,127.16,23.05,,No
42,ANRO,16.81,61341.0,Healthcare,Biotechnology,98.0,3.0,95.0,98.0,385313.0,149010.0,20.91,1.6,522225088.0,No
43,IREN,59.99,54028136.0,Financial Services,Capital Markets,98.0,97.0,19.0,98.0,38247116.0,46567950.0,76.87,5.12,19697219584.0,No
44,HL,28.31,39768561.0,Basic Materials,Other Precious Metals & Mining,98.0,97.0,98.0,98.0,22905139.0,31395400.0,34.17,4.46,18970492928.0,No
45,ZEPP,22.94,85660.0,Technology,Consumer Electronics,98.0,2.0,1.0,93.0,221832.0,127100.0,61.85,2.12,335497504.0,No
46,WDC,252.66,7189407.0,Technology,Computer Hardware,98.0,97.0,97.0,98.0,8841463.0,7480350.0,256.5,28.83,86610714624.0,No
47,GPCR,89.51,579520.0,Healthcare,Biotechnology,98.0,95.0,98.0,98.0,1619444.0,1521840.0,94.9,13.22,6322912768.0,No
48,BIOA,19.6,1130883.0,Healthcare,Drug Manufacturers - Specialty & Generic,98.0,97.0,98.0,98.0,573531.0,1278090.0,24.0,2.88,818348480.0,No
49,SATS,125.81,8047160.0,Communication Services,Telecom Services,98.0,91.0,97.0,98.0,5181037.0,7432440.0,132.25,14.9,36217720832.0,No
50,LITE,370.66,3593174.0,Technology,Communication Equipment,98.0,9.0,98.0,98.0,4631883.0,4168200.0,402.8,45.65,26284462080.0,No
51,NRGV,5.21,1281736.0,Utilities,Utilities - Renewable,98.0,68.0,95.0,98.0,3243709.0,2865340.0,6.35,0.6,874185920.0,No
52,LVLU,19.07,66539.0,Consumer Cyclical,Apparel Retail,98.0,98.0,98.0,98.0,502716.0,2516050.0,32.32,2.98,52859104.0,No
53,INBX,73.49,145271.0,Healthcare,Biotechnology,98.0,7.0,91.0,97.0,280865.0,192150.0,94.56,10.8,1068819264.0,No
54,GLUE,23.1,846653.0,Healthcare,Biotechnology,98.0,96.0,98.0,98.0,1593065.0,1394210.0,25.77,3.5,1761207808.0,No
55,SOGP,14.0,12444.0,Communication Services,Internet Content & Information,98.0,77.0,6.0,97.0,75509.0,302800.0,37.0,1.18,58240000.0,No
56,TNGX,11.85,2751633.0,Healthcare,Biotechnology,98.0,96.0,96.0,94.0,3041275.0,3345030.0,13.46,1.03,1595923584.0,No
57,ARMN,20.94,1527088.0,Basic Materials,Gold,98.0,95.0,98.0,97.0,1677211.0,1944230.0,21.33,3.54,4283049728.0,No
58,ASYS,17.6,523924.0,Technology,Semiconductor Equipment & Materials,98.0,97.0,98.0,98.0,247704.0,539220.0,17.95,3.2,252679632.0,No
