Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Medical specialties,Health technology,92,91,95,93,SI
2,REIT - Hotel & Motel,Real Estate,90,63,92,91,"XHR,APLE,RHP,HST"
3,Semiconductor Equipment & Materials,Technology,90,7,60,87,"AXTI,AEHR,ICHR,UCTT,ACMR,TER,KLIC,AMAT,COHU,ASYS,LRCX,FORM,ONTO,AMKR,VECO,KLAC,ASML,ACLS,Q,ENTG,CAMT,NVMI,IPGP,AMBA"
4,Oil & Gas Drilling,Energy,89,51,32,83,"NBR,HP,VAL,NE,SDRL"
5,Textile Manufacturing,Consumer Cyclical,86,82,94,89,AIN
6,Oil & Gas Refining & Marketing,Energy,86,91,89,87,"DK,DINO,VLO,MPC,PSX,WKC,SUN,CVI,APC,DKL,CAPL"
7,Marine Shipping,Industrials,86,77,65,83,"EDRY,MATX,HSHP,ECO,SHIP,CMDB,NMM,GNK,DAC,ZIM,ASC,SBLK,GSL,KEX,ESEA,CMRE,CCEC"
8,Healthcare Plans,Healthcare,85,78,85,74,"OSCR,CNC,HUM,CVS,UNH,MOH,ELV,ALHC,CI"
9,Staffing & Employment Services,Industrials,85,96,95,75,"KELYB,KFRC,MAN,KELYA,RHI,NSP,TNET,KFY,BBSI"
10,Trucking,Industrials,85,80,72,86,"CVLG,ARCB,RXO,HTLD,WERN,KNX,SNDR,TFII,MRTN,XPO,ODFL,SAIA,ULH"
11,Publishing,Communication Services,83,84,73,84,"SCHL,WLY,WLYB,PSO,NYT"
12,Copper,Basic Materials,82,11,18,41,"SCCO,HBM,ERO,FCX"
13,Banks - Diversified,Financial Services,82,73,81,75,"SMFG,BNY,MUFG,TD,BMO,RY,HSBC,CM,BNS,BBVA,UBS,BCS,ING,NTB,BAC,C,JPM,FRBT,WFC"
14,Semiconductors,Technology,81,9,72,84,"MU,MXL,SIMO,INTC,TSEM,AMD,ASX,IMOS,AMBQ,UMC,AIP,MRVL,ALAB,LASR,VSH,ARM,STM,SMTC,SITM,LSCC,CEVA,CRDO,SYNA,MRAM,SKYT,MTSI,TXN,DIOD,ALGM,ON,TSM,GFS,SLAB,ADI,MPWR,WOLF,NXPI,QCOM,NVEC,AOSL,MCHP,NVDA,AVGO,MCHPP,RMBS,CRUS,QRVO,SKHY,SWKS,ALMU,CBRS"
15,Electronics & Computer Distribution,Technology,81,58,91,81,"ARW,AVT,SNX,SCSC,CNXN,NSIT,CLMB"
16,Electronic Components,Technology,79,15,61,75,"MEI,VICR,TTMI,FLEX,GLW,BHE,BELFB,ALNT,BELFA,KN,SANM,RAL,RELL,ROG,OUST,MPTI,LFUS,CTS,JBL,CLS,LYTS,APH,FN,DAKT,TEL,OSIS,OLED"
17,Insurance - Reinsurance,Financial Services,78,85,59,84,"HG,SPNT,RGA,RNR,GLRE,EG"
18,Oil & Gas Equipment & Services,Energy,78,59,48,74,"NESR,FTK,EFXT,WTTR,FET,OII,FTI,KGS,LBRT,WBI,AROC,SEI,TS,NGS,TDW,NOV,LB,INVX,XPRO,WHD,HAL,BKR,RNGR,SLB,WFRD,VTOL,USAC,FLOC,HMH,NCSM,EROK"
19,Railroads,Industrials,78,72,76,81,"FSTR,CSX,TRN,UNP,CNI,CP,WAB,NSC,GBX"
20,Oil & Gas Integrated,Energy,78,78,49,81,"CVE,YPF,EC,EQNR,SU,IMO,E,XOM,TTE,CVX,BP,TGS,SHEL,NFG"
21,REIT - Healthcare Facilities,Real Estate,77,89,74,75,"NHP,WELL,VTR,AHR,DOC,NHPBP,NHPAP,CTRE,HR,OHI,CHCT,LTC,SBRA,UHT,XRN,NHI"
