IndustryRank,Ticker,Price,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,Gap (%),IPO,HVE
1,MGNI,23.71,Communication Services,Advertising Agencies,94.0,34.0,96.0,97.0,0.9382,0.9146,0.0,NO,NO
2,ZD,59.21,Communication Services,Advertising Agencies,94.0,91.0,94.0,91.0,1.4275,1.3996,0.0,NO,NO
3,QNST,18.36,Communication Services,Advertising Agencies,93.0,11.0,96.0,94.0,0.7764,0.7457,0.0,NO,NO
4,WPP,25.82,Communication Services,Advertising Agencies,90.0,35.0,96.0,95.0,0.7814,0.5564,0.0,NO,NO
5,ADV,32.93,Communication Services,Advertising Agencies,68.0,81.0,8.0,95.0,1.7486,1.7319,0.0,NO,NO
1,SIF,20.82,Industrials,Aerospace & Defense,97.0,88.0,26.0,92.0,1.1446,1.1204,0.0,NO,NO
2,DCO,166.32,Industrials,Aerospace & Defense,92.0,3.0,60.0,88.0,6.2593,6.04,0.0,NO,NO
3,ATRO,66.64,Industrials,Aerospace & Defense,91.0,0.0,11.0,81.0,3.0325,2.8039,0.0,NO,NO
4,NPK,155.67,Industrials,Aerospace & Defense,89.0,94.0,91.0,63.0,5.0796,4.9811,0.24,NO,NO
5,ARXS,49.72,Industrials,Aerospace & Defense,88.0,7.0,91.0,,2.1157,2.1071,0.12,NO,NO
1,CF,135.54,Basic Materials,Agricultural Inputs,93.0,95.0,93.0,61.0,5.8386,5.5007,0.0,NO,NO
2,UAN,134.58,Basic Materials,Agricultural Inputs,89.0,93.0,91.0,39.0,2.7808,2.5786,0.0,NO,NO
3,NTR,78.72,Basic Materials,Agricultural Inputs,86.0,95.0,90.0,36.0,2.3209,2.1473,0.44,NO,NO
4,IPI,38.64,Basic Materials,Agricultural Inputs,81.0,90.0,80.0,12.0,1.8689,1.8546,0.0,NO,NO
5,CTVA,83.39,Basic Materials,Agricultural Inputs,77.0,92.0,83.0,47.0,2.5186,2.4229,0.0,NO,NO
1,DAL,78.89,Industrials,Airlines,76.0,9.0,21.0,87.0,2.0979,1.9171,0.0,NO,NO
2,CPA,125.76,Industrials,Airlines,35.0,18.0,10.0,59.0,3.1304,2.8775,0.0,NO,NO
3,UAL,106.92,Industrials,Airlines,34.0,6.0,13.0,78.0,3.615,3.1236,0.0,NO,NO
4,SKYW,96.01,Industrials,Airlines,32.0,11.0,74.0,47.0,2.8279,2.5379,0.0,NO,NO
5,LUV,39.28,Industrials,Airlines,28.0,10.0,9.0,23.0,1.0739,0.9682,0.0,NO,NO
1,CAAP,23.91,Industrials,Airports & Air Services,21.0,51.0,9.0,17.0,0.8146,0.7817,0.0,NO,NO
2,OMAB,96.97,Industrials,Airports & Air Services,9.0,23.0,13.0,9.0,2.5679,2.5429,0.0,NO,NO
3,PAC,202.78,Industrials,Airports & Air Services,5.0,55.0,7.0,8.0,5.5964,5.4529,0.0,NO,NO
