SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,96.29,Extended Near High,Loose,24.25,1.18,6.53,96.0,91.0,98.0,96.0,NO,3.24,NO,18.41,14.97,19.66,15.9,Medical specialties
2,Healthcare,1,FBRX,99.26,Extended Near High,Loose,76.65,0.04,9.83,98.0,98.0,98.0,98.0,NO,0.0,NO,28.5,25.49,33.72,29.93,Biotechnology
2,Healthcare,2,CRNX,98.81,Extended Near High,Very Tight,83.86,0.17,0.22,97.0,98.0,98.0,95.0,NO,0.0,NO,51.17,45.44,55.28,46.29,Biotechnology
2,Healthcare,3,ETON,98.3,Extended Near High,Loose,46.66,1.06,5.33,98.0,97.0,98.0,98.0,NO,3.0,NO,35.01,23.22,36.5,26.48,Drug Manufacturers - Specialty & Generic
2,Healthcare,4,PLSE,96.89,Extended Near High,Loose,35.47,2.26,6.15,97.0,97.0,97.0,98.0,NO,1.46,NO,26.94,20.06,27.94,22.73,Medical Instruments & Supplies
2,Healthcare,5,DYN,96.85,Extended Near High,Loose,25.9,1.37,5.64,96.0,96.0,96.0,93.0,NO,0.0,NO,20.55,18.94,21.59,18.75,Biotechnology
3,Energy,1,WKC,95.43,Extended Near High,Normal,40.05,2.79,2.96,94.0,97.0,97.0,95.0,NO,0.14,NO,32.32,26.83,33.65,28.37,Oil & Gas Refining & Marketing
3,Energy,2,INSW,95.04,Breakout Zone,Loose,93.6,0.75,4.09,95.0,94.0,86.0,96.0,NO,0.49,NO,84.11,67.42,84.78,75.69,Oil & Gas Midstream
3,Energy,3,PARR,94.96,Near Breakout,Loose,79.09,3.89,4.45,97.0,98.0,91.0,98.0,NO,0.0,NO,61.69,50.55,63.02,55.82,Oil & Gas Refining & Marketing
3,Energy,4,DINO,94.16,Stage 2 Watch,Normal,89.3,5.22,3.7,96.0,97.0,96.0,97.0,NO,0.0,NO,74.64,59.99,76.21,64.47,Oil & Gas Refining & Marketing
3,Energy,5,PSX,92.46,Near Breakout,Normal,205.85,4.73,3.18,93.0,95.0,92.0,94.0,NO,0.0,NO,183.22,158.54,186.07,170.42,Oil & Gas Refining & Marketing
4,Financial Services,1,AMTB,96.64,Extended Near High,Normal,30.58,0.03,3.07,94.0,95.0,94.0,94.0,NO,1.29,NO,24.43,21.66,25.46,23.23,Banks - Regional
4,Financial Services,2,TRV,96.09,Extended Near High,Normal,397.22,0.37,2.6,92.0,97.0,94.0,93.0,NO,1.16,NO,322.88,298.13,335.86,309.2,Insurance - Property & Casualty
4,Financial Services,3,MSBI,95.62,Extended Near High,Normal,34.1,0.73,3.11,95.0,90.0,95.0,94.0,NO,0.55,NO,29.56,23.19,30.42,25.88,Banks - Regional
4,Financial Services,4,VCTR,95.51,Near Breakout,Normal,100.47,1.55,3.14,93.0,96.0,95.0,94.0,NO,0.03,NO,88.92,73.47,90.28,78.4,Asset Management
4,Financial Services,5,RBCAA,95.31,Extended Near High,Normal,100.64,0.52,2.55,92.0,93.0,95.0,93.0,NO,0.98,NO,86.21,74.66,88.92,78.01,Banks - Regional
5,Industrials,1,MAN,97.18,Extended Near High,Loose,55.4,1.88,6.06,96.0,98.0,98.0,97.0,NO,2.29,NO,36.31,31.61,40.29,33.19,Staffing & Employment Services
5,Industrials,2,SIF,97.04,Extended Near High,Loose,26.65,2.74,7.21,98.0,97.0,98.0,98.0,NO,0.8,NO,21.76,12.85,22.68,16.08,Aerospace & Defense
5,Industrials,3,KELYA,96.72,Extended Near High,Normal,16.15,1.34,3.42,94.0,98.0,97.0,95.0,NO,1.53,NO,12.45,10.36,13.27,10.83,Staffing & Employment Services
5,Industrials,4,VVX,95.95,Near Breakout,Normal,90.06,1.9,3.41,94.0,97.0,96.0,89.0,NO,1.37,NO,79.06,67.2,81.57,72.66,Aerospace & Defense
5,Industrials,5,PAMT,95.9,Extended Near High,Loose,17.18,1.49,6.39,95.0,92.0,98.0,95.0,NO,0.88,NO,13.85,11.27,14.72,11.77,Trucking
