Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Shell Companies,Financial Services,98,98,98,98,"RFAIU,RFAI"
2,Packaged software,Technology services,96,91,98,94,NIQ
3,Electronics & Computer Distribution,Technology,91,77,66,94,"NSIT,AVT,SNX,ARW,SCSC,CNXN,CLMB"
4,Copper,Basic Materials,88,64,45,76,"ERO,SCCO,TECK,HBM,FCX"
5,Oil & Gas Drilling,Energy,88,73,65,51,"HP,NBR,SDRL,VAL,NE,PDS"
6,Oil & Gas Refining & Marketing,Energy,88,83,89,82,"PBF,DK,DINO,VLO,MPC,PARR,CVI,PSX,SUN,WKC,DKL,CAPL,APC"
7,Silver,Basic Materials,87,64,70,50,"AYA,AG"
8,Marine Shipping,Industrials,87,90,82,79,"EDRY,ECO,MATX,HSHP,SHIP,NMM,CMDB,DAC,ZIM,SBLK,GNK,ASC,GSL,KEX,ESEA,CCEC,CMRE"
9,Staffing & Employment Services,Industrials,86,53,89,94,"MAN,KELYB,KELYA,HQI,NSP,KFRC,TNET,RHI,KFY,BBSI"
10,Diagnostics & Research,Healthcare,83,83,87,83,"CDNA,BDSX,PSNL,NEO,GH,ADPT,NTRA,ILMN,CRL,RVTY,CSTL,IQV,GRAL,TMO,DGX,MEDP,WAT,LH,SHC,ICLR,RDNT,A,PRPO,WGS,FLGT,BLLN,DHR,MTD,QGEN,VCYT,IDXX"
11,Oil & Gas Integrated,Energy,82,90,83,62,"CVE,EQNR,EC,YPF,PBR,SU,E,XOM,CVX,IMO,TTE,SHEL,BP,DEC,TGS,NFG"
12,Banks - Diversified,Financial Services,81,49,74,85,"MUFG,ING,SMFG,BBVA,HSBC,BNS,BNY,TD,BMO,RY,UBS,CM,C,JPM,NTB,BAC,BCS,WFC,FRBT"
13,Financial Conglomerates,Financial Services,80,76,80,80,"VOYA,IX,FRHC,HTH"
14,Healthcare Plans,Healthcare,79,68,59,88,"OSCR,CNC,HUM,ELV,PGNY,MOH,CVS,UNH,CI"
15,REIT - Hotel & Motel,Real Estate,79,47,37,87,"PEB,PK,APLE,RHP,HST,XHR"
16,Oil & Gas E&P,Energy,76,89,87,52,"SM,APA,TALO,CRGY,PR,REPX,VIST,LB,TBN,OVV,CHRD,COP,CNQ,PED,OXY,WDS,MTDR,DVN,FANG,EOG,MUR,DMLP,TXO,NOG,PNRG,RRC,MGY,AR,BSM,CRC,TPL,CNX,GPOR,EQT,VTS,EXE,BKV"
17,Insurance - Reinsurance,Financial Services,76,72,74,66,"HG,RGA,RNR,SPNT,EG,GLRE"
18,Oil & Gas Midstream,Energy,76,70,74,61,"INSW,FRO,LPG,TEN,PBT,NGL,CMBT,BWLP,TNK,VG,DHT,SUNC,TRMD,TRGP,PAGP,PAA,STNG,NVGS,KNTK,SMC,LNG,EE,ET,OKE,FLNG,WES,CQP,GLNG,EPD,SOBO,PBA,VNOM,GLP,WHK,WMB,MPLX,HESM,AM,KMI,SBR,IMPPP,TRP,DTM,GEL,ENB"
19,Medical Care Facilities,Healthcare,75,63,73,64,"AGL,PACS,NUTX,MCTA,AMN,CON,NHC,PARK,GRDN,THC,ASTH,ACHC,PNTG,MD,SNDA,DVA,CHE,EHC,ADUS,USPH,HCSG,ENSG,UHS,HCA,FMS,OPCH,WW"
20,Biotechnology,Healthcare,74,44,70,63,"ANL,MRNA,ERAS,TWST,FTH,ANRO,ORKA,MBX,DMRA,PRAX,NVCT,SYRE,VOGX,DFTX,RVMD,RLAY,OMER,QURE,KRSA,RLYB,TRAX,XNCR,ELVN,ARCT,APLM,MANE,CUE,LBRX,CGEM,DNTH,TNGX,URGN,TVTX,INBX,CORT,EWTX,GHRS,ROIV,NRIX,MNPR,ANAB,SCTX,KOD,SPRB,NBTX,PTGX,PVLA,SEPN,KYMR,HALO,FTRE,IMNM,FBIOP,CGON,ELOX,IMVT,VOR,TGTX,NGNE,ZBIO,KRYS,RAPP,PHVS,BLTE,BLSM,JBIO,JAZZ,COAG,SLGL,LGND,TECH,CLDX,PCVX,RIGL,CAI,RPRX,ODTX,ARWR,INCY,BCAX,CBIO,TRVI,EXEL,GMAB,HRMY,SGP,LTGO,GENB,COGT,PBLS,ZLAB,IDYA,TARS,RCUS,SPTX,SRRK,ZYME,XENE,SRPT,ARGX,AXSM,REGN,ONC,ACAD,TECX,AVLN,VRTX,BMRN,NKTR,TYRA,VCEL,CYTK,AVBP,MIRM,ASND,AVTX,TBPH,DNLI,AUPH,SMMT,ATTO,MDGL,YARW,STRO,JANX,AKTS,AGIO,VRDN,BBIO,BNTX,DYN,MLYS,APMD,ABVX,ASMB,RYTM,VTVT,IMCR,ARQT,VERA,GPCR,CELC,INVA,IRON,VKTX,OBX,CRSP,GLSI,DRUG,SNDX,STOK,INSM,PTCT,QNCX,LKFT,SRZN,BRVE,BEAM,KARD,MAZE,PTHS,NAMS,ALNY,AAPG,IONS,LEGN"
21,Oil & Gas Equipment & Services,Energy,74,39,52,56,"FET,NESR,FTK,WTTR,OII,WHD,FTI,TDW,EFXT,INVX,WBI,SLB,NOV,KGS,XPRO,TS,SEI,EROK,HAL,RNGR,BKR,VTOL,NGS,HMH,USAC,WFRD,FLOC,AROC,LBRT"
22,Medical Distribution,Healthcare,73,73,81,39,"CAH,HSIC,MCK,COR"
23,Medical specialties,Health technology,71,7,48,76,SI
24,Health Information Services,Healthcare,71,63,73,76,"HTFL,HNGE,SDGR,BTSG,BTSGU,VEEV,NRC,CARL,HSTM,SLP,CTEV,OMDA,TEM,WAY,HQY,LFMDP,DOCS,PRVA,OMCL"
25,Publishing,Communication Services,69,44,57,61,"WLY,WLYB,PSO,SCHL,NYT"
26,Software - Infrastructure,Technology,69,60,74,73,"BAND,OKTA,CRWD,PANW,DOCN,FTNT,TWLO,FIVN,ZETA,GTLB,QLYS,S,RBRK,GCT,NET,TENB,NTAP,NTSK,PAY,VRNS,APPN,DBX,WEX,OSPN,NTNX,FFIV,CCSI,BOX,RELY,FLYW,GEN,CPAY,KSPI,PRGS,NTCT,RAMP,SAIL,PGY,ATEN,WIX,IOT,MSFT,XYZ,ZS,ACIW,VRSN,RDWR,PLTR,MDB,GDDY,PAYP,TOST,AKAM,TDC,MBGL,BLSH,EVTC,EEFT,DOX,MQ,CHKP,ARQQ,FOUR,SNPS,CRWV,CORZ,NYAX,CALX,ORCL,SWMR"
27,Banks - Regional,Financial Services,69,55,68,69,"CIB,HFBL,MSBI,VBNK,CHMG,GCBC,SHG,AMTB,PBAM,BOTJ,CARE,CMTV,BWFG,FMAO,HBT,CFFI,SBFG,KB,CBNA,ALRS,CZFS,FBIZ,MBIN,WF,PGC,AMAL,OBK,SMBK,CFBK,PFIS,RRBI,RCBC,WTBA,ACNB,TRST,PKBK,ATLO,PLBC,CBC,NKSH,WSFS,FISI,FNLC,OBT,CAC,FSEA,FVCB,OSBC,TMP,FDSB,RBCAA,SRCE,CPBI,FNWD,CBK,BPRN,FBP,USCB,CTBI,BSVN,WASH,INBK,CZNC,PBFS,WSBF,PEBO,FRST,SHBI,MBWM,EFSI,FCBC,BHB,LARK,NIC,OFG,FDBC,BPOP,FNRN,AVBC,FMBH,TSBK,RBB,GSBC,DCOM,NWFL,FRAF,MVBF,BY,PEBK,CFR,CCNE,FBLA,PCB,PDLB,ECBK,THFF,HNVR,SFST,MBBC,LSBK,FCF,FSBC,UVSP,QCRH,FXNC,BCAL,CFG,CATY,BAP,EGBN,STBA,NBN,WSBC,GABC,NWBI,BSRR,CLST,NWG,TFSL,NBTB,LCNB,BUSE,UBSI,MCBS,MYFW,BWB,CHCO,PBHC,BFST,MPB,USB,CBNK,QNBC,FCAP,CZWI,CIVB,SMBC,TCBX,VABK,FUNC,IFS,FFBC,NECB,ORRF,WABC,ISTR,AROW,HAFC,FCCO,SRBK,SYBT,PROV,HWC,CPF,FULT,HBCP,CCBG,FBNC,FUSB,CVBF,BSAC,FMNB,BVFL,NBBK,MNSB,SFNC,EBC,SFBC,ESQ,MGYR,JMSB,FITB,HWBK,ZION,CNOB,PNC,BFC,MTB,TRMK,DB,HBNC,BANR,ASB,UNTY,CBAN,UMBF,BBT,RMBI,CWBC,BCH,HYNE,EBMT,AVBH,COSO,PRK,EQBK,ONB,IBCP,COFS,FRBA,OPBK,MRBK,PFBC,EWBC,OVLY,BHRB,SBCF,TCBK,SSB,CUBI,BOKF,CBSH,BMRC,UCB,FSUN,PFS,FCNCA,SPFI,LOB,HFWA,INDB,OVBC,FSBW,RF,AUB,FIBK,TOWN,HIFS,HOMB,HTB,SFBS,AUBN,TFC,EFSC,MCB,UBCP,NRIM,BLX,MCHB,CBFV,FNB,ABCB,FRME,COLB,WTFC,KEY,BMA,PNFP,AX,RNST,FHN,NEWTP,CNOBP,BOH,FFIN,NBHC,CBU,TCBI,MSBIP,PB,TCBS,MBINL,BUSEP,FBK,MBINM,BANC,MNSBP,OCFC,CCNEP,LKFN,VLYPN,OZK,TFIN,BKU,WAFDP,BCML,SBSI,IBOC,FRMEP,MBNKO,ONBPO,WSBCO,VLYPP,WTFCN,UNB,CASH,VLYPO,HBANL,WAFD,ONBPP,HBAN,FHB,IBN,WAL,BWBBP,MBINN,UMBFO,GBCI,GGAL,BANF,ISBA,FGBIP,NPB,HAPN,FULTP,TCBIO,HBANP,FCNCO,FCNCP,HBANZ,OZKAP,HBANM,ZIONP,EFSCP,TBBK,HDB,GBFH,CCB"
28,Coking Coal,Basic Materials,67,58,38,44,"HCC,AMR"
29,Agricultural Inputs,Basic Materials,67,82,76,31,"CF,UAN,NTR,IPI,CTVA,MOS,SMG"
30,Entertainment,Communication Services,67,48,64,67,"RDIB,STRZ,MCS,SPHR,ROKU,MSGE,IMAX,MSGS,SIRI,CNK,NWSA,FOXA,NWS,BATRA,FOX,BATRK,WBD,MANU,LYV,FWONK,FWONA,LLYVK,LLYVA,DIS,WMG,TKO,VSNT,NFLX"
31,Trucking,Industrials,66,28,14,74,"ARCB,CVLG,KNX,SNDR,TFII,WERN,RXO,ULH,XPO,ODFL,SAIA"
32,Steel,Basic Materials,65,31,35,68,"FRD,MT,NUE,TX,NWPX,STLD,RS,MTUS,PKX,SIM,WS,MSB"
33,Computer Hardware,Technology,65,25,43,75,"SNDK,DELL,QMCO,STX,WDC,UMAC,HPQ,P,ANET,SMCIP,SMCI,ADIG,LOGI,QBTS,IONQ,RGTI"
34,Security & Protection Services,Industrials,65,53,77,60,"CIX,CXW,GEO,MG,MSA,ALLE,BRC,BCO,NSSC"
35,Semiconductor Equipment & Materials,Technology,65,3,3,64,"AXTI,AEHR,ICHR,COHU,FORM,UCTT,TER,AMAT,LRCX,ACMR,ONTO,ASML,KLIC,ENTG,KLAC,VECO,Q,CAMT,AMKR,ACLS,AMBA,PLAB,NVMI,IPGP"
36,Railroads,Industrials,63,32,50,58,"CSX,WAB,FSTR,UNP,CNI,CP,NSC,TRN,GBX"
37,Medical Instruments & Supplies,Healthcare,63,53,70,65,"PLSE,ATRC,AVTR,BLFS,SMTI,PDEX,RGEN,ANGO,MMED,WST,AZTA,BDX,SOLV,KMTS,BAX,MMSI,STVN,UTMD,ICUI,BLCO,NVST,TFX,RMD,ATR,ALC,WRBY,STAA,ALGN,LMAT,ISRG,MDLN,COO"
38,Insurance - Life,Financial Services,63,46,65,68,"JXN,CNO,MET,MFC,UNM,GL,PRU,LNC,PRI,AFL,PUK,BHF,FG"
39,Insurance - Property & Casualty,Financial Services,63,64,77,63,"SLDE,PRCH,DGICB,AII,SAFT,ASIC,UFCS,HRTG,UVE,BOW,TRV,KINS,THG,AIZ,ALL,SKWD,PLMR,HIPO,MCY,CB,HCI,NODK,AFG,DGICA,SIGI,HMN,GBLI,CNA,KNSL,CINF,L,RLI,WRB,PGR,WTM,ORI,STC,SIGIP,MKL,TRUP,ROOT,KMPR,LMND"
40,Gold,Basic Materials,63,75,68,28,"AUGO,CGAU,HYMC,SSRM,NEM,ARIS,WPM,IAG,ELE,EGO,FNV,AU,RGLD,HMY,AEM,CDE,B,SA,OGC,GFI,KGC,CMCL,PAAS,OR,DRD,AGI,CTGO,AAUC,IDR"
41,Communication Equipment,Technology,62,27,34,56,"LITE,FEIM,HPE,SILC,AAOI,VSAT,TSAT,ZBRA,VIAV,DGII,CIEN,CSCO,MSI,EXTR,BDC,BKTI,UI,NTGR,AVNW,CLFD,ASTS"
42,Credit Services,Financial Services,62,36,59,69,"ECPG,PMTS,BFH,ATLC,SEZL,AGM,EZPW,CACC,WRLD,FCFS,PRAA,ENVA,V,JCAP,SLM,MA,AFRM,PYPL,OMF,SYF,COF,ATLCP,NNI,SLMBP,ALLY,AXP,RM,SOFI,UPST"
43,Semiconductors,Technology,62,27,13,77,"MU,MXL,INTC,UMC,AMD,MRVL,ASX,SIMO,IMOS,SMTC,AMBQ,TSEM,VSH,SITM,ARM,SWKS,QRVO,PI,DIOD,STM,SLAB,TSM,TXN,NVEC,ALAB,AIP,LSCC,ADI,NVDA,MTSI,QCOM,SYNA,ON,SKHY,CEVA,MPWR,MCHP,NXPI,WOLF,POWI,MCHPP,ALGM,AVGO,GFS,CRUS,CRDO,AOSL,LASR,RMBS,CBRS"
44,Electronic Components,Technology,62,8,9,63,"VICR,ALNT,FLEX,RELL,RAL,BHE,KN,TTMI,PLXS,ROG,GLW,LFUS,SANM,BELFB,MPTI,CTS,APH,OUST,JBL,BELFA,CLS,TEL,LYTS,DAKT,OSIS,OLED,FN"
45,Drug Manufacturers - General,Healthcare,61,64,62,46,"MRK,JNJ,BIIB,BMY,ABBV,GILD,LLY,AMGN,PFE,GSK,NVS,SNY,NVO,AZN"
46,Consumer Electronics,Technology,61,63,83,75,"AAPL,SONY,SONO"
