Rank,Ticker,Price,DVol,Sector,Industry,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,ATR,ADR,AvgVol,AvgVol10,52WKH,52WKL,MCAP,IPO,SMA50,SMA200,SMA10W,SMA30W,History_Days,Gap (%),Latest Volume,9M+ Volume,HVE,HVE Date,HVE Volume
29,WDCX,43.94,3253998,ETF,ETF,98.0,97.0,98.0,,9.3061,7.1066,1586233.0,3068910.0,69.0,7.46,0,NO,31.52,,34.32,,106,4.41,3253998,NO,NO,2026-06-18,6292500.0
30,BE,275.01,16678048,Industrials,Electrical Equipment & Parts,98.0,16.0,96.0,97.0,33.0493,28.955,11454979.0,16011500.0,351.28,21.52,78224908288,NO,275.0,161.55,279.48,188.26,1992,8.11,16678048,YES,NO,2024-11-15,64722200.0
40,BEG,70.26,146888,ETF,ETF,98.0,2.0,98.0,98.0,18.1756,15.5225,90559.0,112420.0,121.25,10.89,0,NO,82.75,,82.55,,133,11.65,146888,NO,NO,2026-06-26,272900.0
71,ABVX,96.15,1367453,Healthcare,Biotechnology,98.0,1.0,9.0,3.0,7.2311,7.1264,1750404.0,2262160.0,148.83,7.41,7669903872,NO,111.05,111.25,110.04,116.76,673,0.0,1367453,NO,NO,2025-07-23,27831900.0
72,BEX,49.75,1735063,ETF,ETF,98.0,2.0,98.0,98.0,13.4011,11.8691,894282.0,915850.0,86.12,7.2,0,NO,58.44,,58.26,34.02,155,13.86,1735063,NO,NO,2026-04-28,1890000.0
80,SLGL,74.41,14446,Healthcare,Biotechnology,97.0,33.0,10.0,94.0,5.2753,5.2474,41219.0,31500.0,97.97,6.96,243245632,NO,72.81,58.65,74.36,69.61,2112,0.33,14446,NO,NO,2024-12-23,1837620.0
129,TWST,98.36,1658155,Healthcare,Diagnostics & Research,97.0,98.0,97.0,97.0,6.3407,5.98,1687490.0,2728450.0,104.23,23.3,6125006336,NO,67.22,45.21,72.5,53.47,1923,0.0,1658155,NO,NO,2022-11-15,7568500.0
134,VSXY,86.45,1765424,Consumer Cyclical,Apparel Retail,97.0,98.0,96.0,93.0,4.1168,3.9814,2396793.0,2122840.0,88.57,17.53,6872058880,NO,61.79,49.76,66.42,58.45,1240,0.0,1765424,NO,NO,2024-03-07,25901500.0
135,MANE,123.58,645359,Healthcare,Biotechnology,97.0,94.0,95.0,,7.9414,7.69,660317.0,995120.0,128.24,32.0,5163010560,NO,99.07,,104.15,,100,0.0,645359,NO,NO,2026-06-26,4047300.0
157,QURE,47.39,2283230,Healthcare,Biotechnology,96.0,98.0,98.0,95.0,4.0811,2.9675,2155925.0,4417460.0,71.5,8.73,3258266112,NO,27.84,28.43,32.18,24.11,3117,0.0,2283230,NO,NO,2025-09-24,70079700.0
162,STRL,813.77,719767,Industrials,Engineering & Construction,96.0,21.0,96.0,97.0,67.817,61.9527,711667.0,1117830.0,1005.68,217.07,24971309056,NO,758.7,466.64,804.19,527.03,8803,0.65,719767,NO,NO,2025-04-16,7646100.0
181,GTX,35.08,2946371,Consumer Cyclical,Auto Parts,96.0,77.0,96.0,96.0,1.3092,1.2521,2794903.0,3029930.0,35.41,10.23,6566572544,NO,29.61,20.17,32.19,23.1,1955,0.0,2946371,NO,NO,2020-09-24,34688500.0
193,APGE,132.61,3048554,Healthcare,Biotechnology,96.0,98.0,94.0,94.0,5.8193,2.81,2247787.0,9703670.0,133.16,34.34,9970112512,NO,90.12,72.22,93.9,81.59,742,0.0,3048554,NO,NO,2026-06-22,61663500.0
195,ARWR,80.5,1617301,Healthcare,Biotechnology,96.0,64.0,88.0,70.0,4.1012,4.1012,2015550.0,3648020.0,84.55,14.3,11338990592,NO,75.73,59.68,76.58,68.69,8187,1.14,1617301,NO,NO,2014-10-08,54778100.0
224,ATRO,85.66,528393,Industrials,Aerospace & Defense,96.0,94.0,94.0,95.0,5.1327,4.9213,705938.0,914556.0,88.72,21.76,4227184896,NO,67.36,52.89,70.82,60.52,11665,0.0,528393,NO,NO,2025-09-10,7185830.0
234,BTSG,68.98,3871295,Healthcare,Health Information Services,95.0,90.0,93.0,95.0,2.1003,1.9896,3025243.0,3965360.0,70.72,19.01,13537906688,NO,57.58,41.81,61.03,47.48,607,0.0,3871295,NO,NO,2024-01-26,24876200.0
242,KF,72.81,21985,Financial Services,Asset Management,95.0,23.0,93.0,96.0,4.9187,3.7315,24614.0,24590.0,81.94,26.38,302769312,NO,67.63,47.02,70.03,53.81,10543,0.0,21985,NO,NO,2011-12-27,557400.0
245,BTSGU,228.96,8998,Healthcare,Health Information Services,95.0,88.0,93.0,95.0,7.2696,5.3264,34501.0,2710.0,255.51,68.14,0,NO,190.32,139.91,201.62,157.88,607,0.24,8998,NO,NO,2024-12-13,2341300.0
297,VCYT,60.19,1422852,Healthcare,Diagnostics & Research,95.0,96.0,96.0,89.0,2.5929,2.4778,1135180.0,1762510.0,60.83,22.61,4802719232,NO,43.66,39.2,47.37,40.39,3183,0.0,1422852,NO,NO,2025-07-28,15571600.0
301,IMVT,38.51,1303145,Healthcare,Biotechnology,94.0,91.0,93.0,90.0,1.5301,1.479,1951198.0,2083290.0,39.28,14.32,7906445824,NO,31.4,25.38,32.84,28.33,1764,0.0,1303145,NO,NO,2023-09-26,35084900.0
326,IESC,722.97,296833,Industrials,Engineering & Construction,94.0,71.0,92.0,95.0,53.155,49.2957,235485.0,354590.0,804.0,281.35,14404372480,NO,673.55,491.63,696.34,542.05,7148,0.01,296833,NO,NO,2007-09-06,1946500.0
330,RAPP,40.39,435922,Healthcare,Biotechnology,94.0,66.0,90.0,86.0,2.5838,2.5109,352616.0,450570.0,42.27,11.05,1931729536,NO,37.14,30.45,37.85,32.6,515,0.0,435922,NO,NO,2025-09-08,13877600.0
345,ARCB,145.81,349626,Industrials,Trucking,94.0,85.0,93.0,95.0,8.0014,7.5629,380440.0,609920.0,176.69,59.43,3246281728,NO,135.02,96.22,139.55,109.85,8591,0.0,349626,NO,NO,1992-05-13,9338300.0
355,PKOH,38.22,115344,Industrials,Specialty Industrial Machinery,94.0,91.0,93.0,95.0,1.4821,1.4168,71743.0,113590.0,39.33,15.52,550298048,NO,31.75,24.94,33.37,27.35,13451,0.0,115344,NO,NO,2009-06-26,1219900.0
359,CGON,73.73,871142,Healthcare,Biotechnology,94.0,94.0,59.0,95.0,3.8563,3.8088,1105314.0,1544820.0,75.5,23.65,6503168512,NO,64.72,53.0,64.94,59.24,608,0.0,878247,NO,NO,2025-04-28,9040400.0
385,AMN,32.38,681972,Healthcare,Medical Care Facilities,93.0,92.0,94.0,96.0,1.5514,1.5443,1045333.0,1141180.0,33.48,14.87,1255892352,NO,27.21,20.65,29.39,22.09,6194,0.0,681972,NO,NO,2015-10-22,5523800.0
388,ENS,224.13,403827,Industrials,Electrical Equipment & Parts,93.0,28.0,84.0,91.0,10.5055,9.9033,456933.0,784780.0,244.3,85.0,8184728576,NO,223.4,168.23,226.47,188.7,5512,0.5,403827,NO,NO,2016-08-25,6830000.0
400,ELMD,42.23,87797,Healthcare,Medical Devices,93.0,82.0,94.0,91.0,1.9649,1.9285,61009.0,81510.0,43.05,17.73,349667104,NO,33.54,27.77,36.14,29.57,3992,0.92,87797,NO,NO,2016-02-10,6309600.0
407,ODC,101.68,83167,Basic Materials,Specialty Chemicals,93.0,96.0,93.0,96.0,4.3621,4.2064,83927.0,133710.0,102.73,45.61,1473173888,NO,81.7,65.1,85.53,69.28,11663,0.0,83167,NO,NO,1991-07-24,2174000.0
421,MYE,30.86,836867,Consumer Cyclical,Packaging & Containers,93.0,97.0,91.0,93.0,1.1911,1.1046,295170.0,595980.0,32.23,12.96,1159018880,NO,23.73,20.37,25.21,22.27,11665,0.0,836867,NO,NO,2024-11-26,6520700.0
423,TCMD,30.27,235264,Healthcare,Medical Devices,93.0,93.0,61.0,42.0,1.2052,1.1831,302145.0,295460.0,37.77,9.41,682777984,NO,25.16,24.42,25.97,27.05,2493,0.0,237740,NO,NO,2022-06-17,4963500.0
463,AVBP,34.37,475915,Healthcare,Biotechnology,92.0,96.0,93.0,92.0,1.7682,1.7632,552182.0,817450.0,35.83,16.1,1600780288,NO,30.09,23.81,30.54,25.77,607,0.0,477355,NO,NO,2024-09-20,4315400.0
467,ALGT,114.2,802324,Industrials,Airlines,92.0,96.0,90.0,87.0,6.3425,5.6768,606324.0,763640.0,118.0,42.56,3069410304,NO,86.18,81.49,91.16,90.12,4917,0.0,806175,NO,NO,2006-12-08,5542000.0
481,CARE,33.32,569142,Financial Services,Banks - Regional,92.0,95.0,90.0,94.0,0.8104,0.8004,356495.0,550290.0,33.87,16.78,740437376,NO,27.59,21.93,28.94,23.89,4853,0.0,569142,NO,NO,2019-06-28,2743100.0
491,BJRI,59.38,442732,Consumer Cyclical,Restaurants,92.0,96.0,94.0,90.0,2.5836,2.4779,421925.0,771550.0,60.77,28.46,1247985024,NO,44.83,38.96,48.32,42.41,7476,0.0,443013,NO,NO,2012-10-26,5316700.0
509,AIR,141.85,678574,Industrials,Aerospace & Defense,92.0,95.0,85.0,93.0,5.585,5.2314,419096.0,612830.0,143.4,68.16,5640561664,NO,117.45,100.72,121.92,110.41,11665,0.0,678574,NO,NO,2008-02-06,4345300.0
525,AKTS,30.11,505050,Healthcare,Biotechnology,91.0,98.0,96.0,,2.5635,2.3185,292403.0,628060.0,33.53,14.72,1664403968,NO,21.0,,22.31,,117,0.03,538250,NO,NO,2026-03-20,3904300.0
547,UFCS,52.65,172106,Financial Services,Insurance - Property & Casualty,91.0,93.0,90.0,90.0,1.5493,1.4414,131350.0,190240.0,53.29,25.79,1350797184,NO,45.51,37.89,47.48,40.68,11664,0.0,172106,NO,NO,2001-10-11,4057200.0
558,SION,42.97,304461,Healthcare,Biotechnology,91.0,53.0,70.0,19.0,2.7216,2.6809,429427.0,498500.0,48.45,15.1,1940109696,NO,39.82,37.73,40.13,39.46,348,0.26,304461,NO,NO,2025-06-27,2248200.0
559,CHEF,95.29,552254,Consumer Defensive,Food Distribution,91.0,95.0,93.0,91.0,3.2243,3.1264,503541.0,694160.0,97.63,53.2,3885700096,NO,80.38,66.67,85.2,71.06,3751,0.0,552254,NO,NO,2011-07-28,6574100.0
562,PGC,47.64,194475,Financial Services,Banks - Regional,91.0,86.0,87.0,94.0,1.3257,1.3064,134988.0,210640.0,48.31,24.42,844103488,NO,43.16,33.52,44.41,36.82,6835,0.0,194475,NO,NO,2014-10-29,1283800.0
564,OUT,33.07,1442549,Real Estate,REIT - Specialty,91.0,64.0,83.0,88.0,0.9536,0.905,1708374.0,2695890.0,34.96,16.06,5822419968,NO,31.58,25.37,32.3,28.24,3081,0.0,1442549,NO,NO,2014-07-10,35135707.0
