SectorRank,Sector,LeaderRank,Ticker,Leader_Score,Setup_Type,Tightness,Setup_Price,Dist_52WH_%,ATR_%,RS Percentile,1M_RS Percentile,3M_RS Percentile,6M_RS Percentile,IPO,Gap (%),HVE,SMA50,SMA200,SMA10W,SMA30W,Industry
1,Health technology,1,SI,86.07,Stage 2 Watch,Loose,22.06,10.29,7.17,94.0,80.0,95.0,95.0,NO,0.0,NO,20.92,15.85,21.09,16.53,Medical specialties
2,Healthcare,1,TWST,99.12,Extended Near High,Loose,145.59,0.23,6.77,98.0,98.0,98.0,98.0,NO,1.54,NO,99.96,59.29,103.28,70.09,Diagnostics & Research
2,Healthcare,2,PLSE,98.86,Extended Near High,Loose,50.42,0.57,6.11,98.0,98.0,98.0,97.0,NO,0.0,NO,33.01,22.31,34.1,25.81,Medical Instruments & Supplies
2,Healthcare,3,ETON,98.67,Extended Near High,Loose,63.47,0.56,6.55,98.0,97.0,98.0,98.0,NO,0.0,NO,42.04,26.09,44.05,30.52,Drug Manufacturers - Specialty & Generic
2,Healthcare,4,TXG,98.49,Extended Near High,Loose,65.12,0.53,6.24,98.0,96.0,98.0,98.0,NO,0.81,NO,44.77,26.56,46.38,30.37,Health Information Services
2,Healthcare,5,FBRX,98.21,Extended Near High,Very Tight,76.92,0.36,0.14,98.0,94.0,98.0,98.0,NO,0.0,NO,49.18,31.22,51.45,34.64,Biotechnology
3,Energy,1,DK,95.21,Extended Near High,Loose,71.47,0.74,5.69,97.0,83.0,97.0,97.0,NO,1.03,NO,58.06,43.43,58.71,47.32,Oil & Gas Refining & Marketing
3,Energy,2,PBF,95.19,Extended Near High,Loose,73.53,2.84,5.51,97.0,90.0,98.0,97.0,NO,1.11,NO,57.52,42.58,58.51,46.71,Oil & Gas Refining & Marketing
3,Energy,3,VLO,95.09,Extended Near High,Normal,348.86,1.09,3.19,96.0,87.0,95.0,95.0,NO,0.58,NO,293.1,230.68,295.8,252.81,Oil & Gas Refining & Marketing
3,Energy,4,PSX,94.92,Extended Near High,Normal,242.87,1.65,3.11,95.0,90.0,95.0,94.0,NO,0.12,NO,199.22,166.96,200.83,179.22,Oil & Gas Refining & Marketing
3,Energy,5,MPC,94.35,Extended Near High,Normal,360.72,1.87,3.45,95.0,88.0,95.0,96.0,NO,0.18,NO,297.52,232.71,299.97,252.88,Oil & Gas Refining & Marketing
4,Basic Materials,1,ERO,97.21,Extended Near High,Loose,39.42,0.95,5.07,96.0,97.0,95.0,88.0,NO,4.5,NO,28.79,28.16,29.27,28.78,Copper
4,Basic Materials,2,CGAU,96.69,Extended Near High,Normal,23.75,1.66,3.98,96.0,97.0,95.0,85.0,NO,0.0,NO,17.71,16.84,18.05,17.92,Gold
4,Basic Materials,3,SSRM,95.18,Extended Near High,Loose,37.77,1.64,4.41,94.0,96.0,91.0,85.0,NO,0.0,NO,29.22,27.27,29.93,29.4,Gold
4,Basic Materials,4,FCX,94.3,Extended Near High,Normal,76.66,0.87,3.8,93.0,92.0,89.0,81.0,NO,4.55,NO,64.68,59.15,65.0,63.05,Copper
4,Basic Materials,5,JHX,93.23,Near Breakout,Normal,30.43,2.97,3.28,93.0,90.0,95.0,83.0,NO,0.0,NO,26.8,22.58,27.25,23.58,Building Materials
5,Technology,1,SAIH,97.17,Extended Near High,Loose,24.0,2.83,9.73,98.0,98.0,98.0,98.0,NO,2.16,NO,15.61,10.54,15.89,11.39,Information Technology Services
5,Technology,2,RNG,97.06,Extended Near High,Loose,67.01,2.1,4.44,97.0,98.0,96.0,95.0,NO,0.0,NO,48.13,37.69,49.37,41.92,Software - Application
5,Technology,3,CHYM,96.1,Extended Near High,Loose,32.78,2.85,5.77,95.0,98.0,98.0,94.0,NO,0.16,NO,23.3,22.09,23.96,21.43,Software - Application
5,Technology,4,PAYC,95.96,Extended Near High,Loose,229.07,2.36,4.66,94.0,98.0,97.0,97.0,NO,0.0,NO,160.58,145.93,165.17,141.05,Software - Application
5,Technology,5,ZETA,95.82,Extended Near High,Loose,29.07,2.74,5.92,95.0,97.0,97.0,96.0,NO,0.93,NO,22.64,19.53,22.72,19.41,Software - Infrastructure
