Rank,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Health technology,94,80,95,95,SI
2,Healthcare,73,61,74,64,"CLYM,QTTB,ERAS,FBRX,AGL,ANRO,MRNA,TWST,TXG,ORKA,SYRE,AMLX,DFTX,RLAY,NVCT,ETON,RVMD,CDNA,DMRA,MBX,DNTH,FTH,PRAX,PSNL,XNCR,RLYB,ALMS,PLSE,TRAX,CRNX,BDSX,OMER,LBRX,PACS,APGE,ELVN,QURE,NBTX,TVTX,SLGL,CORT,TNGX,ANAB,MNPR,ARWR,MANE,CGEM,NRIX,KOD,IMVT,URGN,SEPN,NEO,APLM,GH,ANIK,LQDA,SPRB,RAPP,ADPT,PTGX,CRL,FDMT,KYMR,EWTX,OSCR,VOGX,PVLA,FBIOP,ROIV,HAE,KNSA,HNGE,CGON,DSGN,HTFL,AXGN,GHRS,ILMN,SCTX,TRVI,AMN,NTRA,RCUS,FTRE,INBX,IMUX,DYN,DCTH,GKOS,MCTA,VREX,IMNM,JBIO,AZTA,ELOX,CBLL,NUTX,BLFS,BTSG,ALMR,BCAX,NHC,VOR,NGNE,BTSGU,YARW,PARK,TECX,TNDM,TGTX,COAG,CLDX,CNC,AMRX,BRKR,ATRC,PDEX,HALO,LGND,ELMD,CTEV,ZBIO,GPCR,HUM,ANGO,RGEN,SMTI,KIDS,CON,BBNX,KRYS,ODTX,NKTR,ITGR,LNTH,AVTX,BRKRP,ALKS,OMDA,STRO,MRK,DNLI,COGT,PRPO,JAZZ,ASTH,CUE,THC,CTNM,CARL,NRC,SDGR,CSTL,BLTE,MMED,BIO,IQV,TECH,ICLR,ICUI,RPRX,UFPT,IDYA,TEVA,RIGL,PHVS,PCVX,BAX,ACHC,SRRK,MEDP,SRZN,NVCR,SPTX,GRAL,ZYME,LLY,XENE,ARGX,RVTY,INCY,AVLN,WST,PNTG,AMGN,KMTS,BBIO,ACAD,SLP,DXCM,HIMS,A,AVBP,TYRA,DGX,MD,AXSM,CYTK,TMO,LH,VRTX,BMRN,PBLS,JNJ,LIVN,GENB,SIBN,BIIB,RDNT,VEEV,HCSG,DRUG,MOH,CNMD,BDX,VRDN,CLPT,WRBY,MMSI,CAI,WGS,GMAB,ESTA,HSIC,BMY,ARQT,IART,SHC,REGN,EXEL,BEAM,SNDA,HSTM,ZLAB,WAT,ABBV,CAH,HQY,GRDN,INDV,CHE,STOK,SOLV,VTRS,AUPH,STVN,AKTS,MAZE,TEM,VTVT,ASND,NVST,ASMB,LTGO,CBIO,IRON,ADUS,UTMD,MIRM,UNH,RYTM,ELAN,OBX,ABVX,IMCR,ONC,TARS,VKTX,MTD,CVS,VCEL,APMD,HRMY,UTHR,HROW,DVA,TAK,PGNY,ELV,VCYT,TFX,CRSP,MESO,COO,DHR,QGEN,GMED,NVS,GILD,EW,BNTX,TCMD,EHC,MDGL,SNDX,USPH,PTHS,BLCO,PEN,PFE,SGP,ZBH,PTCT,NBIX,ABT,MCK,ATR,SRPT,GEHC,GSK,AGIO,INSP,COR,MDT,TBPH,MLYS,BLLN,PCRX,VERA,ALGN,IRMD,SUPN,JANX,FMS,PHG,CELC,STE,ENSG,ALC,FLGT,WW,ENOV,BLSM,LFMDP,GLSI,WAY,TMDX,RARE,RMD,AMPH,CI,NVO,INVA,SNY,ANIP,INSM,OMCL,OPCH,PRVA,DOCS,LKFT,HCA,SYK,PAHC,IRTC,ATTO,KARD,LYEL,BRVE,AZN,UHS,PBH,IDXX,AORT,IONS,LMAT,MLTX,STAA,SNN,NAMS,MDLN,LEGN,ISRG,QNCX,KLRA,ZTS,COLL,PRCT,PODD,AAPG,BSX,ALNY"
3,Energy,68,64,44,63,"NESR,PBF,FET,DK,OII,VLO,MPC,NGL,PARR,DINO,INSW,PBT,PSX,FTK,WTTR,APA,NBR,CMBT,EC,FRO,CVE,HP,FTI,LPG,SM,TALO,TRGP,EQNR,PR,TEN,TNK,BWLP,OVV,TDW,WHD,TBN,WKC,DHT,SUNC,CHRD,CNQ,E,LB,NCSM,SMC,SU,YPF,COP,KNTK,XPRO,KGS,PAGP,REPX,WDS,FANG,PAA,IMO,EE,WBI,XOM,VIST,PBR,SUN,INVX,OXY,SOBO,NE,SDRL,VAL,EOG,MUR,EFXT,PDS,LNG,DVN,SLB,TRMD,STNG,TTE,CVI,CVX,CQP,SHEL,NOV,EROK,MTDR,WES,OKE,RNGR,PBA,SEI,BP,HAL,ET,GLNG,PNRG,BKR,NVGS,FLNG,CNR,VTOL,BTU,AM,DMLP,TS,NOG,DKL,EPD,FLOC,MPLX,CAPL,WFRD,AROC,AR,MGY,WMB,NGS,RRC,VNOM,WHK,KRP,KMI,ARLP,GLP,TRP,CNX,DTM,HESM,CCJ,NFG,IMPPP,APC,TPL,USAC,ENB,HMH,CRC,BKV,SBR,TGS,LBRT,GEL,NRP,EQT,EXE,LEU,GPOR,NC,VTS"
4,Technology,62,52,53,66,"MGRT,SNDK,AXTI,CHRN,AEHR,MU,AAOI,LITE,QMCO,MXL,DELL,BLZE,SAIH,ALOT,STX,WDC,MRVL,BAND,UMAC,BNAI,HPE,ICHR,TSEM,ASX,SIMO,RNG,INTC,PENG,SILC,VICR,PUBM,FORM,UCTT,COHU,DOCN,IMOS,ACMR,TER,AMD,FSLY,CIEN,UMC,ALNT,VIAV,NAVN,AMAT,ONTO,PANW,VSAT,NTAP,LRCX,U,SNOW,TEAM,HQ,FEIM,TWLO,COHR,SHAZ,DGII,QLYS,CHYM,CRDO,ALAB,SITM,FROG,FTNT,DAVE,ZETA,MITK,VSH,OKTA,NVEC,FIVN,SMTC,NSIT,MRAM,KLIC,ARM,INTA,P,PAYC,OUST,ASML,OOMA,ADEA,MKSI,FLEX,AIP,RELY,PDFS,CRWD,GCT,SWMR,RDVT,RBRK,APPN,DDOG,TSAT,AMBQ,STM,SNX,RELL,ZBRA,TTMI,ENTG,GLW,KLAC,CIFR,MLAB,PATH,MPTI,MANH,PAY,MDB,SCSC,VECO,FLYW,DJCO,BRUN,BELFB,NET,VPG,CCSI,AVT,BRZE,KEYS,ARW,LSCC,HPQ,ANET,RAMP,AEVA,KARO,DIOD,AGYS,IBTA,TENB,ESTC,WEX,PTRN,SLAB,SAIC,GTLB,PLXS,VIA,GRMN,BELFA,TSM,CPAY,PLTS,BHE,RAL,S,NTNX,CSCO,KN,MTSI,AMKR,TTAN,NTCT,OSPN,LFUS,WDAY,PRGS,KSPI,VRNS,CNXN,CACI,CAMT,PCTY,FFIV,XYZ,ROG,BOX,PGY,TOST,IOT,DBX,JBL,INGM,ADI,WK,SHOP,ALRM,ZM,APH,CGNX,TXN,ATEN,SPSC,DT,ACIW,ARQQ,PLTR,Q,EXTR,GRND,PAYX,ACLS,IDCC,ADP,SANM,SMCIP,APPF,DOCU,CVLT,ESE,LYFT,IBEX,AAPL,CLMB,QTWO,CTS,PCOR,MPWR,DCBO,NATL,SYNA,GWRE,GRRR,ST,DFIN,MSI,EFOR,PI,SAIL,WIX,ON,ITRN,EXLS,SSNC,LASR,NVDA,BILL,GEN,NCNO,BLKB,APLD,ROP,ALGM,FTV,TDY,INOD,NOVT,ACFN,JKHY,ALKT,CLS,QRVO,MSFT,CDW,ADIG,EVTC,NOVTU,POWI,SONO,WYFI,IT,AVNW,PLUS,UI,NVMI,CEVA,VRSN,GFS,MCHP,SMCI,NOW,NN,BDC,ITRI,DSGX,SAP,AKAM,RDWR,YOU,CORZ,AVGO,BKTI,CRM,DUOL,CTSH,QBTS,BR,PLAB,SWKS,BSP,WOLF,CSQR,ADSK,GIB,G,DBD,STRC,AOSL,TDC,MCHPP,MBGL,BSY,UBER,CRWV,SKHY,VNT,UPBD,FN,DAKT,LYTS,IONQ,ASTS,AMBA,ADBE,SONY,ENPH,CDNS,IBM,PTC,NICE,EEFT,QCOM,STRF,TEL,GDDY,STRD,LDOS,LOGI,GDS,OTEX,KVYO,MNDY,TYL,OSIS,FIG,RMBS,RGTI,FSLR,QNT,NYAX,TRMB,NXPI,MQ,NXT,LIF,HUBS,DOX,BMI,PAR,ACN,FOUR,STRK,CRUS,ZS,FORTY,NTGR,CHKP,FICO,BL,SNPS,CALX,OCTV,CNXC,OLED,EPAM,GLOB,PEGA,FIS,INTU,SEDG,CLFD,IPGP,ORCL,BLSH,PSN,IIIV,CBRS,JKS,MSTR,WETO"
5,Basic Materials,61,63,50,38,"HYMC,FRD,CLMT,ALM,AYA,CGAU,AUGO,ERO,ARIS,HBM,MTRN,SKE,SSRM,HL,IAG,NWPX,PHOS,MT,AG,AU,ELVR,EGO,SCCO,TECK,FCX,ODC,JHX,BHP,TX,RMIX,NUE,NEM,ELE,GPRE,HCC,KOP,CLW,NEU,ASH,SIND,CDE,SA,WPM,KALU,CMT,HMY,B,SXT,CSTM,AVNT,CF,MEOH,SCL,AEM,BVN,STLD,DRD,VHI,FNV,RIO,SQM,REX,AXTA,KGC,RS,IPI,PRM,RGLD,IOSP,LYB,UAN,PAAS,USAU,IFF,GFI,CENX,DOW,OGC,CNL,KWR,MUX,CBT,ESI,AAUC,NGVT,NTR,MTUS,AMR,BCC,AA,BCPC,USLM,TFPM,EMN,DD,CMP,PPTA,WFG,CTVA,ACNT,ECL,APD,SHW,PPG,MTX,AGI,ALB,RPM,SSD,SSMR,SMG,WLKP,LIN,OR,WDFC,FUL,CMCL,WLK,UFPI,VMC,USAR,EXP,CE,WS,IDR,SIM,MP,MOS,SOLS,ASIX,CC,SLVM,MLM,PKX,AMRZ,CTGO,TGLS,CRH,KNF,SMID,HWKN,OLN,MSB,IPX"
6,Financial Services,57,43,61,54,"MAAS,RACC,LIFE,HUT,PMTS,ENVA,ECPG,AAMI,PRCH,MRX,CIB,HFBL,SEZL,MSBI,VCTR,ATLC,TWN,WT,CCXIU,GCBC,KF,CARE,BOTJ,CHMG,BFH,STT,AMAL,CBNA,BWFG,VIRT,DGICB,CMTV,HRTG,PS,SAFT,PGC,BWIN,MBIN,VBNK,AII,GOLD,OPY,UFCS,AMTB,GSHD,PBAM,ALRS,TWFG,HBT,NP,BBVA,SLDE,INBK,HQL,TRST,ARX,CZFS,PFIS,SMBK,PKBK,FCAP,BNY,ATLO,CBK,ASIC,FISI,CFBK,RRBI,KINS,PRAA,RBCAA,PLBC,UVE,FVCB,EGBN,OSBC,FRST,SHBI,FNWD,SII,FCBC,CBC,FMAO,HSBC,WASH,OBK,VOYA,OBT,TMP,FNLC,IVZ,SRCE,FBIZ,WTBA,ACNB,AVBC,WSFS,THFF,CAC,AMG,TD,BMO,STK,BPOP,FBP,BY,BAP,TFIN,TSBK,CTBI,RIOT,SBFG,EZPW,WSBF,AGM,PEBO,RY,SEIC,FSEA,NTRS,BPRN,UBS,FDSB,CZNC,WRLD,BSTZ,DCOM,PEBK,USCB,SNEX,RBB,HQH,CPBI,TRV,ING,BEN,NIC,CFR,IBKR,PDLB,NKSH,PYPL,WSBC,JXN,FMBH,FNRN,BNS,CM,GSBC,CNO,LCNB,HG,CFG,CFFI,FDBC,FRAF,BWB,IFS,LARK,PFG,MYFW,CCNE,PBFS,SFST,EBC,MUFG,UVSP,PRK,MBBC,THG,BOW,SHG,FXNC,PCB,SMFG,FDS,HNVR,MCBS,MBWM,FCF,AIZ,BAC,BUSE,FSBC,MPB,STBA,MS,UMBF,SMBC,OFG,SRBK,BHB,NBN,CIVB,TFSL,RCBC,CATY,MFC,CNOB,GABC,USB,DBRG,FBLA,QCRH,CBNK,FHI,NWBI,BSVN,NWFL,SLF,ACT,FUNC,WHG,FFBC,HWBK,MNSB,ORRF,ZION,RGA,CCBG,ITIC,SCHW,WULF,UBSI,NBTB,TCBX,ALL,FULT,HBCP,HWC,GL,PBHC,FCCO,BST,PLGO,BVFL,BFST,AVBH,NMIH,MVBF,WTW,CPF,NWG,SKWD,C,BMEZ,PEO,ECBK,IX,CACC,COSO,MRBK,BSRR,ASA,AROW,PNC,CBAN,MET,EBMT,CHCO,SYBT,FUSB,BCS,MTB,BME,FITB,BOKF,TCBK,NECB,LSBK,JPM,BGR,BCAL,EMF,NTB,BSAC,CLST,MCHB,EFSI,GS,JCAP,HASI,FRHC,MCY,RNR,CWBC,KB,FBNC,EWBC,ASB,ISTR,AFRM,IREN,FRBA,FCFS,TRIN,PRU,HIPO,MORN,BBT,UNTY,HFWA,EQBK,VABK,CVBF,UBCP,CNS,PFX,BCH,LOB,FMNB,AUB,TBBK,NODK,PFS,JMSB,SFNC,CZWI,EVT,HAFC,TRU,AMP,MTG,HBNC,EIG,RMBI,NFJ,FIBK,ONB,SBCF,HCI,BHRB,NBBK,CUBI,WABC,UNM,PFBC,IBCP,BANR,RGT,QNBC,BFC,MCB,RF,PRI,INDB,HYNE,HAPN,TRMK,RLI,OPBK,AJG,ESNT,TROW,FSUN,SSB,SPNT,CRVL,WAFD,COFS,CCD,FCNCA,CEE,SPFI,GAIN,BTO,EMO,HMN,V,AX,MGYR,CBSH,VRTS,CB,OVBC,EFSC,UCB,KEY,CAF,GAM,PROV,FNB,HOMB,OVLY,CBFV,SFBS,LNC,FBK,DB,NRIM,ABCB,DXYZ,IOR,RVT,FGNXP,PNFP,HOOD,ESQ,MCO,NDAQ,WF,IOND,OMF,FAF,GGZ,HTB,WTFC,RNST,MKTW,MA,SIGI,HTH,TOWN,EQH,COLB,CSWC,ADX,HIFS,BLX,SFBC,ETG,BX,RJF,ETO,CNA,GDV,SYF,ASGI,BOH,EG,VALU,FHN,IGIC,BKU,LPLA,TPG,FRME,CSQ,TCBS,TFC,PLMR,AFG,SPXX,THQ,COF,L,BCV,NXG,JCE,PB,CASH,MRSH,QQQX,CRBG,FFA,BMRC,NCZ,FSBW,TRUP,ETV,SF,TCBI,KNSL,FFIN,SLM,SATA,ECCC,AUBN,TY,FRBT,MNSBP,NBHC,CET,WFC,ACGL,HBAN,LGI,TBLD,BANC,MXF,PJT,GLRE,WTM,BCAT,AIO,OCFC,AON,BLK,FHB,DGICA,ALLY,CBU,RDN,OZK,EOT,LCLN,ACV,UTF,FGBIP,SRV,ORI,MBINL,ETB,IBOC,BRO,CINF,MAIN,NCV,HTGC,FDUS,IBN,CNOBP,SBSI,SCD,BANX,APAM,BCML,RMI,STEW,GBCI,NEWTP,MEGI,RYAN,NPB,HTD,AXP,RVII,CII,PGR,LKFN,FIGR,NIE,NBXG,MBNKO,OXLCO,AFL,SOR,BUSEP,OCCIN,RLTY,ICE,MSBIP,HIG,MKTX,MSCI,ARCC,MBINM,SPGI,GLU,EICA,MC,XZO,ARES,WAFDP,VEL,BPYPM,TIPT,BMN,CBOE,UNB,WSBCO,ATLCP,HBANL,EIIA,BTT,OXLCN,PDPA,SPME,STC,SDHY,PDX,SPMA,SLMBP,UMBFO,ONBPP,BANF,OCCIM,FRMEP,VLYPN,VLYPP,MMD,WTFCN,FFC,BUI,WAL,VLYPO,BWBBP,ONBPO,NNI,CCNEP,ERIE,GLAD,CCID,DFP,HPI,AXS,BAM,EOI,APO,MBINN,TYG,KKR,TCBIO,GBLI,UTG,HPF,FLC,LDP,IGI,WRB,ASST,BXSL,ECAT,OZKAP,BBN,ISBA,RNP,JEF,NBB,NPFD,PSUS,IIF,BMA,PSF,AIG,HBANP,MCI,HLNE,EFSCP,MSDL,RVI,ETX,TSLX,FPF,ACGLN,EOS,CME,FOA,NTRSO,PUK,PTA,GLXY,SOFI,FULTP,ACGLO,FCNCO,FCNCP,BN,RM,SIGIP,TW,MIAX,HBANZ,CG,AGO,MKL,CRCL,XFLT,AB,ONIT,JLS,BNT,ZIONP,HBANM,EVR,FNF,PIPR,GGAL,BHF,XP,MPV,BMNR,ROOT,STEP,LAZ,LMND,UPST,BOT,SAR,COIN,PWP,HERZ,KMPR,HLI,ETOR,FUTU,PFSI,HDB,FG,TREE,AMSF,WD,GBFH,GSIW,CCB,VCX,AIFU"
7,Industrials,54,44,51,44,"DFNS,BUUU,EDRY,NCEW,FCEL,SIF,MAN,OESX,PHOE,RCMT,TH,BE,PKOH,ATI,KELYB,TWIN,KFRC,CXW,PLPC,ATRO,GEO,CYRX,KELYA,DCO,MTW,HQI,LIME,RHI,NSP,FA,ECO,MATX,CBZ,IA,HSHP,PESI,SHIP,ARCB,IESC,PL,NMM,FIX,ARXS,MG,DXPE,TISI,GHM,PKE,CRS,AIR,TNET,GRC,ATKR,CDNL,UHAL,BXC,UNF,JBHT,RXO,CMDB,DAC,ARMK,AIRT,EFTY,PBI,NVRI,TRNS,HURC,POWL,SBLK,VOYG,SWK,PRLB,TKR,TPC,GENC,ADUR,NDSN,CIX,SXI,SNDR,HURN,LGN,KFY,XMTR,NVT,CASS,AXON,CVLG,EXPD,ZIM,ACA,NPK,FDX,AGX,GNK,VRT,GFF,ASC,BETA,CAT,GIC,PWR,WAB,KNX,CSX,FWRD,WTS,GEV,FSTR,ESP,BWMN,EML,EMBJ,TFII,IEX,DAL,CNI,UNP,LUNR,ENS,MSM,HXL,CLH,HRI,HWM,LSTR,URI,ULH,R,GPN,CSW,VSEC,STRL,ESLT,VVX,OC,LXFR,DSGR,RTX,PCAR,WCC,AIT,RHLD,NPO,GWW,BKSY,CP,BRC,WERN,PRG,CMPR,AEIS,FLR,ODFL,GSL,MRCY,CECO,TEX,HLIO,XPO,TREX,LOAR,FLS,MEC,PH,DE,TTC,EBF,ESEA,ICFI,MYRG,GE,EMR,OSK,VSECU,NSC,ECG,GD,KEX,FAST,TTEK,ETN,MMM,NX,JCI,DNOW,AME,J,UAL,HEI,DY,CR,AZZ,SNA,CRAI,APOG,AYI,CMCO,ITT,LMT,ABM,KRNT,WWD,RKLB,ROK,VMI,ITW,AER,EME,MSA,CTAS,FELE,ALLE,GTES,CMI,DCI,MAS,MTZ,EXPO,LECO,DLX,SKYW,LUV,GHC,MLI,CCEC,OTTR,TAYD,FSS,RYZ,VLTO,LTM,GATX,RGR,DLB,UPS,CW,ZWS,DRS,IR,SUNB,LYNX,MGRC,APG,ELMT,HUBG,ENR,CXT,GVA,FTAIM,HUBB,FBIN,TT,ALGT,GNRC,TRI,FTAI,FERG,KBR,CWST,CDLR,WSC,WM,RBC,CMRE,CSL,WCN,BCO,NSSC,CDRE,CAR,AWI,BLBD,RSG,EFX,GGG,KAI,HY,WMS,SAIA,POWWP,WOR,ROCK,IIIN,MIDD,DOV,KMT,SEB,FER,CPA,GFL,PAM,BA,TITN,BBSI,LNN,RELX,SPXC,CARR,EPAC,CAAP,DPC,TRN,RRX,HON,CMC,TXT,ZTO,AIRTP,MWA,AOS,FCN,GBX,ROAD,FPS,NOC,VRSK,SARO,OMAB,RJET,CHRW,BAH,ALG,HII,KE,TRC,OFLX,REZI,MDA,FOIL,CAE,TDG,LPX,XYL,ULS,CPRT,FDXF,ALK,PPIH,RYAAY,AGCO,LHX,TATT,OTIS,GXO,ASTE,KRMN,PAC,BBUC,WLDN,MATW,POOL,CNM,TNC,STN,KTOS,AMTM,JBTM,RBA,SPCX,BWXT,HONA,MMS,ASR,AADX,WSO,RTO,SYM,FLY,LII,EVI,BLDR,SITE,AMRC,ESAB,MAIR,AVAV,AAON,MIR,AMSC,ACM,PNR,NNE,INIO,AVEX,HAWK,EQPT,PSIX,PRIM,ATS,XE,SMX,LMB,MFP,WLFC"
8,Communication Services,51,55,55,54,"CCG,BBGI,ATEX,MF,NBIS,STRZ,SPHR,IRDM,MCS,MGNI,QNST,IMAX,GSAT,ZD,LILAP,ROKU,MSGS,MSGE,TIGO,WLY,ATNI,CNK,WLYB,SKM,MANU,WBD,WPP,JOYY,EVER,ECHO,SCHL,IDT,ADV,OMC,OPRA,SIRI,BATRK,BATRA,MTCH,VOD,PSO,GOOGL,LYV,GOOG,NWSA,NWS,GRPN,FWONA,GRVY,LLYVK,LLYVA,FWONK,FOXA,FOX,VZ,PINS,ATHM,TTWO,PPLI,VEON,SPOT,TKO,DIS,CHT,AMX,RCI,BCE,NTES,CMCSA,VSNT,T,YELP,NYT,LBRDP,CRTO,KT,BZ,NXST,PHI,RDDT,TMUS,META,NFLX,TDS,WMG,GLIBA,GLIBK,LBRDA,LBRDK,CHTR,GIBO,TIMB,BIDU,ZG,Z,BILI,APP,AD,LFTO,RBLX,CABO"
9,Consumer Cyclical,50,46,60,41,"VSXY,NDLS,HBB,LIND,ANDG,KRT,HZO,CAKE,CTRN,VAC,FLXS,SN,MYE,EAT,BJRI,MOV,CBRL,KMX,LTH,EXPE,RCKY,LQDT,BDL,JILL,ETSY,ABNB,WEYS,FTDR,W,BZH,CROX,ESCA,TILE,VGNT,MLKN,JAKK,GTX,ANF,BBY,HRB,GEF,LOCO,FIVE,RUSHB,LAD,BH,MUSA,MLR,PAG,CART,CZR,HNI,PRSU,CALY,VIK,CASY,SHOO,CVEO,LEGH,DIN,INTG,ALSN,MGA,RUSHA,GLBE,ROST,THRM,BSET,WSM,M,SON,CARG,DASH,SW,GM,KSS,MGM,BWA,BOBS,PENN,MCRI,MHK,RSI,HVT,FOXF,RICK,PRKS,SBH,KTB,BKNG,WWW,JACK,GPC,XPEL,SKY,PKG,RVLV,DAN,COOK,AMCR,HOG,CCK,GIII,OSW,MCFT,LGIH,CVCO,RIVN,IHG,RACE,BURL,OPLN,TXRH,MHO,GCO,JOUT,HMC,QSR,RL,BALL,HTHT,H,REYN,HLT,MAR,MTN,SAH,CRI,DRI,STRT,BC,AMZN,CAVA,YETI,DOO,TNL,PLOW,IP,SBUX,CVNA,HAS,PHIN,EBAY,LOVE,RRR,RGS,TPR,AVY,DDS,MMYT,TOL,SCI,PHM,MTH,RCL,COLM,TRS,JMKE,GRBK,URBN,BWMX,CNNE,GOLF,YUMC,MELI,SE,ABG,AIN,AN,LEA,HOV,ETD,MBUU,ALV,DORM,CHH,PII,CMG,IBP,CHDN,HGV,SLGN,BYD,LEVI,KBH,PVH,VC,SMP,DHI,BOOT,YUM,MOD,GNTX,RH,VVV,AEO,CPHC,ULTA,FND,JD,NATH,HD,LZB,WH,WGO,ATMU,SIG,TM,ALH,NVR,CHWY,BABA,AS,TJX,ORLY,GIL,BBWI,SHAK,DPZ,CYD,BIRK,WYNN,CCL,BFAM,LOW,LCII,DKNG,LKQ,FUN,ATAT,DECK,MCD,CPS,BROS,NCLH,ASO,EYE,TSLA,OXM,THO,KEQU,SHOE,BBW,ADNT,KRUS,WINA,HSAI,GAP,SGI,LVS,DKS,PDD,TCOM,CPNG,ZUMZ,TSCO,AAP,BKE,LEN,AZO,PATK,QVCG,GME,CSV,LULU,GPI,FLUT,PLNT,ONON,NKE,BGSI,APTV,WHR,ROL,PZZA,WING,NEGG"
10,Real Estate,48,32,52,47,"CBL,PEB,PK,NHPBP,SLG,NHP,LXP,APLE,XHR,FVR,MAC,JLL,RHP,NHPAP,CHCI,PSTL,JAN,CDP,OUT,CCS,HIW,EQIX,HST,ALX,VNO,WELL,CTO,SEG,AHR,NREF,DOC,CURB,IRM,CUZ,AAT,SPG,MMI,VTR,RMR,COLD,JOE,BNL,LAMR,PSA,DLR,PINE,IIPR,FRT,SKT,LINE,EPR,OLP,IVT,TRNO,FOR,LTC,DEA,ADAMN,KRG,ESS,XRN,KIM,PLD,BXP,SMA,FR,VTMX,AMH,GTY,NLY,ADAML,CUBE,UMH,EGP,CBRE,NNN,PECO,INVH,NTST,GOODN,EXR,UE,BRX,HR,BPYPP,BFS,SAFE,LANDO,CTRE,ARL,ELS,REG,MRP,AKR,OHI,O,LANDP,CPT,SBRA,WY,NMRK,MAYS,FCPT,KRC,WPC,ADAMZ,AGNCP,BPYPO,AGNCM,ARE,UDR,AGNCL,ADAMM,AGNCO,AGNCN,UHT,MAA,AGNCZ,ARR,EPRT,ADC,REXR,IRT,AXR,MLP,BXDC,SUI,REGCO,REGCP,BEKE,RYN,FSV,STAG,WHLRD,NHI,GLPI,AMT,HHH,FRPH,CIGI,STWD,TCI,VICI,OZ,SBAC,NEN,CSR,NXRT,CCI,CSGP,OPI"
