Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Aluminum,Basic Materials,95,94,96,93,"AA,CENX,CSTM,KALU"
2,Other Precious Metals & Mining,Basic Materials,95,87,86,94,"HL,SBSW,BVN,TFPM,PPTA,SLSR,MUX,ELE,ASM,MTA"
3,Silver,Basic Materials,95,94,90,93,"AG,EXK,SVM,DVS"
4,Uranium,Energy,95,97,64,91,"CCJ,UEC,NXE,LEU,UUUU,ISOU,AEC"
5,Copper,Basic Materials,95,94,91,94,"SCCO,FCX,HBM,ERO,IE,TGB"
6,Gold,Basic Materials,94,86,82,94,"NEM,AEM,B,WPM,AU,FNV,GFI,KGC,PAAS,RGLD,AGI,CDE,HMY,EQX,IAG,EGO,NGD,OR,ORLA,AUGO,SSRM,NG,ARMN,AAUC,CGAU,SA,FSM,HYMC,DRD,CNL,DC,IDR,CMCL,CTGO,USAU"
7,Real Estate - Diversified,Real Estate,88,69,93,87,"JOE,STRS"
8,Semiconductor Equipment & Materials,Technology,88,88,82,87,"ASML,LRCX,AMAT,KLAC,TER,Q,ENTG,NVMI,AMKR,ONTO,CAMT,FORM,IPGP,ACMR,KLIC,AMBA,ACLS,UCTT,PLAB,VECO,DQ,COHU,ICHR,AXTI,AEHR,ASYS,INTT,TRT"
9,Other Industrial Metals & Mining,Basic Materials,86,93,57,86,"BHP,RIO,VALE,TECK,MP,EMAT,TMC,SKE,MTRN,USAR,ALM,USAS,VZLA,CRML,IPX,NEXA,LAC,SGML,LAR,UAMY,ELVR,CMP,GSM,TMQ,NB,LZM,TII,IONR,NVA,USGO,ATLX"
10,Solar,Technology,84,59,54,77,"FSLR,NXT,ENPH,RUN,SEDG,ARRY,SHLS,CSIQ,JKS,TOYO,FTCI,SPRU"
11,Department Stores,Consumer Cyclical,84,17,84,87,"DDS,M,PLBL,KSS"
