Rank,Industry,Sector,RS,1 M_RS,3M_RS,6M_RS,Ticker
1,Other Precious Metals & Mining,Basic Materials,95,81,66,50,"SBSW,TFPM,HL,BVN,PPTA,SLSR,MUX"
2,Silver,Basic Materials,94,92,44,67,"AG,MAG,EXK"
3,Utilities - Independent Power Producers,Utilities,88,86,86,94,"VST,NRG,TLN,PAM,TAC,KEN"
4,Gold,Basic Materials,88,80,85,76,"NEM,AEM,WPM,B,FNV,AU,GFI,KGC,PAAS,RGLD,AGI,HMY,CDE,OR,EQX,IAG,EGO,NGD,SSRM,ORLA,SAND,NG,FSM,AUGO,SA,CGAU,ARMN,AAUC,DRD,CNL,CMCL,IDR,BGL,CTGO,USAU"
5,Airports & Air Services,Industrials,85,69,83,70,"JOBY,PAC,ASR,OMAB,CAAP,ASLE"
6,Banks - Diversified,Financial Services,84,83,83,79,"JPM,BAC,WFC,HSBC,RY,C,MUFG,SAN,TD,UBS,BBVA,SMFG,BMO,ING,BCS,BK,BNS,CM,NTB"
7,Pharmaceutical Retailers,Healthcare,81,50,42,11,WBA
8,Uranium,Energy,81,80,36,23,"CCJ,UEC,NXE,LEU,UUUU,ISOU"
9,Financial Conglomerates,Financial Services,81,47,24,26,"RILYP,RILYL,IX,FRHC,VOYA,HTH,TREE,RILY"
10,Pollution & Treatment Controls,Industrials,81,71,57,50,"VLTO,FSS,ZWS,PCT,CECO,ERII,ADUR,ARQ"
11,Tobacco,Consumer Defensive,77,83,90,75,"PM,BTI,MO,TPB,UVV"
12,Engineering & Construction,Industrials,76,78,69,49,"PWR,FER,EME,FIX,J,ACM,APG,MTZ,BLD,STN,TTEK,STRL,DY,IESC,FLR,KBR,ROAD,PRIM,ACA,GVA,ECG,EXPO,AGX,TPC,MYRG,WLDN,CDLR,AMRC,GLDD,BWMN,MTRX,BBCP,ORN,ESOA,MSGY,MIMI,PHOE,ONEG"
13,Electrical Equipment & Parts,Industrials,76,73,51,60,"VRT,HUBB,NVT,BE,AYI,AEIS,ENS,HAYW,POWL,ENVX,ATKR,ENR,EOSE,AMPX,PLPC,ADSE,KE,LTBR,TGEN,ELVA,ESP,ULBI,RFIL"
14,Communication Equipment,Technology,73,73,66,80,"CSCO,MSI,UI,HPE,ERIC,ASTS,ZBRA,CIEN,LITE,BDC,VSAT,COMM,EXTR,VIAV,AAOI,DGII,TSAT,HLIT,ADTN,NTGR,GILT,CLFD,FEIM,AUDC,AVNW,BKTI,INSG,SILC,OCC"
15,Travel Services,Consumer Cyclical,71,69,62,85,"BKNG,RCL,ABNB,CCL,TCOM,CUK,VIK,EXPE,NCLH,MMYT,TNL,GBTG,TRIP,PRSU,LIND"
16,Aerospace & Defense,Industrials,70,75,74,57,"GE,RTX,BA,HWM,POWWP,LMT,GD,NOC,TDG,AXON,LHX,HEI,ESLT,RKLB,CW,BWXT,WWD,TXT,AVAV,KTOS,DRS,ERJ,HII,SARO,CAE,FLY,KRMN,ACHR,LOAR,HXL,SPR,MRCY,VSEC,AIR,PL,VVX,VOYG,EVEX,RDW,DCO,EH,LUNR,CDRE,ATRO,RCAT,NPK,RGR,EVTL,AIRO,BYRN,TATT,SWBI,PKE,ISSC,PEW,VWAV,CODA,OPXS,SIF"
17,Computer Hardware,Technology,70,75,50,80,"ANET,DELL,STX,SMCI,WDC,HPQ,PSTG,LOGI,IONQ,SNDK,QBTS,QUBT,CRCT,CRSR,SSYS,UMAC,OSS,ALOT,QMCO,RGTIW,RGTI"
18,Metal Fabrication,Industrials,70,81,77,60,"CRS,ATI,MLI,ESAB,WOR,CMPO,PRLB,RYI,IIIN,MEC,TG,GIFI,MTEN,TPCS,CMPOW"
19,Utilities - Renewable,Utilities,70,70,62,47,"CEG,EBR,BEP,BEPC,CWEN,ORA,ENLT,RNW,FLNC,XIFR,ELLO,STEM,WAVE"
20,Food Distribution,Consumer Defensive,69,61,62,55,"SYY,USFD,PFGC,CHEF,UNFI,ANDE,SPTN,AVO,CVGW,WILC,MTEX,TWG"
21,Luxury Goods,Consumer Cyclical,69,60,58,57,"TPR,SIG,CPRI,LUXE,REAL,MOV,ELA"
22,Auto Parts,Consumer Cyclical,68,62,46,41,"ORLY,AZO,GPC,APTV,MGA,MBLY,ALV,BWA,LKQ,ALSN,MOD,GNTX,LEA,QS,DORM,ATMU,AAP,VC,HSAI,DAN,GTX,GT,PHIN,ADNT,FOXF,THRM,XPEL,SMP,PLOW,AXL,CPS,MLR,MNRO,STRT,MPAA,SRI"
23,Airlines,Industrials,68,63,51,76,"DAL,RYAAY,UAL,LUV,LTM,AAL,ALK,CPA,SKYW,JBLU,ALGT,SNCY,VLRS"
24,Capital Markets,Financial Services,67,75,60,73,"MS,GS,SCHW,IBKR,HOOD,CRCL,TW,LPLA,FUTU,NMR,HLI,JEF,EVR,SF,GLXY,XP,VIRT,PJT,MKTX,BMNR,PIPR,MARA,MC,LAZ,BGC,SNEX,IREN,RIOT,ETOR,CLSK,MRX,HUT,WULF,PWP,TIGR,OPY,AMRK,FRGE,NCTY,DOMH,SRL,COHN,ZBAI"
25,Electronic Gaming & Multimedia,Communication Services,67,60,58,48,"RBLX,NTES,EA,TTWO,SOHU,GRVY,DDI,GDEV,SKLZ"
26,Industrial Distribution,Industrials,66,55,43,42,"FAST,GWW,FERG,WSO,CNM,POOL,AIT,WCC,SITE,MSM,REZI,DXPE,DNOW,DSGR,GIC,BXC,TITN,EVI"
27,Electronic Components,Technology,65,65,54,68,"APH,TEL,GLW,CLS,JBL,FLEX,FN,OLED,LFUS,SANM,TTMI,OSIS,PLXS,VICR,OUST,KN,BELFB,BELFA,BHE,ROG,CTS,DAKT,ALNT,LYTS,NEON,MEI,KULR,RELL,MPTI,GAUZ,ELTK,LINK"
28,Consumer Electronics,Technology,63,39,28,59,"AAPL,SONY,SONO,ZEPP,TBCH,AXIL,KOSS,FOXX"
29,Farm & Heavy Construction Machinery,Industrials,63,61,49,45,"CAT,DE,PCAR,CNH,OSK,AGCO,TEX,ALG,REVG,BLBD,LNN,ASTE,AEBI,HY,TWI,WNC,CMCO,MTW,GENC,AGFY,BNC"
30,Entertainment,Communication Services,62,75,61,64,"NFLX,DIS,LYV,WBD,FOXA,FOX,FWONK,FWONA,NWSA,NWS,WMG,TKO,ROKU,PSKY,LLYVK,LLYVA,SIRI,MSGS,CNK,MANU,BATRA,BATRK,SPHR,IMAX,PLAY,RSVR,MCS,AMCX,STRZ,CNVS,RDIB,BREA"
31,Utilities - Regulated Electric,Utilities,62,54,76,58,"VIASP,NEE,SO,DUK,NGG,AEP,D,EXC,PEG,XEL,ETR,ED,WEC,PCG,DTE,AEE,PPL,FTS,FE,CNP,ES,CMS,EIX,KEP,EVRG,LNT,EMA,OKLO,PNW,OGE,IDA,ELPC,ELP,TXNM,POR,NWE,MGEE,HE,CEPU,EDN,GNE"
32,Steel,Basic Materials,62,48,35,36,"NUE,MT,STLD,PKX,RS,CMC,TX,CLF,SIM,WS,MTUS,NWPX,MSB,ZEUS,FRD,ACNT"
33,Coking Coal,Basic Materials,62,41,11,6,"HCC,AMR,METCB,METC,SXC"
34,Other Industrial Metals & Mining,Basic Materials,61,46,47,44,"BHP,RIO,VALE,TECK,MP,TMC,MTRN,SKE,USAR,IPX,CMP,SGML,PLL,NEXM,USGO,ATLX,NVA,USARW"
35,Medical Distribution,Healthcare,61,57,70,52,"MCK,COR,CAH,HSIC,OMI,YI,EMPG"
